Band,Lyrics,Song
Queen Latifah,"(Know, know what I mean)

Fast car, fast car
I wanna meet your fast car
Take me on a comet ride,
Shoot me past the fast car
I wish I owned that last car
You could be the end to
Everything my hearts asking for.

Take me away
(So, so, far away)
I don't wanna feel no sorrow
Take me away
(So, so, far away)
I might not see tomorrow.

(Hey, hey)

[Chorus]
You tell me you can cure my addiction (addiction)
And you tear my feet off the ground
Every time I would forget my affliction (affliction)
But I don't want to come down

It's just the high that your givin' me (givin' me)
Is worth a million tears and frowns
It's just the high that your givin' me (givin' me)
Is worth a million years on the ground.

Take me up in your rocket ship
Take me so so far away. (away)
Let me forget all the good shit
Take me so, so far away (away)

I need a face that's not mine that fits me
Just get me to forget misery
Yes indeed we just be
In misery yes indeed
We just be up high

When I'm with you
When I'm with you

[Chorus]

It's just the high that your givin' me (givin' me)
Is worth a million tears and frowns
It's just the high that your givin' me (givin' me)
Is worth a million years on the ground.

You remind me of my Mercedes Benz
For you I spend all my years
You might wanna meet my friends
And I might wanna have your kids
I name 'em
Shaniqua
Bonita
Rashawn
And baby you can take me far away
See the moon and the stars
Now can't nobody do it like you do (what?)
I admit you got to go (what?)
Me and you, just us two
Spread my love like a swine flu
Ay, you got me high
Wanna touch the sky
You know you love me right?
Lets sing this lullaby
Yeah you could be my fast car
Maybe be my jaguar
Baby what you isn't are
Make me see the moon and stars
I wanna touch the moon
Get some of this poom, poom
Ride it like zoom, zoom
Make him drop this fruit of the loom
He want my peach fair
Victoria underwear
I love em, oh so swell
And yep he love my fruit cocktail
I keep it real baby
I love em crazy baby
I'm a name brand bitch
She just don't need it baby
You better stay with me
Sexy is what I need
I'm a F-A-S-T C-A-R M- ISS -E

[Chorus]

It's just the high that your givin' me (givin' me)
Is worth a million tears and frowns
It's just the high that your givin' me (givin' me)
Is worth a million years on the ground.

(High that your givin' me)
(High that your givin' me)
(High that your givin' me)
(High that your givin' me)
(High that your givin' me)",Fast Car
Queen Latifah,"Oh mm

[Chorus]
People going to let you down
Don't expect for them to be around
They're just people 
They're just people
People going to let you down
Don't expect for them to hold you down
They're just people
They're just people

Listen
Money crimes and mood swings
Situations where
Certain people will do things
Like
Hop on bandwagon
Get on the food chain
Soon as you get yo swag
That's when yo crew change
But we all equal
And people are just people
Leave it in God's hands
Cause the devil is lethal
You get what you earn
Also you live and you learn
To expect nothing in return
Do what you do from the heart
And then move on
Cause in the eyes of the ungrateful
You can do wrong
That's when the negative energy
Gets to strong
The sunshine leaves
In comes the true storm
Sometimes make you wanna do harm
But you fall back cause you too calm
To get all rowdy and evil
Cause you realize at the end of the day
They just people

[Chorus]

The bad ones discourage
The good ones motivate
The weak shall perish
The haters going show they hate
As long as you know what you dealing with
You can close the gate
Never let them in yo world
Till you know they straight
Huh cause then again they just people
Life's just a one stop deal
There's no sequel
Fake ones are so transparent
And so see through
Love ones can be so humble
When they need you
Some got they hands out even after you feed em
But they ain't ever around when you need em
That's when yo thoughts get evil
But then you realize they just people

[Chorus]

Ay yo I got a lot more living to do
Before I leave here
Cause I'm blessed and I'm thankful
And I'm happy to be here
In good health with good wealth
You could always use help
But all you really got is yo good self
Still what I go through
It hurts when people that know you
Let you down and don't hold you
But yo mistakes will teach you
Cause then you realize
They just people

Oh people 
Oh people
Oh
Oh
Oh people
Oh people
Oh
Oh
Don't you worry about a thing
They just people

[Chorus]",People
Queen Latifah,"(The world oh, oh, oh the world x2)

I smoked pot up up again help
The pain to go away,
But it wouldn't go away,
Just subsided through the haze

Just drifted off into deeper thought
So I broke my mind and searched my heart
Finally whats blindin' me was just as clear as day.
I figured out whats stressin' me, depressin' me
Mummy that man was lancing me
No..

Was only 5 years old I couldn't seem to tell a soul
I didn't know how to let you and daddy know
And I can't go on, like this
That's the kinda thing that make ya slash your wrists
But now that I realise this
What happened to me I gotta fight this


[Chorus]
The devils are probably lyin' (runnin' round and lyin')
Tryin' to move out
Is he gonna take my crown?
Gotta get up, stand up, fight for hours
Every second of every minute of every hour
I see your face

Help me with what happens in the world.


Lesson number one the world ain't fair
It'll chew you up and it'll spit you out
So put your faith in it if you dare.

(The world)

The world'll put you right on top
Then snatch the bottom from under you
And just watch and laugh as you drop

Lesson number one the world ain't fair
It'll chew you up and it'll spit you out
So put your faith in it if you dare.

(The world)

Whooooah..
The world'll put you right on top
Then snatch the bottom from under you
And just watch and laugh as you drop


Runnin' around the school as you tried committin' suicide
He asked what would make a 14 year old boy wanna take his life?
It'd be the fact, that he got a dad, who uses him, as a punchin' bag
Beats him till he's blue and black and wont stop will he makes him cry.

You kept it to your self and made excuses for the bruises,
Took painkiller to kill the pain from a daddy who's abusive,
He was telling you, you were useless
Never heard the words ""I love you""
Made you feel like you were worthless
He's tryin' to save the trouble and

He can't go on, like this
That's the type thing that made you slash you wrists
Somebody shoulda told you that you're priceless
Put your faith in god and we can fight this.

(chorus)
The devils are probably lyin' (runnin' round and lyin')
Tryin' to move out
Is he gonna take my crown?
Gotta get up, stand up, fight for hours
Every second of every minute of every hour
I see your face

Help me with what happens in the world.


Lesson number one the world ain't fair
It'll chew you up and it'll spit you out
So put your faith in it if you dare.

(The world)

The world'll put you right on top
Then snatch the bottom from under you
And just watch and laugh as you drop

Lesson number one the world ain't fair
It'll chew you up and it'll spit you out
So put your faith in it if you dare.

(The world)

Whooooah..
The world'll put you right on top
Then snatch the bottom from under you
And just watch and laugh as you drop.


(The world)
That we livin' in (livin)
Where we leave our babies in the back seat of cars (cars)
Found my pass is blind (blind)
Desperate minds and emotional teenagers
Lookin' for love in all the wrong places
Well loves so right
You so never wanna test it
Who's your momma who your daddy?
You, can't even tell.
You're shinin' on chattin'
See news at eleven.
Were all walking through this place with
Vain visions of heaven

[Chorus]
The devils are probably lyin' (runnin' round and lyin')
Tryin' to move out
Is he gonna take my crown?
Gotta get up, stand up, fight for hours
Every second of every minute of every hour
I see your face

Help me with what happens in the world....

(The world)


(Repeat: x3)
Lesson number one the world ain't fair
It'll chew you up and it'll spit you out
So put your faith in it if you dare.

(The world)

The world'll put you right on top
Then snatch the bottom from under you
And just watch and laugh as you drop

(The world)

Lesson number one the world ain't fair
It'll chew you up and it'll spit you out
So put your faith in it if you dare.

(The world)

Whooooah..
The world'll put you right on top
Then snatch the bottom from under you
And just watch and laugh as you drop

(The world oh, oh, oh the world)
(Oh the world)
The world",The World
Queen Pen,"fI'm taking you back 
I'm taking you back 
Here's another one 

Uh yeah 
I remember being on that nigga's chair  hard 
Back in the day in the projects 
Chasing after him  a lil' young chick 
Seeing him made me go back in my lab 
And write this lil' shit like this 
Check it out 

Here's how it goes 
Used to see you when I went to the store 
Always watch you play ball from my bedroom window 
The places you frequent, the chicks you freaked with 
The spot in the grass where you kept your stash 

I used to wonder to myself if you felt my eyes 
If you ever noticed me and knew I was alive 
I tried to draw your attention, wore dresses to my thighs 
With hopes to get close to you 

Used to dream about you right before I went to sleep 
Used to wake up on the morning hugging the sheets 
Used to practice what I'd say for the day that we meet 
Used to pray every day for the day that we meet 

Used to hang with your sis if she only knew 
I only hung with that bitch to get closer to you 
Wasn't no limit to the things I would do 
To give all my love to you, my God 

Can't feel myself 
Don't want nobody else to ever love you 
You are my shining star, my guiding light, my love fantasy 
There's not a minute, hour, day or night 

I don't love you 
You're at the top of my list 
'cause I'm always thinking of you 
(Take it to the bridge) 

All my love 
('Cause all my love's to you, my girl) 
A thousand kisses from you and it wasn't enough 
(Right, I'm taking you back, I'm taking you back, with another one) 
I just don't want to stop 
Too much, never too much, never too much, never too much 
(Yeah, uh huh, yeah, Queen Pen take it to the Brooklyn Bridge) 

Stop being by yourself, now you hung with the crew 
I took the bangs out my hair over the summer, I grew 
Me and my friends, all virgins, all learning, 
How to tow that shit, how to throw that shit 

Talked about that sex like I was used to it 
Lying about how many you used to kiss 
In the hallways, all day, 'till it was real 
In the staircase, lights out, giving out feels 

Put your name in my notebook, we all did that 
Lined our names up with numbers to see if they matched 
Scared to death 'bout the first time, I knew it would hurt 
In your house, on your mother's couch, she was at work 

Dead wrong, but head strong, ya had in this broad 
The only one I ever loved ever since I was young 
Once in a while I even cut school to give all my love to you 
My God 

Can't feel myself 
Don't want nobody else to ever love you 
You are my shining star, my guiding light, my love fantasy 
There's not a minute, hour, day or night 

I don't love you 
You're at the top of my list 
'Cause I'm always thinking of you 
(Take it to the bridge) 

All my love 
('Cause all my love's to you, my girl) 
A thousand kisses from you and it wasn't enough 
(Right, I'm taking you back, I'm taking you back, with another one) 
I just don't want to stop 
Too much, never too much, never too much, never too much 

The breakdown, now bounce to this 
Yeah, dedicated to the first love (right) 
Uh, you know who you are, from the hood 
It's all good (yeah) yeah 

We goin' bounce ta dis 
We make moves with this 
'Cause all my love's to you 
Now bounce",All My Love
Queen Pen,"(Intro)
Queen Pen: Me'shell Ndegeocello, play for me, see'mon talk to me
Me'shell: anyone know, it never ceases to amaze me how everbody's always in 
somebody else's business, looking for something, but 'cha know, for what 
it's worth -
we could give a fuck!

(chorus)
Me'shell: Girlfriend, girlfriend, yes i had your girlfriend
Queen Pen: If that was your girlfriend, if that was your girlfriend, if that 
was your girlfriend, she wasn't last night (x2)

(verse 1)
now how you just gon' be playa hatin' on me
coz i got mad bitches just wanting me
And i got mad niggaz just checkin' for me see
I got more stock than you ever see, i be...
The one that your main squeeze been diggin
Pull you out your closet, sex on weekends
It's my business of what i do, him or her, he or she, inside you
So while you be yappin' and talkin to your friends
Beefin 'bout that yellow chicken, the green benz
I'll be havin' all your people's info with the second part of my ???
she slid the number, what you gettin mad at me for
she said she was single when she closed my car door

(chorus)
(verse 2)
Me'shell: so queen tell me, where did you meet her,

Queen Pen: On the sunday, mac, she was walking out ???
I was just chillin, mindin my own business
Sittin on the corner, waitin for my sister
When she slid by, maybe 4 or 5 times
Wanted me to notice the rhythm of her thighs
Oh boy, uh, girls are just so funny to me
I can see how niggas get into these beefs
She knew she had a man when she came up in the piece
She said she was a regular and how about me,
If she gave me her digits would i call her after three
The way she fliked her hips made you move to have to see
How these chinese jamaican tried to draw it by me
It never ceases to amaze me

Me'shell: Ain't nobody gotta know just how much you want me
(chorus)
(verse 3)
Now how i've ran, you've only a few
But you can back track and ask them how i do it how it is
Who the flyest chick, with the phattest whip
And run her all night, like a burger with a chip
And if it's all good then i feature it again
Like a fix remix, (if you need a fix)
See you gots to be real like my ex beverly
You don't have your man just stressin out on me
Coz he can't control how you throw your pussy
I'm a baller and i been for a ???
And if i choose to jerk her off then it's all on me
See you claimed that was your girl, well that's not how it seems
Uh, it never ceases to amaze me

Me'shell: Coz i like to get down so if you's wants ta i will
I love to love ya' baby

(chorus)",Girlfriend
Queen Pen,"Step right up  step up  step up
Step right up  step up  step up


This is how it should be done 
'Cause this style 
Is identical to none 
How can I make you dance some more 
That's what I came here for 

This is how it should be done 
(And now  here's the magnificent Funkey Mama) 
'Cause this style 
Is identical to none 
How can I make you dance some more 
That's what I came here for 

Feel your blue flows like water 
The man behind the music will make you jump 
Oh Jack you're swingin' 
Make you shake your rump 

No dick or fee tellin' me this is what you want 
Baselines and snares that will make you funk 
Intimidated by his 14 year old 
At 97 he's a different kind of funk 

We push together like a perfect hand and tongue 
You pressed your luck and now your back to should be sunk 
Be coming, free the future, with yo' face punked 
Forgot about the past now what you want 
Platinum tracks to put you on the map 

'Cause we gotta keep it in the fam' 
You had yo' chance to be down wit da man 
So busy playa hatin', perpetuating, articulating 
Balla's down four, you can't take me 

What the deal ma 
Funkey Mama plays the track so you could feel, huh? 
I'll make a D, I'm all about the dolla' bills y'all 
Rock the diamond Lex while I sit behind my desk 
And sign the checks 

If you like hits baby 
Got 'em going crazy on Blackstreet 
You know it's plaque time when me and the track meet 
Save all yo whack beats, QP and TR so precise with mics 
We should be surgeons in E.R. 

The block knows 
Baby girl be my diamond 'cause she rocks shows 
See my one's ain't no way that you can stop those 
Little man got your breath together 
With Queen Pen, now it's hot to death 

So take a look back 
What I did, what I'm doing, where I take this 
It's kinda simple 'cause it's nothing just to make hits 
Peep the facts, keep 'em stacked 
When the streets are Black 
Ladies scream he's the Mack 

'Cause I kick (what) 
Shit that make the fly chick you with my chick 
And plush funds just ridiculous 
'Cause I'm rich 
We are TR, you see, QP, that's we, Blackstreet, gone 

You can't take it 
(And now, here's the magnificent Funkey Mama) 

Now Teddy jam for me one time 
Enforce that then I'd make my hips bump and grind 
We'll just happen 
All this shit in this 'cause of platinum hits 
Little man be the shit, Funkey Mama represent 
It ain't never been no different 

And we got witnesses 
You account for all of this shit 
Just we, and get your block knocked off 
You can keep your I-pinion till you get there 

'Cause it don't matter 
We don't follow chit chatter 
We make hits 
And calls, my situations get thick 
Ask St. Nick, about the repertoire 
For those in the past, they know who they are 

If the shoe fits, trust 
We gon' wear it 
Can we be's the baddest clique up on this planet 
We paid the cost to be boss guys 
'Cause scare money don't win money, now drop it 
 
This is how it should be done 
'Cause this style 
Is identical to none 
How can I make you dance some more 
(Little man) 
That's what I came here for",Man Behind the Music
Queen Pen,"Uh, it's all for you, my melody boo
This lovin' is all for you, break it down, how you feel about this

[Verse 1]
Reminiscing to back in our beginning
Sweet politicking in the heart of the village
We slid digits on low, exchanged a couple of 'hellos'
As you slid out the door
I remember clearly makin' moves up the steps we made eye contact
It was his gleam that brought me back, legit
How we met on some real ghetto star shit
Mad chicks on my melody's dick
See he got this kinda grace about himself
Dealin' with fast life all flooded up with wealth
So for him, cuties just be comin' like a dime a dozen
Smooth talkin' brothers always get easy fuckin'
But I ain't mad, at all of his cutie head lovin'
And all his playin hard to get was worth tryin' to get my loving
He's got personality for days
The kinda melody others bad talkin' many ways
The kinda beat that always stays paid, my special kinda boo who always 
Appreciates gettin' laid
My melody

Just the way. I want to be loved
Yeah

[Verse 2]
True, we been together from the very beginning
Since blocks be turned into states, baguettes be turned into cakes
So he be knowin' how I'm down by law
Plus his knowledge himself be havin' his mentality bore
He gets first bids when I'm blowin' in from tour
His sex is respected behind closed doors
Listen, he the bomb, I can't tell you different
It's a fact how he mystify me like Kaiser Sosack
Uh, it feels good to know how others wish they could be loved
In the clubs bitches screwin' up their mugs because
They envious to how my boo is true to this
Gold diggin' bitches always be disputing shit
That don't even concern them, I'm learnin'
The next chick that try to make your melody a B-track
But true, he be bigger than that
My boo be realizin' that his wifey'll always have his back, uh
Check out my melody

Cause you love me baby
Just the way I want to be loved,
Yeah

[Verse 3]
Communication be never a mess
Coz he be keepin' street conflict away from this relationship
He's got a mind of his own
He's a leader, not scared to be a dreamer, my black man digger
And I be down till the day that I die, loyalty bonafied
So how ask why I, dedicated all my love to his cause
Financially lock him down, hide his monies from the law cause
No matter what my melody be's a good man
No matter how he ran on the actions of his plan and
I be down till the day that I die
Loyalty bonafied, my melody and I

Cause you love me baby,
Just the way I want to be loved,
Yeah, It's so nice lyin' here in you arms
Your personality has that charm
Cause you love me baby,
Just the way I want to be loved,
Oh I could stay here for the rest of my life
I want to be your lover, want to maybe you wife
Cause you love me baby,
Just the way I want to be loved,
Yeah, yeah, you love me baby",My Melody
Queen Pen,"Yeah, it's ninety-seven going into ninety-eight,
And I've been doin' this for mad years, payin' dues.
This is my heart, my purpose in life,
And finally I'm on. 
Which brings me to realize that the tough life that I had only made me 
Stronger, true.

[Chorus]
Richard Stites.
A ha, ha, ha, ha.
I know this much is true.
A ha, ha, ha, ha.
I know this much is true.

Growin' up, didn't want to have nothing to do wit' you.
Make you hittin' everybody went to high school wit' you.
Want to play you close and jump in the pool wit' you.
I don't know what to do, but this much is true,
And in the hood, they all like to knock your career,
And turn right around when you hot a gear.
I played Midas and told them that it's God I fear;
That the man upstairs, he control this here
And it's funny how, soon as the money piles,
Everybody want to play with that brother now,
Run me down, but when the doe gets low, only a few friends roll, you know.
And Mama, bless her heart, she used to give me strife,
Said ""Lynisse, please do something with your life.""
And how it's gon' play out, I don't have a clue;
All I know is this much is true, true.

[Chorus]

And I remember when, I used to feen for calls,
When I hit number one I had to scream out calls.
Used to see my Mama strugglin', worn from work,
Told her when I made it big, she never gonna work.
I used to wish at night that my brothers in the street,
Hustlin', s***, they would live to the light,
And see another day somehow, find another way I vow.
To all my soldiers, I hold you down.
From standin' in the rain, to the rovers now.
I'm screamin your name, to warn you that the rollers is around,
To on-stage throwin' it down.
No matter where you at, represent your hood.
No matter where I'm at, I'm representing my hood.
And how it's gon' all play out I don't have a clue;
All I know is this much is true, true.

[Chorus]

I've opened up my eyes to a brighter day,
Nobody in the block gave their life away.
We all tryin' to take it easily,
And everybody want to make it seems is free.
Today it's all good and it seemes so strange,
Since you look up in the hood now things done changed.
Kids they used to be wheelies for blocks,
Is out ridin' their bikes, doin' wheelies for blocks.
And b****es on the bench, still gossipin', who's she slidin' in,
Who's she slidin' with, outside partyin'.
Old timers in the back playin' dominoes.
Kids freestyling, all kinds of flows.
Girls flow through with designer clothes.
It's day now, but you know how night time goes.
And how it's gon' play out I don't have a clue;
All I know is this much is true, true.

[Chorus]

...you know it's true!",It's True
Queen Pen,"Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

Shorty, who you be, you're staring at me instantly
As I walk into this vide(o) I can feel you diggin' me
Wit' yo' glass of Rhemy, you had one too many
But still I'm impressed wit' cho' wild out Henney
It's a party and I got's to run all through
But maybe later on we can chat over booze
See I thought you knew, ain't no delaying what I'm saying
Want me to rewind and collect on my track, it won't wait
I said it's a party, I gots to run all through
We holding 20 plus we can follow if you choose
See ain't nothing changed, since the days of the Q
Except uh, elimination that wanna chew up my crew
Yes you, but you true I got to browse on through
You can catch me at the bar being shady to my old crew
How I do?  Make moves like I shoot
Catch me on the rebound, make at the tunnel
Catch me on the rebound, or maybe at the tummy

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

I'm tipsy from the cab, down the whole bottle of Henney
Peepin' shorties in my biz and seeing many
But there's something about you 
You seem off the hook
Givin' me that ""I want to say something"" look
Plus that dress you wearin'
Got my whole team starin', 
You not bouncin' with me, I'm not hearin'
Lickin' the lips for real like you really want it
Is you dealing with the cat that's blunted?
Stay forever real shorty Ra', is you down
To go home wit' the champ a whole round?  You see
I had my eyes on you from way across the room
You looked so good from over here, I can smell your perfume
I assume, if I got ta come and  get ya
Ya'd think I was only out to hit ya, 
See, you's an intelligent chick
With that Nestle type of smile, 
Held my temptations back for awhile
Tell my brother Tah Lee, I'll be back, yeah
That's Pretty Lou and Spigg Nice, so watch my jacket
Make her touch to my lips, put the drink in my hand
'Till the center my legs expand
Cuz

That's how we do
Better forget her for me and you
I give a shout out to my whole crew
From New York City to Chicago too

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

Now a party ain't a party until I run through it
Pick 'em stick 'em sick 'em, that how I do it
Move it, get down keepin' ya'll movin'
Certified game tight prove it, aight!
Deala of the dancefloor, makin' all ya'll stomp and clap
Ya feelin' me?, damn sure
I had the answers for ya dancers
Since way back, puttin' it down like that

I came in the door, 20 or more
Watch the dancefloor, cause we like it raw
Dom got my head spinnin' like a set of rims
Nutta Butta like a pair of Timbs
What the deal shorty?, wanna rock with me
Take ya back, do the wop wit' me
Spend the cash like Monopoly
Words slurred and my vision is blurred
But a party ain't a party 'til I slide with a bird, what?

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through

Yo, a party ain't a party 'till it's ran all through
And leave it to my crew, it's gon' be playa' proof
After three rounds we gon' blow off this roof
A party ain't a party 'til it's ran all through
",Party Ain't a Party
Queen Pen,"Click!
Hahhh (c'mon) street team (yeah)
Relax, make moves like what (like what, like what)
Brooklyn, Uptown (yeah)
Beak it down one time, to y'all
(Queen of the Click)
Lookie here, look at me, hah

Me and my boys we, poised to do big things this year
Make a lot of noise in dis here
We comes through with the multiple of ends
Then flows through with the multiple of Benzes
Cartier lenses, me and my mens's
bout to take over with a vengeance
Watch your spot cause we hot to trot
See we plottin for the top spot and that's what we got
Now we hold it like convo', rhyme Don flow (yeah)
Queen throw her nookie like Madonna nine-four, what?
y'all ain't know?  Untold damage, shit
I got the flow that you can't romantage
Make you whole vanish like Copperfield
Drop, to the bottom then I rise, to the top of the field
Drop your shield, y'all gon' be OK
And I'll be much sleeker in the C.O.K., cause

Chorus: repeat 2X

I am (The Queen Pen of the Click
The littlest G with the, hottest shit
Here's one thing y'all should never forget
that she flows like no other chick)

Rock chicks I'm dyin from boredom, please
I can't wait for y'all to fall like autumn leaves
So I can shine like six-four sittin on deez, huh
The less be y'all, the more for me
I put it down like bad kids, stop the madness, shit
I roast y'all bitches with ad libs
The garbage shit stops, when the hottest shit drops
And y'all can't front on how the shit knocks
Even haters, gotta love the STA-TUS, or the STAT-US
y'all want to hit, get at us
Hey you, want to debut number one like we do?
You gots to roll with my crew
We got the cars with the rims got the rings and the ice
Put it all together let it all gleam nice
Gotta pay a mean price you go against my click
And here's one thing y'all should never forget, that

Chorus

I run circles around you, verb'll straight serve you
Day to night we keep it tight like a girdle
Nine to five y'all should make it your job to
keep Queen Pen close to your ears like a bob
We make this, world revolve with this music of ours
From S-950's to music guitars
You know the program, let no man, interrupt your flow
And if that's your man, you better let him know
I'm like, Damien Oman, six-six-six
The way I be flowin is sick-sick-sick
Ice rope glowin, focus on the wrist, it takes
more than that to get close to dis
Straight hits on me with my nigga T.R. and
gimme I be in, straight shinin
It's all in the timin and how the shit clicks
And here's one thing y'all should never forget, that

Chorus

Yeah this is dedicated, to Crown Heights, Brooklyn
To all my street team, that finally made it
You saw we made it, here I am, I'm out",Queen of the Click
