Band,Lyrics,Song
Demons & Wizards,"Songs to sing

Song of Turtle
And the Cry of the Bear
Awake
I can sense it
Still I'm afraid
Tower Road lies ahead
Commala-come-ka
Ka has come to me
Grey old fellow
If you finally failed the test
What would it mean?
We're getting near
We're getting near
Maid of sorrow
Your time goes by

Fade away
Fade

""Say thank, ya"" for the beams are safe my friend
Long days and pleasant nights for you

Save me
The final chord
Don't let it end like this
No, not like this
Tell me
When things were finally getting out of hand
It's out of hand

Entangled, I am captured
You have put a spell on me
The last in line
The Gunslinger's line
The sacrifice of innocence
This work needs to be done
Now blow the horn
Hail to the gun!

Done is done
Yes, there will be no taking back
Every journey must come to an end
All hail to the Gunslinger
Praise to the Dinh and the King
Beyond our reach, out of control

Save me
To touch the rose it will not bring release
No taking back
Come save me
There are other worlds
But surely none like this
The world has changed

Done is done
Yes, there will be no taking back
The word is the law
Law is Ka

The end of the road lies
Straight ahead it lies
I'm feeling pure
The end of the road lies

The sacrifice of innocence
The hailing of the gun
My way was death and madness
Now let the tower come

Done is done
Yes, there will be no taking back
And every journey must come to an end
All hail to the Gunslinger
Praise to the Dinh and the King
Beyond our reach, out of control",The Gunslinger
Demons & Wizards,"Here in the shadows 
There's no wishing well 
May the Blessed one forgive me 
Like so many times before 
There's no saviour at the door 
It won't matter anymore 

Touch me now while we reach the end, 
I wonder where you are right now, right now, 
Oh my dear 

She still has sunshine in her weary eyes 
A bed of roses to testify my love 
A promise made, now I will make a try 
There is no power in earth to tear us apart 

Love's tragedy asunder 
Oh, set your spirit free 
Love's tragedy asunder 
Do I believe 

Deep in the shadows there's no release 
(I believe) Deep in the shadows you won't find peace 
(I believe) We live in a dreamworld, it's over now 
I'll take your hand, our time is sure to come 

On broken wings I try to fly 
I'm sorry I will get it by 
All praise and glory, 
All praise and glory to love 

I've buried sunlight when I shutter eyes 
Dead leaves to dust, the seasons bloom 
A glimpse of Heaven showed an angel cry 
Tenfold the cries of Crack of Doom 

Love's tragedy asunder 
Wanted peace for me 
Love's tragedy asunder 
Will I be free 

Love's tragedy asunder 
Will I be free 
Love's tragedy asunder 
Falling misery 
Love's tragedy asunder 
Do I believe 
Love's tragedy asunder 
Still I believe",Love's Tragedy Asunder
Demons & Wizards,"On and on this is my way 
I've made up my mind 
But will I find what I search for 
Soon I will reach the western shore 

Far behind in the distance 
Lie the fires of doom 
There's a voice deep inside me 
""The tower knows who you are"" 

The road goes on and on 
Tomorrow I'll be gone 
The road goes on and on 
Tomorrow I'll be gone 

I hear him say ""We'll seize the day"" 

Too many roads we've travelled on 
We'll seize the day 
Now there's one thing left to lose 
We'll seize the day 
Until the end we'll carry on 
We'll seize the day 
Now there's one thing left to lose 
We'll seize the day 

All along this is my way 
I've better move on 
Pure in heart and fair-minded 
For strength and truth I keep on 

Keep the one that is passed on 
And leave the others behind 
All alone and without me 
I hear him say ""We'll seize the day"" 

Too many roads we've travelled on 
We'll seize the day 
Now there's one thing left to lose 
We'll seize the day 
Until the end we'll carry on 
We'll seize the day 
Now there's one thing left to lose 
We'll seize the day 

So stay with me we'll carry on 
See the winding road goes on",Seize the Day
Demons & Wizards,"I'm awake so
You better feed me now
I won't slow down
Once we have left this town
Rhymes and riddles
I'm still sleepy so
You must hurry
Please take your seats
You'll stay with me
Be with me
I'll be with you
I'll be with you

No one really knows the pain I'm going through
My final ride is almost done
The world has moved on now it's time to go
My final ride is almost done

Come lift my spirit up, I'm Blaine!
Come lift my spirit up, I'm Blaine!

I am nothing
But at train and
I assume that you don't like me
I'm insane but
Not yet crazy
I will never let you go
Enjoy the ride you'll stay with me
Stay with me
I'll stay with you
I'll stay with you

No one really knows the pain I'm going through
My final ride is almost done
The world has moved on now it's time to go
My final ride is almost done

Come lift my spirit up, I'm Blaine!
Come lift my spirit up, I'm Blaine!

I am the one I am the one
The godlike terror train
The superior, artificial brain
Feel free to call me Blaine

I will roll on
Riddle de-dumb, I'm best
Try me, try me,
I'll never fail that test
Blue's for girls and
Pink's for me
Cause
I'm the mono
Don't even dare to mess with me

No one really knows the pain I'm going through
My hate will last forevermore
The world has moved on now it's time to go
My hate will last forevermore

Come lift my spirit up, I'm Blaine!
Come lift my spirit up, I'm Blaine!

Beneath the demon moon",Terror Train
Demons & Wizards,"There is a demon
An evil mind
Inside us
Oh I know, I know
We all know the rules
When water will be shed
The wicked witch is

This is the end of all the miracles
Farewell to you yellow brick road

Everything she is asking for
It all belongs to her
Now she's gone into nothingness
There she waits

Still I can hear her singing in the room
In the room I know she's gone
I've thought ""She'll never fail,
All magic will be gone
The day she'll melt away""

This is the end of all the miracles
Still I hear her singing in the dark
Truth has changed, her voice it stays the same
Farewell to you yellow brick road
Still I hear her singing in the dark
While time goes on her voice will fade away

""They are all, they're everything, they are mine
Silver shoes you're mine, you are mine,
You are mine""

Hate will live on

This is the end of all the miracles
Farewell to you yellow brick road

The wicked witch is dead",Wicked Witch
Den,"Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yule-tide carols being sung by a choir
And folks dressed up like Eskimos.

Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny tots with their eyes all aglow
Will find it hard to sleep tonight.

They know that Santa's on his way
He's loaded lots of toys and goodies on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly.

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times, many ways
Merry Christmas to you!",The Christmas Song
Den,"Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now
 
Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay

From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now",Have Yourself a Merry Little Christmas
Den,"I'm dreaming of a White Christmas
Just like the ones I used to know
Where the tree tops glisten, and children listen
To hear sleigh bells in the snow

I'm dreaming of a White Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmas's be white

I'm dreaming of a White Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmas's be white

Words and Music by Irving Berlin",White Christmas
Den,"Come, they told me pa-rum pum pum pum
Our newborn King to see, pa-rum pum pum pum
Our finest gifts we bring pa-rum pum pum pum
To lay before the King pa-rum pum pum pum
Rum pum pum pum. rum pum pum pum
So to honor Him pa-rum pum pum pum
When we come
 
Little Baby pa-rum pum pum pum
I am a poor boy too, pa-rum pum pum pum
I have no gift to bring pa-rum pum pum pum
That's fit to give our King pa- rum pum pum pum
Rum pum pum pum, rum pum pum pum
Shall I play for you, pa-rum pum pum pum
on my drum?
 
Mary nodded pa-rum pum pum pum
The Ox and Lamb kept time pa-rum pum pum pum
I played my drum for Him pa-rum pum pum pum
I played my best for Him pa -rum pum pum pum
Rum pum pum pum, rum pum pum pum
Then He smiled at me pa-rum pum pum pum
Me and my drum",The Little Drummer Boy
Den Harrow,"Don't stop - don't stop - don't stop -
Jumping locomotion
Energetic potion

Feel your body keepin' time
Pulsing beat into your mind.
Automatic action
Systematic passion

Daylight stepping in the night
Colours change to black and white.
Lover
Don't waste your time
'cause you can make a move.
Brother
You'll blow your mind if you get into the groove.

Don't stop
Hungry dancer
Come and do the Charleston

Modern day romancer
Get back to the Charleston.
Don't stop
Hungry dancer
Come and do the Charleston

Modern day romancer
Get back to the Charleston.

Dance until the mon@ing
See your partner glowing

Back and forth
You move your feet
Steaming hot

You feel the heat.
Step back in the old days
Loving with the new ways

See you must have a good time
Happiness is in a climb.

Music
It seems to change
But people are the same.
Choose it what you prefer
But dancing will remain.

Don't stop
Hungry dancer
Come and do the Charleston
. . .
Don't stop
Hungry dancer
Come and do the Charleston
. . .",Charleston
Den Harrow,"In the morning when we see the light
I can see my feelings growing every day.
After loving half way through the night
I can feel my heart beat in a special way.

Visualize a very cozy place
waking up into the morning sun

Squint my eyes and when I see your face -
I know that day by day if you're the loving kind
You'll see that day by day you'll make me loose my mind.
I know that day by day if you're the loving kind

You'll see that day by day you'll make me loose my mind.
In the evening spent a lovely day
Always near you
never felt this good before

Got a feeling want you to stay
'Cause you seem to be what I've been looking for.
Takes a while before I give my heart
Living up and see the sun go dswn
Little smile and then you make me start -
I know that day by day if you're the loving kind
. . .
I know that day by day if you're the loving kind
. . .

I know that doy by day if yov're the loving kind
. . .",Day by Day
Den Harrow,"Stockin' away all the details you want to know
Day after day all your memories get to grow
Putting all that you've stolen
In a prison that you've locked forever
Taking the place of our imagination
But you won't erase my heart

There is no way you can understand what I feel
You never pray 'cause your soul isn't even real
You might know lots of things now
But you can never be a lover
Winning the race with your information
But you can't replace my soul

REFRAIN:
Future brain you make me wonder
Is it sane to make a sample of my love
Future brain you're getting stronger
It's a shame you'll never know how to find love

Living today but tomorrow will be the same
I know I can say that you will never win this game
No matter how much you know now
You will never get to know us never
Taking the place of an institution
But you can't replace my love

Future brain you make me wonder
Is it sane to make a sample of my love
Future brain you're getting stronger
It's a shame you'll never know how to find love

Future brain you great computer
It's insane to program everybody's love
Future brain your list is longer
But you're to blame 'cause you don't know
How stupid you are
",Future Brain
Dena DeRose,"How much do I love you?
I'll tell you no lie
How deep is the ocean?
How high is the sky?

How many times a day do I think of you?
How many roses are sprinkled with dew?

How far would I travel
To be where you are?
How far is the journey
From here to a star?

And if I ever lost you, how much would I cry?
How deep is the ocean?
How high is the sky?

How far would I travel
To be where you are?
How far is the journey
From here to a star?

And if I ever lost you, how much would I cry?
How deep is the ocean?
How high is the sky?
How high is the sky?",How Deep Is the Ocean?
Dena DeRose,"As a tot, when I trotted in little velvet panties,
I was kissed by my sisters, my cousins, and my aunties.
Sad to tell, it was hell, an inferno worse than Dante's.

So my dear I swore,
""Never, never more!""
On my list, I insisted that kissing must be crossed out.
Now, I find I was blind, and oh my! 
How I lost out!

I could cry salty tears,
Where have I been all these years?
Little wow, tell me now,
How long has this been going on?

There were chills up my spine,
And some thrills I can't define.
Listen, sweet, I repeat,
How long has this been going on?

Oh, I feel that I could melt,
Into Heaven I'm hurled!
I know how Columbus felt,
Finding another world.

Kiss me once, then once more.
What a dunce I was before.
What a break! 
For Heaven's sake!
How long has this been going on?

Dear, when in your arms I creep,
That divine rendezvous,
Don't wake me, if I'm asleep,
Let me dream that it's true!

Kiss me twice, then once more.
That makes thrice, let's make it four!
What a break! 
For Heaven's sake!
How long has this been going on?
How long has this, been going on?",How Long Has This Been Going On?
