Band,Lyrics,Song
Ian Hunter,"Through the haze the mirror cries-hits you right between the eyes
You don't know-but you got the judas in you babe
You can't trust
You can't deliver
Always whinin' you were sold down the river
I gave you-the best years of-your miserable life

Where did you go wrong girl, where did you go wrong
Where did you go wrong babe-nice try, wrong guy
You're gonna wind up on your ass-you should have listened to your
Women's intuition

You can come (run)-but you can't hide-something messed you up inside
Ain't my fault-don't blame me-if you're dazed and confused
You're a lie, you're a television, tryin't drag into your prison
Had enough o'sleepin' rough-its over with you

Where did you go wrong babe
Where did you go wrong
Where did you go wrong girl
Nice try
Goodbye
You're gonna wind up on your ass-you should;ve listened to your
Women's intuition

Tarred by the same old feathers-guess we got to stick together
But I say to you-don't ever invade-my destiny
Bad enough I ain't normal, give up tryin't make me formal
What I need when I bleed
Don't mean nothing to you

Where did you go wrong babe, where did you go wrong
Where did you go wrong girl
Dumb moves, no class
You're gonna wind up on your ass-you should 've listened to your
Women'sintuition",Womens Intuition
Ian Hunter,"Hmmc

Vestal Virginia, ain't got a bad thought in ya, you're a bastard
Mean as a killer, instinct that's within ya, you're a bastard.
Laughs like a drain and it messes up my brain
'cause you know I like the pain of never knowing
Space cow I'll chew the bad blood running through ya
Kiss you as you hit the floor 'cause you don't even know that you're a bastard

There's a crisis in the kitchen 
But that don't stop you bitchin', you're a bastard
You got that Yellow jacket touch, 
With the stings that hurt so much, you're such a bastard
Flirting in the shadows, aiming all those little arrows, 
You're as shallow as the gallows you got me in to. (yeah)
Voodoo dolls gonna line the room, handcuffs glinting in the gloom,
One day you'll find that hidden door, inside everyone screams that you're a bastard.
(you're such a)

You twist me til I'm lame, then you spin the coin again, you're such a bastard
You're so naturally perverse, you ain't even gotta rehearse, you're such a bastard
Fly like a witch, without running in some pitch
Why don't you break the switch that takes me over
My prison is your brain, your prisoner's insane
Forgot all the keys, you can break the chains 
But you don't even take the blame you bastard.

(Bastard, bastard) I'm enjoying that lately, you know just the beginnings 

(bastard)
The agony and the ecstasy meeting at the middle of my mouth
The agony and the ecstasy can't spit it out.
Sometimes on a rainy day I draw you.
Hope for love.",Bastard
Ian Hunter,"All right
Gun Control, we don't want no
Gun Control, we don't want no
Gun Control, we don't want no
Gun Control.

Stick to your guns, boys, stick to your guns.
We'll make a lot of money if we stick to the guns.
The president's with us boys, so join in the fun.
We can make a lot of money if we stick to our guns.

Yeah
Gun Control, we don't want no
Gun Control, we don't want no
Gun Control, we don't want no
Gun Control.
Let the bullets go!

Step up the lobby, boys, down in Washington.
We can make a lot of money if you stick to your guns.
Tradition is with us boys, it's the constitution,
so stick to your guns, boys, the final solution.

Hey
Gun control, we don't want no
Gun control, we don't want no
Gun control, we don't want no
Gun control.

Hey, and ain't it a shame we ain't got a war,
we'll just have to practice on the sick and the poor.

Assassinate presidents, and they ain't the only ones,
we can get them all, young and old, if we stick to our guns.
So stick to your guns, boys, fight for your life.
We'll all feel special on a Saturday night.

Yeah!
Gun control, we don't want no
Gun control, we don't want no
Gun control, we don't want no
Gun control.
Let the bullets go.

Viva macho
Viva macho
Viva macho
Viva macho

Gun control, no, we don't want no
Gun control, no, we don't want no
Gun control, hey, I don't want no
Gun control, (I'm much too busy making...)
Gun control,
Gun control, (...Saturday Night Specials)
Gun control,",Gun Control
Ian Hunter,"It was a cold, cold house,
I was a cold, cold room.
No one lived in me.
I was an empty tune.
Lovers came to view
'n' they looked all around.
But they couldn't see nothin',
Nothin but the ground, they really put me down
And then someone broke
Inside of me
And i found myself learnin'
How to fight free.

And it feels so good
When i can turn to you
'n' look you straight in the eye,
Say i need you, need you, oh i need you
I need your love, baby,
I need your love, i gotta hear your name
Over and over, over again.
I need your love, baby,
I need your love, i got you up my brain
Over, over, over again.

You know it hurts so bad
When you have to say
You ain't got nobody
And then one day
It makes you feel so good
When i can turn to you
And look you straight in the eye,
Say i need you, need you, oh i need you
I need your love, baby,
I need your love, i want to hear your name
Over and over, over again.
I need your love,
Oh how i need your love, i gotta hear your name
Over, over, over again, yeah.
I need your love, baby
I need your love, i gotta hear your name
Over, over, over again.",I Need Your Love
Ian Hunter,"When I was just sixteen - I stood waiting for a dream -
At barker street bus station every night
When I tried to get it on - she just looked at me with scorn - my courage
Turned to dust and I took flight

For those looks they seemed to say
You ain't nuthin' - go away
You're just a face in the crowd so I went home and I vowed
I'm gonna be somebody - someday

Her name was irene wilde - oh such beauty for a child
When she started dating boys - I nearly died
For I could not barely stand to see someone hold her hand
I felt I had to crawl away and hide
In my mother's living room I composed so many tunes
All the same - just a frame - for her name, and just to say
Gonna be somebody - someday

Wild as your name I soon left that country town
I been around, seen some fame, seen some ups and seen some downs
Smile through your shock when you hear your name aloud
It's that face in the crowd - didn't dig it - much too proud...

When I was just sixteen I stood waiting for a dream
A barker street bus station non affair
At the time it seemed so sad, but it did not turn out bad
If you hadn't messed me up I'd still be there
And I think most folks agree, a little put-down makes them see
They ain't no chain - just a link and that's why you made me think
Gonna be somebody - be somebody - be somebody - someday",Irene Wilde
Ian Hunter,"Hm

Oh no, the fuzz, all in a line
My oh my, I think I'm gonna die
And it's just another night
It's just another night

Got a long black face; Who goes there?
All the reefer madnessput a poor kid in jail
And it's just another night
Yeah, it's just another night

Oh take it easy boy or it's DOA
Chrome on my body and a lot of folks say
That it's just another night
Hey, It's just another night
Oh, it's just another night on the other side of life

Head one's a saw-bones and he wrecked my chair
Said ""How'd you like to do it in a room downstairs""
And it's just another night
Oh, just another night

Hey now, Papa Joe, Don't you pull my hair
All this intrigue, it gets me out of my league
And it's just another night
It's just another night

His old man spent a fortune just to get him in
But baby boy growed up just as stupid as him
And it's just another night
It's just another night
It's just another night on the other side of life

Just another night, hung down slow
I don't like the hotel let me go
Hells bells! Give me a chance!
This rock 'n' roller don't want to dance
Just another night
Just another night
Well, it's just another night on the other side of life

I never felt so bad; Where's my shades?
It's gonna be a long one getting crazed
A head spoutin' noodles said, ""What do you plead?""
I said ""You ain't got to touch a man to make a man bleed""

'N' it's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night (on the other side)
It's just another night!",Just Another Night
Ian Hunter,"Billy said this town is dying
It's dying just to be like me
He was fighting everything in sight
Died when he was twenty-three

I used to meet him down at his cafe
He had one eye on the door
And the other on the writing on the wall
He'd get restless and angry and we'd all laugh

'Cause we weren't really scared
We was his friends, he wouldn't hurt us at all
And all he'd say was rain, rain, rain
Rain, rain, rain

Rain, rain, rain
Rain, rain, rain
We gotta leave this town

And glover was a dancer
Imitating Eddie Cochran by the jukebox
In the corner of the room
'Til he was lost

Barry'n me, we used to escape, playing I go ape
Wearing italian clothes, drinking cider, talking in the rain
Hey babe, come over here, let me buy you a beer, what's your name?
She said ""boy, it doesn't really matter, don't you see?""

You ain't what I want, you ain't what I need
You ain't what I fancy, you ain't what I dream of n'I'd silently leave
[?] you're ugly

Rain, rain, rain
Rain, rain, rain
Rain, rain, rain
Rain, rain, rain
I gotta leave this place

My history is a cop-out
Somewhere in the dark I got scared 'cause I knew I was gonna lose
You know that feeling you get in your guts, all that frustration when you know
You're going nuts

You gotta make a move
There was Billy and Glover and Pacer and Taylor and Valerie and Barry
I remember what he said about that town
He said ""I went to London once, came back

Wiped the tears from my eyes, looked out the window
And it was still pouring down
More of that rain, rain, rain

Rain, rain, rain
Rain, rain, rain
Rain, rain, rain

I'm gonna get a train
Never coming back again
'Cause if I did it would be the same
Boy, you really messed up my brain

All of that rain rain rain
Rain rain rain
Rain rain rain
Rain rain rain

Take your washing off the line
Take your washing off the line
Take your washing off the line
Take the washing off the line

It's gonna rain
It's gonna rain",Rain
Ian Hunter,"We walked to the sea, just my father 'n' me
And the dogs played around on the sand
Winter cold cut the air, hangin' still ev'rywhere
Dressed in gray, did he say hold my hand
I said love's easier when it's far away
We sat 'n watched a distant light

We're two ships that pass in the night
We both smile and we say it's alright
We're still here, it's just that we're out of sight
Like those ships that pass in the night

There's a boat on the line where the sea meets the sky
There's another that rides far behind
And it seems you and I are like strangers a wide ways apart
As we drift on through time
He said it's harder now we're far away
We only read you when you write

We're two ships that pass in the night
And we smile when we say it's alright
We're still here, it's just that we're out of sight
Like those ships that pass in the night

We're ships that pass in the night
And we smile when we say it's alright
We're still here, it's just that we're out of sight
Like those ships that pass in the night

We're ships that pass in the night
And we smile when we say it's alright
We're still here, it's just that we're out of sight",Ships
Ian Hunter,"You're just a stranger in the past
Just another mug that could never last
You came up slow but you burned out fast (didn't ya)

It ain't Silver Needles on the run
No it ain't Silver Needles on the run
It ain't Silver Needles on the run
Shh you make me feel so bad

You thought you was the only one that got messed up
Me 'n all the others never had it so rough
Well how come you're dead and I'm still stood up

Well it ain't Silver Needles on the run
Silver Needles on the run
No it ain't Silver Needles on the run
Oh I remember....

All your plans were made on some PR floor
'N all your bags were packed, they never reached the door.
Out ordering (?) your thought exchange
All your brains were acting strange
You never lied in dreams before
There must be more to life than getting sore

(What do you think?)
I seen in some music paper that you was gone
And I went right out and wrote you a farewell song
Boy, they had you dead before you was born
And it's a shame - you were such a great mover

But it ain't Silver Needles on the run
No it ain't Silver Needles on the run
Silver Needles on the run
Silver Needles on the run
Silver Needles on the run
Silver Needles on the run
(Next)",Silver Needles
Ian Hunter,"Well I finally found you out
All through your mess of dreams
You won't make it to the night
And your standing in my light
You know you've been bad for me
You ain't got the weight to hate
But you ain't no pretty sight
And your standing in my light

Move over cause your standing in my light
Move over cause your standing in my light
Move over cause your standing in my light (yeah)
Move over cause your standing in my light

Now when your old man beats the drums
Gotta run run run that's dumb
A little less ego A little more fight
Move over cause your standing in my light

Things go bad and the risks get high
Sweeping dead bodies 'cross an open sky
You took my pictures from your walls
Ain't gonna trade with the pain of the New York Dolls

Move over cause your standin' in my
(Move over cause your standin' in my)
Move over cause your standin' in my
(Move over cause your standin' in my)
Move over cause you standin' in my
(Move over cause your standin' in my)
Move over cause you standing in my light
Move over cause your standing in my light
Move over cause your standing in my light
Move over cause your standing in my light
Move over cause your standing in my light
Move over cause your standing in my light 
Yeah, alright
Move over cause your standing in my light

I wish you luck on your very last chance
Cause I knew you blew it at the song and dance
You froze my feelings, but that's alright
And your standing in my light",Standin' in My Light
