Band,Lyrics,Song
José Carreras,"I want to see your face in every kind of light
In fields of dawn and forests of the night
And when you stand before the candles on a cake
Oh, let me be the one to hear the silent wish you make

What are you doing the rest of your life?
North and South and East and West of your life
I have only one request of your life
That you spend it all with me

All the seasons and the times of your days
All the nickels and the dimes of your days
Let the reasons and the rhymes of your days
All begin and end with me

I want to see your face in every kind of light
In the fields of dawn and the forests of the night
And when you stand before the candles on a cake
Oh, let me be the one to hear the silent wish you make

Those tomorrows waiting deep in your eyes
In the world of love that you keep in your eyes
I'll awaken what's asleep in your eyes
It may take a kiss or two

Through all of my life
Summer, Winter, Spring, and Fall of my life
All I ever will recall of my life
Is all of my life with you
",What Are You Doing With The Rest Of Your Life
José Carreras,"Catari, Catari
Pecche me dici sti parole amare
Pecche me parle e 'o core
Me turmiento Catari?

Num te scurdа ca t'aggio date 'o core, Catari
Nun te scurdа

Catari, Catari, che vene a dicere
Stu parlа, che me dа spaseme?
Tu nun 'nce pienze a stu dulore mio
Tu num 'nce pienze tu nun te ne cura

Core, core 'ngrato
T'aie pigliato 'a vita mia
Tutt'è passato
E nun'nce pienze cchiu

Catari, Catari
Tu nun 'o saie ca'nfin'int' a na chiesa
Io so' trasuto e aggio priato a Dio, Catari
E l'aggio ditto pure a 'o cunfessore
I' sto a fuffrì
Pe' chella llа
Sto a suffrì
Sto a suffrì, nun se po' credere
Sto a suffrì tutte li strazie
E 'o cunfessore ch'è persona santa
M'ha ditto: figlio mio, lassala stà, lassala stà

Core, core 'ngrato
T'aie pigliato 'a vita mia
Tutt'è passato
E nun'ce pienze cchiu","Core ""Ngrato"
José Carreras,"O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!

God of God,
Light of Light,
Lo! He abhors not the Virgin's womb,
Very God,
Begotten, not created.

O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!

See how the shepherds
Summoned to His cradle,
Leaving their flocks, draw nigh to gaze!
We, too, will thither
Bend our hearts' oblations.

O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!

Lo, star-led chieftains,
Magi, Christ adoring,
Offer Him incense, gold and myrrh,
We to the Christ-child
Bring our hearts' oblations

O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!

Child, for us sinners,
Poor and in the manger,
Fain we embrace
Thee with love and awe,
Who would not love Thee,
Loving us so dearly?

O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!

Sing, choirs of angels,
Sing in exultation,
O sing, all ye citizens of heaven above!
""Glory to God,
In the highest!""

O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!

Yea, Lord, we greet Thee,
Born this happy morning,
Jesus, to Thee be all glory given,
Word of the Father,
Now in flesh appearing!

O come, all ye faithful,
Joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him,
Born the King of Angels!
O come let us adore Him,
O come let us adore Him,
O come let us adore Him,
Christ the Lord!",Adeste Fideles [Live]
José Carreras,"Ave Maria
Gratia plena
Maria
Gratia plena
Maria
Gratia plena
Ave, Ave Dominus
Dominus Tecum
Benedicta tu imulieribus
Et benedictus
Benedictus fructus
Ventristui, Jesus
Ave Maria",Ave Maria
José Carreras,"Oh holy night, the stars are brightly shining
It is the night of our dear Savior's birth

Long lay the world in sin and error, pining
Till he appeared and the soul felt it's worth
A thrill of hope, the weary world rejoices
For yonder breaks a new and glorious morn

Fall on your knees
Oh, hear the angel's voices
Oh night divine, oh night, oh night
Oh night, oh night divine

A thrill of hope, the weary world rejoices
For yonder breaks a new and glorious morn

Fall on your knees
Oh, hear the angel's voices, oh night divine
Oh, night when Christ was born
Oh night, oh night, oh night, oh night divine",O Holy Night
José Carreras,"The holly and the ivy,
When they are both full grown
Of all the trees that are in the wood
The holly bears the crown
O the rising of the sun
And the running of the deer
The playing of the merry organ
Sweet singing of the choir

The holly bears a blossom
As white as lily flower
And Mary bore sweet Jesus Christ
To be our sweet Savior
O the rising of the sun
And the running of the deer
The playing of the merry organ
Sweet singing of the choir

The holly bears a berry
As red as any blood
And Mary bore sweet Jesus Christ
To do poor sinners good
O the rising of the sun
And the running of the deer
The playing of the merry organ
Sweet singing of the choir

The holly bears a prickle
As sharp as any thorn,
And Mary bore sweet Jesus Christ
On Christmas Day in the morn.
O the rising of the sun
And the running of the deer
The playing of the merry organ
Sweet singing of the choir

The holly bears a bark
As bitter as any gall,
And Mary bore sweet Jesus Christ
For to redeem us all.
O the rising of the sun
And the running of the deer
The playing of the merry organ
Sweet singing of the choir

The holly and the ivy
Now both are full well grown,
Of all the trees that are in the wood,
The holly bears the crown.
O the rising of the sun
And the running of the deer
The playing of the merry organ
Sweet singing of the choir",The Holly and the Ivy
José Carreras,"I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree-tops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmases be white

I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree-tops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all you Christmases be bright",I'll Be Home for Christmas
José Carreras,"Just hear those sleigh bells jingle-ing, ring-ting tingle-ing, too,
Come on, it's lovely weather for a sleigh ride together with you.

Outside the snow is falling and friends are calling ""Yoo hoo""
Come on, it's lovely weather for a sleigh ride together with you.

Giddy yap, giddy yap, giddy yap, let's go,
Let's look at the show.
We're riding in a wonderland of snow.

Giddy yap, giddy yap, giddy yap, it's grand
Just holding your hand.
We're gliding along with a song of a wintery fairy land.

Our cheeks are nice and rosy and comfy cozy are we,
We're snuggled up together like two birds of a feather would be.
Let's take that road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you.",Sleigh Ride
José Carreras,"Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yule-tide carols being sung by a choir
And folks dressed up like Eskimos

Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny tots with their eyes all aglow
Will find it hard to sleep tonight

They know that Santa's on his way
He's loaded lots of toys and goodies on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times, many ways
Merry Christmas to you

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times, many ways
Merry Christmas to you",The Christmas Song
José Carreras,"Panis Angelicus
Panis angelicus
Fit panis hominum
Dat panis coelicus
Figuris terminum
O res mirabilis!
Manducat Dominum
Pauper, pauper
Servus et humilis
Pauper, pauper
Servus et humilis

Panis angelicus
Fit panis hominum
Dat panis coelicus
Figuris terminum
O res mirabilis
Manducat Dominum
Pauper, pauper
Servus et humilis
Pauper, pauper
Servus, servus et humilis",Panis angelicus
