Band,Lyrics,Song
Lil Uzi Vert,"Nigga I tucked the burner
Don't wanna fuck, I swerve her
That be that bye bye birdie
My new lil' bitch, she thirty
Diamonds on wrists is hurtin'
Pull up on you nigga four of us, four of us
Four of us, four of us, four of us

Cuban wrist now I'm colder
Diamonds on me now I'm colder
Gettin' money so I'm older
Gettin' paper now I'm bolder
Jump in a GTR, drive it drive it like its stolen (What?)
Fuck that bitch, hit record
Flash on so she know it 
She know it, she know it, she know it
Diamonds so big in the Rollie
Jump in my whip do a donut
Cop behind me I won't slow up
Takin' xanax 'til I throw up
Where you from nigga I'm throwin' up
Pull up on you nigga four of us, four of us
Four of us, four of us, four of us

Nigga I tucked the burner
Don't wanna fuck, I swerve her
That be that bye bye birdie
My new lil bitch, she thirty
Diamonds on wrists is hurtin'
Drinkin that clean like dirty
Yeah, huh, wait, (Skrrt!)

Pull up that whip with curtains
Pull up that whip with curtains
When it rain you know the umbrella right in the door (Ya)
Fuck wit your girl she like water (Yeah)
No I do not wanna keep her
That be the end of the story

Nigga I tucked the burner
Don't wanna fuck, I swerve her
That be that bye bye birdie
My new lil bitch, she thirty
Diamonds on wrists is hurtin'
Pull up on you nigga four of us 
Four of us, four of us, four of us, four of us
Nigga I tucked the burner
Don't wanna fuck, I swerve her
That be that bye bye birdie
My new lil' bitch, she thirty
Diamonds on wrists is hurtin'
Pull up on you nigga four of us
Four of us, four of us, four of us
Yeah

My pockets they stick out like a brick (What)
Your pockets they look light like a feather
Yeah, I don't cheat (What)
Me and my girl fuck bitches together (Yeah)
I wear jackets no matter the weather
Rocking red Balmain leather
Everything in life is a set up
Better go out with Berreta (Huh, Yeah)
Gotta pull out in this metal
You a get Pac just like Kelly
But I want World Peace like Metta
Wait, count the cheese that's a feta
Yeah she lightskin when I'm redder
Wait, that's your bitch nigga better get her
'Cause my picture all on her header
On Twitter, on Twitter, on Twitter, on Twitter
Better get your bitch nigga I'll rip her
Had her up on my bed and I flipped her
Yeah, wet like flipper
Yeah, wet like dippers
What? In my slippers
Yeah, did I mention
Yeah, now she wit' me
(What) She get attached then I clip it
Rick Owen boots with the zippers
Okay you hip but I'm hipper
Shoot with that missle won't miss you
She suck my dick and go kiss you
On the real that is the issue

Nigga I tucked the burner
Don't wanna fuck, I swerve her
That be that bye bye birdie
My new lil' bitch, she thirty
Diamonds on wrists is hurtin'
Pull up on you nigga four of us 
Four of us, four of us, four of us, four of us
Nigga I tucked the burner
Don't wanna fuck, I swerve her
That be that bye bye birdie
My new lil' bitch, she thirty
Diamonds on wrists is hurtin'
Pull up on you nigga four of us 
Four of us, four of us, four of us, four of us",Original Uzi (4 of Us)
Lil Uzi Vert,"Yeah, no, don't act like you never lost
Come back and win like you Ronda Rousey
Like you Ronda Rousey
My niggas twist like they origami
Got them girls waiting all in the lobby
But my baby still right here beside, yeah
My niggas twist like they origami
Got them girls waiting all in the lobby
But my baby still right here beside, yeah

This a gang, is you in or you out?
I put diamonds all up in my mouth
I feel like I bought a Swishahouse, yeah
I was lost, and then, yeah, I was found
Had no money, yeah, um, I was down
We was already down

Nowhere else for us to go
Drive around in a Testarossa
Puetro Rican and she had a cold sore
Same girl that was on my poster
Damn, now I know
Treat my girl like I am Jay Z
Treat my girl like she Beyoncé Knowles
Money got longer, my neck got cold
When my money get longer, don't need these diamonds

Yeah, no, don't act like you never lost
Come back and win like you Ronda Rousey
Like you Ronda Rousey
My niggas twist like they origami
Got them girls waiting all in the lobby
But my baby still right here beside, yeah
My niggas twist like they origami
Got them girls waiting up all in the lobby
But my baby still right here beside, yeah
Yeah, no, don't act like you never lost
Come back and win like you Ronda Rousey
Like you Ronda Rousey
My niggas twist like they origami
Got them girls waiting all in the lobby
But my baby still right here beside, yeah
My niggas twist like they origami
Got them girls waiting up all in the lobby
But my baby still right here beside, yeah

This a gang, is you in or you out?
I put diamonds all up in my mouth
I feel like I bought a Swishahouse, yeah
I was lost and then, yeah, I was found
Had no money, yeah, um, I was down

Know I'm gon' die for my baby
Know I'm gon' ride for my baby
You know that I go suicide for my baby
All in the way, I don't care what they say, yeah
Made a hundred in a day (In a what?) 
Got a Rollie with a face
Diamonds, break the bank
Yeah, boy, you fake
Yeah, really hate
Under those handshakes
House so big, it got a maid
Yeah, Lil Uzi, you got it made

This a gang, is you in or you out?
I put diamonds all up in my mouth
I feel like I bought a Swishahouse, yeah
I was lost and then, yeah, I was found
Had no money, yeah, um, I was down
Turn myself to the man of my town

Yeah, no, don't act like you never lost
Come back and win like you Ronda Rousey
Like you Ronda Rousey
My niggas twist like they origami
Got them girls waiting all in the lobby
But my baby still right here beside me, yeah
My niggas twist like they origami
Got them girls waiting all in the lobby
But my baby still right here beside me, yeah

This a gang, is you in or you out?
I put diamonds all up in my mouth
I feel like I bought a Swishahouse, yeah
I was lost and then, yeah, I was found
Had no money, yeah, um, I was down",Ronda (Winners)
Lil Uzi Vert,"You see I'm drippin' in baguettes, hey
You see I'm drippin' VVS, hey
You see me drippin' doin' the flex, hey

You see me flexin' on your bitch, don't forget about me
You see I'm drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS, hey
You see I'm flexin' on your bitch, hey
You see I'm flexin' VVS's don't forget about me
You see I'm drippin' VVS, they can't forget about me
You know I'm flexin' on a bitch, hey
You know I'm flexin' on your clique
Say

Girl you're cool but you know I could find a better you
Feelings ain't changed but you might need somethin' new
Yeah, might need a better dude
Louis Vuitton, the Gabana, Prada, the better shoes

Put my peddle to the floor
Yeah, make it roar
Pull up, skrt, 'Ventador
Jump out, uh, lift my door

And that bitch kinda hard to handle
Chop it, flip it, move it out the bando
Pull up in a Bentley, foreign cars are random
Matter of fact I probably want the Phantom, yeah

You see me flexin' on your bitch, don't forget about me
You see I'm drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS, hey
You see I'm flexin' on your bitch, hey
You see I'm flexin' VVS's, don't forget about me
You see I'm drippin' VVS, they can't forget about me
You know I'm flexin' on a bitch, hey
You know I'm flexin' on your clique
Say

Put my peddle to the floor
Uh yeah, make it roar
Pull up, skrt, 'Ventador
Jump out, uh, lift my door

Know I'm flexin' on your clique
Blink of a eye, know that I would take your bitch
I cannot lie, I cannot live life like this
'Cause if I lie then I know it is not real, yeah
You can't forget
Baby, please, don't forget about me
Yeah she saw my Rollie won't forget about me
Addicted to my flexin' now can't live without me

You see me flexin' on your bitch, don't forget about me
You see I'm drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS, hey
You see I'm flexin' on your bitch, hey
You see I'm flexin' VVS's, don't forget about me
You see I'm drippin' VVS, they can't forget about me
You know I'm flexin' on a bitch, hey
You know I'm flexin' on your clique
Say

(You see I'm drippin' VVS, hey)
(You see I'm drippin' them baguettes, hey)
(You see I'm drippin' VVS, hey)
(You see I'm drippin' them baguettes, hey)",Seven Million
Lil Uzi Vert,"Hold up, hold up, hold up (What)
Let me catch my breath (Yeah)
Let me count these checks (What)
Flex on my ex (Yeah)
I don't got no respect (I don't, I don't)
Break up in a text (What?)
Pull up in a GT3, fly off in a jet (Vroom!)

Pull up, I'm suited
And you know I got my toolie
Okay, I might Bentley coupe it
Heard you pull up, Mini Cooper
Told that lil bitch that she stupid
Okay these niggas can't move me
Okay these bitches can't move me
Those are not diamonds, they're rubies
Wait that's not rubies, that's glass
Smack that bitch right on the ass (What?)
I know that she's scared to lose me (What?)
Yeah my pullover be from Louis
Niggas act like they was rootin'
But they really be some goofies (They is)
If you don't like me then sue me (What?)
Yeah my new girl got that booty
That my new girl up in Gucci
Yeah, what?
That my new girl up at Gucci
Yeah, what?
Spending bands all up at Gucci (Yeah)
Look at your chain who your jeweler? (What)
You need to come to my jeweler (Come on)
I put a chain on my shooter (Yeah)
I put a stick on my Ruger (Baa)
In her dreams like Freddy Krueger (Yeah)
Just met her, act like I knew her 
'Rari pull off Ferris Bueller (Yeah, Yeah)

Hold up, hold up, hold up (What)
Let me catch my breath (Yeah)
Let me count these checks (What)
Flex on my ex (Yeah)
I don't got no respect (I don't, I don't)
Break up in a text (What?)
Pull up in a GT3, fly off in a jet (Vroom!)

Hold up, hold up, hold up (What)
Let me catch my breath (Yeah)
Let me count these checks (What)
Flex on my ex (Yeah)
I don't got no respect (I don't, I don't)
Break up in a text (What?)
Pull up in a GT3, fly off in a jet (Vroom!)

Lil Uzi Vert like who the fuck are you? (Yeah)
Almost didn't make it but I made it through (I made it, yeah)
Gettin' to the money, if you snooze you lose
Woah, you should see the way that they plot on you 
What? Wait, why they plot on me?
'Cause they really know it ain't no stopping me
Like, first I hit my dance then they flock to me
Went and did it all night, girl I gotta leave
Yeah, pat your weave
Damn, before you see your man
Oh no, now you're mad, everything gon' hit the fan
I don't want that um again, I don't want want that again
Even though that girl a ten, think we better off being friends
Sike!, I'mma hit that again (Yuh)
I'mma lick that again, I'mma split that again
Now I do what I want, can't do what I can
Think you're on, not at all, 'cause you know I ball (Yea, what?)
Boy I heard you soft, I'mma cop it for the cost
Smoke the gas on my cloth

Hold up, hold up, hold up (What)
Let me catch my breath (Yeah)
Let me count these checks (What)
Flex on my ex (Yeah)
I don't got no respect (I don't, I don't)
Break up in a text (What?)
Pull up in a GT3, fly off in a jet (Vroom!)

Hold up, hold up, hold up (What)
Let me catch my breath (Yeah)
Let me count these checks (What)
Flex on my ex (Yeah)
I don't got no respect (I don't, I don't)
Break up in a text (What?)
Pull up in a GT3, fly off in a jet (Vroom!)",SideLine Watching
Lil Uzi Vert,"Know I had to tell my girl
This ain’t that
Woah, I don’t want you back
Yeah, I’m just counting racks
Ya, the money won’t bring her back (It won't)
Ya, and I just want her back
Want her back (I want her back)
Yah, say you made your money back flip you lyin'
Skrt-skrt, big Lambo' now I'm drivin'

Give her the D yeah she fight it
Yeah she turn around and she like it
Woah slide on it, ride on it
Turn around girl, bite on it
Diamond chain, you can shine a light on it
I hit your girl, yeah it's tight homie
I'm so fly you fly a kite on me
Stand on my money, you got some height on me
Yeah no that is not my homie
I said no that is not my homie

I was in Miami with my old homies
Fucked on your girl when she got lonely

Skrt-skrt
Yeah my car it go skrt-skrt
Might fuck around and buy a new one
Cowboy status walk with two guns, yeah
Wait, hold up
Diamonds all on my teeth feeling sunny
I'mma walk through the game 'til I run it
I just left out the bank with 100
(Wait, wait, wait 100,000? Yeah)
I know she was with you some time ago
She left you 'cause um boy so broke
Boy you a joke
Boy you a hoax
She got with her boss 'cause boy you a ho
Yeah, he ain't got no money
I swear that, that boy be doin' that most
He say he gon' get me touched
Tryna put on a show
Talkin' that he gotta go
30k down for the low
Everybody be quiet yeah
Gotta keep the blinds closed
Who that knockin' at my door
Runnin' out the back door
Saint Laurent 'cause of Yeezy
Remember life wasn't easy
Remember girls didn't need me
Now they beggin' just to meet me
Bad girl from Waikiki
And she wetter than a squeegee
Long legs just like Dee Dee
Lil nigga just like Dexter
But she know I'mma flex her
And you know I'mma finesse her
Young nigga gettin' money
Girl are you F

I was in Miami with my old homies
Fucked on your girl when she got lonely",You're Lost
Lil Uzi Vert,"You alright
I'm alright
I'm alright
And my money's right

I don't really care if you cry
On the real you should've never lied
Should've saw the way she looked me in my eyes
She said baby I am not afraid to, die
Push me to the edge
All my friends are dead
Push me to the edge
All my friends are dead
Push me to the edge
All my friends are dead
Push me to the edge

Phantom that's all red
Inside all white
Like something you ride a sled down
I just want that head
My Brittany got mad
I'm really her man now
Everybody got the same swag now
One way that I trap now
Stackin' my bands all the way to the top
All the way 'til my bands fallin' over
Every time that you leave your spot
Your girlfriend call me like ""Come on over""
I like the way that she treat me
Gon' leave you won't leave me, I call it that Casanova
She said I'm insane yeah
I might blow my brain out
Xanny numb the pain yeah
Please, Xanny make it go away
I'm committed, not addicted but it keep controlling me
All that pain now I can’t feel it, I swear that it's slowing me (yeah)

I don't really care if you cry
On the real, you should've never lied
Saw the way she looked me in my eyes
She said I am not afraid to, die
All my friends are dead
Push me to the edge
All my friends are dead
Push me to the edge
All my friends are dead (yeah)
All my friends are dead (yeah)

That is not your swag I swear you faking
All these niggas wanna take my cake now
Radar, at the store, radar
Made somethin', look nigga take some
Fast car, Nascar, race on
In the club they got no ones, that we were baked now
Clothes from overseas, got the racks and they all C-Notes, you is not a G though
Look at you stackin’ all your money, it ain’t green though
I was counting that and it's not 20, that's a zero

She said
You're the worst, you're the worst
I cannot die because this my universe

I don't really care if you cry
On the real, you should've never lied
Should've saw the way she looked me in my eyes
She said baby I am not afraid to, die
Push me to the edge
All my friends are dead
Push me to the edge
All my friends are dead
Push me to the edge
All my friends are dead
Push me to the edge",XO TOUR Llif3
Lil V,"Everywhere I go
When everyone who knows me
Knows that I would stand alone
It's all part of the game
The game, the game, the game

When you said I could move on and go
You said I'm weak and it shows
I couldn't go on without you
Now you're sitting in your house alone
Wondering why I left home
And I'm hoping that you know

Had to fake it till I made it
And you try to break it
Now you try to take it back
But you know that
I've been doing my thing
I've been running my game
And you know I won't look back

Everywhere I go
When everyone who knows me
Knows that I would stand alone
It's all part of the game
The game, the game, the game

I'm standing on my toes
To the sky I go
And you know you're the one to think
It's all part of the game
The game, the game, the game
We all play it the same

As you looked, you saw me walking out
You tried to knock me down
I would go on without you
Now you're sitting in the mess you made
Now you're feeling my pain
And I'm hoping that you know that

I'm stronger cause you made me
You will never faze me
You can never take me down
'Cause you know that
I've been doing my thing
I've been running my game
And you know I won't look back
You know that

Everywhere I go
When everyone who knows me
Knows that I would stand alone
It's all part of the game
The game, the game, the game

I'm standing on my toes
To the sky I go
And you know you're the one to think
It's all part of the game
The game, the game, the game
We all play it the same

Everywhere I go
When everyone who knows me
Knows that I would stand alone
It's all part of the game
The game, the game, the game

I'm standing on my toes
To the sky I go
And you know you're the one to think
It's all part of the game
The game, the game, the game
We all play it the same",In the Game
Lil Wayne,"[Chorus]
Six-foot, seven-foot, eight-foot bunch
Six-foot, seven-foot, eight-foot bunch

Excuse my charisma, vodka with a spritzer
Swagger down pat, call my shit Patricia
Young Money militia, and I am the commissioner
You don't want start Weezy, 'cause the F is for Finisher
So misunderstood, but what's a world without enigma?
Two bitches at the same time, synchronized swimmers
Got the girl twisted 'cause she open when you twist her
Never met the bitch, but I fuck her like I missed her
Life is the bitch, and death is her sister
Sleep is the cousin, we're a fuckin' family picture
You know father time, we all know mother nature
It's all in the family, but I am of no relation
No matter who's buying, I'm a celebration
Black and white diamonds, fuck segregation
Fuck that shit, my money up, you niggas just Honey Nut
Young Money running shit and you niggas just runner-ups
I don't feel I done enough, so I'ma keep on doing this shit
Lil Tunechi or Young Tunafish

[Chorus]
 
I'm going back in
Okay, I lost my mind, it's somewhere out there stranded
I think you stand under me if you don't understand me
Had my heart broken by this woman named Tammy
But hoes gon' be hoes, so I couldn't blame Tammy
Just talked to moms, told her she the sweetest
I beat the beat up, call it self defense
Swear man, I be seeing through these niggas like sequins
Niggas think they He-Men, pow, pow, the end
Talking to myself because I am my own consultant
Married to the money, fuck the world, that's adultery
You full of shit, you close your mouth and let yo ass talk
Young Money eating, all you haters do is add salt
Stop playing, bitch, I got this game on deadbolt
Mind so sharp, I fuck around and cut my head off
Real nigga all day and tomorrow
But these mu'fuckers talking crazy like they jaw broke
Glass half empty, half full, I'll spill ya
Try me and run into a wall, outfielder
You know I'ma ball 'til they turn off the field lights
The fruits of my labor, I enjoy 'em while they still ripe
Bitch, stop playing, I do it like a king do
If these niggas animals, then I'ma have a mink soon
Tell 'em bitches I say put my name on the wall
I speak the truth, but I guess that's a foreign language to y'all
And I call it like I see it, and my glasses on
But most of y'all don't get the picture 'less the flash is on
Satisfied with nothing, you don't know the half of it
Young Money, Cash Money
Paper chasing, tell that paper, ""Look, I'm right behind ya""
Bitch, real G's move in silence like lasagna
People say I'm borderline crazy, sorta kinda
Woman of my dreams, I don't sleep so I can't find her
You niggas are gelatin, peanuts to an elephant
I got through that sentence like a subject and a predicate
Yeah, with a swag you would kill for
Money too strong, pockets on bodybuilder
Jumped in a wishing well, now wish me well
Tell 'em kiss my ass, call it kiss and tell

Word to my mama, I'm out of my lima bean
Don't wanna see what that drama mean, guess I'm Dramamine
Llama scream, hotter than summer sun on a Ghana queen
Now all I want is hits, bitch, Wayne signed a fiend
I played the side for you niggas that's tryna front, and see
Son of Gunz, Son of Sam, you niggas the son of me
Pause for this dumber speech, I glow like Buddha
Disturb me, and you'll be all over the flow like Luda
Bitch, I flow like scuba, bitch, I'm bold like Cuba
And I keep a killer ho, she gon' blow right through ya
I be macking, 'bout my stacking, now I pack like a mover
Shout to ratchet for backing out on behalf of my shooter
Niggas think they high as I, I come laugh at your ruler
Cash Money cold, bitch, but our actions is cooler
Wayne, these niggas out they mind
I done told these fuck niggas, so many times
That I keep these bucks steady on my mind
Tuck these, I fuck these on your mind, pause
To feed them, on my grind, gonna need a little luck
Keep throwing my sign in the middle
Hit 'em up, piece on my side, 'cause ain't no peace on my side, bitch
I'm a man, I visit urinals abroad
Tune told me to, I'm shooting when the funeral outside
I'm uptown, thoroughbred, a B.X. nigga, ya heard?
Gunna",6 Foot 7 Foot [Version]
Lil Wayne,"I got ice in my veins, blood in my eyes
Hate in my heart, love in my mind
I seen nights full of pain, days are the same
You keep the sunshine, save me the rain
I search but never find, hurt but never cry
I work and forever try, but I'm cursed, so never mind
And it's worse, but better times seem further and beyond
The top gets higher the more that I climb
The spot gets smaller, and I get bigger
Tryna get into where I fit in, no room for a nigga
But soon for a nigga it be on, mu'fucka'
Cause all the bullshit, it made me strong, mu'fucka'

Pick the world up and I'm a drop it on your fuckin' head, yeah
Bitch, I'm a pick the world up and I'm a drop it on your fuckin' head
And I could die now, rebirth motherfucker
Hop up in my spaceship and leave Earth, motherfucker
I'm gone
Motherfucker, I'm gone

Uh, I know what they don't wanna tell you
Just hope you're heaven-sent, and you're hell-proof
I-I walk up in the world and cut the lights off
And confidence is a stain they can't wipe off
Huh, my word is my pride
But wisdom is bleak, and that's a word from the wise
Served to survive, murdered and bribed
And when it got too heavy I put my burdens aside

So I could pick the world up
And drop it on yo fuckin' head, haha
Bitch, I'm a pick the world up
And I'm a drop it on your fuckin' head, yeah
And I could die now, rebirth motherfucker
Hop up in my spaceship and leave Earth, motherfucker
I'm gone
Motherfucker, I'm gone (I'm gone)

It hurts, but I never show,
This pain you'll never know
If only you could see just how lonely and how cold
And frostbit I've become, my back's against the wall
When push come to shove, I just stand up and scream ""Fuck 'em all""

Man, it feels like these walls are closing in
This roof is caving in, up its time to raise it then
Your days are numbered like pages in
My book of rhymes, got 'em crooked, boy
This crooked mind of mine got 'em all
Shook and scared to look in my eyes
I stole that fuckin' clock, I took the time and I
Came up from behind
And pretty much snuck up
And butt-fucked this game up
Better be careful when you bring my name up
Fuck this fame, that ain't what
I came to claim but the game
Ain't gonna be the same on the day that I leave it
But I swear one way or another I'm a make these fuckin' haters believe it
I swear to God, won't spare the rod
I'm a man of my word, so your fuckin' heads better nod
Or I'm a fuck around in this bitch and roast everybody!
Sleep on me, that pillow is where your head'll lie
Permanently, bitch, it's beddy-bye
This world is my Easter egg, yeah! prepare to die
My head is swole, my confidence is up
This stage is my pedestal
I'm unstoppable, incredible
Hope you're trapped in my medicine ball
I could run circles around you so fast your fuckin' head'll spin, dawg
I'll split your cabbage and lettuce  and olives
I'll fuckin'

Pick the world up and I'm a drop it on your fuckin' head
Bitch, I'm a pick the world up and I'm a drop it on your fuckin' head
And I could die now, Rebirth motherfucker
Hop up in my spaceship and leave Earth, motherfucker
I'm gone
Motherfucker, I'm gone (I'm gone)",Drop the World [Edit] [Edit]
Lil Wayne,"I'm on that good kush and alcohol
I got some down bitches I can call
I don't know what I would do without y'all
I'm gon' ball til the day I fall

Yeah, long as my bitches love me (yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me (yeah, yeah)
I can give a fuck 'bout no niggas
Long as these bitches love me

Uh, pussy ass nigga stop hating
Lil Tunechi got that fire
And these ho's love me like Satan, maaaan!
Fuck with me and get bodied
And all she eat is dick
She's on a strict diet, that's my baby
With no makeup she a ten
And she the best with that head
Even better then Karrine
She don't want money
She want the time that we could spend
She said ""Cause I really need somebody
So tell me you're that somebody""
Girl, I fuck who I want and fuck who I don't
Got that A1 credit, that's that filet mignon
She said ""I never want to make you mad
I just want to make you proud""
I said ""Baby just make me cum
Then don't make no sound""

I'm on that good kush and alcohol
I got some down bitches I can call
I don't know what I would do without y'all
I'm gon' ball til the day I fall

Yeah, long as my bitches love me (yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me
I can give a fuck 'bout no niggas
Long as these bitches love me

Real nigga fuck these haters
These hoes got pussies like craters
Can't treat these hoes like ladies, man!
Pussy, money, weed, codeine
She said my dick feel like morphine
I hope my name taste like sardines to these niggas
She wake up, eat this dick, call that breakfast in bed
69, 96, I feel her heartbeat
I chest to chest with this bitch
Now turn around, face down, I'm arrestin' this bitch
All my bitches love me and I love all my bitches
But its like as soon as I cum, I come to my senses
And I would say these hoes name
But then I would be snitching
And these haters try to knock me
But they can't knock me off the hinges

I'm on that good kush and alcohol
I got some down bitches I can call
I don't know what I would do without y'all
I'm gon' ball til the day I fall

Yeah, long as my bitches love me (yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me
I can give a fuck 'bout 

I lost a few good bitches
Met some more bad bitches
I be schooling them niggas
Pose for your class picture
Now kiss my ass if you hating
I'm getting ass while I'm skating

I lost a few good bitches
Met some more bad bitches
I be schooling them niggas
Pose for your class picture
Now kiss my ass if you hating
I'm getting ass while I'm skating

I'm on that good kush and alcohol
I got some down bitches I can call
I don't know what I would do without y'all
I'm gon' ball til the day I fall

Yeah, long as my bitches love me (yeah, yeah)
I can give a fuck 'bout no hater
Long as my bitches love me
I can give a fuck 'bout no niggas
Long as these bitches love me",Love Me
