Band,Lyrics,Song
The Cure,"I woke up at seven and my body was vibrating
I was wrapped up in a blanket, I was gray, damp and sore
The bedroom was an engine and my heartbeat was erratic
Like I think, I'm at the racing, like the night before

I remember one girl standing, one was sitting on the ground
One was holding me up, the other pulling me down
And I couldn't decide which one was real
Because there wasn't a sound, like I was pregnant again

I woke up at seven and my body was vibrating
I was wrapped up in a blanket, I was gray, damp and sore
The bedroom was an engine and my heartbeat was erratic
Like I think, I'm at the racing, like the night before

""Don't move, don't smile, don't blink, don't even breathe""
And she said, ""Or the photograph will spoil and cut you off at the head""
So I was sucking, I was sucking like a fat lady would
But I couldn't hold it down another second

""Don't twitch, don't shout, don't think, don't even breathe""
She said, ""Or the photograph will spoil and cut you off at the head""
So I was sweating, I was sweating like a fat lady would
And I woke up with a man inside my mouth

This won't hurt at all
",A Man Inside My Mouth
The Cure,"No, I won't do it again, I don't want to pretend
If it can't be like before I've got to let it end
I don't want what I was, I had a change of head
But maybe someday, yeah, maybe someday

I've got to let it go and leave it gone
Just walk away, stop it going on
Get too scared to jump if I wait too long
But maybe someday, yeah

I'll see you smile as you call my name
Start to feel and it feels the same
And I know that maybe some day's come
Maybe some day's come again

So tell me some day's come
Tell me some day's come again

No I won't do it some more, doesn't make any sense
If it can't be like it was, I've got to let it rest
I don't want what I did, I had a change of tense
But maybe someday, yeah

I'll see you smile as you call my name
Start to feel and it feels the same
And I know that maybe some day's come
Maybe some day's come

If I could do it again maybe just once more
Think I could make it work like I did it before
If I could try it out, if I could just be sure
That maybe someday is the last time

Yeah, maybe someday is the end
Oh, maybe someday is when it all stops
Or maybe someday always comes again

",Maybe Someday [Hedges Remix]
The Cure,"You look so cool
Oh I don't think!
Just fall over
Be like me
Mr. Pink Eyes

Your mind is blank
And mine's away
Oh you can't see
You can't smell
Mr. Pink Eyes

It's got to be jazz!
That's what she wants
You are so vile
Mr. Pink Eyes

Oh give me a look
Give me a look
Or sit on my head
Or jump on my foot
Do something!",Mr. Pink Eyes
The Cure,"Shout
New day, new day

In Heaven the ground is waiting
For the dust, the seed, my love once more
I shout, shout this is new, new day, new day

Hold the air and gasp in life
This solid dance this cold, cold night is gone, is gone
The dark heat throbs, the fools' sweat swims
The hazy lights the deadly sins are gone, are gone

Crack the stone invade my head
Dropping honey, dropping dead again, again
The silence shouts across the gap
Another dreaming love me again, love me again

Shout, shout, shout
Love me again
Shout, shout, shout
",New Day
The Cure,"I've been up for days and I feel like a menagerie
I'm scratching 'til I bleed and I keep on seeing
Imaginary lemurs in the street in the middle of the day
But as long as I can breathe then I know I'll be okay

I'll be alright
I'm out of mind
I'm out of sight
I'm out of sight, yeah yeah

I've been up for days and I feel like a laboratory rat
Inside a maze and I reel in the monotony of
Screaming at the moon in the middle of the day
But as long as I can see it then I know I'll be okay

I'll be fine
I'm out of sight
I'm completely out of mind
Completely out of mind

Oh, oh, okay, alright
Come and watch me shake tonight
Mouth wide, soft and bright
Bite my hand and scream

Okay, alright
Come and watch me break tonight
Push deep out of sight
Bite my hand and hold on tight",Out of Mind
The Cure,"When we look back at it all,
As I know we will
You and me, wide-eyed
I wonder will we really remember
How it feels to be this alive
And I know we have to go
I realize
We only get to stay so long
We always have to go back to real lives
Where we belong
Where we belong
Where we belong

When we think back to all this
And I'm sure we will
Me and you, here and now
Will we forget the way
It really is
Why it feels like this
And how?
And we always have to go
I realise
We always have to say goodbye
Always have to go back to real lives
But real lives are the reason why
We want to live another life
We want to feel another time
Another time
Another time
To feel another time

When we look back at it all
As I know we will
You and me, wide-eyed
I wonder will we really remember
How it feels to be this alive

And I know we have to go
I realize
We always have to turn away
Always have to go back to real lives
But real lives are why we stay
For another dream, another day
For another world, another way
For another way

One last time before it's over
One last time before the end
One last time before it's time to go'again",Out of This World [Oakenfold Remix]
The Cure,"Electric line, racing time
Fire down the wall
Spinning around, the killing ground
It makes you look so small

Henna years, the stinging tears
Flesh on the railway track
The screaming queen on the TV screen
Is never coming back

Suffer no more
Step inside and listen
Listen to my pillbox tales

Your special days, your winning ways
You're living out the past
You're lying lies and tying ties
And running much too fast

But you feel so sick
If you run too quick and wishing every day
Wishing you were all along
Wishing you were years away

Suffer no more
Step inside and listen
Listen to my pillbox tales

Listen to my
Listen to my pillbox tales

Electric line, racing time
Fire down the wall
Spinning around, this killing ground
It makes you look so small

The henna years, the stinging tears
Flesh on the railway track
Jamming queen on the TV screen
Is never coming back

Suffer no more
Step inside and listen
Listen to my pillbox tales

Step inside and listen to my
Step inside and listen to my
Step inside and listen to my pillbox tales
",Pillbox Tales
The Cure,"Nothing I do makes much sense
Say you don't really get me anymore
I wonder if you ever did, if you ever did at all?

Nothing I want means a lot
Say you don't understand me like before
I'm not sure if you ever did, if you ever did at all?

Nothing I think has a point
Say you don't quite believe me anymore
I wonder if you ever did, if you ever did at all?

Gets hard to guess the best way through
The thing to do if none of this is true
I wish I knew how to undo
The doubt I hide inside
I grew in you

The knot I hide inside I tied in you,
Nothing I am shows the way
Say you don't seem to know me like before
I'm not sure if you ever did, if you ever did at all?

No nothing I do makes much sense
Say you don't really get me anymore
I wonder if you ever did, if you ever did at all?

Gets hard to guess the best way through
The thing to do if none of this is true
I wish I knew how to undo
The knot I tied in you,
When more or less the yes and no
Is all for show it isn't really so,
Look high and low where did we go?
You moved too fast or maybe I just moved too slow?

There's so much noise,
All the signal seems to fade away
Too much noise

Or could be this is how it always sounds
With nothing left?",Signal to Noise [Acoustic mix][#][Version]
The Cure,"High up on this mountain
Oh the whole world looks so small
All the rivers run away
Slipping in your deep green heart
I drink you as I swim

And I'm sliding, and I'm sliding with you
Slide beneath my skin

Sleek and deep and salty sweet
You open up in me
Just like the snow in summer

High up on this mountain
Oh the whole world looks so small
All the rivers run away
Slipping in your soft white heart
I drink you as I swim

And I'm falling, and I'm falling with you
Fall beneath my skin

Sleek and deep and salty sweet
You come and close in me
Just like the snow in summer
Just like the snow in summer
As it melts into the sea
As it melts into the sea

Snow in summer
Snow in summer
Snow in summer",Snow in Summer
The Cure,"Shape is still asleep with toys
As tall as men the pictures in hallway turning inside
Whispers unseen jumping against the sky
Slipping away, he looks for the last time",Splintered in Her Head
The Cure,"Let me forget, let me forget
Or let me go, let me go
I'll keep it quiet as a whisper
I'll keep it low, low, low
Low, low, low low, low

Never the biggest word I ever heard
S-s-stop dead, stop dead, s-s-stop dead
Getting too close, getting too close

Before you even opened your eyes
I've moved about a million ways
I've killed about a million people
And filled about half a day

Before you even opened your eyes
You had to have to ask me who
L-l-l-love it, I mean you

Let me forget, let me forget
Or let me go, let me go
I'll keep it quiet as a whisper
I'll keep it low, low, low
Low, low, low, low, low

Never the biggest word I ever heard
S-s-stop dead, stop dead, s-s-stop dead
You're getting too close, getting too

Face is in your hands
You looked into my eyes
You said I tasted right
And swallowed me alive

Face is in your hands
You looked into my eyes
You said I tasted right
And swallowed me alive

Hey, hey, hey
Hey, hey, hey
Hey, hey, hey

Stay there until day
Stay there until morn
Stay there until light
",Stop Dead
The Cure,"Oh, I wish I could find it funny, you laughing like that
But instead I change into a rage and run around without a face
I wish I could find it funny when you never come back
But I don't suppose I'll ever know, that how to keep you
Goodbye Sugar Girl, goodbye Sugar Girl
",Sugar Girl
The Cure,"It's funny how your face gets bigger
Gets bigger in this atmosphere
And your mouth goes dry
With every move you try
It's so funny here

Jumping around
Click click click
When you're so slow
It's like the world is stopping

Fifteen times I try this
And every time I faint
You look at me and
Start to tell the joke
About the man who couldn't stop
Hiccuping

It would be so perfect
If you would just fall out the window
Throw your foot away
You're tired and your face is gray
Like the sad old fool
You groove

Hey hey hey
Hey hey hey
Hey hey hey

It's funny how your face gets bigger
Gets bigger in this atmosphere
And your mouth goes dry

It would be so perfect
If you would just fall out the window
Throw your foot away
You're tired and your face is gray
Like the sad old fool
You groove

Hey hey hey
Hey hey hey
Hey hey hey

Throw your foot away
Throw your foot away
",Throw Your Foot
