Band,Lyrics,Song
Thanks To Gravity,"To a one-time wizard
I just hope this dream will end
Reflections on the sidewalk are still breathing
Please let me see
I'm climbing on a ten-foot globe
Wizard, oh Wizard
I just got fired from the last job in town
I want you to turn the world into a giant cigarette
So I can burn it
Burn it like the flag

We're catching stars
On paper plates
In the morning

Brothers, oh brothers in the clouds
When will your hands be clean?
I want you to build a sand dune for me
Catch it like the wind in a butterfly's net
I refuse!
I refuse to let you straighten me out
My backbone of defence
My backbone of life
My backbone of wonder
My backbone of thought
My meter is running
Catch me if you can

Catch me
Catch me",Catching Stars on Paper Plates
Thao & Mirah,"And you said you knew
How you were gonna take it
That you'd take it all
That you knew my heart was not that small
And how could we ever manage
Carts and horses could never carry

All I want to give
Not give enough 
I want to give
Not give you love

I chose the strangest little cup
To drink you from and stir you up
And you were beautiful it's true
And all I ever wanted was 
To be good to you

And when you see me cry
You ask me, but I think that
You already know why
I'm staring up at the sky

And you said you understood
But promises are not that good
In this improper marriage
Love and justice found miscarriage
At the only embassy
With an office for the daily reach out ?

And when you see me cry
You ask me, but I think that 
You already know why
I'm staring up at the sky

And when you see me cry
You ask me, but I think that 
You already know why
I'm staring up at the sky",Little Cup
Thao Nguyen,"I could tell in the way
He did not kiss back
What's the use in painting faces
You're never gonna find a shade to match

Well yours is a common name
And I hear it all the time
Could belong to anyone
It could never be mine

I am tired
I am through
When I love I will love so hard
Harder than I could love with you

There's nothing in your eyes
But slightly amused
An offer of me you politely refused
Is it that my heart beat too loud
Is it that I did not bid it come down
Your round about etiquette
You hold the door but you won't let me in

I am tired
I am through
When I love I will love so hard
Harder than I could love with you
Harder than I could love with you

I won't make you flex emotion
I won't make you come a little closer
Do what you want
Don't do it for me
What's the use in chivalry

I am tired
I am through
When I love I will love so hard
Harder than I could love with you
Harder than I could love with you

I could tell in the way
He did not kiss back...

I could tell in the way",Chivalry
Thao Nguyen,"He shone a light and called it a star
Named it after me
Well I didn't stare too hard
Just wanted to see
Your words so sweet
They parch my throat
But so worthy
Because you told me so

Scattered across airports
Leaving thoughts of you
Planting mountains in my wake
And still you cut right through

And you fall upon me
Just like a city sky
All hot on my neck
Easy on my eyes

He shone a light and called it a star
Named it after me
Well I didn't stare too hard
Just wanted to see

Do I crowd the pavement around your place
What about now 
As I back pedal away?
Do I crowd the pavement around your place
What about now?
As I back pedal away, away, away away away

I fan your cigarette smoke
I'll wipe your mirrors clean
I am the asshole who falls for your routine

I fan your cigarette smoke
I'll wipe your mirrors clean
I am the asshole who falls for your routine

You don't love me as hard as you could
Well not so bad baby
Don't make it good

He shone a light and called it a star
Named it after me
Well I didn't stare too hard
Just wanted to see

He shone a light and called it a star
Named it after me
Well I didn't stare too hard
Just wanted to see
Just wanted to see
Oh oh I just wanted to see",City Sky
Thao Nguyen,"Dress real sharp
Cut up a rug
Cut up every rug in the town

Well I'll take you to the hills
The size of a movie screen
They are showing still
I'll spin you round myself
Dizzy us up
And shake us up well

Come on pretty you still got it don't you
Make it fancy now he's gone
Come on pretty you still got it
Don't yod u
You and me like a million to one

I stole his name off the old army suit
He war in the war
When he thought he was fighting you
And I
Swing high and I swing low
Talking to god to see if he knows

I am a super hero
I will swing you away
We will tap the heels with our bare feet
To our hearts we stagger away

Well I'll take you to the hills
The size of a movie screen
They are showing still
I'll spin you round myself
Dizzy us up
And shake us up well

Come on pretty you still got it don't you
Make it fancy now he's gone
Come on pretty you still got it
Don't you
You and me like a million to one

I am a super hero
I will swing you away
We will tap the heels with our bare feet
To our hearts we swagger and sway

Come on pretty, come on, come on",Hills
Thao Nguyen,"I can't explain it I'm afraid of noise
And all this time still afraid of boys
It's in the winter
It's in my head
Well don't look now
I think it's under my bed

And we drop drop tears like tallymarks
And it builds like snow and it keeps us apart
And I drop drop tears like tallymarks
And I'm keeping score so I keep us apart

But I think I might miss you enough to say so
And I think I already did
Well I think I might miss you enough to say so
There you go I just said it again

That same winter my old man made tracks
And I did too but I came back
So don't don't don't explain love to me
Love love love is not why we leave
It is real life dreams, make-believe people
You can't build cathedrals out of finger steeples

And we drop drop tears like tallymarks
And it builds like snow and it keeps us apart
And I drop drop tears like tallymarks
And I'm keeping score so I keep us apart

But I think I might miss you enough to say so
And I think I already did
Well I think I might miss you enough to say so
There you go I just said it again
There you go I just said it again

Steady on steady on steady on my mind
Steady on my mind
Steady on steady on steady on my mind
Steady on my mind

Surely surely I
Surely surely I want love just as bad as the next
But deeper down in my, deeper down in my 
Bones
Is where it sets

And we drop drop tears like tallymarks
And it builds like snow and it keeps us apart
And I drop drop tears like tallymarks
And I'm keeping score so I keep us apart

But I think I might miss you enough to say so
And I think I already did
Well I think I might miss you enough to say so
There you go I just said it again
There you go I just said it again",Tallymarks
Thao Nguyen,"We're so close
So close a call
Too close to call
We call it a draw

But babe you tease
With spears from your sleeve
I catch with my teeth
With my teeth
And I am not a bargain driver
My wrist don't have that spin
I am not a fast talker
Fast enough to talk you in

And we turn century
And we wait, we wait
We turn century,
We wait, we wait

Look at you like I have a right
To those hands
On the small
And the big
The in between
Of my back

Does it sit right with you
To have me
To have me

And when you call home 
Do you call me
Love love instead
And did you mean to hold on
When you slid off the silk of my bed",Turn Century
Thao Nguyen,"We move our feet
Quick and slow with intention
Cause we mean for love 
To be the engine
So long, We left school 
In spite, instead
Cause school was not as smart as they said 

Meet me in the fireplace
We'll set this place on

Pack light 
Take what is healthy
Their tips
Only make us wealthy
Want what you want
Want what you want

Go, go leave Virginia
Go, go
If not us, then who
Go, go
Leave Virginia
We've things to do",We
that dog.,"You're my angel, sticking on me.
You're my angel, bringing me to my knees.
My angel, calling upon me.
Angel.
(x3)
",Angel
that dog.,"Now that you are my most special one,
And you know we've already gone to the prom,
Won't you come with me to family functions?
Won't you be the one that I've got on my arm?
It's not every boy who brings me broken arrows.
It's not every boy who brings me bottled rain.
Won't you come with me to family functions?
You will see then that I'm not really to blame.
Grandpa Earl runs his own kosher fish store,
Uncle Max was in the Mob.
Cousin Lester married a shiksa,
Crazy Aunt Ingas can't find a job.
Ingas, oh pingas, you're my favorite.
Great Grandpa Joey choked on a prune.
Cute little Bunny, all in her party dress.
?? Uncle Tony, she's a bride in June.
""He's a nice Jewish boy,"" they will say,
But the truth is that I knew it all along.
Won't you come with me to family functions?
You had better, 'cause I wrote you this damn song.
",Family Functions
