Band,Lyrics,Song
Michael Franti,"Woo-hoo!

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

One to creation, one to the sun
One to the mornin', one to the one
One to the air and the freshness we breathe an
One to the force of the change in the seasons

One to the mother from which all things come
One to the daughters and one to the sons
One to the Father who helps us believe that
Nothin's ever gonna harm you see an

One to the soldier who walks city streets an
One to the soldier who fights overseas an
One to the man who gets down on his knees an
Prays for god and send protection please an

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

One to the woman one to the man
One to the culture from the time when it began
One to destruction one to birth
One to the people who still fight for the earth

One to the people who suffer for the needs and
One to the rebels who love rockin' to the beats an
One to the healer who fights our disease and
One to the Lorax who speaks for the trees

'Cause no amount of money and no amount of man
Can bring back to life what's gone when it's done and
One to the people who rise with the sun and
One to the people who sleep when it's down 'cause

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

This whole thing seems upside down
The whole wide world keeps turnin' around
This whole thing seems upside down
The whole wide world keeps turnin' around

Life is too short to make just one decision
Musics to large for just one station
Love is to big for just one nation and
God is to big for just one religion

One to the practice of bein' in the flow and
One to the tears of the things we let go and
One to the moment we live in right now and
One to the East West North and South

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

To the East to the West
To the North and South
To the East to the West
One love people never gonna stop

Sing!

This whole thing seems upside down
The whole wide world keeps turnin' around
This whole thing seems upside down
The whole wide world keeps turnin' around

This whole things Hip-Hoppers seems upside down
The whole Punk Rockers wide world keeps turnin' around
This woodstockers and loose rockers whole things seems upside down
The whole wide world keeps turnin' around",East to the West
Michael Franti,"Everybody ona move
Everybody let's move 
Everybody let's move
Ah aha ha ha ha
And you don't stop
And you don't quit 
And you don't quit
Everybody ona move
Everybody let's move 
Everybody let's move 
Everybody let's move 
Everybody let's move 

The movement (the movement)
Is like a phenomenon (is like a phenomenon)
You never know where it's comin' from
You never know when the next big sound gonna come
Baghdad, Hong Kong
Tokyo, King Kong
Synagogue, singsong
Hot beat, car bomb
Don't matter who's on the chart number one
Spearhead sound for the people everyone
Thunder comes from the bass and the drum
Rain or shine never stop anyone
I like my bass loudy, loudy, louder!
I like my bass loudy, loudy, louder!

Everybody ona move
Everybody let's move 
Everybody let's move
Ah aha ha ha ha
And you don't stop
And you don't quit 
And you don't quit
Everybody ona move
Everybody let's move 
Everybody let's move 
Everybody let's move 
Everybody let's move 

Ha ha ha ha, ah yes yes yes yes
Touchin' down on mother earth
I take mud and turn it into pottery
Lottery, I give all a chance
As I welcome all to the dance
Angel (oh?), criminal (who?), animal (wha?), mineral
And spiritual
All sinners, all head-spinners
So-called experts, we're all beginners
Enter, the age of aquarians
Carnivores, and vegetarians
It's the next sound wave
Soon I may ah, ask you to behave
El presidente, you behave
Once war stops sendin' us to the grave
Vamanos, Vamanos, all walls will fall like dominoes
Earthquakin' and shakin'
Please don't stop, rock

Everybody ona move
Everybody let's move 
Everybody let's move
Ah aha ha ha ha
And you don't stop
And you don't quit 
And you don't quit
Everybody ona move
Everybody let's move 
Everybody let's move 
Everybody let's move 
Everybody let's move 

Yes, all walls will fall
All walls will fall
I never quit, I never give up
I'd hate to have me as my own enemy
Because
Music is not competition
Music is not repetition
Music is love, love for the masses, for all classes
Love conquers all
Love accepts all
Love respects all
Love dares to dream (A Love Supreme, A Love Supreme)
Soldier of fortune, open your cookie
Unfold the paper, stop looky looky
Takin' order, the march to the kitchen
Food for the masses, that's the new mission
Salam shalom, shalom salam
The one sound louder than a bomb
The whole world sings this song
Check it, stop, rock

Everybody ona move
Everybody let's move 
Everybody let's move
Ah aha ha ha ha
And you don't stop
And you don't quit 
And you don't quit
Everybody ona move
Everybody let's move 
Everybody let's move 
Everybody let's move 
Everybody let's move 

Hold up, hold up, I forgot something
I like my bass loudy, loudy, louder (x2)

This track is love fortified
This track is love amplified
This track combats genocide
Seven inch jamaican forty five
Take a trip, Gaza, strip
IDs, a bob up ? flip
I rock, black scorpions
And a shout out to ethiopians
Shot rings out everybody gonna run
A woman cries out for the loss of her son
Hold it high everybody everyone
All roads lead to love or the one

Don't you forget why you came to the dance
Might never ever be another better chance 
Might never ever be another better chance

Don't you forget why you came to the dance
The drums and bass are the king of the dance

Everybody ona move
Everybody let's move 
Everybody let's move
Ah aha ha ha ha
And you don't stop
And you don't quit 
And you don't quit
Everybody ona move
Everybody let's move 
Everybody let's move 
Everybody let's move 
Everybody let's move 

Big people ona the move
Little people ona move
Young people ona the move
Old people ona move

Everybody ona move
Everybody let's move
Everybody let's move

Touchin' down on mother earth
I take mud and turn it into pottery
Lottery, I give all a chance
As I welcome all to the dance
Ona move
Everybody let's move

And you don't stop
And you don't quit
Keep rockin'
Keep shockin' it
Come on",Everybody Ona Move
Michael Franti,"I don't need a passport
To walk on this earth,
Anywhere I go cause I was made of this earth
I'm born of this earth,
I breathe of this earth,
And even with the pain I believe in this earth, so
I wake up every mornin' and I'm steppin' on the floor,
I wake up every mornin' and I'm stepping out the door

I got faith in the sky,
Faith in the one,
Faith in the people rockin' underneath the sun
'Cause every bit of land is a holy land and
Every drop of water is a holy water and
Every single child is a son or a daughter of the one
Earth mama and the one Earth papa, so
Don't tell a man that he cant come here cause he got
Brown eyes and a wavy kind of hair, and
Don't tell a woman that she cant go there because she
Prays a little different to a God up there
You say you're a Christian
'Cause God made you
You say you're a Muslim
'Cause god made you
You say you're a Hindu and the next man a Jew
Then we all kill each other
'Cause God told us to nah!

Hello, hello!
Bonjour, bonjour!
Hola, hola!
Konnichiwa, konnichiwa wa!

Follow me
Let me take to the dance hall
Now to come a rock this rhythm
Follow me
Let me take to the dance hall
Now to come a skankin'
Follow me
Let me take to the dance hall
Now to come a rock this rhythm
Follow me
Let me take to the dance hall
In a Spearhead style
Now hear this!

So dance to the rhythm
Bounce to the rhythm
Shake to the rhythm
And you roll to the rhythm
Sweat to the rhythm
Get wet to the rhythm

Make love to the rhythm
Clean up to the rhythm
When you movin'
You come alive
And when ya grooving
In rhythm we survive, so
Don't panic, don't panic
No drum machine
This is all organic
Just Sly and Robbie on the drums and the bass
Stickie on percussion and we mashin' up the place
Givin' you a beat you can rock and rool to
Givin' you a sound you can shake your soul to so
Hip hoppas punk rockas
Roots rockas even wood stockas
I don't need a passport
Just send a postcard
Send me a message, let me know how you are
Whether you're walkin' or drivin' in your car
Throw your hands high and
Tell me who you are
Say

Hello, hello!
Bonjour, bonjour!
Hola, hola!
Konnichiwa, konnichiwa wa!

Bubble from Nigeria to Botswana
Bubble Botswana to Ethipia
Bubble Ethipia to Zimbabwe
Now bubble Zimbabwe to Mexicana
Bubble Mexico to Braziliana
Bubble Brazilia to Americana
Bubble from America to Japan
Bubble from Japan to China
Bubble form a China to a Pakistana
Bubble from a Pakistan to Australia
Bubble from Australia to Palestina
Bubble from a Palestine to Israel
Bubble bubble booyaka
Jamaica
Bubble to Italia, España, Britania
Bubble bubble dance to the sound

Hello, hello!
Bonjour, bonjour!
Hola, hola!
Konnichiwa, konnichiwa wa!",Hello Bonjour
Michael Franti,"[Chorus]
Don't tell the DJ got to turn it low
We keep it rockin' til the early morn I say
Hey Now Now, I say hey now now
Don't tell the people that they got to go
I wanna keep em 'til the early morn i say
Hey Now Now, I say hey now now

You've been a soldier girl
and I would do anything for you
It's true, it's true
I wanna be in the early morn',
I'm gonna light up the night for you,
It's true, it's true

[Chorus]

Run come come comin' a join in this party
The rhythm of the music make me feelin' irie
Hey now it doesn't matter where you comin' from a'
Dancin' to the riddim of the feelin' of the drumma
Choose to do the things that make the people come together
Use the money maker that was given from your mama
Hey now selecta wanna get ya rub a dubba
Come come come til the sun shine on

[Chorus]

Be who you are nothing more nothing less
and let the beauty that you love beÃ¢?Â¦.. the very best
Sing praises to the highest with your feet on the ground
And reach for your brother with the words that you sound and
Don't let mistakes be so monumental, and
Don't let your love be so confidential, and
Don't let your mind be so darn judgmental
And please let your heart be more influential.

Be thankful for all the Spirit provides
And be thankful for all that you can see without eyes
Give thanks to music that keeps us alive
And give thanks to all DJ's worldwide

[Chorus]

The music and the harmony, the family and friends
It seems like when your dancin' man, the feelin' never ends
The base of the base, the voice of the drum
The fumble of the keys, my weapon is my tounge
If there's love in the rhythm then the soul is gonna follow
We turnin' up the system, it'll go until tomorrow
If you need some money, I got some that you can borrow
We dance until the sun come up and cast shadows
Right now, the tune reflects, lights out, we soon connect
We ride on lows and high
So hot that we sweat, so happy we cry
Wish bygones goodbye, thank god we's alive
With time on our side and this rhyme I provide
We smile while we slide, do I say goodbye?
We keep it rockin' like the sound of lion

[Chorus]

It's hot, and the police man come
And try to break up the party tonight
uh ha (I say hey now now)
Then I would stand firm wit' you
And would brace ourselves for the fight
All Night, alright I say

Don't tell the DJ got to turn it low
We keep it rockin' til the early morn I say
Hey Now Now, I say hey now now
Don't tell the people that they got to go
I wanna keep em 'til the early morn I say
Hey Now Now, I say hey now now",Hey Now Now
Michael Franti,"Whatever happen to the sun
It seems to always come
Back when we were young
We'd sing and party all night long
The season don't ever come on time no more
War paints over the years
And anger fills our tears
What happen to the sun

But I know, I know, I know I'm not alone
But I know, I know, I know I'm not alone

Every time I read the news
I'm always more confused
Tellin' me to choose
But there's only lies to choose from
And how many died today
How many lost their homes or shot a gun
Or a love one
What happen to our sons

But I know, I know, I know I'm not alone
And I know, I know, I know I'm not alone

I know I'm far away from home but I know I'm not alone
I know I'm far away from home but I know I'm not alone",I Know I'm Not Alone
Michael Franti,"It never makes no sense, it never makes no sense
Fire, fire, fire, light up ya lighter
Fire fire fire 
Armageddon is a deadly day
Armageddon is a deadly way
They comin' for you everyday
While senators on holiday 

The army recruiters in the parking lot
Hustling the kids there jugglin' pot 
""Listen young man, listen to my plan, 
Gonna make you money, gonna make you a man""

Bom, bom 

Here's what you get
An M-16 and a kevlar vest 
You might come home 
With one less leg
But this thing will surely keep a bullet out of your chest 

So come on, come on 
Sign up, come on 
This one's nothing like Vietnam 
Except for the bullets, except for the bombs
Except for the youth that's gone 

So we keep it on, till ya comin' home
Higher and higher 
Fire, fire, fire, light up ya lighter
Fire fire fire
So we keep it on, till ya comin' home
Higher and higher 
Fire, fire, fire, light up ya lighter 
Fire fire fire 

Tell me president, tell if you will
How many people does a smart bomb kill?
How many of em do you think we got?
The general says we never miss a shot 
And we never ever ever keep a body count
We killin' so efficiently we can?t keep count 
In the Afghan hills the rebels still fightin'
Opium fields keep on providin'
The best heroin that money can buy 
And nobody knows where Osama been hidin'
The press conferences keep on lyin'
Like we don't know 

So we keep it on, till ya comin' home
Higher and higher 
Fire, fire, fire, light up ya lighter 
Fire fire fire
So we keep it on, till ya comin' home
Higher and higher 
Fire, fire, fire, light up ya lighter 
Fire fire fire 

Some say engine, engine number nine
Machine guns on a New York transit line 
The war for oil is a war for the beast
The war on terror is a war on peace 
Tellin' you they?re gonna protect you
Tellin' you that they support the troops 
Don't let them fool you with their milk and honey
No, they only want your money 
One step forward and two step back
One step forward and two step back
Why do veterans get no respect?
PTSD and a broken back
Take a look at where your moneys gone, see
Take a look at what they spend it on 
No excuses, no illusions 
Light up ya lighter, bring em home

So we keep it on, till ya comin' home
Higher and higher 
Fire, fire, fire, light up ya lighter 
Fire fire fire 
So we keep it on, till ya comin' home
Higher and higher 
Fire, fire, fire, light up ya lighter 
Fire fire fire",Light Up Ya Lighter
Michael Franti,"I've been down for far too long
'Til my faith was nearly gone
I never knew somebody just like you
Could be a friend I could call my own

'Til I let go of a broken heart
I let go to an open heart
I let go of my broken dreams
I let go to the mystery
And I believe in the miracles
I believe in the spiritual
I believe in the one above
I believe in the one I love

And take one step closer to you
I just take one step closer to you
Even when I've fallen down
My heart says follow through
I take one step closer to you

I never meant to hurt you, no
And you never meant to hurt me too
But it seems like you always do
And even though I'm scared sometimes
If ever see you fallen down
I will be the one that's there for you

So I let go of a broken heart
I let go to an open heart
I let go of my broken dreams
I let go to the mystery
And I believe in the miracles
I believe in the spiritual
I believe in the one above
I believe in the one I love

And take one step closer to you
I just take one step closer to you
Even when I've fallen down
My heart says follow through
I take one step closer to you

I just take one step closer to you
I just take one step closer to you

I keep on walking to you, I'm walking
I keep on walking to you, I'm walking
I keep on walking to you, I'm walking
And I'm never going to stop

Even when I've fallen down
My heart says follow through
I'll take one step closer
I'll take two steps closer

Just take one step closer to you
I just take one step closer to you",One Steop Closer to You
Michael Franti,"When I wake up in the morning, I hope I see you in the light.
When I wake up in the morning, I hope I see you in the light.

I have been traveling down this river, so many rocks pop up in my site.
I've got to make some quick decisions, should I go left or should I go right.
I pray for guidance and protection, it keeps my boat water tight.
But, I know if I just keep on believin', every little thing is gonna be alright.

When I wake up in the morning, I hope I see you in the light.
When I wake up in the morning, I hope I see you in the light.

The vampires gather around me, angling to take a bit.
They want to drink my blood of courage, and try to take away my fight.
But no, no, no, they can't do that, for one truth I've learned in life.
You want to scary away the vampires, you simple guide them into the light.

When I wake up in the morning, I hope I see you in the light.
When I wake up in the morning, I hope I see you in the light.

In the morn, in the morning. 
In the morn, in the morning. 
In the morn, in the morning.
In the morn, in the morning. 
In the morning.
In the morn, in the morning. 
In the morn, in the morning.
In the morn, in the morning.
In the morn, in the morning. 
In the morning.

And when my time is done, I did some right, I did some wrong.
Call my name to kingdom come, spread my wings in flight.
I hope that when my day is over, My love, I see you in the light.

When I wake up in the morning, I hope I see you in the light.
When I wake up in the morning, I hope I see you in the light.

In the morn, in the morning. 
In the morn, in the morning.
In the morn, in the morning.
In the morn, in the morning. 
In the morning.
In the morn, in the morning. 
In the morn, in the morning.
In the morn, in the morning.
In the morn, in the morning. 
In the morning.",See You in the Light
Michael Franti,"You tell me lies, lies, lies
Sweet little lies
When I cannot bear the truth
You tell me lies, lies, lies
Sweet little lies
Help me make them all come true

Tell me that the rain won't fall today
Tell me that the tax man lost his way (oh, oh)
Tell me that the hurtin' ain't gonna hurt no more
Tell me that somebody stopped the war (please tell me)

Tell me lies, lies, lies
Sweet little lies
When I cannot bear the truth
You tell me lies, lies, lies
Sweet little lies
Help me make them all come true

I said yeah, yeah, yeah, yeah, yeah, yeah, yeah
I said yeah, yeah, yeah, yeah, yeah, yeah, yeah

Tell me that the whole world's wonderful (yes it is)
Tell me that the bank account's too full
Tell me that we all got plenty of time, time, time (tell me somethin')
Tell me that I ain't gonna lose my mind

Tell me lies, lies, lies
Sweet little lies
When I cannot bear the truth
Tell me lies, lies, lies
Sweet little lies
Help me make them all come true

And you know I'm just a man
With my heart in my hand
You tell me things at home
And go once more and leave me alone
And even though I got no place
For I'm on the run from the man
Just hold on to me
Just hold on to me

Every time I need a prayer
Every time I need to share
Every time I need someone to hold on to me

Tell me lies, lies, lies
Sweet little lies
When I cannot bear the truth
Tell me lies, lies, lies
Sweet little lies
Help me make them all come true

Help me make them all come true
Help me make them all come true
Help me make them all come true
Help me make them all come true
Help me make them all come true
Tell me that the whole world's wonderful",Sweet Little Lies
Michael Franti,"Those who start wars, never fight them
And those who fight wars, they never like them
And those who write laws, they can recite them
And those of us who just fight laws
We live and die them

But I know, they never gonna tell you why, no
They only wanna tell you lies, no
Never ever gonna tell you why, no
They only wanna tell you lies, no
Never ever gonna tell you why, no
They only wanna tell you lies
It's time
It's time to go home

Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away, no
Don't take our girls away, no
It's time to go home
Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away, no

Those who build walls are pretending
That forever they can defend them (No, no, no)
Those who dam streams can build fountains (Yes they can)
But those of us who just let them run free
We can move mountains

But I know, they never gonna tell you why, no
They only wanna tell you lies, no
Never ever gonna tell you why, no
They only wanna tell you lies, no
Never ever gonna tell you why, no
They only wanna tell you lies
It's time
It's time to go home

Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away, no
Don't take our girls away, no
It's time to go home
Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away, no

(It's time, it's time!)

How many people were they runnin' from and
How many people never saw it comin'
How many people never heard the warnin'
How many people never stayed at home and
How many people never heard the callin'
How many people never saw it all and
How many people did they spend it on and
How many people got to sing the song and
How many people never heard the cry and
How many people gotten pushed aside
How many people never saw the dust fly
How many people never said goodbye and
How many people never saw the fall and
How many people did we end it all and
How many people never saw the wrong and
How many people did we drop the bomb on

Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away, no
Don't take our girls away, no
Don't take our boys away
It's time
It's time to go home!

Away
Away
Away
Away
Away
Away
Away
Away",Time to Go Home
