Band,Lyrics,Song
Sophie Ellis-Bextor,"How can I deny this feeling?
Can't use the fuse that lights the spark
Don't think I'll hold out too much longer

The lines are blurred in the dividing
I deserve light, I desire dark
Your influence is getting stronger

Defined by mind, my body is too curious
So won't you show me all there is to know?

I know I shouldn't call
But something makes me crave the heat
Your love is bittersweet (so here I am)
The fire in your touch
I always find so hard to beat
Your love is bittersweet (so here I am)

No substitute for real pleasure
You feed the need that lies in me
I've lost all sense to this devotion

One touch and there's a rush of electricity
So won't you show me all there is to know?

I know I shouldn't call
But something makes me crave the heat
Your love is bittersweet (so here I am)
The fire in your touch
I always find so hard to beat
Your love is bittersweet (so here I am)

One touch and there's a rush of electricity
So won't you show me all there is to know?
Anytime you call my name",Bittersweet
Sophie Ellis-Bextor,"I never saw this coming
Since the beginning you were in control
And now my heart is drumming
Believe this love could maybe save my soul

I hear a voice out of the silence
That can always bring me home

Don't let me go
Now I'm right where I want to be
Don't let me go
You cut straight to the heart of me

Forever want for nothing
Caught in a place where I'm released from fear
So in my dreams I'm running
Towards the light that came and brought us here

I hear a voice out of the silence
That can always bring me home

Don't let me go
Now I'm right where I want to be
Don't let me go
You cut straight to the heart of me

The heart of me
Straight through the heart of me",Cut Straight to the Heart
Sophie Ellis-Bextor,"When it's late at night
I am your agenda
When you hope to find
I'm alone

A coward's way to speak your verse
A hidden message, broken words
I read out lines but the truth may hurt
I am only killing time with you

You don't understand
You don't know how I feel
And so for what it's worth
I wanna keep it real

If you dial my number
It's not enough
You can wait and wonder
If there's an ""us""
And when it's dead on the line
Do you think, ""The girl is mine""?
You know I'm not falling under
I'm not in love

In the depths of your mind
You think I'll surrender
When you're lost at sea
I'm on land

It's only fair I set you right
'Cause what we have won't see daylight
It's just for now so enjoy the ride
I'm having fun killing time with you

You don't understand
You don't know how I feel
And so for what it's worth
I wanna keep it real

If you dial my number
It's not enough
You can wait and wonder
If there's an ""us""
And when it's dead on the line
Do you think, ""The girl is mine""?
You know I'm not on a number
I'm not in love

Yeah, you can dream about it
But don't believe it's real at all",Dial My Number
Sophie Ellis-Bextor,"Heartbreak
Heartbreak
Heartbreak
Uh! Oh! Uh! Oh!

I've tried to hold myself together
Tried to forget you've gone away
The tears I've cried, they won't subside
Unless the music starts to play

Keep it coming on and on and on

Heartbreak makes me a dancer, dancer
DJ give me the answer, answer
Love, stop getting me down, down, down
Do it alone, I could do it alone
Heartbreak make me a dancer, dancer
Keep my heart beating faster, faster
Love, stop bringing me down, down, down
Do it alone, I could do it alone

I need to feel I'm getting stronger
Long as I'm moving it feels true
And with each step, I will forget
Forget all those memories of you

Keep it coming on and on and on

Heartbreak makes me a dancer, dancer
DJ give me the answer, answer
Love, stop getting me down, down, down
Do it alone, I could do it alone
Heartbreak make me a dancer, dancer
Keep my heart beating faster, faster
Love, stop bringing me down, down, down
Do it alone, I could do it alone

Heartbreak
Heartbreak
Heartbreak
Heartbreak

Heartbreak makes me a dancer, dancer
DJ give me the answer, answer
Love, stop getting me down, down, down
Do it alone, I could do it alone
Heartbreak make me a dancer, dancer
Keep my heart beating faster, faster
Love, stop bringing me down, down, down
Do it alone, I could do it alone",Heatbreak
Sophie Ellis-Bextor,"I see the way that you look at him
What makes you think that he's yours to win
You're showing off just trying to catch his eye
(Run along get your own guy)

The way your hand lingers on his arm
He makes a joke, you laugh a bit too hard
I know the tricks, it makes me sick inside
(Run along get your own guy)

(oh oh oh oh oh) You know I'm onto you
(oh oh oh oh oh) Know what you're trying to do
(oh oh oh oh oh) But there's a name for you
(oh oh oh oh oh) Ho.. Ho.. Homewrecker

To all you girls around the world
Stealing someone else's guy
You're going around breaking hearts
It ain't gonna work this time
(I know your kind)

So very cheap, devoid of any class
There's no mistique from your assorted parts
I'm still the boss, get lost, good luck, goodbye
(Run along and get your own guy)

(oh oh oh oh oh) You know I'm onto you
(oh oh oh oh oh) Know what you're trying to do
(oh oh oh oh oh) But there's a name for you
(oh oh oh oh oh) Ho.. Ho.. Homewrecker

To all you girls around the world
Stealing someone else's guy
You're going around breaking hearts
It ain't gonna work this time
(I know your kind)",Homewrecker
Sophie Ellis-Bextor,"Love was cold, just a memory
Was a slave to my history
So long, too long

Through the silence I heard you call
My defenses began to fall
I'm yours, all yours

I need your love to warm me like a sun
Inside my heart, I still believe in magic
Without your touch, don't know what I become
With all my heart, I still believe in magic

No more shadows, you gave me light
Woke me up, brought me back to life
Won't be lonely again

In a trance, I'm oblivious
All that's left is the two of us
Right here, right now, always

I need your love to warm me like a sun
Inside my heart, I still believe in magic
Without your touch, don't know what I become
With all my heart, I still believe in magic

Do you believe?
Do you believe?
Do you believe?
Do you believe in magic [whispered]
I need your love 
I need your love to warm me like a sun
Inside my heart, I still believe in magic
Without your touch, don't know what I become
With all my heart, I still believe in magic",Magic
Sophie Ellis-Bextor,"I have seen daybreak and sunrise and dawnt imes before
But never in time and in motion I've fall to the floor

Join my crowd
We're one and the same
We put our best move forward
Again and again
We're the people
Feel outsiders to life
But now we've come to realize
We've got to get the fire ignited

And we're gonna keep on keep on, don't
We're just gonna make the record rock
Yeah we're gonna keep on keep on
Don't, never stop, never stop, never stop

(So c'mon now) C'mon now lets make a scene
(C'mon now) Queen and king and king and queen
(C'mon now) From the chandelier
(C'mon now) Make a scene
(C'mon now) As the sun is coming up
(C'mon now) Be the ones to say don't stop
(C'mon now) 'Cause I'm not afraid of this
(co..co..co..co..co..co..) Scene

All of the hierarchies broken, now we're not at school
Roles are reversed so go on everyone break a rule

One by one
We start something new
We're gonna find our rhythm
Enjoy the view
Where's the party?
Let's go get our fix
Get all our friends in the mix
We're gonna get the night excited

And we're gonna keep on keep on, don't
We're just gonna make the record rock
Yeah we're gonna keep on keep on
Don't, never stop, never stop, never stop

(So c'mon now) C'mon now lets make a scene
(C'mon now) Be queen and king and king and queen
(C'mon now) Swing from the chandelier
(C'mon now) Lets make a scene
(C'mon now) As the sun is coming up
(C'mon now) Be the ones to say don't stop
(C'mon now) Cos I'm not afraid of this
(co..co..co..co..co..co..) Scene",Make a Scene
Sophie Ellis-Bextor,"Though I can't get out
Trapped inside of it
I won't let go
Pain keeps driving it

I only hope and pray
That I can make it pay
Keep pushing, it
I keep pushing on

I did the best I could
I learned to sacrifice
I tried to make it work
This time away has done me good
It's a change, from you

Keep switching me
Off and on and off and on and on
(I put myself back together)
You've been gone too long, the only love is gone
You thought I'd be free forever
Keep switching me
Off and on and off and on and on
(I put myself back together)
You've been gone too long, the only love is gone
You thought I'd be free forever

No I can't turn back,
I'm sick and tired of it
When love broke down
I rewired it

I'm only human babe
You let the feeling fade
Keep pushing
Till I reach a higher ground

I tried to make it back
When every door was closed
Your love was all I had
I tried to make an honest man
Woo ooh
Out of you

Wired to the sun with a laser beam
Power surge, come feel the energy
And I'm ready to shine and shine and shine and shine:..

Keep switching me
Off and on and off and on and on
(I put myself back together)
You've been gone too long, the only love is gone
(You thought I'd be free forever)
Keep switching me
Off and on and off and on and on
(I put myself back together)
You've been gone too long, the only love is gone
(You thought I'd be free forever)

I put myself, I, I put myself, I put myself back together

You thought I'd be, you, you, you thought I'd be free forever

I put myself, put, put, myself back together

You thought I'd be, you, you, you thought I'd be free forever",Off & On
Sophie Ellis-Bextor,"Get on the revolution
Get on the revolution
Get on the revolution
Get on the revolution
Get on the revolution
Get on the revolution

Bang bang! It's a hold up
You about to give it up
In the boot they're slippin' up
We've been patient long enough ('nough)
It's a hold up
Rebels gonna play it tough
Wreck the deck and needle off
Shut it down and turn it off

Face to face
It's murder on the dance floor
Cut to the chase
Just give us what we came for

Get on the revolution
Get on the revolution
Get on the revolution
(Wreck this club tonight)
Get on the revolution
Get on the revolution
Get on the revolution
(Wreck this club tonight)

Own me, own me, own me, own me, own me, own me
(Wreck this club tonight)
Own me, own me, own me, own me, own me, own me
(Wreck this club tonight)

Bang bang! In the club crowd
Better off or down and bow
Chaos holding - what a wow!
Tearing up the sound now
Ow! Shout it out loud
Now we're warming up the ground
Rip the deck and needle up
Shut it down and turn it off

Face to face
It's murder on the dance floor
Cut to the chase
Just give us what we came for

Get on the revolution
Get on the revolution
Get on the revolution
(Wreck this club tonight)
Get on the revolution
Get on the revolution
Get on the revolution
(Wreck this club tonight)

Own me, own me, own me, own me, own me, own me
(Wreck this club tonight)
Own me, own me, own me, own me, own me, own me
(Wreck this club tonight)

Bang bang it's a hold up
Bang bang it's a hold up

Get on the revolution
Get on the revolution
Get on the revolution
(Wreck this club tonight)
Get on the revolution
Get on the revolution
Get on the revolution
(Wreck this club tonight)

Own me, own me, own me, own me, own me, own me
(Wreck this club tonight)
Own me, own me, own me, own me, own me, own me
(Wreck this club tonight)",Revolution
Sophie Ellis-Bextor,"Hold a moment in time
And look to the skies
And we are frozen in light
Not a second goes by

Is it a waking dream holding me?
You never really know till you know
In the blink of an eye
Hearts will unite

We are one
Find us under the starlight, starlight, starlight
I could die, right here in your arms
We are one
Caught here under the starlight, starlight, starlight
Oh! 'Cause tonight we found heaven in the dark

No silhouette in my mind
It's just you and I
And as the starlight shines
Bodies are blind

It's so natural, unbreakable
Won't ever let you go, let you go
Hand in my hand
Here till the end

We are one
Find us under the starlight, starlight, starlight
I could die, right here in your arms
We are one
Caught here under the starlight, starlight, starlight
Oh! 'Cause tonight we found heaven in the dark

As the new day rises
Lost in our embrace
We are one! 

We are one
Find us under the starlight, starlight, starlight
I could die, right here in your arms
We are one
Caught here under the starlight, starlight, starlight
Oh! 'Cause tonight we found heaven in the dark",Starlight
