Band,Lyrics,Song
Eddie Rabbitt,"I haven't much to offer
But my future looks bright
I do what I do well
I'll always get by

And I don't even have the right to ask you
But I've been loving you so long

Could you love a poor boy?
Could you, Dolly?
Could you love a poor boy?
If you come live with me
Dolly, I'd be so proud

Could you love a poor boy?
Could you, Dolly?
Could you love a poor boy?
If I gave you this ring
Would you wear it on your finger at night?

I haven't got a mansion
But I got a piece of lane
And I'll build a home for you
With these hard-working hands

And I'd love you like there was no tomorrow
Every day of my life

Could you love a poor boy?
Could you, Dolly?
Could you love a poor boy? (Poor boy)
If you come live with me
Dolly, I'd be so proud

Could you love a poor boy?
Could you, Dolly?
Could you love a poor boy? (Poor boy)
If I gave you this ring
Would you wear it on your finger at night?

Could you love a poor boy?
Could you, Dolly?
Could you love a poor boy? (Poor boy)
If you come live with me
Dolly, I'd be so proud

Could you love a poor boy?
Could you, Dolly?
Could you love a poor boy? (Poor boy)
If I gave you this ring
Would you wear it on your finger at night?","Could You Love a Poor Boy, Dolly"
Eddie Rabbitt,"Maybe it's a man's world, but girls make it go 'round
But I wouldn't give a nickel for my peace of ground if it
Weren't for my lady standing on it, sweet and proud
Come on, lady, love me now

'Cause I'm gonna do you right tonight
Turn on your light tonight
I'll be right back to ease your mind
Honey, I'm gonna take my time
I'm gonna do you right tonight

Oh, hazel-eyed lady, you got the softest hands
You make me feel like I've got more than any man, and if you
Give me the time, honey, I'll love you more
Than anyone who came before

Then I'm gonna do you right tonight
Turn on your light tonight
I'll be right back to ease your mind
Honey, I'm gonna take my time
I'm gonna do you right tonight

Do you, do you right tonight
Do you, do you right tonight
I'll be right back to ease your mind
Honey, I'm gonna take my time
I'm gonna do you right tonight

Do you, do you right tonight
Do you, do you right tonight
I'll be right back to ease your mind
Honey, I'm gonna take my time
I'm gonna do you right tonight

Do you, do you right tonight
Do you, do you right tonight
I'll be right back to ease your mind
Honey, I'm gonna take my time
I'm gonna do you right tonight",Do You Right Tonight
Eddie Rabbitt,"I just came in here for a quick one
And you're a lovely lady, there's no denying that
And your invitation sounds inviting
There's only one little thing that's holding me back

I can't get this ring off my finger
And I just couldn't with it looking back at me
'Cause that's true love wrapped around my finger
So I better just drink up and leave

Sure, I think you're a doll, lonely waiting
And I'm sure that loving you would be sweet
And thanks for the compliment you're under
But this little band's become a part of me

And I can't get this ring off my finger
And I just couldn't with it looking back at me
'Cause that's true love wrapped around my finger
So I better just drink up and leave
Yes, I better just drink up and leave",I Can't Get This Ring off My Finger
Eddie Rabbitt,"I don't wanna make love
With anyone else but you
'Cause it would never be as good
With anyone else but you
Oh, no

Now, I've been around enough to know
When you find true love, don't let it go
And I don't wanna make, I don't wanna make love
With anyone else but you

So turn your lamp light low
And let me show you what I mean
Let's go back to that magic place
That only you and I have seen

I don't wanna make love
With anyone else but you
'Cause it would never be love
With anyone else but you
Oh, no

But lonely nights I knew before
I left them all outside your door
And I don't wanna make, I don't wanna make love
With anyone else, with anyone else
But you",I Don't Wanna Make Love (With Anyone But You)
Eddie Rabbitt,"Blood rushing up into my brain
I'm weak and uneasy and I'm feeling strange
Baby (Baby)

Quivering legs and trembling hands
I don't believe even Superman
Can save me (Save me)

Throw your lifeline out to me
I'm a drowning man on a raging sea

And I just got to have you
There's no other way
I just got to have you
Not tomorrow, today

The moment that I first set eyes on you
Well, I made up my mind
My love, it ain't blind, baby
I just got to have you

Well, every man's got his fantasy
But you're beyond my wildest dreams
Baby (Baby)

And I'd give everything I own
Just to get you off alone
Baby (Baby)

Turn your green light on for me
I'm a speeding man on a dead-end street

And I just got to have you (Just got to have you)
There's no other way (Just got to have you)
I just got to have you
Not tomorrow, today

The moment that I first set eyes on you
Well, I made up my mind
My love, it ain't blind, baby
I just got to have you

I just got to have you (Just got to have you)
There's no other way (Just got to have you)
I just got to have you
Not tomorrow, today

The moment that I first set eyes on you
Well, I made up my mind
My love, it ain't blind, baby",I Just Got to Have You
Eddie Rabbitt,"Back Upon an old dirt road
A
Next to a swamp full of toads

was a slanted wood shack 
      C            D           Em
with three little kids and a momma

Em            G
papa died in '63
A
left little jenny and me
                       C
to plant those 'taters and
        D        Em      -D.....Chorus
pull up another tomorrow


Chorus:
G         D
Rocky Mountain Music
G         D           A   -D.C.G.
Fills my memory with you
G         D
Rocky mountain music
    G          D                  A    -F.D.Em
v1.Papa can I hear you playin for me..
v2.momma can I hear you singin to me..
v3.brother can I hear you callin me..


v2
Em                               G
Little brother was never quite right
A
he used to sit on the floor in the sunlight

playin with the dust 
       C            D             Em
that danced on the beams in the window

Em                       G
sister had to cook and clean
A
cuz momma she got sick and lean
                       C             D           Em  -D....Chorus
sometimes I think she just got that way missin poppa

v3
Em                            G
well every thing has changed today
A
little brother he was taken away
                       C           D         Em
sister, she married a soldier and lives in Toledo

Em                        G
And me I'm in a Nashville bar
A
and I've never been so far..

from that old gravel road
         C            D              Em   -D.....Chorusx2
and the rivers that run through my mem'ry
",Rocky Mountain Music
Eddie Rabbitt,"She turns on the light
And pulls back the covers
Tiptoes to her things on the chair

She slips on her dress
And leans down to kiss me
Walks out the door
Brushing her hair

And I don't know when I'll hold her again
Maybe never
'Cause she's just not free to stay here with me
And be my forever

'Cause there's someone she lies to
To lay here with me

The sheets are still warm
Where she laid beside me
Stealing the moments while we can

Now, here comes the sun
Well, I hope that she made it
Seems it was over before it began

And I don't know when I'll hold her again
Maybe never
But she's just not free to stay here with me
And be my forever

'Cause there's someone she lies to
To lay here with me
There's someone she lies to
To lay here with me",There's Someone She Lies To (To Lay Here with Me)
Eddie Rabbitt,"Takes a wad of dough and he plops it on the table
Makes it flat and round and pours in a ladle of tomato sauce
Spreads it, red, thick, and sweet

Takes a big fistful of mozzarella cheese
Spreads it around with anchovies
Green peppers and onions and mushrooms and little ground beef

Then he puts it on the shelf, and then shoves it in the oven
With tender lovin' care
And he dances around while our tongues hang out
And the smell of heaven fills the air

Tullahoma dancing pizza man
Make me the juiciest pizza in the land
Hey, I'm no penny pincher
Give me that big sixteen-incher
Whoa-oh, make it to go
Tullahoma dancing pizza man
Tullahoma dancing pizza man

Well, we sat in the booth less than a quarter of an hour
And out of the oven, like a giant sunflower
Who came all ready and steamin' with boilin' cheese

Well, he took his round knife and he cut it up in slices
Put it in a box, looked at me and said the price is
$3.99, I gave him a five, I got $1.01 change

And I was tempted to eat it on the front seat
It smelled so good I could hardly drive
So now, excuse me, please, but I gotta have a piece
Of that scrumptious pizza pie

Tullahoma dancing pizza man
Make me the juiciest pizza in the land
Hey, I'm no penny pincher
Give me that big sixteen-incher
Whoa-oh, make it to go
Tullahoma dancing pizza man
Tullahoma dancing pizza man
Tullahoma dancing pizza man
Tullahoma dancing pizza man
Tullahoma dancing pizza man",Tullahoma Dancing Pizza Man
Eddie Rabbitt,"Well, I'm a-crossin' the Mississippi into heaven tonight
I got a little lady named Susanna on the other side
And when that Memphis lady's on my mind
Well, you can see me headin' 'cross the Tennessee borderline
I'm crossin' the Mississippi into heaven tonight

I got a good-payin' job in Little Rock, Arkansas
I am a hard-workin' guy, patriotic, and I don't break the law
But when my fantasies start to float
Well, I jump in the fog and it's down the road I go
I'm crossin' the Mississippi into heaven tonight

Well, there's a devil a-drivin' this car down the highway
There's a burnin' in my body that I can't control
Red wine and a fun time and easy lovin'
That's why I'm crossin' the Mississippi into heaven
Crossin' the Mississippi into heaven
Crossin' the Mississippi into heaven tonight
That's right

Well, there's a devil a-drivin' this car down the highway
There's a burnin' in my body that I can't control
Red wine and a fun time and easy lovin'
That's why I'm crossin' the Mississippi into heaven
Crossin' the Mississippi into heaven
Crossin' the Mississippi into heaven tonight

Crossin' the Mississippi
Crossin' the Mississippi
Crossin' into heaven
Crossin' the Mississippi
Crossin' into heaven",Crossin' the Mississippi
Eddie Rabbitt,"I'm hurtin' for you
Layin' here dyin', baby
Hurtin' for you
Drivin' my heart half-crazy

Why do I need you, girl?
You only make me blue

I'm hurtin' for you
I held you in my arms and lost you
What'll I do?
Funny how some memories haunt you

My head keeps spinnin' 'round
The good times that we knew
I'm a fool
And I'm hurtin' for you

Every time I find someone to love me
I close my eyes and she turns into you
Suddenly, I find I've lost the feeling
And I don't know what to do

I'm hurtin' for you
Hurtin' for you

If there is one chance that you'll come back
Well, it's worth what I go through
This hurtin' for you

Every time I find someone to love me
I close my eyes and she turns into you
Suddenly, I find I've lost the feeling
And I don't know what to do

I'm hurtin' for you
Layin' here dyin', baby
What'll I do?
Drivin' my heart half-crazy

Why do I love you, girl?
You only make me blue
I'm hurtin' for you
Hurtin' for you
I'm hurtin' for you
Hurtin' for you",Hurtin' for You
