Band,Lyrics,Song
Amy Winehouse,"Words are flowing out like
Endless rain into a paper cup
They slither wildly as they slip away across the universe.
Pools of sorrow waves of joy
Are drifting through my opened mind
Possessing and caressing me.

Jai Guru Deva. Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

Images of broken light, which
Dance before me like a million eyes,
They call me on and on across the universe.
Thoughts meander like a
Restless wind inside a letter box
They tumble blindly as they make their way across the universe.

Jai Guru Deva. Om
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

Sounds of laughter, shades of life
Are ringing through my opened ears
Inciting and inviting me.
Limitless undying love, which
Shines around me like a million suns,
It calls me on and on across the universe

Jai Guru Deva, om.
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world
Nothing's gonna change my world

Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva
Jai Guru Deva","Stronger Than Me [Later With Jools Holland, London/2003]"
Amy Winehouse,"Lent you outsiders and my new Badu
While you were thinking I didn't have a clue
Tough to sort files with your voice in my head
So then I bribed you downstairs with a Marlboro Red, uh huh

And now I feel so small discovering you knew
How much more torture would you have put me through?
You probably saw me laughing at all your jokes
Or how I did not mind when you stole all my smokes, yeah

And although my pride is not easy to disturb, yeah
You sent me flying when you kicked me to the curb
With your battered jeans and your Beasties tee
Now I can't work like this, with you next to me

And although he's nothing in the scheme of my years
It just serves to bludgeon my futile tears
And I'm not use to this, no no, I observe yeah, I don't chase
But now I'm stuck with consequences, thrust in my face, yeah
And the melodramas of my day delivery blows
And that surpass your rejection, it just goes to show
A simple attraction that reflects right back to me
So I'm not as into you as I appear to be

Although my pride, yeah, is  not easily disturbed 
You sent me flying when you kicked me to the curb
With your battered jeans, yeah and your Beasties tee, yeah yeah
Now I can't work like this, no with you next to me yeah yeah

His message was brutal but the delivery was kind
Maybe if I get this down, I'll get it off my mind, yeah
Oh it serves to condition me and smoothen my kinks
Despite my frustration for the way that he thinks
And I knew the truth, when it came, would be to that effect
At least you're attracted to me which I did not expect
Didn't think you'd get my number down as such
But I never hated myself, for my age so much, yeah

And although my pride's, yeah, not easy to disturbed, yeah
You sent me flying when you kicked me to the curb, yeah
So with your battered jeans, yeah, and your Beasties tee
Now I can't work like this, no, with you next to me, yeah

And although my pride's, yeah, not easy to disturbed, yeah
You sent me flying when you kicked me to the curb
So with your battered jeans yeah and your Beasties tee
Now I can't work like this, no, with you next to me",You Sent Me Flying [Demo] [Original Demo]
Amy Winehouse,"My heart is sad and lonely
For you I sigh, for you dear only
Why haven't you seen it
I'm all for you, body and soul

I spend my days in longing
And wondering why it's me you're wronging
I tell you I mean it
I'm all for you, body and soul

I can't believe it
It's hard to conceive it
That you'd turn away romance, oh oh oh oh
Are you pretending
It looks like the ending
Unless I could have just one more chance to prove, dear

My life a wreck you're making
You know I'm yours for just the taking
I'd gladly surrender, myself to you, body and soul

Are you pretending
It looks like the ending
Unless I can have one more chance to prove, dear

My life a wreck you're making
You know I'm yours for just the taking
I'd gladly surrender, myself to you, body and soul",Body & Soul
Amy Winehouse,"I can't wait to get away from you
Unsurprisingly you hate me too
We only communicate when we need to fight
But we are best friends right?

You're too good at pretending you don't care
There's enough resentment in the air
Now you don't want me in the flat
When you?re home at night
But we're best friends right?

You're Stephanie and I'm Paulette
You know what all my faces mean
And it's easy to smoke it up, forget
Everything that happened in between

Nicky's right when he says I can't win
So I don't wanna tell you anything
I can't even think about
How you feel inside
But we are best friends, right?

I don't like the way you say my name
You're always looking for someone to blame
Now you want me to suffer just cause
You was born wide
But we are best friends right?

You're Stephanie and I'm Paulette
You know what all my faces mean
And its easy to smoke it up, forget
Everything that happened in between

So I had love for you when I was 4
And there's no one I wanna smoke with more
Someday I'll buy the Rizla, so you get the dro
'Cause we are best friends right, right, right, right?
Because we are best friends right?
Because we are best friends right?","Best Friends, Right?"
Amy Winehouse,"I would die before I divorce you
I'd take a thousand thumps for my love
'Cause you kiss a lucky horseshoe
Stuck it in my boxing glove
'Cause anyone who will see us
Through our victory and done defeat
Knows that I'll take you to the cleaners
If you come between the cheats

Between the cheats, ooh oh oh ooh oh oh
Between the cheats, ooh oh oh ooh oh oh

My husband is the finest handsome hustler
And he still make this housewife blush
So I'm holding my hand in his
I'm sitting on the royal flush
Women drink him in, swimming in his green eyes
Then go home and catch the chips you got
And take a bad beat to ooh to boat oh!
The jack of hearts is my jackpot

Between the cheats, ooh oh oh ooh oh oh
Between the cheats, ooh oh oh ooh oh oh

Catch me on, have to ?
And I know as my heart beats
There's a winning secret to both
And it's sworn between the cheats

Between the cheats, ooh oh oh ooh oh oh
Between the cheats, ooh oh oh ooh oh oh
Between the cheats, ooh oh oh ooh oh oh",Between the Cheats
Amy Winehouse,"Tall and tanned and young and lovely
The girl from Ipanema goes walking
And when she passes
Each man she passes
Goes Aaah!

When she moves it's like a samba
That swings so cool and sways so gently
That when she passes
Each man she passes
Goes Aaah!

Oh but he watches so sadly
How can he tell her he loves her
He would just give his heart gladly

But each day when she walks to the sea
She looks straight ahead not at he

Tall and tanned and young and lovely
The girl from Ipanema goes walking
And when she passes
He smiles
But she doesn't see
No she doesn't see
She just doesn't see",The Girl from Ipanema
Amy Winehouse,"Simple sweet guitar
Humbled by the bass
So when the beat kicks in
Everything falls into place
And it overpowers me
I can't help but dance
You can try to stop me now
But you won't get the chance

Half time
Time to think it through
Consider the change
See it from a different view
Half time
Time to think it through
Consider the change

Rhythm floods my heart
The melody it feeds my soul
The tune tears me apart
And it swallows me whole
You should thank your lucky stars
'Cause the music is a gift
And it's stronger than all else
Provides me with uplift

Half time
Time to think it through
Consider the change
See it from a different view
Half time
Time to think it through
Consider the change

My lyrics revealing
Some natural vibe
Some kind of laid back feeling
Oh, just let it ride
And when Frank Sinatra sings
It's too much to take
So I sing the standard shit
It pacifies my ache

Half time
Time to think it through
Consider the change
See it from a different view
Half time
Time to think it through
Consider the change",Halftime
Amy Winehouse,"Our day will come (our day will come)
And we'll have everything
We'll share the joy (we'll share the joy)
Falling in love can bring

No one can tell me that I'm too young to know (young to know)
I love you so (love you so)
And you love me

Our day will come (our day will come)
If we just wait a while
No tears for us (no tears for us)
Think love and wear a smile

Our dreams have magic because we'll always stay in love this way
Our day will come (our day will come, our day will come)

Our dreams have magic because we'll always stay in love this way
Our day will come (our day will come, our day will come)
Our day will come (our day will come, our day will come)
Our day will come (our day will come, our day will come)
Our day will come (our day will come, our day will come)
Our day will come",Our Day Will Come
Amy Winehouse,"I've been so many places in my life and time
I've sung a lot of songs I've made some bad rhyme
I've acted out my love in stages
With ten thousand people watching
But we're alone now and I'm singing this song for you

I know your image of me is what I hope to be
I've treated you unkindly but darlin' can't you see
There's no one more important to me
Darlin' can't you please see through me
Cause we're alone now and I'm singing this song for you

You taught me precious secrets of the truth withholding nothing
You came out in front and I was hiding
But now I'm so much better and if my words don't come together
Listen to the melody cause my love is in there hiding

I love you in a place where there's no space or time
I love you for in my life you are a friend of mine
And when my life is over
Remember when we were together
We were alone and I was singing this song for you

You taught me precious secrets of the truth withholding nothing
You came out in front and I was hiding
But now I'm so much better and if my words don't come together
Listen to the melody cause my love is in there hiding

I love you in a place where there's no space or time
I love you for in my life you are a friend of mine
And when my life is over
Remember when we were together
We were alone and I was singing this song for you
We were alone and I was singing this song for you",A Song for You
Amy Winehouse,"All I can ever be to you,
Is a darkness that we knew,
And this regret I had to get accustomed to,
Once it was so right,
When we were at our high,
Waiting for you in the hotel at night,
I knew I hadn't met my match,
But every moment we could snatch,
I don't know why I got so attached,
It's my responsibility,
And you don't owe nothing to me,
But to walk away I have no capacity

He walks away,
The sun goes down,
He takes the day but I'm grown,
And in this grey, in this blue shade
My tears dry on their own,

I don't understand,
Why do I stress a man,
When there's so many better things at hand,
We could a never had it all,
We had to hit a wall,
So this is inevitable withdrawal,
Even if I stop wanting you,
A perspective pushes through,
I'll be some next man's other woman soon,

I shouldn't play myself again,
I should just be my own best friend,
Not fuck myself in the head with stupid men,

He walks away,
The sun goes down,
He takes the day but I'm grown,
And it's okay,
In this blue shade,
My tears dry on their own,

So we are history,
Your shadow covers me
The sky above,
A blaze

He walks away,
The sun goes down,
He takes the day but I'm grown,
And it's okay,
In this blue shade
My tears dry on their own,

I wish I could say no regrets,
And no emotional debts,
And as we kiss goodbye the sun sets,
So we are history,
The shadow covers me,
The sky above a blaze that only lovers see,

He walks away,
The sun goes down,
He takes the day but I'm grown,
And it's okay,
In this blue shade,
My tears dry on their own,

He walks away,
The sun goes down,
He takes the day but I'm grown,
And it's okay,
My deep shade,
My tears dry on their own

He walks away,
The sun goes down,
He takes the day but I'm grown,
And it's okay,
My deep shade,
My tears dry",Tears Dry [Original Version]
