Band,Lyrics,Song
Jerry Jeff Walker,"Going gray around the temples
Usually days when I won't shave
Have a habit of tripping over ripples,
And watching them roll in to waves

[Chorus]
I've been too long riding this range
Running wild, without reins
Always traveling against the grains
And pretty girls deserve better
I'm too old to change

Can't say I've been sorry
About anything I've ran off to see
And all the nights that we roared
And going home never dawned upon me

[Chorus]

You better get gone and grow old graceful
As graceful as push-ups can get ya
But some times I look over my shoulder
And smile about what they said about me

[Chorus]",Too Old to Change
Jerry Jeff Walker,"Yeah I played the Red River Valley
He'd sit in the kitchen and cry
Run the fingers through seventy years of livin'
Wonder, if every well he'd drilled gone dry?
We was friends, me and this old man
Desperados waitin' for a train
Desperados waitin' for a train

Soon as I could walke'd take me with him
To a place called the Green Frog Cafe
There was old men with beer guts and dominoes
Lying 'bout their lives while they played
And I was just a kid, they all called me Sidekick
Desperados waitin' for a train
Desperados waitin' for a train

Yeah he's a drifter, he's a driller of oil wells
He's an old school man of the world
He taught me how to drive his car when he's too drunk to
And he'd wink and give me money for the girls
And our lives was like, some old Western movie
Desperados waitin' for a train
Desperados waitin' for a train

One day I looked up and he's pushin' eighty
He's got brown tobacco stains all down his chin
To me he's one of the heroes of this country
So why's he all dressed up like them old men
Just drinkin' beer and playin' Moon and Forty-two
Like a desperado waitin' for a train
Like a desperado waitin' for a train

The day before he died I went to see him
Yeah I was grown and he was almost gone
We closed our eyes and dreamed us up a kitchen
We played another verse of that old song
Yeah Jack you know, that son-of-a-bitch is comin'

Like desperados waitin' for a train
Like desperados waitin' for a train
Like desperados waitin' for a train
Like desperados waitin' for a train
Desperados waitin' for a train
Desperados waitin'",Desperados Waiting For the Train
Jerry Jeff Walker,"He was born in Oklahoma
His wife's name's Betty Lou Thelma Liz
And he's not responsible for what he's doing
Cause his mother made him what he is

And it's up against the wall Redneck Mother
Mother, who has raised her son so well
He's thirty-four and drinking in a honky tonk
Just kicking hippies asses and raising hell

Sure does like his Falstaff beer
Likes to chase it down with that Wild Turkey liquor
Drives a fifty-seven GMC pickup truck
He's got a gun rack; ""Goat ropers need love, too"" sticker

And it's up against the wall Redneck Mother
Mother, who has raised her son so well
He's thirty-four and drinking in a honky tonk
Just kicking hippies asses and raising hell

Well
M is for the mudflaps you give me for my pickup truck
O is for the Oil I put on my hair
T is for T-bird
H is for Haggard
E is for eggs, and
R is for REDNECK

Up against the wall Redneck Mother
Mother, who has raised her son so well
He's thirty-four and drinking in a honky tonk
Kicking hippies asses and raising hell

He's up against the wall Redneck Mother
Mother, who has raised her son so well
He's thirty-four and drinking in a honky tonk
Just kicking hippies asses and raising hell","Up Against the Wall, Redneck"
Jerry Jeff Walker,"It's a one, two, it's a one, to, three, yea
Hey, come on in, sit down my friend,
Sure good to see you again.
Put your feet up, there's wine in a cup
And there's no fences to mend.
Haven't seen your smile for quite a while
So just unwind, relax your mind
Let the time go by.

Say, how is your lady,
She still just as crazy?
What the hell was her name?
Oh, Trudy, yea
Remember the night we both got so tight
We never did catch a plane?
We sat and played guitar in that terminal
We sure had a ball, must have played them all
It made the time go by.

You still live upstairs?
Your cats are all there
And your dozen guitars?
They say we all changed
But I feel the same and I know that you are.
They always said we played 'em much too long.
But tell me, what's a song
Don't it carry on and make the time go by?

I live in the west, Texas, I guess
Old Austin's the best.
I?m building a house
Ten miles to the south
The old bird's gonna nest.
The radio gonna play our songs sometimes
And make me smile, erase some miles,
And make the time go by.

Time as we know it.

Yes it's a long old road that we ride down my friends.
Yes, it's a long old road that we ride.
But I know we?ll make it through,
We?ll make it to the end,
Yes, friends, we'll make it, you and I.

Hey, come on in, sit down my friend,
Sure good to see you again.
Put your feet up, there's wine in a cup
And there's no fences to mend.",David and Me
Jerry Jeff Walker,"Jerry Jeff Walker

For your birthday, I thought that I'd give you
A little something from me
A gift you would treasure, something you'd always keep
At first I thought maybe some jewelry
With lots of diamonds or gold
But any man with deep pockets can go and buy one of those

Chorus:
No, I wanted something, something that money can't buy
A gift I could give you, and it would last for all time
So I wrote you this love song, one I hoped that you'd like
And I've wrapped it in a promise, to love you all of my life

These days it's so easy to buy things, no effort needed at all
Anything you desire, all you do is make a call
But I wonder how often it's happened, once you've brought it home
That shiny new trinket now leaves you cold and alone

Chorus:
So I wanted something, something your money can't buy
A gift I could give you that would last for all time
So I wrote you this love song, one I hoped that you like
Then I wrapped it in a promise, to love you all of my life
Yes I promise I'll love you, for the rest of my life





",I Promise to Love You
Jerry Jeff Walker,"My old man had a rounder soul 
He'd hear an ol' freight train and he'd have to go
Said he'd been blessed with a gypsy bone
And that's the reason I guess that he'd been cursed to roam
Came to town back before the war
Didn't even know what it was he was lookin' for
He carried a tattered bag for his violin
Full of lots of songs of the places he had been
He talked real easy and he smiled and waved
He could pass along to you when his fiddle played
Makin' people drop their cares and woes
And hum out loud the tunes that his fiddle bowed
Til the people there began to join that sound
And ev'ryone in town was laughin,' singin,' dancin' 'round
Like the Fiddler's tunes we all there heard that night
Like some dream that says all the world is right
Instrumental Break
The Fiddler's eye caught a beauty there
She had that rollin' flowin' golden kind of hair
He played for her as if she danced alone
He played his favorite songs, the ones he called his own
She alone was dancin' in the room
The only thing left movin' to that Fiddler's tune
Instrumental break
He played until she was the last to go
The he stopped and packed his case, said he'd take her home
In all the nights that passed a child was born
In all the years that passed, love would keep them warm
And all their lives they'd share that dream come true
And all because she danced so well his fiddler tune
Instrumental break
The train next mornin' blew a lonesome sound
As if she sang the blues of what she took from town
And all that I recall that was said when I was young
There's no one else could really sing those songs he sung",My Old Man
Jerry Jeff Walker,"Django Walker

Skinny young kid who sits in the back of the class
Nobody knows his name, nobody cares to ask
They just sit up front and tell him he won't go far
Not knowing one day he'll grow up to be a movie star

Chorus:
Got to hold your head up high if you're gonna see at all
Got to put your foot above the rest if you're gonna rise at all
Got to spread your wings and fly if you don't want to fall
'Cause it's the road that you choose that'll take you through it all

Now that kid has grown up to be that movie star
Seemed like yesterday people told him he couldn't go far
Tonight's his big premiere; he's got tons of fans
Next week he's on the late show with David Letterman

Chorus

He's older now, he's got grey hair and all
He's got two teenage kids, John and Paul
One of them is having the same problems he did too
He just says son hold on here's what you've got to do

Chorus





",The Road You Choose
Jerry Jeff Walker,"Well I found her in a pawnshop
Somewhere up in Ohio
Where I guess some rounder came up short
And he had to let her go
Cost me ninety dollars
But she's worth much more by far
Cause I never had a better friend
Than that old beat up guitar

She didn't look like too much
Just a Roy Smeck Stage Deluxe
But a lady has never faired as well
Who'd traveled through so much

She picked up the name of Angel
In an old New Orleans bar
Where a drunken poet drew one
On the top of that guitar
Old Dave Stovally marked her
Scratched the song right out of his heart
Seems everyone who used her 
Scarred that old beat up guitar

She didn't look like too much
Just a Roy Smeck Stage Deluxe
But a lady has never faired as well
Who'd traveled through so much


She traveled with me always 
Through the alleys and bars
Songs I sang and friends I knew
Were part of that guitar
At nights it was my pillow 
Sleeping underneath the stars
Day and night I stayed alive
With that old beat up guitar

She didn't look like too much
Just a Roy Smeck Stage Deluxe
But a lady has never faired as well
Who'd traveled through so much


Yeah a ramblin man he has his troubles
Hanging on to all that he owns
After many years of travelin'
That guitar fell by the road
Then one night in New Mexico
I stumbled into this bar
Angel laid there smilin'
On that old beat up guitar

Well I took her from the wall
Ran my hands across the scars
Played again the old songs
That were written on that guitar
Friends I've loved and lost
Many nights inside of a bar
Came back so clearly singing with
That old beat up guitatr

She didn't look like too much
Just a Roy Smeck Stage Deluxe
But a lady has never faired as well
Who'd traveled through so much

Now she travels with me always 
Through the alleys and bars
Songs I sing and friends I know
They are a part of that guitar
At nights it is my pillow 
Sleeping underneath the stars
Day and night I stayed alive
With that old beat up guitar

She didn't look like too much
Just a Roy Smeck Stage Deluxe
But a lady has never faired as well
Who'd traveled through so much",That Old Beat-Up Guitar
Jerry Jeff Walker,"Love will abide, take things in stride
Sounds like good advice but there's no one at my side
And time washes clean, love wounds unseen
That's what someone told me but I don't know what it means

'Cause I've done everything I know try and make you mine
And I think I'm gonna love for a long, long time

Caught in my fears, blinking back the tears
I can't say you hurt me when you never let me near
And I never drew one response from you
All the while you fell over, the girls you never knew

'Cause I've done everything I know try and make you mine
And I think It's gonna hurt me for a long, long time

Wait for the day you go away
Knowing that you warned me of the price, I'd have to pay
Life's full of flaws who knows the cause
Living in the memory of a love that never was

And I've done everything I know try and change your mind
And I think I'm gonna miss you for a long, long time
'Cause I've done everything I know try and make you mine
And I think I'm gonna love for a long, long time
","Long, Long Time"
Jerry Jeff Walker,"In a bar in Arizona 
On a sultry summer day
A cowboy came in off the road just to pass the time away
He pulled a stool up to the bar and pushed his hat back on his head
I listened to the stories told, to the words that cowboy said
He said...

""I could tell you stories 'bout the Indians on the plain
Talk about Wells Fargo and the comin' of the trains
Talk of the slaughter of the buffalo that roamed
Sing a song of settlers come out looking for a home.""

[Chorus:]
Now, the man with the big hat is buying
Drink up while the drinking is free
Drink up to the cowboys a-dead or a-dying
Drink to my compadres and me
Drink to my compadres and me

Well, his shirt was brown and faded 
And his hat was wide and black
And the pants that once were blue were grey and had a pocket gone in back
He had a finger missin' from the hand that rolled the smoke
He laughed and talked of cowboy life, but you knew it weren't no joke
He said...

""I seen the day so hot your pony could not stand
And if your water bag was dry, don't count upon the land
And winters... I've seen winters when your boots froze in the snow
And your only thought was leavin', but you had nowhere to go

[Chorus]

Well, he rested easy at the bar, his foot upon the rail
And laughed and talked of times he'd had out living on the trail
The silence was never broken as the words poured from his lips
Quiet as the forty five he carried on his hip, he said...

""I rode the cattle drive from here to San Antone
Ten days in the saddle, you know, and weary to the bone
I rode from here to Wichita without a woman's smile
The camp fire where I cooked my beans was the only light for miles

[Chorus]

Well, he rolled another cigarette as he turned toward the door
I heard his spurs a jingling as his boot heels hit the floor
He loosened up his belt a notch, pulled his hat down on his head
As he turned to say goodbye to me, this is what he said...

""Now, the high-lines chase the highways, and the fences close the range
And to see a working cowboy - that's a sight that's mighty strange.""
But a cowboy's life was lonely, and his lot was not the best
But if it hadn't been for men like me, there wouldn't be no west",Man With the Big Hat
