Band,Lyrics,Song
Dusty Springfield,"Why am I chained to a memory?
Why does the thought of you still torture me?
When will I find someone to set me free?
So I won't be chained to a memory, mmm
 
Why am I chained to the hurt I knew?
Each day the thought of something so cruel to do
Where in this world will I escape from you?
So I won't be chained to a memory
 
Your letters threw them on the fire
Your pictures out the window
All that I could find that reminded me of you
I threw them all away
 
I get up in the morning
I'm pacing the floor
Like I'm expecting you to walk in the door
I keep forgetting I won't see you anymore
Guess I'm doomed to be chained to a memory
 
Oh, yes I am
I get up in the morning
I'm pacing the floor
Like I'm expecting you to walk in the door
I keep forgetting I won't see you anymore
Guess I'm doomed to be chained to a memory
Yes I am",Chained to a Memory
Dusty Springfield,"Here in this town of dirt and greed
Playground where devils play
Here where I had the bad, bad luck to be born
Here I must stay
 
Here I belong
Here I will die
Caught in the web of love
I can't escape
Won't even try
My fate is tied with the Corrupt Ones
Especially with one guy
 
He came around when I was down
Opened new worlds for me
Gave him my love
And dreamed of breaking my chains of misery
 
But I was wrong
I soon would learn
Thinking I'd leave this town
Here he found wealth
Money to burn
Not like the nowhere
Where he came from
And he would never return
 
Here I belong
Here I will die
Caught in the web of love
I can't escape
Won't even try
My fate is tied with the Corrupt Ones
Especially with one guy
 
Especially with one guy",The Corrupt Ones
Dusty Springfield,"Do re me fa so la ti
This little creature was a-passing me
He got a whole lot of rhythm when he walks
And I can hear music, baby, when he talks
Do re mi fa so la ti
Forget about the dough and think about me, oh yeah

Do re mi fa so la ti
I wonder who can this creature be? 
He ain't no picture as I can see
But I don't care he looks so good to me
Do re mi fa so la ti
Forget about the dough and think about me

Do re mi fa so la ti
Id like to love you, yeah, yes sirree
It may sound crazy but its a fact
Hey tell me, baby, baby
How you gonna act? 

Do re mi fa so la ti
Forget about the dough and think about me
Oh yeah

Do re mi fa so la ti
Lets get together and make whoopee
A b c d e f g
Cupids shootin' arrows straight by me

Do re mi fa so la ti
Forget about the dough and think about me
A b c d e f g
The cats in the cupboard and you cant catch me
A b c d e f g
Forget about the dough and think about me
A b c d e f g
Cupids shootin' arrows straight by me
Oh, yes",Do Re Mi (Forget About the Do and Think About Me)
Dusty Springfield,"Nobody believes that I really care for you
They don't think my heart is true
I don't think you agree
You know I'm a lifetime guarantee
So, if they ask you what you mean to me
 
Don't call it love
Heavens above 
We got a better thing, mmm
Don't call it love
That ain't enough
Just tell them you're my everything
 
Nobody believes we got something they ain't got 
They've never seen a fire this hot
They never got that far
Burning as bright as any star
So, if they asked you what your feelings are
 
Don't call it love
Heavens above 
We got a better thing
So, don't call it love
That ain't enough
Just tell them you're my everything
 
Feels so good
Holding tight 
Through the night
Ah, but they can call it what they like
But they ain't got it right, no, no, no
 
So, don't call it love
Heaven's above
We got a better thing
 
Don't call it love
That ain't enough
Just tell them you're my everything, baby, please
 
Don't call it love
Heaven's above
We got a better thing, yes we do, baby
 
Don't call it love
Heaven's above
We got a better thing
 
Don't call it love
That ain't enough
Ooh, ooh
Don't call it love, ooh, ooh
Got a better thing",Don't Call It Love
Dusty Springfield,"If I lose this dream
I don't know what I'm gonna do
If I lose this dream
I'm dreaming about for me and you
 
If it goes away
I might as well hang it up
'Cause I don't know
If I have the heart or mind
To make it true
Or help it grow
And I only know, I only know, I only know

If I lose this dream
It's goodbye love and happiness, yes
You're the one I need
I don't want a love
That's second best
There've been all of my life
I wanted to do
That made me blue

Help me hold onto this dream
For sometimes dreams often come true
And they all come true, they all come true
For me and you
Wait a minute baby

Don't let me lose this dream
Baby, baby hold on
Don't let me lose my dream, no
Baby, baby be strong

You say that a-you believe that what I say is true
And that I'm the one and only girl for you
Just tell me
That no matter what the people say
You're in my corner all the way
And I won't lose this dream
Baby, baby hold on
Don't let me lose my dream, no
Baby, baby be strong

Don't let me lose this dream
Baby, baby hold on
Don't let me lose, lose my dream
Baby, baby hold on
Don't let me, ooh baby",Don't Let Me Lose This Dream
Dusty Springfield,"Simple dreams and crazy schemes
All can't come true
Hear what I'm saying
My love is with you
This fire between us
If only you might
Give me the night tonight

Give me the night
My heart's on ice
Come to me, care for me
Sing to me, share with me
Give me the night tonight

Oh, boulevards of broken dreams
Now, don't be depressed, oh
Now we're together
And we're riding the crest
I'm full of your passion
And you know the rest
So give me the night tonight

Give me the night
My heart's on ice
Come to me, care for me
Sing to me, share with me
Give me the night tonight
Ooh, night, yes night, is better
Oh, having you than having night
Oh, our life, our life together
Oh, it fills me with joy that won't stop

(Give me the night)
My heart's on ice
Come to me, care for me
Sing to me, share with me
Give me the night tonight

Ooh, hoo, my heart's on ice

Oh, come to me, care for me
Sing to me, share with me
Give me the night tonight
Ooh, hoo, my heart's on ice
Ah, come to me, care for me
Ooh, ah, ha
Give me the night tonight
",Give Me the Night
Dusty Springfield,"(Guess who?)
Where's the girl who hurt herself last night?
(Guess who?)
Didn't kiss you and thought she was right
Everyone had told me
Be careful when he holds me
And I was

(Guess who?)
Had to listen to all that she hears
(Guess who?)
Has a pillow that's all wet with tears
You were oh, so tender
But I wouldn't surrender
Now you're gone

I told my friends, he'll never get my heart
And when I kissed you
Had to resist you
Said, better go
I hurt you so

Wished you had stayed
But I made you go away
(Guess who?)
Tried to be much too cool yesterday
(Guess who?)
Let the boy that she loves get away
I never should have listened
'Cause now your love I'm missin'
It's too late
Woah, it's too late, ah, ha

I never should have listened
'Cause now your love I'm missin'
It's too late
Oh, it's too late
Ah, oh, ah, ah, oh
It's too late, mmm",Guess Who?
Dusty Springfield,"He's got something
I don't know what but it's grand
I can feel it each time he touches my hand

When we walk
When we talk
Yeah
I feel so fine
He's got something
And it's mine, all mine

He's got something
I feel it each time we kiss
And he thrills me
Each time he holds me like this

When we part
Breaks my heart
I miss him so
He's got something
Only lovers know

He's got something
It's so fine
He's got something
Mine, all mine
He's got something
I miss him so
He's got something
Only lovers know
Yeah

He's got something
I don't know what but it's grand
I can feel it each time he touches my hand

When we walk
When we talk
Yeah
I feel so fine
He's got something
And it's mine, all mine

When we part
Breaks my heart
Yeah
I miss him so
He's got something
Only lovers know

He's got something only lovers know, oh",He's Got Something
Dusty Springfield,"In the land of make believe
You're mine tonight
Although you are far away
In the land of make believe
I'm holding you tight

The silver moon is shining above
And there's love in your eyes
And I'm kissing you
Like I used to do
Yesterday in paradise

I've been living in the land of make believe
Since you've been gone
I need you so much
That without your love
I must deceive myself
To go on

Your loving hand caresses my face
We embrace tenderly
Never will we part
Deep down in my heart
You are always here with me
You are always here with me
In the land of make believe
In the land of make believe
In the land of make believe

Your loving hand caresses my face
We embrace tenderly
Never will we part
Deep down in my heart
You are always here with me
You are always here with me
In the land of make believe
In the land of make believe
In the land of make believe
In the land of make believe",In the Land of Make Believe
Dusty Springfield,"Ain't no miracle being born
People doin' it everyday
It ain't no miracle growing up, ah
People just grow that way
 
So it goes like it goes
Like the river flows
And time it rolls right on
And maybe what's good gets a little bit better
And maybe what's bad gets gone
 
Ah, bless the child of a working man
She knows too soon who she is
And bless the hands of a working man
Oh, he knows his soul is his
 
So it goes like it goes
Like the river flows
And time it rolls right on
And maybe what's good gets a little bit better
And maybe what's bad gets gone
 
So it goes like it goes
Like the river flows 
And time keeps rolling right on, oh
And maybe what's good gets a little bit better
And maybe what's bad gets gone",It Goes Like It Goes
Dusty Springfield,"It's like looking in the window of a fine boutique
Knowing there is nothing that I could ever buy
Still I want your love so much that I could die
But I just can't lead a double life
Being one man's lover, one man's wife

But you can start a fire raging
Just by touching me
Even though I know we're not supposed to touch, no
Oh, I never wanted anyone so much
How I wish that I had found you first
Don't you see my heart's about to burst?

Let me love you once before you go
Your eyes keep saying yes to me
So don't keep saying no
Let me love you once and you will see
No-one's ever gonna love you more than me

Let me lock the door
Open up all my love to you
All the love I've longed to give you since we met
It's the only chance I'm ever gonna get
And I just can't let it disappear
Sweet baby, please come over here

Let me love you once before you go
Your eyes keep saying yes to me
So don't keep saying no
Let me love you once and you will see
No-one's ever gonna love you more than me

Ahh
(Let me love you once before you go)
Your eyes keep saying yes to me
So don't keep saying no, ahh, ahh, ahh, ahh
(Let me love you once and you will see)
No-one's ever gonna love you more than me
Ahh, ahh, ahh
(Let me love you once before you go)
Ooh, ooh, ooh, ooh
(Let me love you once, ahh, ahh)
(Ever gonna love)
",Let Me Love You Once Before You Go
