Band,Lyrics,Song
Jack Doyle,"Paradise can not refuse us
Never such a happy pair

Everybody must excuse us
If we walk on air

All the shadows now will lose us
Lucky stars are everywhere

As a happy being
Here's what I'm foreseeing

For you, for me, forever more
It's bound to be forever more

It's plain to see
We found, by finding each other
The love we waited for

I'm yours, you're mine
And in our hearts
The happy ending starts

What a lovely world
This world will be
With a world of love in store
For you, for me, forever more.

What a lovely world
This world will be
With a world of love in store
For you, for me, forever more.","For You, For Me, for Evermore"
Jack Doyle,"Maybe it was the music, or the glamorous sky of blue.
Maybe it was the mood I was in or maybe it was really you, really you.

This heart of mine was doing very well.
The world was fine as far as I could tell.
And then quite suddenly I saw you, and I dreamed of gay amor.
At dawn I'll wake up singing sentimental overtures.

This heart of mine is gayly dancing now.
I taste the wine of real romancing now.
Somehow this crazy world has taken on a wonderful design.
As long as life endures, it's yours this heart of mine.

This heart of mine is gayly dancing now.
I taste the wine of real romancing now.
Somehow this crazy world has taken on a wonderful design.
As long as life endures, it's yours this heart of mine.",This Heart of Mine
Jack Erdie & the Insubordinates,"Dear Prudence, won't you come out to play
Dear Prudence, greet the brand new day
The sun is up, the sky is blue
It's beautiful and so are you
Dear Prudence won't you come out to play

Dear Prudence open up your eyes
Dear Prudence see the sunny skies
The wind is low the birds will sing
That you are part of everything
Dear Prudence won't you open up your eyes?

Look around round
Look around round round
Look around

Dear Prudence let me see you smile
Dear Prudence like a little child
The clouds will be a daisy chain
So let me see you smile again
Dear Prudence won't you let me see you smile?

Dear Prudence, won't you come out to play
Dear Prudence, greet the brand new day
The sun is up, the sky is blue
It's beautiful and so are you
Dear Prudence won't you come out to play",Dear Prudence
Jack Evans,"Breaking up is hard to do

When you turned and you walked through that door
It hurts me sore, now
I said it hurts me sore, my darling
When you looked at me and you said, goodbye
You made me cry
I said you made me cry, my darling

So listen to me, what I say to you
Breaking up is hard to do, everybody knows
Breaking up is hard to do

And saying, if you've ever been in love
Then you'll realize just what I'm talking about
Breaking up is so very hard to do
It's hard to do

I cannot let you go now
'Cause my love is so strong
My love is so, strong
I said my love is so, so strong

And if you leave I will surely cry
Breaking up is hard to do
Breaking up is hard to do, everybody knows
Breaking up is hard to do
Breaking up is hard to do
Breaking up is hard to do",Break Free
Jack Frost,"[L: ROSSOS]

DEEP IN MY INNER SELF
BURIED IN ASHES AND STONES
WIND AND RAIN
IN MY SOUL
A FALLEN FAIRY GODMOTHER
IS WAITING FOR THE LIGHT

[REF:]
SO RISE AGAIN
DANCE TO A WALL OF TEARS AND PAIN
RISE UP AGAIN
DANCE TO THE WALL OF TEARS AND PAIN

SHE WILL BE RELEASED
COMING UP
LIKE A GODDESS IN HELL
PLEASE DON'T STOP THE DANCE
BEFORE THE END OF MY TIME

[REF:]
SO RISE AGAIN
DANCE TO A WALL OF TEARS AND PAIN
RISE UP AGAIN
DANCE INTO MY LIFE OF TEARS AND PAIN




",The Dance
Jack Frost,"Lightning smokes on the hillrise
Brought the man with the warning light
Shouting loud ""you had better fly""
While the darkness can help you hide
Trouble's comin' without control
No one's stayin' that's got a hope
Hurricane at the very least
In the words of the gypsy queen

Sign of the gypsy queen
Pack your things and leave
Word of a woman who knows
Take all your gold and you go

Get my saddle and tie it on
Western wind who is fast and strong
Jump on back, he's good and long
We'll resist till we reach the dawn
Running seems like the best offense
Staying just don't make any sense
No one could ever stop it now
Show the cards of the gypsy town

Sign of the gypsy queen
Pack your things and leave
Word of a woman who knows
Take all your gold and you go

Shadows movin' without a sound
From the hold of the sleepless town
Evil seems to be everywhere
Heed the spirit that brought despair
Trouble's comin' without control
No one's stayin' that's got a hope
Hurricane at the very least
In the words of the gypsy queen

Sign of the gypsy queen
Pack your things and leave
Word of a woman who knows
Take all your gold and you go
Sign of the gypsy queen
Pack your things and leave
Word of a woman who knows
Take all your gold and you go
Sign of the gypsy queen
Pack your things and leave
Word of a woman who knows
Take all your gold and you go ",Sign of the Gipsy Queen
Jack Frost,"They packed us up in boxes, wooden boxes
And sent us home
Underneath the willow, near the the river
By my headstone
And all you do is carry on
It's snowing now it's winter, river's frozen
And still you come
I can almost see you, and touch you
My pretty one
When all you do is carry on",Civil War Lament
Jack Frost,"Well you spoke about amnesia, as though it's where it's at
Your lover had a seizure, while her brother fed her pussycat
You were hanging from the railing, like a flag that's just been torn
You were trying, you were failing, you were screaming through the storm
Didn't know where I was, didn't know where I was
I didn't know my name
Didn't know where I was, didn't know where I was
It all looked the same
By the time I reached Wisconsin, it was looking just like Perth
A damaged doomed Charles Bronson stumbling on this earth
When the carburettors buckled your pistons just went slack
From the time that you were suckled, you were crying through the cracks
There's people in the city, there's witches in the caves
There's matchsticks in the kitty, why can't you behave
Torches search the heavens, it's raining out at sea
Everyone has disappeared you keep telling me
Your cover is blown, your smile is cracked
Your house burned down and that's a fact",Didn't Know Where I Was
Jack Frost,"Yeah, and somebody said, if you really want to get ahead
You can make your bed, but you don't have to lie in it
So keep your bad advice, I listened to it once or twice
I'll just throw the dice and wait a minute
Even as we speak, the headlines of the week
They may be wrong, but I'll be strong
And you belong with me
Yeah, and somebody sang, I don't believe in this whole shebang
The Lutherans rang, and I felt the power
I opened up my arms, walked out underneath the palms
And the car alarms went off every hour
Yeah, and somebody wrote, that it might have been a joke
Or just a mistake, at least that's what I reckon
I threw the windows open, it didn't matter that I was broken
I'm still hoping for something better every second
Even as we speak, the headlines of the week
They may be wrong, but I'll be strong
And you belong with me
Even as we speak, when things become more bleak
They may be wrong, but I'll be strong
And you belong with me
Even as we speak, the passing of another freak
They may be wrong, but I'll be strong
And you belong with me
Even as we speak
They may be wrong
And you belong with me",Even as We Speak
Jack Frost,"So you fly, then you fall
Why'd you learn to walk, when you can crawl
Every hour god sends some wings
Every hour god sends some stones
You steal, and you scheme
You think therefore you are, and you seem
You seem a little nervous, just relax
Just give them all your innocence, you've got stacks
Every hour god sends some wings
Every hour god sends some stones
Now cool out and don't push
Sooner or later they'll give you an ambush
An ambush unexpected, from the blue
I like a little circus, don't you?
Every hour god sends some wings
Every hour god sends some stones
Every hour god sends some eyes
Every hour god sends some nerves
Every hour god sends some luck
Every hour god sends some love
Every hour god sends some light
Every hour god sends some prize
(Hey we're gonna have a jihad)",Every Hour God Sends
