Band,Lyrics,Song
Dead Can Dance,"If it were within our power,
Beyond the reach of slavish pride.
To no longer harbour grievances,
Behind the mask's opportunists facade.
We could welcome the responsibility
Like a long lost friend,
And re-establish the kingdom of laughter

In the dolls house once again.
For time has imprisoned us
In the order of our years,
In the discipline of our ways
And in the passing of momentary stillness
We can view our chaos in motion
And the subsequent collisions of fools
Well versed in the subtle art of slavery.",In the Kingdom of the Blind the One-Eyed Are Kings
Dead Can Dance,"We haven't lyrics of this song. Please, add these lyrics for other users. Use ""Correct"". Thanks to you.



",Mother Tongue
Dead Can Dance,"We haven't lyrics of this song. Please, add these lyrics for other users. Use ""Correct"". Thanks to you.



",Orbis de Ignis
Dead Can Dance,"Severance,
The birds of leaving call to us,
Yet here we stand
Endowed with the fear of flight.

Overland
The winds of change consume the land,
While we remain
In the shadow of summers now past.

When all the leaves
Have fallen and turned to dust,
Will we remain
Entrenched within our ways.

Indifference,
The plague that moves throughout this land
Omen signs
In the shapes of things to come.
Tomorrow's child is the only child.",Severance
Dead Can Dance,"John Francis Dooley
Wipe the sleep from your eyes
And embrace the light.
You have slept now for a thousand years
Beneath starless nights.

And now it's time for you to renounce the old ways
And see a new dawn rise.

In former days
The masks were raised
When the god came down from off the mountain,
And a sacrifice was made
For they knew the day of WRATH
Was fast approaching.

Just like yesterday...
Before the war.

John Francis Dooley,
The scapegoat has run
All our sins are disowned.

And now it's time for you
To take off thy mask
And cross the Rubicon!

If you and I were one
Within the eyes of our designs,
It would still not change
The fact of our leaving.

For tonight we must leave
With the first gentle breeze.
For the Isles of Ken we are assailing!

Just like Ullyses, on an open sea
On an odyssey
Of self-discovery...",Ullyses
Dead Can Dance,"Murderer!
Man of fire.

Murderer!
I've seen the eyes of living dead.
It's the same game - survival.
The great mass play a waiting game.
Embalmed, crippled, dying in fear of pain.
All sense of freedom gone.

Black sun in a white world.
Like having a black sun in a white world.

I have a son,
His name is Eden.
It's his birthright,
Beyond estranged time.

Give me 69 years,
Another season in this hell.
It's all sex and death as far as I can tell.

Like Prometheus we are bound,
Chained to this rock of a brave new world,
Our godforsaken lot.
And I feel that's all we've ever needed to know,
'Til worlds end and the seas run cold.

Give me 69 years,
Another season in this hell.
There is sex and death
In mother nature's plans.

Like Prometheus we are bound,
Chained to this rock of a brave new world,
Our godforsaken lot.",Black Sun
Dead Can Dance,"Murderer!
Man of fire.

Murderer!
I've seen the eyes of living dead.
It's the same game - survival.
The great mass play a waiting game.
Embalmed, crippled, dying in fear of pain.
All sense of freedom gone.

Black sun in a white world.
Like having a black sun in a white world.

I have a son,
His name is Eden.
It's his birthright,
Beyond estranged time.

Give me 69 years,
Another season in this hell.
It's all sex and death as far as I can tell.

Like Prometheus we are bound,
Chained to this rock of a brave new world,
Our godforsaken lot.
And I feel that's all we've ever needed to know,
'Til worlds end and the seas run cold.

Give me 69 years,
Another season in this hell.
There is sex and death
In mother nature's plans.

Like Prometheus we are bound,
Chained to this rock of a brave new world,
Our godforsaken lot.",The End of Words
Dead Can Dance,"Fortune presents gifts not according to the book
Fortune presents gifts not according to the book
When you expect whistles it's flutes
When you expect flutes it's whistles

What various paths are followed in distributing honours and possessions
She gives awards to some and penitent's cloaks to others
When you expect whistles it's flutes
When you expect flutes it's whistles

Sometimes she robs the chief goatherd of his cottage and goat pen
And to whomever she fancies the lamest goat has born two kids
When you expect whistles it's flutes
When you expect flutes it's whistles

Because in a village a poor lad has stolen one egg
He swings in the sun and another gets away with a thousand crimes
When you expect whistles it's flutes
When you expect flutes it's whistles",Fortune Presents Gifts Not According to the Book
Dead Can Dance,"Al jorn del judici
Parrá qui haurá fet servici

Un rei vendrá perpetual
Vestit de nostra carn mortal
Del cel vindrá tot certament
Per fer del segle jutjament

Ans que el judici no será
Un gran senyal se mostrará
Lo sol perdrá lo resplendor
La terra tremirá de por

Aprés se badará molt fort
Amostrant-se de greu conhort
Mostrar-se han ab crits i trons
Les infernals confusions

Del cel gran foc davallará
Com a sofre molt pudirá
La terra cremará ab furor
La gent haurá molt gran terror

Aprés será un fort senyal
D'un terratrémol general
Les pedres per mig se rompran
I les muntanyes se fondran

Llavors ningù tindrá talent
D'or, riqueses ni argent
Esperant tots quina será
La senténcia que es dará

De morir seran tots sos talents
Esclafir-los han totes les dents
No hi haurá home que no plor
Tot lo mo'n será en tristor

Los puigs i plans seran iguals
Alli seran los bons i mals
Reis, ducs, comtes i barons
Que de llurs fets retran raons

Aprés vindrá terriblement
Lo fill de de'u omnipotent
De morts i vius judicará
Qui be' haurá fet alli es parrá

Los infants qui nats no seran
Dintre ses mares cridaran
I diran tots plorosament
""Ajuda'ns, de'u omnipotent""

Mare de de'u, pregau per no's.
Puix so'u mare de pecadors
Que bona senténcia hajam
I paradis possejam

Vosaltres tots qui escoltau
Devotament a de'u pregau
De cor ab gran devocio'
Que us porte a salvacio",The Song of the Sibyl
Dead Can Dance,"With one wish we wake the will
Within wisdom.
With one will we wish the wisdom
Within waking.
Woken, wishing, willing.",Song of Sophia
