Band,Lyrics,Song
Isabella Summers,"You and I are cut from the same ice
Sincerity made us the perfect heist
Burning all the gold to sapphire skies
But the breeze is cold in paradise

I can feel the whispers in the street
Every night I shiver in my sleep
No reality, 'cause it's all a dream

Was it love?
It was wild
Brought me to my knees
Sparking fires, sparring wars with expensive things
I tiptoe right round my baby
All this world is mad, mad crazy

Was it love?
It was wild
Brought me to my knees
Sparking fires, sparring wars with expensive things
I tiptoe right round my baby
All this world is mad, mad crazy

Trying not to drown in your mistakes
So I leave it up to faithless fate
Travel waters, seize the hurricane
Rocking back and forth 'cause no one's safe

I can feel the whispers in the street
Every night I shiver in my sleep
No reality, 'cause it's all a dream

Was it love?
It was wild
Brought me to my knees
Sparking fires, sparring wars with expensive things
I tiptoe right round my baby
All this world is mad, mad crazy

Was it love?
It was wild
Brought me to my knees
Sparking fires, sparring wars with expensive things
I tiptoe right round my baby
All this world is mad, mad crazy

There's nowhere to fall and there's nowhere to go
Ghosts in the wall
There's nowhere to fall and there's nowhere to go
Talking to myself",Was It Love?
Isabella Taviani,"É pena
Que você pensa que eu sou escravo
Dizendo que eu sou seu marido
E não posso partir
Como as pedras imóveis na praia
Eu fico ao teu lado, sem saber
Dos amores que a vida me trouxe
E eu não pude viver

Eu perdi o meu medo
Meu medo, meu medo da chuva
Pois a chuva voltando pra terra
Traz coisas do ar
Aprendi o segredo
O segredo, o segredo da vida
Vendo as pedras que choram sozinhas
No mesmo lugar

Eu não posso entender
Tanta gente aceitando a mentira
De que os sonhos desfazem
Aquilo que o padre falou
Porque quando eu jurei
Meu amor eu traí a mim mesmo
Hoje eu sei que ninguém neste mundo
É feliz tendo amado uma vez
Uma vez

Eu perdi o meu medo
Meu medo, meu medo da chuva
Pois a chuva voltando pra terra
Traz coisas do ar
Aprendi o segredo
O segredo, o segredo da vida

Vendo as pedras que choram sozinhas
No mesmo lugar
Vendo as pedras que sonham
Sozinhas no mesmo lugar",Medo da Chuva
Isabelle Antena,"Nothing to lose
If we are wise
We're not expecting rainbow-colored skies
Not right away

Nothing to lose
It might be fun
Don't talk of spending life times in the sun
Although we may

Both you and I have seen what time can do
We'll only have ourselves if we build dreams that don't come true
What can we lose 
We know we'll scar
Let's wait before we talk of evermore
One day we may
Nothing to lose
But lots to gain if love decides to stay

Both you and I have seen what time can do
We'll only have ourselves if we build dreams that don't come true
What can we lose 
We know we'll scar
Let's wait before we talk of evermore
One day we may
Nothing to lose
But lots to gain if love decides to stay
Nothing to lose",Nothing to Lose
Isabelle Antena,"When the moon is in the Seventh House
And Jupiter aligns with Mars
Then peace will guide the planets
And love will steer the stars

This is the dawning of the Age of Aquarius
The Age of Aquarius
Aquarius! Aquarius!

Harmony and understanding
Sympathy and trust abounding
No more falsehoods or derisions
Golden living dreams of visions
Mystic crystal revelation
And the mind's true liberation
Aquarius! Aquarius!

When the moon is in the Seventh House
And Jupiter aligns with Mars
Then peace will guide the planets
And love will steer the stars

This is the dawning of the Age of Aquarius
The Age of Aquarius
Aquarius! Aquarius!

Harmony and understanding
Sympathy and trust abounding
No more falsehoods or decisions
Golden living dreams of visions
Mystic crystal revelation
And the mind's true liberation
Aquarius! Aquarius!",Aquarius
Isabelle Aubret,"Un premier amour, premier amour, premier amour
Ne s'oublie jamais, s'oublie jamais, s'oublie jamais
Un premier amour on le cherche toujours
Dans d'autres amours toute sa vie on court après
Il nous a troublé et fait rêver, et fait trembler
Ce premier amour, premier amour, premier amour
Mais l'enfant qu'on est, l'enfant qu'on est resté
Frémira toujours au souvenir de cet amour
Et toi, et toi que j'aimais
Qu'as-tu fait de toi, qu'as-tu fait sans moi
Et moi, moi qui t'ai perdu, qu'ai-je fait de plus
Qu'ai-je fait de tant de bonheur, savions nous d'ailleurs
Qu'un premier amour, premier amour, premier amour
Ne s'oublie jamais, s'oublie jamais, s'oublie jamais
Qu'un premier amour on le cherche toujours
Dans d'autres amours toute sa vie on court après
De tous ces baisers qu'on s'est volés plus que donnés
Ces gestes innocents nous engageaient pour si longtemps
Non les enfants d'alors que nous étions encore
N'ont pas soupçonné tant ils étaient émerveillés
Qu'un premier amour, leur premier amour, était si fort",Un Premier Amour
Isabelle Aubret,"Elle chante au milieu du bois,
La Source et je me demande,
S'il faut croire à cette légende
D'une fille qu'on y trouva

Elle était blonde elle était douce
Elle aimait à se reposer
Dans le bois couchée sur la mousse
Ecoutant les oiseaux chanter
Un jour qu'elle allait à la ville
Par le bois où elle passait
Elle vit soudain, immobiles,
Trois hommes qui la regardaient
Trois hommes qui la regardaient

Elle chante au milieu du bois,
La Source et je me demande,
S'il faut croire à cette légende
D'une fille qu'on y trouva

Ils étaient là trois à l'attendre
Trois hommes loups cette brebis
Elle avait la chair bien trop tendre
Ils avaient bien trop d'appétit
Elle ne savait pas défendre
Le souffle léger de sa vie
Elle tomba sur l'herbe tendre
Comme un oiseau tombe du nid
Comme un oiseau tombe du nid

Elle chante au milieu du bois,
La Source et je me demande,
S'il faut croire à cette légende
D'une fille qu'on y trouva

Quand on l'a soulevée de terre
Comme une grande fleur coupée
Sa robe blanche et la lumière
On aurait dit une mariée
Quand on l'a soulevée de terre
On aurait dit comme un grand lit
Entre les feuilles, entre les pierres,
Une claire source a jailli
Une claire source a jailli

Elle chante au milieu du bois
La source, et je me demande
S'il faut croire à cette légende
D'une fille qu'on y trouva.",La Source
Isabelle Boulay,"Entre l'être ou le paraître
Je n'ose pas
Dois-je me taire
Ou faut-il faire le premier pas
Je ne sais pas pourquoi
Moi j'ai beau douter de tout
Je ne doute pas de toi

Entre nous des phrases en l'air
Des regards en coin
Des mots doux prêchés dans l'désert
Des airs de rien
Je sais pas pourquoi
Mais je te pose la question
Pour la forme tu me réponds
Mais je sais bien dans le fond

Je te connais par cœur
Je ne peux pas te retenir
Et je te laisse partir
L'amour dans l'âme
L'amour dans l'âme

Faut-il te le dire ou non
De quelle façon
Entre nous casser le silence
Hausser le ton
Moi je n'ose pas
J'ai beau retourner la question
Si parfois tu me réponds
Je sais bien dans le fond

Je te connais par cœur
Je ne peux pas te retenir
Et je te laisse partir
L'amour dans l'âme

J'ai beau le savoir par cœur
Comment faire pour te retenir
Dois-je te laisser partir
L'amour dans l'âme
L'amour dans l'âme",L' Amour Dans l'Âme
Isabelle Boulay,"Elle disait ""j'ai déjà trop marché
Mon cur est déjà trop lourd de secrets
Trop lourd de peines""
Elle disait ""je ne continue plus
Ce qui m'attend, je l'ai déjà vécu
C'est plus la peine""
Elle disait que vivre était cruel
Elle ne croyait plus au soleil
Ni aux silences des églises

Même mes sourires lui faisaient peur
C'était l'hiver dans le fond de son cur
Elle disait que vivre était cruel
Elle ne croyait plus au soleil
Ni aux silences des églises
Même mes sourires lui faisaient peur
C'était l'hiver dans le fond de son cur
Le vent n'a jamais été plus froid
La pluie plus violente que ce soir-là

Le soir de ses vingt ans
Le soir où elle a éteint le feu
Derrière la façade de ses yeux
Dans un éclair blanc
Elle a sûrement rejoint le ciel
Elle brille à côté du soleil
Comme les nouvelles églises

Mais si depuis ce soir-là je pleure
C'est qu'il fait froid dans le fond de mon cur
Elle a sûrement rejoint le ciel
Elle brille à côté du soleil
Comme les nouvelles églises
Mais si depuis ce soir-là je pleure
C'est qu'il fait froid dans le fond de mon cur",C'Était l'Hiver
Isabelle Boulay,"L'héroïne de cette histoire
Faisait couler des jours heureux
Dans les veines des stars
L'héroïne de cette histoire
Te paraissait blanche comme neige
À travers tes lunettes noires
L'héroïne de cette histoire
N'était rien qu'une poudre aux yeux
Pour n'y voir que du feu

Am-Stram-Gram
Pique et pique
Encore un gramme
Et j'perds ton âme

Le problème dans cette histoire
C'est que les étoiles ne brillent pas fort
Quand elle perdent le nord
Elles vont même certains soirs
Jusqu'à se prendre pour une autre
Cette image dans le miroir
N'est que l'ombre de toi-même
Une poudre aux yeux
Qui me cache le fond de ton.

Am-Stram-Gram
Pique et pique
Encore un gramme
Et tu trépanes

Et le drame dans cette histoire
C'est que tu te piques au jeu
Mais que fais-tu de nous deux ?
Et l'amour dans cette histoire
Cette larme aux yeux
Moi je ne vois plus le fond de ton

Am-Stram-Gram
Pique et pique
Encore un gramme
Et j'perds ton
Am-Stram-Gram
Pique et pique
Encore un gramme
Et j'perds ton âme
J'perds ton âme
J'perds mon amie",L' Héroïne de Cette Histoire
Isabelle Boulay,"Papa, why do you play all the same old songs
And why do your sing with the melody
Cause down on the street, something's going on
There's a brand new beat and a brand new song
(She said)

In my life there was so much anger
Still I have no regrets
Just like you I was such a rebel
So danger and sence and never forget

N'oubliez jamais
I heard my father say
Every generation has its way
A need to disobey
N'oubliez jamais
It's in your destiny
A need to disagree
When moves get in the way
N'oubliez jamais 
N'oubliez jamais 

Mama why do you dance to the same old songs
Why do you sing on the harmony
Down on the street, something's going on
There's a brand new beat and a brand new song
(She said)

In my heart there's a young girl's passion
For a life long duet
And someday soon, someone smile will haunt you
So sing your love song and never forget

N'oubliez jamais
I heard my father say
Every generation has its way
A need to disobey
N'oubliez jamais
It's in your destiny
A need to disagree
When moves get in the way
N'oubliez jamais
N'oubliez jamais

What is this game searching for love or fame
It's all the same
One of these days you'll say that love will be the cure
I'm not so sure

N'oubliez jamais
I heard my father say
Every generation has its way
A need to disobey
N'oubliez jamais
It's in your destiny
A need to disagree
When moves get in the way
N'oubliez jamais

It's in your destiny
A need to disagree
When moves get in the way
N'oubliez jamais

N'oubliez jamais
N'oubliez jamais
N'oubliez jamais
N'oubliez jamais",N'Oubliez Jamais
