Band,Lyrics,Song
Conway Twitty,"Well, you wouldn't read my letters if I wrote you
You asked me not to call you on the phone
There's something I've been waiting for to tell you
So I wrote it in the words of this song

You never knew there were honky tonk angels
Or you might have known I'd never make a wife
You walked out on the only one who ever loved you
So I went back to the wild side of life

Now the glamor of the good life always lead me
To the places where the wild liquor flows
I tried to be your one and only angel
But I'm not that kind of angel, heaven knows

I cried so hard the day you went and left me
'Cause some things you said, they cut me like a knife
What you wanted was another kind of angel
And you should be back to the wild side of life

No, well, I guess I'm just a honky tonk angel
I might have known I'd never make a wife
Well, you left the only one who ever loved you
And I'm back here on the wild side of life

I'm only a honky tonk angel
I might have known I'd never make a wife
You walked out on the only one who ever loved you
And you left me here on the wild side of life",Wild Side of Life
Conway Twitty,"It used to break my heart each time you cheated,
I tried to leave you, the Lord knows how I've tried
But I stayed here no matter how I'm treated
And all it really cost me was my pride.

But I don't mind,
I don't mind
I did for a time
But I don't mind.

You and I have a perfect understanding
You come and you go as you please
And I never get too angry or demanding
It's hard to get mad on your knees.

But I don't mind,
Baby, I don't mind
I did for a time
But I don't mind.

Once I was strong as a mountain,
I stood tall like a giant Oak tree
Now my blood runs thin like water in a fountain
You took all the man outta me.

But I don't mind,
Baby, I don't mind
I did for a time
But I don't mind",I Don't Mind
Conway Twitty,"The warden led a prisoner down the hallway to his doom
I stood up to say goodbye like all the rest
And I heard him tell the warden just before he reached my cell
'Let my guitar playing friend do my request'

'Let him sing me back home with a song I used to hear
Make my old memories come alive
Take me away and turn back the years
Sing me back home before I die'

I recall last Sunday morning a choir from 'cross the street
Came to sing a few old gospel songs
And I heard him tell the singers, 'There's a song my mama sang
Could I hear once before you move along?'

""Sing me back home the song my mama sang
Make my old memories come alive
Take me away and turn back the years
Sing me back home before I die
Sing me back home before I die""",Sing Me Back Home
Conway Twitty,"Skip a rope, skip a rope

Awwwww listen to the children
While they play
Now, ain't it kinda' funny
What the children say.

Skip a rope.

Daddy hates momma and momma hates dad
Last night, you should've heard the fight they had
It gave little sister another bad dream
She woke us all up with a terrible scream.

Skip a rope, skip a rope,

Awwwww listen to the children
While they play
Now, ain't it kinda' funny
What the children say.

Skip a rope.

Cheat on your taxes, don't be a fool
Now, what was that they said about a Golden Rule?
Well, never mind the rules, just play to win
And hate your neighbor for the shade of their skin.

Skip a rope, skip a rope.

Awww listen to the children
While they play
Now, ain't it kinda' funny
What the children say.

Skip a rope.

Stab 'em in the back,
That's the name of the game
And momma and daddy
Are who's to blame.

Skip a rope, skip a rope.

Awww listen to the children
While they play
It's really not very funny
What the children say.

Skip a rope, skip a rope.
Skip a rope, skip a rope",Skip a Rope
Conway Twitty,"First thing I remember knowin' was a lonesome whistle blowin'
And the youngest dream of growin' up to ride
On a freight train leaving town not knowing where I'm bound
And no one could change my mind, but mama tried

One and only rebel child for my family meek and mild
My mama seemed to know what lay in store
In spite of all my Sunday learnin', toward the bad I kept on turnin'
Till mama couldn't hold me anymore

I turned twenty one in prison doing life without parole
No one could steer me right, but mama tried, mama tried
Mama tried to raise me better but her pleading I denied
That leaves only me to blame, 'cause mama tried

Dear old daddy, rest his soul, left my mama heavy load
She tried so very hard to fill his shoes
Workin' hours without rest, wanted me to have the best
She tried to raise me right but I refused

I turned twenty one in prison, doing life without parole
No one could steer me right, but mama tried, mama tried
Mama tried to raise me better but her pleading I denied
That leaves only me to blame, 'cause mama tried",Mama Tried
Conway Twitty,"Today I started loving you again
I'm right back where I've really always been
I got over you just long enough to let my heartache mend
And today I started loving you again

What a fool I was to think I could get by
With only these few million tears I cried
I should have known the worst was yet to come
And crying time for me had just begun
Today I started loving

And today I started loving you again",Today I Started Loving You Again
Conway Twitty,"With pen in hand 
You sign your name
Today at five 
I'll be on that train
And you'll be free
And I'll be alone
So alone

If you think 
We can't find the love we once knew
If you think 
I can't make everything up to you
Then I'll be gone
And you'll be on your own
You'll be on your own

Can you take good care of Jenny
Can you take her to school everyday
Can you teach her how to play
All the games that little girls play
Hear what I say
Can you teach her how to roll up her hair
Can you make sure each night that she says her prayers
Well if you can do all these things
Then maybe she won't miss me
Maybe she won't miss me

And tonight as you laid in that big lonely bed
And you look at that pillow 
Where I laid my head
With your heart on fire
Will you have no desire 
To kiss me
Or to hold me

And if you can forget 
The good times we had
If you don't think 
They out weigh the bad
Well then go ahead
Sign your name
And I'll be 
On my way
I'll be on my way",With Pen in Hand
Conway Twitty,"I have the reputation that's known throughout the land
They say I'm master on the draw of any livin' man
They call me a bad man, they say I kill for fun
They say the only thing I know is how to use a gun
But they don't know the reason they branded me as bad
It started many years ago when I was just a lad

I rode into a cattle town, a boy of twenty-three
So young and yet that very day I carved my destiny
I walked into the town saloon that sad and faithful day
Then I began to gamble to pass the time away
I thought I played a hand or two then hit the thrill again
But Lady Luck was with me and I began to win

The dealer kept on dealin', the stakes were gettin' high
And pretty soon there was no one left but an old cowboy and I
The minutes seemed like hours, you couldn't hear a sound
We've been in race until we'd lay all our money down
The cowboy smiled and showed his hands, three aces he did hold
But I laid down the royal flush and reached to claim my gold

The cowboy stood and faced me, his hands hung on his hips
A look of hate was in his eyes and the smile had left his lips
He said, ""Young man, slap leather, I'm known for miles around
To keep my reputation about I got to gun you down""
White lightnin' speeded through that fire, one life will be the cost
The cowboy crumbled to the floor, his reputation lost

Now years have come and years have gone and many men have died
He's tried his luck and hoped he'd be the fastest gun alive
And in my many fights to live, I wondered if I'd won
I'm known by all the bad men, they think I kill for fun
Someday I'll meet the cowboy who's speed will meet the test
And that will in the saga of the bad man of the west",Bad Man
Conway Twitty,"The man who preached the funeral said it really was a simple way to die
He laid down to rest one afternoon and never opened up his eyes
They hired me and Fred and Joe to dig the grave and carry up some chairs
It took us seven hours and I guess we must have drunk a case of beer

I guess I oughta go and watch 'em put him down but I don't own the suit
And anyway when they start talkin' bout the fire and hell well I get spooked
So I'll just sit here in my truck and act like I don't know him when they pass
And anyway when they're all through I've got to go to work and mow the grass

Well here they come and who's that ridin' in that big ole shiny limousine
Hm look at all that chrome I do believe that that's the sharpest thing I've seen
That must belong to his great uncle someone said he owned a big ole farm
When they get parked I'll mosey down and look it over that won't do no harm

Well that must be the widow in the car and would you take a look at that
That sure is a pretty dress you know some women do look good in black
He's not even in the ground and they say his track is up for sale
They say she took it pretty hard but you can't tell too much behind a veil

Now listen ain't that pretty when the bugler plays the military taps
I think that when you's in the war they always hired and played a song like that
Well here I am and there they go and I guess you'd call it my bad luck
I hope he'll rest in peace but trouble is that fellow owed me forty bucks",Ballad of Forty Dollars
Conway Twitty,"A canvas covered cabin in a crowded labor camp
Stands out in this memory I revive
'Cause my daddy raised a family there with two hard working hands
To try to feed my mama's hungry eyes

He dreamed of something better and my mama's faith was strong
And us kids were just too young to realize
That another class of people put us somewhere just below
One more reason for my mama's hungry eyes

Mama never had the luxuries she wanted
But it wasn't ?cause my daddy didn't try
She only wanted things she really needed
One more reason for my mama's hungry eyes

I remember daddy praying for a better way of life
But I don't recall a change of any size
Just a little loss of courage as their age began to show
And more sadness in my mama's hungry eyes
Mama never had the luxuries
Oh, I still recall my mama's hungry eyes",Hungry Eyes
