Band,Lyrics,Song
Graham Parker,"Pre>e^ as 0 14 14 13 12 0
A~ as 0 7 7 6 5 0

Intro: e^ / a~ / e^ / a~ / e

E a e a
I'm not a page in history not something that bold
E a g#m be
I'm not the greatest mystery that was ever told
E a e a
I may not be who you wanna spend a whole life with alone
E a g#m f#m
I'm not that fascinating with features carved like stone

Bridge
F#m g#m a a be
But I'll tell you everything before you run away hey
G#m a be e a / e / a
I'll tell you what I am I'm just your man

I'm not a hero or even someone who does good
I'm not made of iron or steel or stone or gold or bronze or wood
I may not notice the little things sometimes I can't see
But I'm not the kind of fool I'm made out to be

Bridge
F#m g#m a a be
But I love you yes I love you you can understand hey
G#m a be e a
Then you'll know what I am, I'm just your man

be g#m7 c#m7
I'm just your ma a an just your man that's all
Be g#m7 c#m7 be a
And if I can't be that I'm no man at all

I'm not a burnin comet that fell out of the sky
E a g#m f#m
I know I'm just like the next clown when I get too high

Bridge
But I love you yes I love you and if you understand
Then you'll know what I am. I'm just your man

Outro: same as intro. /pre>
",I'm Just Your Man
Graham Parker,"The dreams and hopes of men 
Are powered by addiction
And who am I to say that 
This is an affliction
When everybody gets
Suckered in and lives their
Lives like fiction
Writing their own story
Of success

They say they want you 
For your colourful evocation
The way you turn a cliche
Into a sensation
But all they ever wanted 
Was that same vibration
The one that shimmers 
Around success

[Chorus]
Success success
Success success success
Success success success
All you ever need success

You can't be happy while
Someone else has a fistful
They glow from TV screens
Healthy strong and fiscal
And everybody slaps their 
Back while you're alone 
With a wristful
Jerking to the rhythm 
Of success

[Chorus]",Success
Graham Parker,"Pre>e be c#m a
Someday we will cross a bridge, someday we will see
E be c#m a
That I can lean on you and you can put your weight on me
A e a e g#m a be
And every man will get a chance to be what a man wants to be
A e a e g#m a be
And every woman will look at her child and know that he's growing up free

Chorus 1
E a c#m e a c#m
The sun is gonna shine again we'll make it around that bend
E a g#m7 c#m
I'll walk one more mile with you 'cause you're my friend
A a e
The sun is gonna shine again

Someday we will ride a train that only seats one class
To a destination that feels like home at last, oh I
Know it seems impossible now, I know it seems like a joke
But if there's no purpose, if there's no love
We hang at the end of a rope

Chrus 2
And the sun is gonna shine again we'll make it around that bend
We'll walk together, I swear 'cause you're my friend
The sun is gonna shine again

Instrumental break over g#m / g#m / a / a / g#m / g#m / a / be

I have had my mind made up and I have been in doubt
But sometimes even I can see the light that - that will not be put out
And every man will hold up his head and know it won't get beaten back down
And every woman will be not afraid to walk on the very same road

And the sun is gonna shine again we'll make it around that bend
We'll walk together, I swear 'cause you're my friend
A a e be
The sun is gonna shine again

We'll walk together, I swear 'cause you're my friend
A a e
The sun is gonna shine again [song ends with ] a am e

With thanks to kirk anderson /pre>
",The Sun Is Gonna Shine Again
Graham Parker,"Pre>intro: e a e a e

E a e
Buster turned round to me and said hey kid you must be joking
E a c#m
You got an attitude you think you're funny but you're choking hey hey
A e
Back every word that comes out of your mouth (ten girls ago)
E a be
You thought you had something to laugh about

Chorus
E a e a
But it was just a crazy thing the wrong act in the wrong circus ring
E a e a
The sweet pain of a needle's sting ten girls ago, ten girls ago

Eddie and burt sneaked out the back and threw up before every scene

The camera rolled and my life flashed before me just as if in a dream
A dog was leading me round on a chain ten girls ago
I kicked it but I ended up in pain

Chorus 2
But it was just a crazy thing flying an airplane made of string
Sweet pain of a needle's sting ten girls ago

Bridge
C#m a be c#m7
Wrap it up in a paper cup put it in a bag for me
C#m a be b7
Get yourself another dog ah you're barking up the wrong tree

Guitar break same as intro modulated to f# be f#

And now I stand a hope in hell
Of not ending up in the bottom of a well
A place where all lost souls must go
When they don't know where their life is going
And now life glows with a life of it's own ten girls ago
I would have told you my chances were blown

(then) chorus I (then) chorus 2 /pre>
",Ten Girls Ago
Graham Parker,"As you wash your hair and bathe in Perrier 
As you hit the bank machine at night
Drinking money for tomorrow's flight
As you count your loss or bet on a black horse
Sit behind the wheel of a black Porsche 
Use your leather organizer with your name embossed 
The night is thick with frost It chills your heart

You got the world right where you want it 
Where do you want where do you want the world? 
You got the girl right where you want her 
But where do you want where do you want the girl?
 
I pulled up at your door And turned the key once more 
Took a calculator from my pocket 
Checked a picture of us in a locket 
I knew you were not in An alarm began to ring 
Punched a number on a cordless phone 
Made an offer on a Docklands condominium home 
Somewhere with no soul That won't remind me
 
You got the world right where you want it 
Where do you want where do you want the world? 
You got the girl right where you want her 
But where do you want where do you want the girl?

You got the world right where you want it 
Where do you want where do you want the world? 
You got the girl right where you want her 
But where do you want where do you want the girl?",You Got the World (Right Where You Want It)
Graham Parker,"My long stem rose won't sit on the mantelpiece
She's not disposed to being one of a dozen she's
A living thing that's bound to get tired
She won't be content just being admired funny that's the way it goes
When you're like a long stem rose

My long stem rose were you cut down in your prime
My love still grows for the flower I call mine
Are you doomed to die after the spring time
Have I just become a thorn in your side
Funny that's the way it goes when you love a long stem rose

Strings over verse

My long stem rose I know you won't last too long
You'll shed your clothes your petals fall then you're gone
In another garden growing so sweetly in an endless summer
Forgetting about mewonder where you are who knows
In another bed I suppose, lying like a long stem rose

My long stem rose",Long Stem Rose
Graham Parker,"No more pretending now, the albatross is dying in its nest
The company is crippling me
the worst trying to ruin the best, the best
Their promotion's so lame
They could never ever take it to the real ball game
Maybe they think I'm a pet
Well I've got all the diseases
I'm breaking out in sweat, you bet, because

I got, Mercury poisoning
It's fatal and it don't get better
I got, Mercury poisoning
The best kept secret in the west, hey the west

The boys and me are getting real well known around town
But every time we try to spread the action
Someone always brings it down, down
I ate the orange and I don't feel well
For them it's inconvenience for me it's hell
The geriatric staff think we're freaks
They couldn't sell kebabs to the Greeks, the geeks
Inaction speaks, and

I got, Mercury poisoning
It's fatal and it don't get better
I got, Mercury poisoning
The best kept secret in the west, hey the west

Is this a Russian conspiracy, no it's just idiocy
Is this a Chinese burn
I gotta dinosaur for a representative
It's got a small brain and refuses to learn

Their promotion's so lame
They could never ever take it to the real ball game
Listen I ain't a pet
I ain't a token hipster, in your monopoly set G
You bet because

I got, Mercury poisoning
It's fatal and it don't get better
I got, Mercury poisoning
The best kept secret in the west, hey the west

Yeah the best kept secret in the west The best kept secret in the west",Mercury Poisoning
Graham Parker,"Stuff comes down from the golden triangle
On ferries from Denmark to Helsingborg
The band strikes up but they're out of time
On synthesiser and washboard
Wooden tulips grow by the roadside
Made in a factory in Jonjoping
Fake glass baubles hang in the station
Just like the passenger's imitation
Then it hits you she was just the dregs
All you wanna do now is break her legs
Kick that brunette into a pond
Replace her with a...

[Chorus]
Platinum blonde  
Platinum blonde
Platinum blonde
Platinum blonde

There's a secret world that you cannot enter
It's in the center of the darkest night 
She's waiting there with a set of works
And a Swedish passport and something white
She walks past but you can't form a whistle
Even her lips look artificial
You wanna follow her but you can't swallow
Her act, it seems so superficial 
Now you've shed the old one like a worn out shoe
It was all your fault but you blame her too
You know its phony but at least it's new
And it comes from a bottle like

[Chorus]

And in your heart there's a new addiction
Another friction that you can't resolve 
She seemed alive but she is just a cipher
An imaginary postcard that just dissolved
Endless sunsets glow in the distance
Painted by Picasso's assistants
Perfect people travel in Volvos
Into the sunsets into the distance
You're just a passenger she's not a ticket
A foreign stamp you've got to lick it 
Put it in the mail box
Put it in the fail box
You never seem to learn from the school of hard knocks
Then she walks past and laughs at the pond
You can't break a heart that doesn't respond, like

[Chorus]",Platinum Blonde
Graham Parker,"Pre>(1992 by graham parker, submitted by kirk anderson) (kanderso@wheatonma.edu)
D a
They took their kids in their teenage years
D g
Fitted them out with combat gear,
D a bm g
Filled their hearts with mortal fear and sent them away
D a
Some came home their pants in creases
D g
Some came home in bits and pieces
D a g d
The president made a lot of speeches and went fishing for the day

D a d g
'cause they have short memories, they forget it all so quickly
D a bm g
They have short memories, now it's gone
D a d g
They have short memories, it disappears just like quicksilver
D a g d
They have short memories, now it's gone

My daddy was in nicosea, egypt and north korea
He came back to a good career, shovelling coal
I was just the village lout I never got my finger out
I never wanted for anything still I broke and entered and stole

[bridge]
Em
You can't stop a train or catch the rain drops
D a g
As they come falling
Em
Sure there'll be another war
D a
Sure as sure the call-up will come calling

D a
They took their kids in their teenage years
D g
Gave them a God that they could fear
D a bm g
Said they could kill but not drink beer
Bm g
And sent them away
D a
Some came home in a body bag
D g
Some came home wrapped in a flags
D a g d
And on each toe there hung a tag saying there'll be more someday

[repeat first chorus]
G em d
...now it's gone, now it's gone, now it's gone /pre>
",Short Memories
Graham Parker,"Pre>
Thanks to ""john d.hayman"" ",That's What They All Say
