Band,Lyrics,Song
Markus B.,"Now Keely waits it out
Well she's only young enough for somethings
Healing the sick and dumb
In low on the radar, the smoking gun
We’re moving fast enough to function
Fast enough to function
Maybe it's me 'cause
I seem to think in twos and threes

So find your open door
In through the skin-tight sound
And keep that love underground

Busy scenery
So transfixed on transparent things
An eye for her tiger a bee for her bloom
She crosses her fingers and crosses the room

So catch your salted tears
Before they hit the ground
And keep that love underground",Lovely Day
Markus B.,"Well, it's a marvelous night for a moondance
With the stars up above in your eyes
A fantabulous night to make romance
'Neath the cover of October skies

And all the leaves on the trees are fallin'
To the sound of the breezes that blow
An' I'm trying to please to the callin'
Of your heart strings that play soft and low

And all the nights magic seems to whisper and hush
And all the soft moonlight seems to shine in your blush
Can I just have one more moondance with you, my love?
Can I just make some more romance with you, my love?

Well, I wanna make love to you tonight
I can't wait 'til the morning has come
And I know now the time is just right
And straight in to my arms you will run

And when you come, my heart will be waiting
To make sure that you're never alone
There and then, all my dreams will come true, dear
There and then, I will make you my own

And every time I touch you, you just tremble inside
And I know how much you want me that you can't hide
Can I just have one more moondance with you, my love?
Can I just make some more romance with you, my love?

Well, it's a marvelous night for a moondance
With the stars up above in your eyes
A fantabulous night to make romance
'Neath the cover of October skies

And all the leaves on the trees are falling
To the sound of the breezes that blow
And I'm trying to please to the calling
Of your heart strings that play soft and low

And all the nights magic seems to whisper and hush
And all the soft moonlight seems to shine in your blush
Can I just have one more moondance with you, my love?
Can I just make some more romance with you, my love?

One more moon dance with you
In the moon light, on a magic night
All the moon light, on a magic night
Can I just have one more moondance with you, my love?",Moondance
Markus B.,"It's late in the evening; she's wondering what clothes to wear
She puts on her make-up and brushes her long blonde hair
And then she asks me, Do I look all right?
And I say, ""Yes, you look wonderful tonight

We go to a party and everyone turns to see
This beautiful lady that's walking around with me
And then she asks me, Do you feel all right?
And I say, ""Yes, I feel wonderful tonight""

I feel wonderful because I see
The love light in your eyes
And the wonder of it all
Is that you just don't realize how much I love you

It's time to go home now and I've got an aching head
So I give her the car keys and she helps me to bed
And then I tell her, as I turn out the light
I say, ""My darling, you were wonderful tonight
Oh my darling, you were wonderful tonight",Wonderful Tonight
Markus Pesonen Hendectet,"I read the news today oh boy
About a lucky man who made the grade
And though the news was rather sad
Well I just had to laugh
I saw the photograph.
He blew his mind out in a car
He didn't notice that the lights had changed
A crowd of people stood and stared
They'd seen his face before
Nobody was really sure
If he was from the House of Lords.

I saw a film today oh boy
The English Army had just won the war
A crowd of people turned away
But I just had to look
Having read the book.
I'd love to turn you on

Woke up, fell out of bed,
Dragged a comb across my head
Found my way downstairs and drank a cup,
And looking up I noticed I was late.
Found my coat and grabbed my hat
Made the bus in seconds flat
Found my way upstairs and had a smoke,
Somebody spoke and I went into a dream

I read the news today oh boy
Four thousand holes in Blackburn, Lancashire
And though the holes were rather small
They had to count them all
Now they know how many holes it takes to fill the Albert Hall.
I'd love to turn you on",A  Day In The Life
Markus Schulz,"I don't mind 
Suddenly, you came to life 
You were, astounding 
I was so mesmerized 

Heavenly, is all that, I could feel 
Now your here 
And left without a single feel 
From this day on

I'll never be the same again 
I'll never be the same again 
I'll never be able to live, my life 
I'll never be the same again 
I'll never be able to live my life 
Since you came along 

Heavenly, is all that, I could feel 
Now your here, there's nothing left, for me to feel 
From this day on

I'll never be the same again, I'll never be able to live my life
I'll never be the same again, I'll never be able to live my life
From this day on 

How could I ever get over you? 
How could I ever get over you? 
How could I
Since you came along 
How could I ever get over you",Never Be the Same
Markus Schulz,"I long for you 
For always 
You give me that feeling 
When we get close 
I see what you see 
You give me that meaning 

You're the only one 
And Darling 
Don't let me go 
Don't let me go 

Don't let me go 
Don't let me go 

[Chorus]
And I could run away 
But I would come crawling back 
To face the music once again 
And I could hide away 
But I would come crawling back 
To face the music once again 

Cause you want what I want 
Cause you want what I want 
Cause you feel what I feel 

[Chorus: x2]

Cause you want what I want 
Cause you want what I want 
Cause you feel what I feel",Once Again
Markus Schulz,"Where are things, sometimes late at night 
No one's here but breathing sounds 
Standing small, sleeping on empty dreams 
Move as one, memories 

A blanket of stars can't keep you warm 
When all your love is gone 
And only one heart can argue on 
A river of stars can't wash the pain 
Emotions drown in pain 
For sorrow has no home 

Shadows wave, as you shake your fears 
Nobody's here but clouds and trees 
Question more, absorb the bitter truth 
Move as one, it wont let you be 

A blanket of stars can't keep you warm 
When all your love is gone 
And only one heart can argue on 
A river of stars can't wash the pain 
Emotions drown in pain 
For sorrow has no home 

Love has no 
Love has no home 
Love has no 
Love has no home 
Love has no home 

A blanket of stars can't keep you warm 
When all your love is gone 
And only one heart can argue on 
A river of stars can't wash the pain 
Emotions drown in pain 
For sorrow has no home 

Love has no home",Sorrow Has No Home
Markus Schulz,"Your speaking a different language to me 
Your world is far away, 
I can never live there 
I'm looking into your eyes, trying to find, a common place to start 
Don't fire that gun yet 

I was turning the page before you could read 
The signs were all around 
But missin' them's easier... 

I admit that I'm the stranger here 
The story of our past, the one that never got started 
Never got started... 
So I'm traveling light 
(Oh yeah...) 
I'm traveling light 
We never got started... 
So I'm traveling light 
(Traveling light) 

Your speaking a different language to me 
Your world is far away, 
I can never live there 
I'm looking into your eyes, trying to find, a common place to start 
Don't fire that gun yet 
We never got started (never got started) 
So I'm traveling light 
(Oh yeah...) 
I'm traveling light, We never got started.... 
So I'm traveling light... 
Never got started... 
I'm traveling light",Travelling Light
Markus Schulz,"It's a little bit lonely down here 
It's a little bit faint without you near 
Without you near 

It's a little bit lonely down here 
It's a little bit faint without you near 
Without you near 

Is it wise to say 
While the other's waiting 
She's contemplating you 
Another passes by the door 
Any other day, you just look around and 
All you see is gone 
All you see is gone 

How can you sit there watching 
Someone else? 
How can you sit there, sit there watching 

How can you sit there watching 
Someone else? 
How can you sit there, sit there watching 

Faint without you near 
Lonely down here
Faint without you near 
Lonely down here

How can you sit there watching 
Someone else? 
How can you sit there, sit there watching 

How can you sit there watching 
Someone else? 
How can you sit there, sit there watching 

Faint without you near 
Lonely down here
Faint without you near 
Lonely down here
Faint without you near 
Lonely down here
Faint without you near 
Lonely down here

Faint without you near 
Lonely down here

How can you sit there watching 
Someone else? 
How can you sit there, sit there watching 

Faint without you near 
Lonely down here
Faint without you near 
Lonely down here
Faint without you near 
Lonely down here
Faint without you near 
Lonely down here

It's a little bit lonely down here 
It's a little bit faint without you near 
Without you near 

It's a little bit lonely down here 
It's a little bit faint without you near 
Without you near",Without You Near (Reprise)
Markus Schulz,"Making promises I can't keep
Do I show, I'm empty
Should I beg for your mercy?
Do you know, I'm glad to be
There's a whole progression

Is this the end of everything?
Do you hear me when I weep?
Cause I search, I search for peace
If I should die within my sleep
So you know, hold me

Nothing but you can taste so sweet
Do I go, are you with me?
Cause you know I'm in too deep
Cause you know, lonely
Is this the end?
Is this the end of everything?

",Cause You Know
