Band,Lyrics,Song
Frank Sinatra,"Hands across the table,
 While the lights are low,
 Though you hush your lips,
 Your finger tips
 Tell me all I want to know.
 Hands across the table,
 Meet so tenderly,
 And they say,
 In their little way,
 That you belong to me.",Hands Across the Table
Frank Sinatra,"I'm confessin' that I love you,
Tell me, do you love me too?
I'm confessin' that I need you,
Honest I do, need you every moment.
In your eyes I read such strange things,
But your lips deny they're true,
Will your answer really change things
Making me blue?

I'm afraid some day you'll leave me,
Saying ""can't we still be friends""
If you go, you know you'll grieve me,
All in life on you depends.
Am I guessin' that you love me,
Dreaming dreams of you in vain,
I'm confessin' that I love you, over again.",I'm Confessin'
Frank Sinatra,"I'm so blue, I don't know what to do,
All day through, I'm pining just for you
I did wrong when I let you go away,
For now I grieve about you night and day.
I'm unhappy and dissatisfied,
But I'd be happy if I had you by my side.

[Chorus:]
If I could be with you, I'd love you strong,
If I could be with you, I'd love you long,
I want you to know I wouldn't go,
Until I told you, honey, why I love you so.
If I could be with you one hour tonight,
If I was free to do the things I might,
I'm telling you true, I'd be anything but blue,
If I could be with you.
All dressed up but still nowhere to go,
How I wish that I could see a show,
But here I wait with no one to call me dear,
The one I love is many miles from here.
Central, give me one-two-three-four-J,
Oh won't you listen, little sweetie, while I say.

[Chorus:]
If I could be with you, I'd love you strong,
If I could be with you, I'd love you long,
I want you to know I wouldn't go,
Until I told you, honey, why I love you so.
If I could be with you one hour tonight,
If I was free to do the things I might,
I'm telling you true, I'd be anything but blue,
If I could be with you.",If I Could Be With You (One Hour Tonight)
Frank Sinatra,"Sometimes I'm happy, sometimes I'm blue
My disposition, it depends on you
I never mind the rain from the skies
If I can find the sun in your eyes

Sometimes I love you, sometimes I hate you
But when I hate you it's 'cause I love you
That's how I am so what can I do
I'm happy when I'm with you

Sometimes I am happy other times I am blue
My disposition depends on you
I never mind the rain from the sky
If I can find that sun in your eyes

Sometimes I love you, sometimes I hate you
But when I hate you, it's because I love you
That's how I am so what can I do
I'm happy, so happy when I'm with you",Sometimes I'm Happy
Frank Sinatra,"Thou swell, thou witty, thou sweet, thou grand
Wouldst kiss me pretty? Wouldst hold my hand?
Both thine eyes are cute too, what they do to me
Hear me holler, I choose a sweet lollapaloosa in thee

I'd feel so rich in a hut for two
Two rooms and kitchen I'm sure would do
Give me just a plot of, not a lot of land
And thou swell, thou witty, thou grand",Thou Swell
Frank Sinatra,"You must have been a beautiful baby
You must have been a wonderful child
When you were only starting to go to kindergarten
I bet you drove the little boys wild.
And when it came to winning blue ribboms
You must have shown the other kids how.
I can see the judges' eyes as they handed you the prize
You must have made the cutest bow.
You must've been a beautiful baby
'Cause baby look at you now.

Does your mother realize
The stork delivered quite a prize
The day he left you on the family tree?
Does your dad appreciate
That you're merely supergreat
The miracle of any century?
If they don't just send them both to me.

You must have been a beautiful baby
You must have been a wonderful child.
When you were only starting to go to kindergarten
I bet you drove the little boys wild.
And when it came to winning blue ribboms
You must have shown the other kids how.
I can see the judges' eyes as they handed you the prize
You must have made the cutest bow.
You must've been a beautiful baby
'Cause baby look at you now.",You Must Have Been a Beautiful Baby
Frank Sinatra,"The best of everything, that's (that is) what I wish you all
The best of everything, a Rembrandt (hanging) on your (the) wall
A yacht that wins you cups, skateboards with style and speed
Show dogs or loving pups, the pride of the pound or the pedigreed
I hope you win that prize, pass that blue ribbon test
I hope your good keeps getting better, til your better's best
With every wine you taste, with every song you sing
By now you may have guest, I hope you get the best of everything",The Best of Everything
Frank Sinatra,"How do you keep the music playing?
How do you make it last?
How do you keep the song from fading
Too fast?

How do you lose yourself to someone
And never lose your way?
How do you not run out of new things
To say?

And since you know we're always changing
How can it be the same?

And tell me how year after year
You're sure your heart won't fall apart
Each time you hear his name?

I know the way I feel for you is now or never
The more I love, the more that I'm afraid
That in your eyes I may not see forever, forever

If we can be the best of lovers
Yet be the best of friends
If we can try with every day to make it better as it grows
With any luck than I suppose
The music never ends

I know (how do you keep the music playing)
The way I feel for you is now or never (how do you make it last)
The more I love the more that I'm afraid
(how do you keep the song from fading)
That in your eyes I may not see forever
(Keep the song from fading)
Forever

If we can be the best of lovers
Yet be the best of friends
If we can try with every day to make it better as it goes
With any luck than I suppose
The music never ends",How Do You Keep the Music Playing?
Frank Sinatra,"Life is such a great adventure
Learn to live it as you go
No one in the world can censure 
What we do here below
 
Don't save your kisses, just pass them around
You'll find my reason is logic'lly sound
Who's going to know that you passed them around
A hundred years from today!
Why crave a penthouse that's fit for a queen
You're nearer Heaven on Mother Earth's green
If you had millions what would they all mean
A hundred years from today
So laugh and sing, make love the thing
Be happy while you may
There's always one, beneath the sun
Who's bound to make you feel that way
The moon is shining, and that's a good sign
Cling to me closer and say you'll be mine
Remember, darling, we won't see it shine
A hundred years from today
A hundred years from today
 
Don't save your kisses, just pass them around
You'll find my reason is logic'lly sound
Who's going to know that you passed them around
A hundred years from today!
Why crave a penthouse that's fit for a queen
You're nearer heaven on Mother Earth's green
If you had millions what would they all mean
A hundred years from today
So laugh and sing, make love the thing
Be happy while you may
There's always one, beneath the sun
Who's bound to make you feel that way
The moon is shining, and that's a good sign
Cling to me closer and say you'll be mine
Remember, darling, we won't see it shine
A hundred years from today
",A Hundred Years from Today
Frank Sinatra,"If I should lose you
The stars would fall from the sky
If I should lose you
Leaves would wither and die
The birds in May-time - they'd sing a mournful refrain
And I would wander around - hating the sound of rain
With you beside me
The rose would bloom in the snow
With you beside me
No winds of winter would blow
I gave you my love - and I was living a dream
But living would seem - in vain if I
(Hating the rain - if I)
(All is in vain if I)
If I ever lost you",If I Should Lose You
Frank Sinatra,"It's the wrong time and the wrong place
Though your face is charming, it's the wrong face
It's not her face, but such a charming face
That it's all right with me

It's the wrong song in the wrong style
Though your smile is lovely, it's the wrong smile
It's not her smile, but such a lovely smile
So it's all right with me

You can't know how happy I am that we've met
I'm strangely attracted to you
There's someone I'm trying so hard to forget
Don't you want to forget someone, too?

It's the wrong game with the wrong chips
Though your lips are tempting, they're the wrong lips
They're not her lips, but they're such tempting lips
That if some night you're free
Dear, it's all right
Yes, it's all right with me",It's All Right With Me
Frank Sinatra,"The music she moves to, is music that makes me a dancer
I brought her my wildest of dreams, and she came up with the answer
I leave behind a part of myself, whenever i leave her
But oh, when I'm back in her arms
She smiles and then i am home again

'Cause l.a. is my lady
She's always there for me
L.a. is my lady
She knows how to care for me
No lady's sweeter you know it the moment you meet her

I've been in love more times, than i care to remember
And love's kept me cool in July and warm in December
It may not have lasted, but each time i thought it was heaven
You name it, I've been there and back
Lookin' for someone who I'd be faithful to

L.A. is my lady
She's always there for me
L.A. is my lady
She knows how to care for me
She's good to me yeah she's good to me

And that's why
L.A. is my lady, L.A. is my lady
And you're lookin' at a man who doesn't ever plan to
Kiss his lady bye-bye",L.A. Is My Lady
Frank Sinatra,"Oh, the shark has pretty teeth dear
And he shows 'em, pearly white
Just a jack knife has Macheath dear
And he keeps it way out of sight

When that shark bites with his teeth, dear
Scarlet billows they begin to spread
Fancy white gloves though has Macheath dear
So there's never, never one trace of red

On the sidewalk, one Sunday morning
Lies a body, oozin' life
Someone's sneaking 'round the corner
Could that someone perhaps per chance be Mack the Knife?

From a tugboat, on the river going slow
A cement bag it is dropping on down
Yeah the cement is just for the weight dear
You can make a large bet Mackie's back in town

My man Louis Miller, he split the scene babe
After drawing out all the bread from his stash
Now Macheath spends like a pimp babe
Do you suppose that our boy, he's did something rash

Ah, old Satchmo, Louis Armstrong, Bobby Darrin
They did this song nice, lady Ella too
They all sang it, with so much feeling
That old blue eyes, he ain't gonna add nothing new

But with Quincy's big band, right behind me
Swinging hard, Jack, I now I can't lose
When I tell you, all about Mack the knife babe
It's an offer, you can never refuse

We got George Benson, we got Newman & Foster
We got the Brecker Brothers, and Hampton's bringing up the rear
All these bad cats, and more, are in the band now
They make the greatest sounds, you ever gonna hear

Hey Sookie Taudry, Jenny Diver, Polly Peachum, Old Miss Lulu Brown
Oh the line forms, on the right dear
Now that Macheath, I mean that man Macheath
Yeah he's bad, mercy mercy
Yeah he's badder than old Leroy Brown
You better lock your door, and call the law
Because Macheath's, that bum,
He's back in town",Mack the Knife
Frank Sinatra,"Did you say (that) I've got a lot to learn
Well don't think I'm trying not to learn
Since this is the perfect spot to learn
Teach me tonight

Starting with the ABC of it
Getting right down to the XYZ of it
Help me solve the mystery of it
Teach me tonight

The sky's a blackboard high above you
And if a shooting star goes by
I'll use that star to write ""I love you""
A thousand times across the sky

One thing isn't very clear my love
Teachers shouldn't stand so near my love
Graduation's almost here my love
You'd better teach me tonight

I've played loves scenes in a flick or two
And I've also met a chick or two
But I still can learn a trick or two
Hey teach me tonight

I who thought I knew the score of it
Kind of think I should know much more of it
Off the wall, the bed, the floor of it
Hey teach me tonight

The midnight hours come slowly creeping
When there's no one there but you
There must be more to life than sleeping
Single in a bed for two

What I need most is post graduate
What I feel is hard to articulate
If you want me to matriculate
You'd better teach me tonight

What do you get for lessons
Teach me, come on and teach me, teach me tonight",Teach Me Tonight
