Band,Lyrics,Song
SMP,"E-V-I-L E and Ice-T are on a jack move
Layin down the dope groove, smokin those who disapprove
Wreckin the deck, you'll regret if you cross punk
Rollin like a Mack truck, waxin those who talk junk
Violent your end, I got your face in my crosshairs
Wanna see your dome bust sucker cause I don't care
Nuttin bout you, your crew, because you talk shit
I'm the Lethal Weapon boy, ridin the apocalypse
If you're in my way, then lay beneath the ground soon
Violence is my business fool, the microphone of doom
Mission that's to cure all punks as I bust caps
Peelin your back, my ammunition hollow-point raps
You try to run, that makes it even more fun
I just cold lamp and vamp you with the shotgun
Cops try to flex.. but guns they'll never find..
My Lethal Weapon's my mind!

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator, if the people ain't steppin

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator

You hit the deck, as rap busts from my lips
You think I'm finished - I load another clip
Look in my face, I crack an evil grin
Lyrics bring death from the microphone Mac-10
Sucker MC's, you ain't down with the Syndicate
Try to kick game, but end up talkin weak shit, yo
You're weak, you're wack, you need to quit you lil punk bitch
Go and freak your mother, go dig a damn ditch
Get out my face, I'm tired of the press too
You write about me, I write about you
You think I'm violent, but listen and you will find..
My Lethal Weapon's my mind!

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator, if the people ain't steppin

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator

Up against the wall - it's Valentine's Day
The Massacre's about due for a replay
I'm about to explode - like a hand grenade
Evil E do damage on the crossfade
Cuts like a battleaxe
You try to bite, get iced, my raps are boobytraps
Claim of mine, designed by the Ice himself
You beg for mercy as you read the hand you're dealt
Ah ahh ahh AHHHHHHHHHHHHHHHHH!!!""
Cause there's no let up, you walked into a set up
It's suckin you down and now you can't get up
Why because you froze the moment we met up
And I never run punk, I go head up
I ain't no fool and new jack poppin fake rap
I rap from the heart and soul, where only facts are kept
Many rappers sell-out pop and other MC's slept
I ain't in no playin mood, so nigga watch your step
Cause if you cross the boss, you go to bed quick
Know my situation boy, don't diss the Syndicate
cause when we chose to move, you're gone
and no remains they'll find..
My Lethal Weapon's my mind!

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator, if the people ain't steppin

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator

More bodies than John Gotti, the Lethal Weapon is slaying
Just open any book, that's ammo to the brain
What really matters, is how well is your weapon trained
Some would say genius, while others would say insane
The Weapon power has been witnessed upon my page
From Martin Luther's ""dream"", to Hitler's psycho rage
What's more powerful - the brain or a twelve gauge?
The words I speak have scared many people to this stage
But promote violence, I really have to disagree
It's entertainment, like ""Terminator"" on TV
But some'll never see, you're stupid ignorant and blind
The Lethal Weapon's the mind!

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator, if the people ain't steppin

A lethal weapon..
A lethal weapon..
A lethal weapon..
An assassinator

The mind..
Think!

The mind..
YouknowhatI'msayin?
I got my jammy with me at all times, youknowhatI'msayin?
They can't take this one thing away from me
that's got more power, than any gun in the world, youknowhatI'msayin?
I'm talkin bout brain power homeboy
They can't mess with me cause I'm too smart for them out there
youknowhatI'msayin?  Fully strapped, always packed
Go to the library and get some more ammo, youknowhatI'msayin?
",Lethal Weapon
Smudge,"Keep it tight against your chest
This is my time
I'd like to see the table turned
Trade your placemat with mine
See if you can still make a ball
Or maybe eat the apple whole

And the furthest I could reach
Was as close as I had come
I'm in over my knees
And still the only one
Who has to get a grip on himself
I could use some outside help

It's already stale
It's just getting older and my side
Was sinking so quick
That the best I could do was jump ship

Waiting with bad bated breath
For the wind to change
It's just a well worn-out suggestion
To occupy the day
I wished that I knew when I threw it away
That I could deal with feeling this strange

But it sounds so similar
To something that I've done before
So I give myself a slap on the wrist
And you jam my hand in the door

It raises a smile from you
But it's only worth a by-line mention
A simple footnote from an impractical joke
Couldn't seem to hold your attention",Impractical Joke
Smut Peddlers,"Kill that cat, watch me kill that cat
If it's your girl, I'm lookin' at
Then watch me kill that cat

I hunt cunts like these, with underground disease
In they yearly matin' spots, spawn a million MC's
They used to go to shows, drink dance get high
Then you click the mic the whole audience wanna rhyme

In '92 I let the Cage outta Alex
Through college radio demonstrate the fist, fuck the love ballads
Summon demons in my ad libs, fun triplin'
Vomit good shit, go feed off dead Christians

Red light in the Lincoln, from drinkin' Drencrom
The corpse in my eye can explain the thinkin'
While I lay behind a wall of flesh, engulfed by the homeless
If I escape, I might evaporate my whole state

Plus when Cage ripped in half on the concrete
Screamin', ""That's my spirit running down the street""
The undead, writin' in gun lead
Liposuct' a fat bitch out her box with one hypo' jab

Inject tiger serum, I can't hear 'em, who?
Alex with the fuckin' loaded thirty-oh-two, 'cause

This is for the whores, and the kicked over stores
And fifty-four dollars in my pocket on tour
This is for the kid that said, ""Oh, you dead""
And the fifty-four stitches that he caught in his head

This is for the clowns, I beat with no hands
And the two O-Z's, down to fifty-four grams
With two to the face, I'm a basket face
With fifty-four seconds to outer space

I love a bull mastiff ground up, make a pound up
With green Jesus, get in I'll drive you to seizures
Humanoid pause, before God, with cyborg dogs after me
Killin' these rhymin' Sigmund Freuds for the cause

Your whole life's a waitin' room for worms
Strangest occurs, you see Venus in furs
With toast out facin' Earth, avenge my sixteen
Your old shell talk to pistols like Starscream

My whole story lost on a wall in black marker
66 more flicks for Clive Barker
With a little message, for real research kids
Can you guess who the faggot DJ is?

My anti-commercial style will curse you
Say fuck so much, my airplay's like curfew
To third shift farm chemists, the senate scarred
Start killin' all the livin' like the Serbian guards

You supportin' communism buyin' majors so dub
Watch me put two rocks in Kurt Loder head, whassup

This is for the whores, and the kicked over stores
And fifty-four dollars in my pocket on tour
This is for the kid that said, ""Oh, you dead""
And the fifty-four stitches that he caught in his head

This is for the clowns, I beat with no hands
And the two O-Z's, down to fifty-four grams
With two to the face, I'm a basket face
With fifty-four seconds to outer space

The undead, red light in the Lincoln
For Cage, ripped, in half on the concrete
Screamin', ""That's my spirit runnin' down the street""
Runnin' down the street, runnin' down, running down the street",54
Smut Peddlers,"One of us equals many of us
Disrespect one of us, you'll see plenty of us

C'mon, c'mon, c'mon, c'mon
C'mon, c'mon, ah (yeah!)

You want Cage in the flesh, paper wants ink to bless
You see me in the streets be glad I spit this stress
Punch through your chest and rip your spine out
Now that Cage got your back you can spit that rhyme out

I'm stompin' on these chat room fakes
Whose hip-hop coincides with them cheesy remakes
You little kids playin' the critics hard
Go back to your other hobby, Pokemon cards

Local emcees won't start it, done
On the mic I make more faces than the retarded son
Minstrel, doin' a hump, takin' a dump
The life of Cage, take drugs, pass out, wake up in the cunt

I got this e-mail from your female
She's meetin' me, suckin' me off of three tails
Don't discuss the details, ""Hee hee I won't!""
Leave a dollar on the nightstand and watch E bail

[Chorus]
Once again, this is it
Smut Peddlers
Tearin' up the industry
Sendin' kids back to the lab for more practice
Once again, this is it
Smut Peddlers
Tearin' up the industry
Amazing feats happen when we come out to play

I'm livin' in a monotone paisley
Look into my eyes and all you see is hazy
Somethin' out of dark ages paintings, smiles can't hide
Think I'll sit back and watch life go by

In about, four sex acts a cheerleader will begin to bleed
Then we'll bring you up to speed on the orange deed
My seeds procreate I ejaculate grown infants
Then blow shotties in they face to finish the sentence

The fact is, you suck like 'Ishtar' does
Dick Starbuck and Cage spark dust up
Yeah I stuck around like your Plymouth's car rust
Fuck your startin' five, the startin' three are us

Stick my dick in almost any hole 
If I got plastic on and my Toxic Avenger mask is on
Celebrate like my pops when his bastard was born
Stretch the pussy like some starlet tryin' to last in porn

[Chorus]

This is the meaty part of the discussion
Slice the underbelly of my hunger jelly, splash the scene
Crashed the Beam in half then laughed, I ain't shook shaft
Put another hole in your head to stash my fist
And slash your wrists, with a ""Porn Again"" CD
Cracked the jar then the cigar then it goes to E

I'm in a trance with the evilest glance
My moral obligation is the feeblest stance
Anti-semiotic dip shits, wearin' Polo
Y'all ever heard of Ralph Lipschitz?
Oh no, check my aura, in 3-D photos
Whether at regular speed or super slow-mo

[Chorus]",Amazing Feats
Smut Peddlers,"[Eon]
We arrive with the sun smog up in the vintage London fog
I'm fuckin your G after you took her to miniature golf
From the floor of this shitty-ass kitchen
I see hella cats in my general chao's chicken
And your dogs is in the black bee sauce
Fuck the wrong bitch raw and have your dick found up in cars
I'm not worried bout no air time
I'm more concerned about when my bald spot'll reach my hairline
Cats be stuck on that Grinch colored lie
With one bloodshot and a twitch up in the other eye
So you get stuck by the strong safety
When you a serial killer clown like John Wayne Gacy
Donate that track to charity
Watch it become a TRL calamity, soon to be parodied
I stay married, to some D-cup breasteses
With music, weed, and porno as my mistresses

We all weirdos, anti-hero's
The ones your moms said wouldn't amount to fuckin zero
Flaws in the laws, can't be downed by it
Stalk through life with a quiet defiance
We all weirdos, anti-hero's
The ones your moms said wouldn't amount to fuckin zero
So much hip-hop bullshit to cut through
And if you don't like it, well then fuck you!

[Copywrite]
Lovin sluts when they IQ's under three
They suck cock and rock a 34 in double-D (uh-huh)
Earth will crumble under me
And the moon will plummet to the sea before you cats are sunnin me
I'm who rappers come see when they want heat
If you had traces of copyright in your sperm you couldn't cum-pete
So fuck you, your mom, and your team of pawns
And if you don't believe in God, then you're callin me a fraud

[Eon]
Outlawed, for disturbin the peace in synagogues
I'm rollin with a crew that look like fuckin sweathogs
Endin up strapped to hospital gurneys
With a stage show resemblin some ""Weekend at Bernie's""
Straight from ""The Dead Zone"" with ten poems
Of dead tomes, now they gotta reinvent foes
Since a child, my (?) on file
That's why I filmed your bitch with ""Girls Gone Wild""

We all weirdos, anti-hero's
The ones your moms said wouldn't amount to fuckin zero
Flaws in the laws, can't be downed by it
Stalk through life with a quiet defiance
We all weirdos, anti-hero's
The ones your moms said wouldn't amount to fuckin zero
So much hip-hop bullshit to cut through
And if you don't like it, well then fuck you!

[Copywrite]
Fuckin coward; I got priests and nuns lovin Tower
If it ain't about rap or pussy, I don't give a fuck about it
Written for written, you can't front, your clan sucks
Fuck it here, spit my written, I'll come off the head like dandruff
Searchin the trunk of your Benz for money to spend
I'll steal from anybody especially one of my friends
That goes double for that bitch you share your microphone with
And those dumb enough to believe she writes her own shit
You ain't no enemy, my friends are worse
Got a memory with an endless verse
To serve any emcee within this earth
Whether kin to me, or friend since birth
I'll kill you, hop in a rented jeep, rear-end your hearse
Recite sinister quotes 
Minutes before I slice your minister's throat
With a miniature sword
So where my local whores with open sores
That want copyright semen to marinate they vocal chords?

We all weirdos, anti-hero's
The ones your moms said wouldn't amount to fuckin zero
Flaws in the laws, can't be downed by it
Stalk through life with a quiet defiance
We all weirdos, anti-hero's
The ones your moms said wouldn't amount to fuckin zero
So much hip-hop bullshit to cut through
And if you don't like it, well then fuck you!",Anti Hero's
Smut Peddlers,"[Cage]
I first saw the bitch at the galleria
With Mr. E

[Eon]
Yo, check that spanish bitch

[Cage]
Yeah, I see her
She was signing people up for credit cards at Sears
Would've stepped to her but...

[Eon]
Mr. E beat you there
Detective Dick lonely. So I'm paging up Josie
36 see's, great knees, pussy toasty
Face like Parker Posey. Seen Stark and Rosie
In the winter looking tan. Never ever ghostly

[Cage]
Fuck that bitch; I grab myself a slut and broke
I had my brain on Josie the whole time we stroked
Days go by and E is like, she wants to chill

[Eon]
Yo you got that leak?

[Cage]
No doubt. Let's lace the Phil's

[Eon]
For rumors narc Thomsons and rhymes I need detox
Shermed up driving in circles for three blocks
Enbalming fluid in the Big Red I was chewing
Worse than the dip whip that had my ass tripping
Who pick you up at eight
So have your gear and shit straight

[Cage]
Yo I be puffing in the basement
Hit the whore when it's time to skate
Leathal leakin got my mother crib stinking
No time for air freshener they beeping in the Lincoln
I jumped in the back with Juice
Solutions fusing the dip nicotine and the truddy Susan
Picked her and her friend up from work
Cat suit. Tight Skirt
Licking they lips shaking they tits trying to flirt

Hook:
Josie! Not what your everyday hoes be
Josie! Perfect poultry for adultry
Josie! Keep the baby wipes closely
Josie! Still taking facials mostly

[Eon]
We twist leak before the bitch speak
Watch my dick creep. Already hitting Josie
But her friend looked like a freak
Doing sixty five in a school zone
Baggy two tones. Swerving off road
Let's get some more blue note
Yo I want to sample that shit
(I want to sample that clit)
Eric and Alex might just pull a switch

[Cage]
I reached from the back and grabbed Josie's tits
Where I can find her friend's lips
To the Mighty Mi mix. She freestyles with a mouthful
Pornographic Serena Altschul. Still leaked up

[Eon]
Yo break up this ounce

[Cage]
True. Knee deep in a box in the back seat poppin her
Start shooting like trench coat mafia

[Eon]
Yo Cage I can't see with that bitch on top of ya
In the rear view that pussy looking much sloppier
Take the party upstate. On the palisades
Stopping on a dirt road. Josie mixing Alize

[Cage]
Ounce a day habit. She want to fuck like a rabbit

[Eon]
Strapped with a hat. Smoked the leaks to the last hit

[Cage]
Is you in love with that bitch?

[Eon]
No kid.   (So switch)

[Cage]
I hit her on the trunk
Then took shotguns from her cunt
For one straight month, we fucking on the reg
She's just a mouth, box and a ass

[Eon]
You fucking with her head

Repeat hook.

[Cage]
Should've known she was like a sister
Stripping and licking

[Eon]
As far as Mr. E's dick, that's all she was getting

[Cage]
A fairly hated me because I got a stinking house
Said they know what I'm about

[Eon]
The pussy no doubt!

[Cage]
To the little bomb bitch munk for half my closet

[Eon]
Damn. All she got from me was a mouth deposit
Word up. Wait. What's this receipt from the Sheraton?

[Cage]
It's be your last night tricking Josie and Erin
How'd you know?

[Eon] 
She treated

[Cage]
She left half skeeted. With a check to cash

[Eon]
For how much?

[Cage]
Six G's kid

[Eon]
I'm quick to stop payments
See that bitch in her arraignment
 
[Cage]
For the next one to three
She's fat bitch entertainment

Repeat hook",Josie
Smut Peddlers,"[Eon]
I stalk down the block, grabbin my jock
Scratch cocks while I dot for my red light stop
Dead right Hobbes I write rhymes for a livin
Hid my misgivings from my brain was still mssing

[Cage]
Read and study while my boots muddy
So fuckin filthy an Avirex butters look bummy
Think out loud, cause I'm allowed, to stage dive in a crowd
of cannibals about to spit across my eyebrow

[Eon]
Now God blessed me with abnormal tendencies
and granted clemency for illegal chemistry
Ain't worth your weight in molecular structure
Out of work like JFK Jr.'s flight instructor

[Cage]
Went, lookin for exits, and tried to get my head fixed
Slept with a perforated picture of Jimi Hendrix
See in these days, Cage is like, 54 ways
to get my fuckin money, mega seedless to blaze

[Chorus: Smut Peddlers]
Sluts, gimmicks, ducks you finished
This is dedicated for those medicated minutes
  Fuck, image, we stuck on spinach
  In a second you'll be checkin into fuckin smut clinics!
Like sluts, gimmicks, ducks you finished
This is dedicated for those medicated minutes
  Fuck, image, we stuck on spinach
  In a second you'll be checkin into fuckin smut clinics!

[Cage]
I ran up in a wack open mic cafe on stage
So many biters I performed in a shark cage
in dark shades, during the Central Park raids
I walked out with a book of paper and a bag of beige
friends, the camera lens (is) behind the shoelace
Get more upskirts than (?) for your face

[Eon]
I'm fresh out the box like newborns
The chicken played with my monkey now we makin zoo porn
Now MC's the Anti-Christ like, Damien thorn
Eric the Pascal(?) land so feel the scorn
The old man, illest show man, my moldin
With logic equal to fifteen Vulcans

[Cage]
And I'm soakin, face lookin blank
Shoot this little kid up with horse tranq' and send him to the bank
with a 'give me the funds' note, clip's missin from the gun
If he gets slapped then fuck it all I'll split it with my dunns
(Bum bum!) I shit on crumbs, got a couple thousand sons
that all shoulda been wiped off some jugs or cloggin lungs

[Eon]
Everytime I dabble watch my life unravel
Did I miss an exit to the road less traveled?
Transmit from the depths of the deepest bassment
Through the pavement, up into spaceships
Deathstar creator, I orbit track wars
My appeal spans Rhodes scholars to slackjaws

[Chorus]

[Eon]
Yo, a Peddler show, include a few heathens
From Hoth to Tatooine, you choose the season
Dialect for all these crews and legions
A walking contradiction like ""Jews for Jesus""

[Cage]
I spit how the earth taste and pass forms out of place
Galvanize my face and kill for breathin space
Nobody to trace, open the trunk like the case
Light the L off of your body and sweepd you in the face

[Eon]
Yeah I seen old timers became semi-thugs
I got more dizzy spells than Reginald Denny does
Cranium blower, Shea Stadium goer
Hydro cultivator turned uranium grower

[Cage]
I'm the, smut chancellor, got vagina slippers for the floor
Show you and that slut you call wifey hardcore
While I burn off the lips, stacked(?) to evolve
(?) I'm down to shoot (?) fucks cause I cancelled their cause

[Chorus]

[Cage]
In a second you'll be checkin into fuckin smut clinics!
In a second you'll be checkin into fuckin smut clinics!",Medicated Minutes
Smut Peddlers,"[Eon]
One day I launched a rocket up into the moon
And landed on a crater in a blue lagoon
Three girls in the nude, in the pool they had room
Screamin, ""Starbuck we want to have a orgy with you!""
But never in my life had I seen green bitches
And when I want they would grant me three wishes
One was a pound of the blue moon hydro
Twistin it up, watch my divine mind blow
Two was a pair, of gravity boots
With a space helmet, and a Nike moon suit
They took me from the pool up to the bedroom
Where wish number three, my dick they consumed
They hittin me off orally so lovely
Now those dainty ladies they took it easily
Time flew by, no weed, time to leave
It's time to get back to Earth at breakneck speed
I told the moon bitches that I'd see 'em again
And thank you very much for the weed and the head
They were three moon girls, I fucked every one
That story is over - ""but my rhyme ain't done!""

[Cage]
This is how I get where the fuck I get
I went to Harlem so I could get some wet
I bought the dutch out of the bodega
Left a cloud of black smoke in the air
Took a '99 Beetle - on a magical mystery tour
Your, narrator's pedal hits the floor
Saw a hardcore, punk rave bitch yellin, ""Fuck the law!""
Guzzlin alcohol, leather jacket and a bra
Boots militant, her nose caked up with (?)
Kicked her in the face, yellin Kent
Dipped cigarette, Masai Bai is on cassette
I'm chewin on her nipples like nicorette
Crashed into a Corvette, doin eighty
Face hit the back she went through the glass of the Mercedes
(Oh shit!) Crushed all her bones - and I heard every one
That crime is over - ""but my rhyme ain't done!""

[Eon]
Captain Crunch was a slanger of narcotic cereals
And Toucan Sam was his right hand ""MAN""
Now Sam was a skimmer, a mini-wheat slinger
Killed Count Chocula with the snap of his finger
Tony the Tiger was his arch-enemy
So anthrax Apple Jacks disguised as Sugar Smacks
To add to that, he was flippin Fruity Pebbles
Told the hoe to hit the skids, cause Trix was for kids
Snap Crackle Pop sellin Krispies on your block
Lucky the Leprechaun is suckin up top
My man Sugar Bear was the one they feared most
Cause he was always known to pack that Cinnamon Toast
Boo Berry got caught, at the Honeycomb Hideout
The man with the Wheaties was a former wide out
There were ninety-nine cereals, I ate every one
That story is over - ""but my rhyme ain't done!""

[Cage]
I met this kid named Bob Skarm(?), he had a farm
His pops got shot by his little brother in the front lawn
So he inherits the land, comes up with a master plan
Put Cuba out of B.I., he hands me a C.I.
I got a half a acre, need help with the cultivatin
Thirty-percent of the gross, hands me toast, let's roast
I got a four-wheeler, no street dealers will mega Cage
Won't even leave the state and drop +Indelible+ ""Weight""
(What?) Pushed the plow, from here to Moscow, where do I start now?
Burn the crops if you see cops call blaow blaow
I got it, whippin the tractor blotted
Before the first harvest in the corn rows Cage spotted
the tail ends, under surveillance, merc the crop
Run up, (?) got knocked for the smoke lookin at twenty summers
Six hundred plants, and they burnt every one
That story is over - ""but my rhyme ain't done!""

[Eon]	Now I'ma tell you what the fuck this means
[Cage]	From nine one four L.E.S. and Queens
[Eon]	Two lyrical technicians that came to play
	Number one Smut Peddler (""Eon and Cage!"")
	Just a little somethin that we made up
[Cage]	Sick lies on time, Mighty Mi on the cut
[Eon]	Some of it is fiction, and some of it fact
[Cage]	Now they love a dumb rap on a heavy drum track
[Eon]	They were mad fuckin hoes and we fucked every one
	That story is over.. ""and my rhyme is done!""",My Rhyme Ain't Done
Smut Peddlers,"""How many MC's"" ""Out there peddling"" (Scratched 4x)

[Cage]
Look at shorty from the Shining, all grown up rhyming
Still talking to my finger, but now it's through bitches stomach lining

[Mr. Eon]
I'll be the Smut Ambassador, bend her over point the ass back at a
Then I'll fucking laught at her

[Cage]
Picture me giving a fuck, that's Polaroid ?cunt seven?
Or Hot 97, with a yes-man brethern

[Mr. Eon]
Starbuck's stuck, you stained with feces
The only man who make roaches interchange species

[Cage]
I'm smacking DJ's for playing instrumentals for the wack mentals
Spitting all over the mic rentals
Bring all your dogs! My name is Cage Kennels
Not ???

[Mr. Eon]
At age 12 I spit my first rap out
In the 80's on your block like the first crack house
It's Eon cold-hearted, smoke a whole carton
Decapitate my best friend if he's bogartin

	""Quick to be like"" ""Peddling smut!"" (Repeat 4x)

    ""What kind of shit are you peddling?"" ""P-p-porn"" ""Smut peddlers""

	""You want to talk this old school bullshit about the rules?
	 Well here's a rule you might remember:
	 I'm the motherfucking fucking one who calls the shots""",Smut Council
Smut Peddlers,"[Kool Keith]
Yeah!
One two.. Smut Peddlers
Cool Keith.. in the place
(I stays actin like that!)

Pose for TV in lightning dub fashion
Big cities like New York and L.A. need some action
Channel 2 support the best rap on the NBA basketball court
Champion when I rap large, cats with champion thoughts get thinner
No minks displayed, y'all freeze this winter
Girls react to wack status, get tantalized with stunning
Operation black status - move you out like shipment
Your producers work with Mickey Mouse equipment
Anybody I get with start rhymin different
You're old like frozen biscuits
Delete your cheap service deliver raps like Fleet Service
Empire structure, elite service
The United States deserve us, everybody jumpin on Curtis
Mayfield play field stay still
Put blankets on Ampex reels, reel to reel
Walk back think back, double backed backpacks
Switch up the upper class, for the double class

[Chorus: repeat 2X]
(I want it like that! I got it like that!
I'm fuckin like that! I do it like that!)
Smack you with a condom, on and on
For.. you stink MC's!

[Eon]
I got vintage Nikes stuck firm in the earth's dirt
Thirty-one flavors of hydroponic sherbert
With rainbow jimmies, brain glow in me
It's the manic, run the point like Mike Bibby
The son of Henry, with the last minute entry
Y'all hangin on my balls, tea-baggin like Tetley
Introduce the high post to the low post
And choke on 'em, when we blow skunk on 'em
Kids doin coke mad cause they dick shrunk on 'em
And if your woman wants, I blow the spunk on 'em
Fuck a third eye, my third leg hobble her
With beer goggles, shit and Jack bottles, tobacco
I'm sick in essential elements I sip
Use a tuning fork to eat lace alphabets
Eon, hit the mindless with the timeless
Got a iced out dick, honey come shine this

[Chorus]

[Cage]
I stick my skull out for anybody
Comin out the side of my neck fuckin ugly white bitches is a HOB-BY
Callin me out I'm on the frontline sleep-walkin
Three million sheep talkin up intestines for this meat coffin
Run up in some dirty bitch watchin her soaps
Give my daughter a shotty if she pick up daddy's (?) envelopes
The only bitch I listen to
Tried to smuggle in some shit, but I couldn't piss it through
On a bottom feeder, pukin a two liter
Bash you and your crew tryin to sneak out a gay theater
Riddles, spinal town, screwed the vagina down
Cut the body and raped it to the acetate for vinyl clowns
Stuffed my jacket with albino down furs
She went on my plane starvin, eatin passengers
Even semi-digested poke for free
Til Kubrick jumps in the pussy and fucks it better than me

[Chorus]",Stank Mcs
