Band,Lyrics,Song
Tex Beneke,"This lovely day will lengthen into evening
We'll sigh goodbye to all we ever had
Alone where we have walked together
I'll remember April and be glad

I'll be content you loved me once in April
Your lips were warm and love and spring were new
I'm not afraid of autumn and her sorrow
For I'll remember April and you

The fire will dwindle into glowing ashes
For flames live such a little while
I won't forget but I won't be lonely
I'll remember April and smile",I'll Remember April
Tex Beneke,"Me and my wife live all alone 
In a little log hut we're all our own
She loves gin and I love rum, 
And don't we have a lot of fun! 

Ha, ha, ha, you and me, 
Little brown jug, don't I love thee! 
Ha, ha, ha, you and me, 
Little brown jug, don't I love thee! 
When I go toiling on the farm 
I take the little jug under my arm

Place it under a shady tree, 
Little brown jug, 'tis you and me. 
'Tis you that makes me friends and foes, 
'Tis you that makes me wear old clothes
But, seeing you're so near my nose, 
Tip her up and down she goes. 

If all the folks in Adam's race 
Were gathered together in one place, 
Then I'd prepare to shed a tear
(I'd let them go without a tear) 
Before I'd part from you, my dear. 

If I'd a cow that gave such milk, 
I'd dress her in the finest silk; 
Feed her up on oats and hay, 
And milk her twenty times a day. 

I bought a cow from Farmer Jones, 
And she was nothing but skin and bones
I fed her up as fine as silk, 
She jumped the fence and strained her milk. 

And when I die don't bury me at all, 
Just pickle my bones in alcohol
I'ut a bottle o' booze at my head and feet 
And then I know that I will keep. 

The rose is red, my nose is too, 
The violets blue and so are you
And yet, I guess, before I stop, 
We'd better take another drop.",Little Brown Jug
Tex Beneke,"Listen to my tale of woe, 
It's terribly sad but true, 
All dressed up, no place to go 
Each evening I'm awfully blue. 

I must win some handsome guy 
Can't go on like this, 
I could blossom out I know, 
With somebody just like you. So

Oh, sweet and lovely lady, be good 
Oh, lady, be good to me 
I am so awfully misunderstood 
So lady, be good to me 
Oh, please have some pity 
I'm all-alone in this big city 
I tell you I'm just a lonesome babe in the wood, 
So lady be good to me. 

Oh, please have some pity 
I'm all alone in this big city 
I tell you I'm just a lonesome babe in the wood, 
So lady be good to me. 
Oh lady be good to me.",Oh! Lady Be Good
Tex Beneke,"Somewhere there's music
How faint the tune
Somewhere there's heaven
How high the moon
There is no moon above
When love is far away too
Till it comes true
That you love me as I love you

Somewhere there's music
How near, how far
Somewhere there's heaven
It's where you are
The darkest night would shine
If you would come to me soon
Until you will, how still my heart
How high the moon

Somewhere there's music
How faint the tune
Somewhere there's heaven
How high the moon
The darkest night would shine
If you would come to me soon
Until you will, how still my heart
How high the moon",How High the Moon?
Tex Beneke,"East of the sun and west of the moon
We'll build a dream house of love dear
Close to the sun in the day
Near to the moon at night
We'll live in a lovely way dear
Sharing our love in the pale moonlight

Just you and I, 
Forever and a day
Love will not die, 
We'll keep it that way
Up among the stars 
We'll find a harmony of life to a lovely tune
East of the sun and west of the moon dear
East of the sun and west of the moon",East of the Sun (and West of the Moon)
Tex Hill,"Every day, along about evening
When the sunlight's beginning to pale
I ride through the slumbering shadows

Along the Navajo Trail
When it's night and crickets are callin'
And coyotes are makin' a wail
I dream by a smoldering fire
Along the Navajo Trail

I love to lie and listen to the music
When the wind is strummin' a sagebrush guitar
When over yonder hill the moon is climbin'
It always finds me wishin' on a star
Well what a ya know, it's mornin' already
There's the dawnin', so silver and pale
It's time to climb into my saddle
And ride the Navajo Trail

I love to lie and listen to the music
When the wind is strummin' a sagebrush guitar
When over yonder hill the moon is climbin'
It always finds me wishin' on a star
Well what a ya know, it's mornin' already
There's the dawnin', so silver and pale (like a silvery veil)
It's time to climb into my saddle

And ride the Navajo Trail
Ride the Navajo Trail
Ride the Navajo Trail",Along the Navajo Trail
Tex James,"Drop it like this, drop it like this girl
Drop it like this, drop it like this girl
Stuey Rock in the building

I need a smart girl, with a dumb booty, with a dumb booty
I need a smart girl, with a dumb booty, with a dumb booty
Drop it like this, drop it like this girl
Drop it like this, drop it like this girl

Legs ? so she say by the bail
Rest in peace to this beat, nobody kill it
She’s ahead of the class for she got a stupid booty
Get it? is she white at least she got a momma booty
Back it up and drop it down
Back it up and drop it down
Make that thing clap clap
Drop it out and back it down
? getting freaky on
She can’t ride it with the skirt on

I need a smart girl, with a dumb booty, with a dumb booty
I need a smart girl, with a dumb booty, with a dumb booty
Drop it like this, drop it like this girl
Drop it like this, drop it like this girl

That booty dumb that ass ain't got no sense aye
But still its smart enough to pay the rent aye
She got ass like taraji but swol' like Minaj me
Might take a picture put it up on display
I need a smart girl with a dumb booty
That thing so stupid
Could have been on clueless
That thing dropped out of high school
That thing got a low IQ
Put your hand up in the air if your booty dumb and you 5""2
Cause she hopping out of my Cadillac
I'll chop her down with that battle axe
Go on head throw that fanny back
Show me where you tatted at
Booty so big muh fuckas tryna find you
Now dudes tryna wife you
And I case you forgot let me remind you
I want a smart girl

I need a smart girl, with a dumb booty, with a dumb booty
I need a smart girl, with a dumb booty, with a dumb booty
Drop it like this, drop it like this girl
Drop it like this, drop it like this girl

Long heels red bottom ? her boy is short
? told ‘em boys she had at her momma house
She drank cool, gone clean
She drank linen, she smoke green
She danced through the house all by herself
Like she trying out for the twerk team
I got a condo on my wrist ?
I’m cash's out like I'm cash out
Everybody know me I'm Tex James
Like a smart girl with a dumb booty
Word from me, college duty
Ass so big don’t make no sense
Super stupid!
Ridiculous

I need a smart girl, with a dumb booty, with a dumb booty
I need a smart girl, with a dumb booty, with a dumb booty
Drop it like this, drop it like this girl
Drop it like this, drop it like this girl",Smart Girl
Tex Owens,"When the cattle are prowlin'
The coyotes are howlin'
Out where the doggies bawl
Where spurs are a-jinglin'

This cowboys a-singin'
A lonesome cattle call
(Long yodel)

I ride in the sun
Till my days work is done
Roundin' up cattle each fall
(Short yodel)
Singin' my cattle call

For hours I will ride
On the range far and wide
Night winds blow up a squall
I don't care what the weather

My hearts light as a feather
Singin' my cattle call
(Long yodel)",Cattle Call (Theme Song)
Tha Alkaholiks,"Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

E-Swift test the rocket launcher, let's blow up the spot, 
Show 'em what we got for the ninety-flow shot. 
I'm the, brown bomber droppin' verbal scuds, 
I write rhymes while my momma peel the skin off the spuds. 

This ain't baseball, naw, the Liks won't slump, 
So make room, for the crew with beats the jump. 
Yo, I'm the baddest man with a hit since Willie Mays, 
I'm playin' for the A's, O.G. was right 'cause Rhyme Pays. 

I walk through a rainstorm, I didn't even get wet, 
I was bailing through Hell I didn't even bust a sweat. 
So you must have a locomotive, I mean a crazy reason, 
To want to step up, it's sucker punk season. 

Bring it on young one, so you can get done, 
I got mo' styles than the miles to the sun. 
Ninety-three million, five thousand flows, 
And here's one more for the hoes. 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

Kick your, dopest rhyme I'll break it up like 3rd Bass, 
I'm from the crew that sets it off by sprayin beer in your face. 
So the ninety-four to them I put my niggas that remember, 
Means I'm steppin to the mic with lyrics colder than December. 

(Brr!) The liquidator with the hardcore demanor's, 
Bustin' out the perpetrators I see through 'em like a Zima. 
So I'm never caught between a hard place and a rock, 
'Cause I kill rhyme bandits bare handed like Mr. Spock. 

I told chief not to start no beef, 
He tried to shoot me with his gun I caught the bullet with my teeth. 
'Cause I'm stronger than the bull that's on the Schlitz Malt Liquor, 
Hittin up your cities with the Alkaholik sticker. 

'Cause I feel like bustin' loose, 
It's the wicked pain inflicter with the Mickey's deuce deuce. 
Droppin rhymes like a boulder on the twenty-one and older, 
That's what your momma with my picture tattoos on her shoulder. 

So rap artists, ""Get ready to rumble!"", 
'Cause I got lyrics up my sleeve that slam harder than Mutumbo. 
I heard your demo tape that shit was faker than a scam, 
While I be saying shit that make you say. 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the fro that'll make ya say, (daaam) 
Alkaholiks got the hoes that'll make ya say. (daaam) 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

I've been told that my style is so cold it make your nose run and j, 
I make the ladies say, ""Make money money!"". 
I used to have a curl but I cut my shit real low, 
'Cause every weekend I had a spin on the pillow. 

Watts, Willabrooke, even shook, when I took, 
A fresh-ass hook out my notebook. 
Dan-na-dah, dan-na-dah, I love sports, 
I even watch soccer and the girls on the tennis courts. 

You try to tackle me, you couldn't make me fall, 
'Cause I been movin ahead since the day I learned to crawl. 
Y'all, aw shit, let me make a wish, 
I wish all the punk MC's turn to fish. 

So I could just hook 'em, take 'em home and cook 'em, 
That's how I floss yo pass the hot sauce. 
When I walk down the streets I leave my feet prints, 
In the concrete, 'cause I'm fat meaning, I'm so complete. 

Like a freak on an elevator I'ma fuck you up, 
It's the Ro, with the, inebiriated flow. 
I hate to boast but I'm the host with most, 
And I'm ghost, here's a toast to my people's from coast to coast, 

Alkaholiks got the beats, (daaam) 
Alkaholiks got the beats, (daaam) 
Alkaholiks got the beats, (daaam) 
Alkaholiks got the beats, (daaam) 

Alkaholiks got the beats, (daaam) 
Alkaholiks got the beats, (daaam) 
Alkaholiks got the beats, (daaam) 
Alkaholiks got the beats. 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam) 

Alkaholiks got the beats that'll make ya say, (daaam) 
Alkaholiks got the freaks that'll make ya say, (daaam) 
Alkaholiks got the rhymes that'll make ya say, (daaam) 
Every time we make a jam, make ya want to say. (daaam)",Daaam!
Tha Alkaholiks,"The Baby Bubbas in the house
We came here to party, so get up everybody 
We came here to party, so get up everybody 
We came here to party, so get up everybody 
We came here to party, so get up everybody 

Well my name is J-Ro I came to rock the world
And my name is Lil Tone I got all the girls
In the place to be is Devastating E
And Exhibit on the mic so viciously

The Baby Bubbas in the house 
The Baby Bubbas in the house

I say sticks and stones may break my bones
But this gat sure nuff will kill ya
And if you're messin' with Tone then you will see
On the street is where I'll leave ya
I say I don't play games when I play that thang
You make a move get up and to the boogie the bang
Cause I'm a, Superfly on the microphone
And you can tell by now I got it goin' on

See I wear my Adidas shoes real real tight
Just so I can do my windmills right
I'm fresh out the box, baby can you dig it
Funky def rhyme comin' straight from Exhibit
See we came here, to rock the world
I broke out the sheen and refreshed my curl
See I hip, hop, never will I stop
Protect and serve you like Robocop

Well my name is E in the place to be
I like to drink cold old, forties
Drink until my stomach is numb
And talk about tall big ever-rum
Rappin' on the mic like he's the man
With this break I'm Superman
Lookin' like Kurtis Blow's song
Singin' dum-diddy-dum-diddy-diddy-dum-dum

Well I'm the king of romance, don't stop to rock
Girl I can't dance, but I can pop-lock
I wanna freak freak, I'm so unique
Get your panties wet every time I speak
Well you spell my name with a J-R-O
I'm a hip-hop professional
Sippin' rum and coke straight out my cup
Yo E-Swift won't you cut it on up?

Ayy DJ, aiyyy DJ
Yo what's the name of this song, man, what's the name of this song?
Flashback, always coming right and exact
Flashback, and you know we could never be wack
Flashback, Baby Bubbas comin right at you
Flashback, Lil Tone, what cha gonna do

Well I was walkin' down the street it was sunny and hot
I saw my sexy girl drinkin' on a soda pop
I said, ""Uh baby doll, you got it goin' on
You make me feel warm like butter on popcorn
A sexy chocolate, you're sweet like a cookie
Why don't you play rookie, so we can go boogie?""
A hoochie coochie, a inny minny monny
My rhymes stay shinin' like gold on a diamond
Some can chill let me tell my grin
Cause I was there the first day when pimpin' began
Because Uffy told Duffy, and Duffy told me
Then I told it to the Mack then they make the movie

Well I was standin' on the corner talkin' to myself
I said self, you rhyme like no one else
Well you the rapper man's rapper, dressed fresh and dapper
Everybody knows you do the funky hand clapper
Remember that party down on eighty-fifth
You best believe man you was shootin' the gift
So I bought myself a forty and some candy too
Slapped myself out and started doin' the do

Thanksgiving I went to mom's house
Cookin' that pork and I seen the mouse
Shit wasn't right, I lost my appetite
She made me stick my black ass there all night
I was stuck, she didn't give a fuck
I found that I was shit out of luck
And my stomach had a big-ass loll
So I drunk some Pepto-Bismol
To the hip to the hop you just don't stop
On the microphone is where I rock
Sucker MC's talkin' all that stuff
Party people let me hear you say rah

See I rap real strong, remove you like a tumor
You're nothin' but cum on the sole of my Puma
You know I'm def, ladies say I'm fresh
See I rock the crowd til there's no one left
I'm slick like oil, I'm rollin' in my caddy
I make the females scream, ""Hey Cad Daddy!
What's up with you? The Baby Bubba crew?""
We kick it on Electric Avenue
So all the girls know I'm colder than the freezer
Exhibit in the house party people I'ma Libra

My name is Lil Tone and I'm good to go
And my zodiac sign baby is a Leo

My name is Devestate rock from dawn to dust
My zodiac sign is Aquarius

G-G-Gemini is my zodiac sign
I rock the house party at the drop of a dime

Baby Bubba's on the mic, E-Swift's on the cut
So get up out your seat and shake your butt
The Baby Bubba's (repeat 3X)

Yes, everybody put your headphones on
Sit down sit down yes calm down
The question was, what is an Alkaholik?
A Alkaholik is this
Some people take their first drink of alcohol
They like it, or they don't
They come back tot, or they stay away
You listen to hip-hop for the first time, you like it or you don't
You either come back or you stay way
You come back to Tha Alkaholiks, liquid flows, every time baby
So get it right, get it right motherfucker!
The Liks is in the house for ninety-five, keepin' it live
Yes yes, all the hip-hoppers say yes yes
And remember this, you cannot escape the power of the T's
And on that note, we gonna take it to another level
Ha ha ha ha ha ha ha excuse me",Flashback
