Band,Lyrics,Song
Haze,"Esta es la historia de una niña que vivía 
En el barrio de la paz
De ella se decía que quería vende droga 
Como su papá 

Por ella nadie apostaba 
Su futuro se nublaba 
Y no había hecho mas 
Que empezar

Quien no quiere dinero
Dime, quien no quiere dinero 
Pa gastarlo en la ciudad 

Quería pan 
Quería joyas 
No valoras na si no lloras 
Lo mejor de no tener na 
Es tener que trabajar y sudar 
Por apartar la miseria a un lao 

Conseguir respeto 
A base de coraje y cojones 
Ella lo tenia, ella lo sabia 
Ella se lo merecía 
Valia pa eso y pa mas

Tenia to lo que quería 
Vestía la ropa con la que tu solo puedes soñar 

Muchos son los talentos 
Que se pierden en la na 
Pero cuando tu solo sirves pa traficar 
Es lo que pasa 

Te llaman, te llaman 
Teléfono no deja de sonar  
Esta es la historia de una niña que vivía 
En el barrio de la paz 
De ella se decía que quería vender droga 
Como su papá 

Por ella nadie apostaba 
Su futuro se nublaba 
Y no había echo mas que empezar 

Quien no quiere 
Dinero dime quien no quiere dinero 
Pa gastarlo en la ciudad 
A las 9 estaba allí 
Y era respeto lo que faltaba 
Si, cuidao volaron las balas 
Tan difícil es levantarse por la mañana? 

Por ser mujer, llevaba pistola, 
Ya sabes, pa no sentirse sola 
A nadie le gusta que le jodan 
Siempre tu tienes que pensar dos veces 
Quien se come la mierda cuando aparece 

Si sales de allí es porque tienes suerte 
Pa otra vez tendré mas cuidao
Mama, iré con gente 

Tenia to lo que quería 
Vestía la ropa con la que tu solo puedes soñar 

Esta es la historia de una niña que vivía 
En el barrio de la paz 
De ella se decía que quería 
Vende droga como su papá 
Por ella nadie apostaba 
Su futuro se nublaba 
Y no había echo mas que empezar 

Quien no quiere dinero 
Dime quien no quiere dinero 
Pa gastarlo en la ciudad",La Niña
Haze,"Por la noche

Sin reputación no hay respeto conozco esta zona
Esta mona no se anda por las rama
Hablo claro consecuencias llegan
Si me necesitas llama ¿por qué no?

Apunto alto me lo guiso apuesto por la noche
Oyendo ruidos que hacen los animales y los coches
Hago piezas de coleccionista y broches
Sin palabras no hay personas

Sin reputación no hay respeto conozco esta zona
Esta mona no se anda por las rama
Hablo claro consecuencias llegan
Si me necesitas llama

Café me mantiene cada mañana
Cada día en pie estudiando ciencias vigilando aceras
Mi ruido cae en la coctelera, en la hoguera
En la autopista un ungüento que no hace cualquiera

Sin embellecimiento en ese carro sin asiento
Me sientes lo siento yo no practico el arrepentimiento
Mi templo tiene cimiento
Puño y letra piso con seguridad, tos buscan equilibrio

Yo no freno calibro con brió aire sobrio
No cojeo os cojo dormío hijo mío
Te lo dan todo hecho y no dices ni pió
No se puede hacer mejor

Unidad de crisis a la orden del día
Si to' fuera perfecto ¿qué dirías?
Otro día más la misma mierda

¿Porque no? Apunto alto me lo guiso a puesto por la noche
Oyendo ruidos que hacen los animales y los coches
Hago piezas de coleccionistas y broches
Sin palabras no hay personas

Sin reputación no hay respeto conozco esta zona
Esta mona no se anda por las rama
Hablo claro consecuencias llegan
Si me necesitas llama

Cualquiera cuestiona, pocos responden
Dime como, cuando, donde
Somos los mismos con dinero y sin dinero
Yo no pido estragos lo mío primero

Sudo me cuesta trabajo hacerlo a mi manera
Lo estamos intentando, ¿qué más quieres?
Míale lamiendo las mieles yo tengo lo que tú quieres
Mala sin ser uno nueve siete nueve

Sé quién eres y con cuanto vienes, entiendo idiomas
Fíjate quien va hablar mírame a los ojos
Fíjate quien va hablar tengo pájaros en la cabeza
Que razonan encerraos en jaulas aprendiendo a hablar

Aunque duela dime la verdad
Le estás haciendo la cama cariño
Luego vas a tenerte que acostar en ella en la vida real
De qué sirven los respetos

¿Porque no? Apunto alto me lo guiso a puesto por la noche
Oyendo ruidos que hacen los animales y los coches
Hago piezas de coleccionistas y broches
Sin palabras no hay personas

Sin reputación no hay respeto conozco esta zona
Esta mona no se anda por las rama
Hablo claro consecuencias llegan
Si me necesitas llama

¿Porque no? Apunto alto me lo guiso a puesto por la noche
Oyendo ruidos que hacen los animales y los coches
Hago piezas de coleccionistas y broches
Sin palabras no hay personas

Sin reputación no hay respeto conozco esta zona
Esta mona no se anda por las rama
Hablo claro consecuencias llegan
Si me necesitas llama

Por la noche

",Por la Noche
Haze,"Vivo en una cárcel sin muros, se llama ignorancia
Perdí la inocencia, la infancia y gané respeto 
Aprender en la calle es duro, probé las sustancias 
Sentí la violencia y el ansia por ganar dinero 
Frío, bandera negra pirata mi alma 
He sido, carne de cañón, sentí el calor del cañón 
Pero el calor del cariño en mi piel yo nunca lo he sentío 
Aquí las sirenas anuncian otro barco hundío 
Perdío, de quién me fío
Lucifer las carga pero no es el que dispara el arma 
La blanca me calma, pierdo el sentío 
Estando ciego no siento
Cállate puta conciencia, sé lo que he perdío 
Quién tiene la culpa, quién conoce los límites
Un narco en un barrio es un héroe, yo solo lo imité
Me refugio en la escritura, el tiempo es mi vigía
Una carta más en esta celda fría

En esta celda, me estoy muriendo por verte
Dibujo en las paredes, un corazón con tu nombre 
Y en esta carta, pido que vengas a verme
Porque me siento mu' solo y el tiempo aquí se detiene

Muero en una vida distinta, se llama presidio
Conmigo vive el odio y reside la venganza 
Un bala perdía, un pinta, pienso en el suicidio 
Ella no viene a verme, no me escribe mi esperanza
No pienso perderte, no te llegan mis cartas
Maldita sea, estoy en el patio, buscando pelea
Con sangre en los nudillos, el corazón me patalea 
Me suda el carajo el funcionario y que me vea
Si no vienes, si no escribes, me siento solo 
Voy a chinarme como un perro, a desangrarme en el chabolo
Y luego sentiré el frío, de qué me sirve rezar
Dios mío, te desafío

En esta celda, me estoy muriendo por verte
Dibujo en las paredes, un corazón con tu nombre 
Y en esta carta, pido que vengas a verme
Porque me siento mu' solo y el tiempo aquí se detiene 

De noche me quedo dormío, y sueño que has venío a verme 
Entonces se me pasa el frío y en el recuento no me despiertes

Y en esta celda, me estoy muriendo por verte
Dibujo en las paredes, un corazón con tu nombre 
Y en esta carta, pido que vengas a verme
Porque me siento mu' solo y el tiempo aquí se detiene 

Esto es un canto de esperanza 
Pa' un mundo de cemento y hierro, 
Adri, vuela, vuela lejos de alhaurín, y tú
Y tú, compi, paciencia, seca esas lágrimas
Que de ahí se sale, me entiendes
De ahí se sale, libertad 

En esta celda, me estoy muriendo por verte
Dibujo en las paredes, un corazón con tu nombre 
Y en esta carta, pido que vengas a verme 
Porque me siento mu' solo y el tiempo aquí se detiene",En Esta Celda
Hazel,"She goes down
Says I ain't got no time left
She dies, said
Well I am the one
I am the only one
I am the one
So dream of me

She buys time to go have said again
I am the one
I am the only one
She said she said she said
Dream of me
Dream of me

She said
She said
She said
She said

She goes down
Says I ain't got no time left
She died and said
Well I am the one
I am the only one
I am the one
So dream of me

She buys time to go have said again
I am the one
I am the only one
She said she said she said
Dream of me
Dream of me

She said
She said
She said
She said",Shiva
Hazel,"Inky black, like my arms
47 lucky charms
Passing through me
Never ending
A gift, my sweet, I was sending
Never happened, not supposed to
All I wanted

Was to be next to you
Through December, I just waited
You got angry, and I felt cheated
Should have left it
All the distance
Broken hearted

With no resistance
47 lucky charms
On your table and in your arms
We never happened
There's a reason why it ended

Confused and deadened
So that I'll carry
With my years
The sound of you
Ringing in my ears",Ringing in My Ears
Hazel Dickens,"Well I tried to be the kind of woman you wanted me to be
And it's not your fault that I tried to be what I thought you wanted to see
Smilin' face shinnin' hair clothes that I thought you'd like me to wear
Made to please and not to tease it's the custom made woman blues.

Yes I tried to be the kind of woman you wanted me to be
And I tried to see life your way and say all the things you'd like me to say
Lovin' looks gentle hands an guaranteed to keep a' holdin' your man
Made to please and not to tease it's the custom made woman blues.

And now you say you're tired of me and all of those things I thought you wanted me to be
Is it true you want some one who knows how to think and do on her own
Lord it's hard to realize the lessons I learned so was young were nothing but lies
Made to please and not to tease it's the custom made woman blues
Made to please and not to tease it's the custom made woman blues.

",Custom Made Woman Blues
Hazel Dickens,"Oh the green rolling hills of West Virginia
   Are the nearest thing to heaven that I know
   Though the times are sad and drear and I cannot linger here
   They'll keep me and never let me go.

My daddy said don't ever be a miner
or a miner's grave is all you'll ever own
There's hard times everywhere I can't find a dime to spare
These are the worst times I've ever known

So I'll move away into some crowded city
In some northern factory town you'll find me there
Though I'll leave the past behind 'll never change my mind
These troubled times are more than I can bear.

Someday I'll go back to West Virginia
To those green rolling hills I love so well
Oh someday I'll go home and I know I'll right the wrong
And these hard times will follow me no more.",The Green Rolling Hills of West Virginia
Hazel Dickens," Now you're back on my doorstep a' crying
   Like I cried through all those lonely years
   But I can't dry your tears it's been too long since love was here
   And I've already gave you my better years

And so the pages of time kept right on turning
They never stopped for us to harvest the years
And old embers of love kept right on dying
For there was no one to drown my tears.

But I've tried not to blame you
and I try not to shame you
All I can do now is wish you well
But if you should need a friend
I'll be there until the end
Just don't ask me to love you again.

   And don't come back to my doorstep a' crying
   Hoping for what's been dead so long
   For the embers have all turned to ashes
   There's nothing here but old memories and this song.

   No don't come back to my doorstep a' crying
   There's nothing here but old memories and this song.
",My Better Years
Hazel Dickens,"CALL HIM DRUNKEN IRA HAYES,

HE WON`T ANSWER ANY MORE;

NOT THE WHISKEY DRINKIN` INDIAN,

NOT THE MARINE WHO WENT TO WAR.


[verse 1]:

GATHER `ROUND ME PEOPLE,

THERE`S A STORY I WOULD TELL

ABOUT A BRAVE YOUNG INDIAN

YOU SHOULD REMEMBER WELL;

FROM THE LAND OF THE PIMA INDIANS -

A PROUD AND NOBLE BAND,

WHO FARMED THE PHOENIX VALLEY - 

IN ARIZONA LAND.


[verse 2]:

DOWN THEIR DITCHES FOR A THOUSAND YEARS -

THE WATERS GREW IRA`S PEOPLE`S CROPS,

TILL THE WHITE MAN STOLE THEIR WATER RIGHTS -

AND THEIR SPARKLIN` WATER STOPPED.

NOW IRA`S FOLKS GREW HUNGRY -

AND THEIR LAND GREW CROPS OF WEEDS.

WHEN WAR CAME IRA VOLUNTEERED -

AND FORGOT THE WHITE MAN`S GREED.


[Chorus]:

CALL HIM DRUNKEN IRA HAYES,

HE WON`T ANSWER ANY MORE;

NOT THE WHISKEY DRINKIN` INDIAN,

NOT THE MARINE WHO WENT TO WAR.


[verse 3]:

WELL, THEY BATTLE UP IWO JIMA HILL -

TWO HUNDRED AND FIFTY MEN,

BUT ONLY TWENTY SEVEN LIVED 

TO WALK BACK DOWN AGAIN;

WHEN THE FIGHT WAS OVER -

AND OLD GLORY RAISED,

AMONG THE MEN WHO HELD IT HIGH

WAS INDIAN IRA HAYES.


[Chorus]:

CALL HIM DRUNKEN IRA HAYES,

HE WON`T ANSWER ANY MORE;

NOT THE WHISKEY DRINKIN` INDIAN,

NOT THE MARINE WHO WENT TO WAR.


[verse 4]:

IRA HAYES RETURNED A HERO,

CELEBRATED THROUGH THE LAND,

HE WAS WINED AND SPEECHED AND HONORED,

EVERYBODY SHOOK HIS HAND;

BUT HE WAS JUST A PIMA INDIAN,

NO WATER, NO HOME, NO CHANCE;

AT HOME NOBODY CARED WHAT IRA HAD DONE -

AND WHEN DO THE INDIANS DANCE?


[Chorus]:

CALL HIM DRUNKEN IRA HAYES,

HE WON`T ANSWER ANY MORE;

NOT THE WHISKEY DRINKIN` INDIAN,

NOT THE MARINE WHO WENT TO WAR.


[verse 5]:

THEN IRA STARTED DRINKIN` HARD,

JAIL WAS OFTEN HIS HOME;

THEY LET HIM RAISE THE FLAG AND LOWER IT,

AS YOU WOULD THROW A DOG A BONE;

HE DIED DRUNK EARLY ONE MORNING,

ALONE IN THE LAND HE`D FOUGHT TO SAVE;

TWO INCHES OF WATER IN A LONELY DITCH -

WAS THE GRAVE FOR IRA HAYES.


[Chorus]:

CALL HIM DRUNKEN IRA HAYES,

HE WON`T ANSWER ANY MORE;

NOT THE WHISKEY DRINKIN` INDIAN,

NOT THE MARINE WHO WENT TO WAR.


[verse 6]:

YEAH! CALL HIM DRUNKEN IRA HAYES,

BUT HIS LAND IS JUST AS DRY,

AND THE GHOST IS LYING THIRSTY

IN THE DITCH WHERE IRA DIED.
",The Ballad of Ira Hayes
Hazel Dickens,"There's a path that leads back through my memories
And how often I've walked it these days
Where I find sweet piece among the flowers
On the grassy banks beyond the river bend

But it's only a memory
Yes it's only a memory my friend
Yes it's only a memory
I can never go back home again

Down by the river
Down by the old river bend
Down by the river
The sweet fragrance of flowers 

Oh it seems life troubles and trials
Get harder and harder to mend
Oh how sweet it would be to sit down
On the grassy banks beyond the river bend

But it's only a memory
Yes it's only a memory my friend
Yes it's only a memory
I can never go back home again

Down by the river
Down by the old river bend
Down by the river
The sweet fragrance of flowers ",Beyond the River Bend
