Band,Lyrics,Song
Elvis Costello,"If I could believe two and two is five
Two wrongs make a right
Well then, man alive
Lost in my insolence and sneers
That might sound like prayers
If I could believe

If I could believe
You were from heaven sent
Then just losing you
Would be my punishment
But in the hour of disgrace
I might see his face
If I could believe

If I could believe
Then I know I might
Sleep all through the night
But how many times must I wake in fright
Nagging doubts still tugging on my sleeve

If I could believe two and two is five
Two wrongs make a right
Well then, man alive
Lost in my insolence and sneers
That might sound like prayers
If I could believe
If I could believe",If I Could Believe
Elvis Costello,"Now that you set everybody free
What you going to do about me?
Don't want to be treated like some poor grateful clown
I'd rather go back in the sweet underground
Where I can tell the time by the color of my skin
And I know my neighbor 'cos he's the one, yes he's the one
Who always turns me in

A woman works the tunnel in the middle of the night
Picking up every lost object in sight
Handbags, toupees, lost legs and fingernails
The black market eats up all your failures
Her transistor offers no salvation or regrets
No pool, no pets, no cigarettes
Just non-stop Disco Tex and the Sex-o-lettes

There's no name, there's no name
There's no name, there's no name
There's no name, there's no name
For the pain we'll cause you again and again
For the pain we'll cause you again and again

The Liberation Forces make movies of their own
Playing their Doors records and pretending to be stoned
Drowning out a broadcast that wasn't authorized
Incidentally the revolution will be televised
With one head for business and another for good looks
Until they started arriving with their rubber aprons and their butcher's hooks

There's no name, there's no name
There's no name, there's no name
There's no name, there's no name
For the pain we'll cause you again and again
For the pain we'll cause you again and again

They're hunting us down here with Liberty's light
A handshaking double talking procession of the mighty
Pursued by a T.V. crew and coming after them
A limousine of singing stars and their brotherhood anthem
The former dictator was impeccably behaved
They're mopping up all the stubborn ones who just refuse to be saved

I refuse to be saved [x12]",Refuse to Be Saved
Elvis Costello,"They talked to the sister, the father and the mother
With a microphone in one hand and a chequebook in the other
And the camera noses in to the tears on her face
The tears on her face
The tears on her face
You can put them back together with your paper and paste

Stick out your tongue
Drink down the venom

She sleeps with the shirt of a late, great country singer
Stretched out upon her poor jealous husband's pillow
In time you can turn these obsessions into careers
While the parents of those kidnapped children start the bidding for their tears

What would you say?
What would you do?
Children and animals two by two
Give me the needle
Give me the rope
We're going to melt them down for pills and soap

Four and twenty crowbars, jemmy your desire
Out of the frying pan into the fire
The king is in the counting house
Some folk have all the might
And majesty will run on Bombay Gin and German spite
They come from lovely people
(They come from lovely people)
With a hard line in hypocrisy
There are tears of mediocrity
For the fag ends of the aristocracy

What would you say?
What would you do?
Children and animals two by two
Give me the needle
Give me the rope
We're going to melt them down for pills and soap

Stick out your tongue, stick out your tongue
Stick out your tongue, stick out your tongue
Drink down the venom

The sugar-coated pill is getting bitterer still
You think your country needs you but you know it never will
So pack up your troubles in a stolen handbag
Don't dilly dally boys rally 'round the flag
Give us our daily bread, give us our daily bread, in individual slices, in individual slices
And something in the daily rag to cancel any crisis

What would you say?
What would you do?
(Did you find out how to lie?)
Children and animals two by two
(Did you find out how to cheat?)
Give me the needle
(The elite bleat, they're obsolete)
We're going to melt them down for
Stick out your tongue
(We're going to melt them down for pills and soap)
Now if you'd only genuflect, now if you'd only genuflect
Stick out your tongue, stick out your tongue
Now if you'd only genuflect
Stick out your tongue, stick out your tongue, stick out your tongue, stick out your tongue",Stick Out Your Tongue
Elvis Costello,"Lightning up!
And shake the ground

Is that a horn that's blowing?
Or a bell that's tolling?
Walls are falling
Ships pulled out from their mooring
Is that a river or just a road the storm has stolen?

And this will predict the times these signs will bring
Me and my stupid heart
We were never apart
But now sugar won't work

Lightning up!
And fly the coop
Far from this tin-pan alley oop
Did you think I was your dupe?
I hear such lies and howlers
Words to pull out your molars

And this will predict the times these signs will bring
Me and my stupid heart
We were never apart
But now sugar won't work, sugar won't work

Lightning up!
Sugar the pill
A wall of ocean ten miles high
Metal darts torn from the sky
Like wanton boys make noise pull wings from flies

And this will predict the times these signs will bring
Me and my stupid heart
We were never apart
But now sugar won't work, (sugar won't work) [x5]",Sugar Won't Work
Elvis Costello,"Just because you don’t speak the language
Doesn’t mean that you can’t understand
Just because you don’t speak the language
Doesn’t mean that you can’t understand
The twist in the script of the insult
Scrawled on the back of your hand

Torn from the pages of scripture
Sprayed on the wall in the frays of a flag
Kisses forbidden on lips
And all of your fine clothes worn into rags

Tripwire, tripwire, tripwire, tripwire
There’s a tripwire
Tripwire, tripwire, tripwire

Don’t open the door ‘cos they’re coming
Don’t open the door ‘cos they’re here
Above there’s an ominous humming
Below there’s a murmur of prayer

Torn from the pages of scandal
Sprayed on a wall in the frays of the flag
Kisses forbidden on lips
And all of your fine clothes blown into rags

Tripwire, tripwire, tripwire, tripwire
There’s a tripwire
Tripwire, tripwire, tripwire

There’s a cross in the line there’s a circus
There’s a voice that you might overhear
There’s a lens making the picture perfect
They say you have nothing to fear

Torn from the pages of pamphlets
Thrown in the air like confetti in church
Far, far away there’s a target
And the sound of an army just starting to march

Tripwire, tripwire, tripwire, tripwire
There’s a tripwire
Tripwire, tripwire, tripwire

Just because I don’t read the language
Doesn’t mean that I'm blind to the threat
Though I thought there was more to forgiveness
Than all we conveniently forget

Torn from the pages of history
Repeated again and again and again
You’re either for or against us
And that is how the hatred begins

Tripwire, tripwire, tripwire, tripwire
There’s a tripwire
Tripwire, tripwire, tripwire...",Tripwire
Elvis Costello,"Now there's a crank in every crowd
Sprinkling gunpowder
Seems that everything is about to blow
They lit the burning paper
With a waxen taper
Sitting up here on Viceroy's Row

And they're gathering flowers
In the crack of hours where all of the nightmares go
Watching the pipeline as it overflowed
Sitting pretty here on Viceroy's Row

He made a fortune out of barbed wire
In the last days of the Empire
Built a cast-iron curtain
Just to keep control

He was a tycoon, then a cheapskate
Went out looking for a keepsake
To tuck into his suitcase on Viceroy's Row

And they're gathering flowers
In the crack of hours where all of the nightmares go
Watching the pipeline as it overflowed
Sitting pretty here on Viceroy's Row

He had a satchel full of cash
And dishes full of ashes
He went from boom to bust
In the blinking of a lash

Heard the rat-a-tat of the late patrol
Shooting out the lights up on Viceroy's Row

And they're gathering flowers
In the crack of hours where all of the nightmares go
They're coming for him slowly
Now the war is over
Sitting up here on Viceroy's Row

The woman in a blindfold
She doesn't want her hand held
Walking through a minefield
Saying ""How does this feel?""
Stepping on the quicksand
Going down slow
Hiding up here on Viceroy's Row

Nothing satisfies
The ruins of his blue eyes
Like blood stains on a diamond mine
And deep within you felt
Not one measure of his guilt
Staring in the dark up on Viceroy's Row

Yet her penitent lover
Took a ribbon of rubber
Tied her to the bed made of silken thread

But without an ounce of mercy
They denounced him with a curse
Hammering on the door upon Viceroy's Row

Now his little concubine in her cemetery drag
Her face all smeared with charcoal
Is leaving all her cares, so
Take 500 acres and see what you can sow
We came to overthrow those on Viceroy's Row

They're gathering flowers
In the crack of hours where all of the nightmares go
Watching the pipeline as it overflowed
Sitting up here on Viceroy's Row",Viceroy's Row
Elvis Costello,"I've got this phosphorescent portrait of gentle Jesus meek and mild
 I've got this harlot that I'm stuck with carrying another man's child
 The solitary star announcing vacancy burnt out as we arrived
 They'd throw us back across the border if they knew that we survived
And they were surprised to see us
 So they greeted us with palms
 They asked for ammunition, acts of contrition and small alms

Wake me up, wake me up, wake me up, wake me up, wake me up
With a slap or a kiss
Wake me up, wake me up, wake me up, wake me up, wake me up
There must be something better than this

 I've got this imaginary radio, and I'm punching up the dial
 I've got the A.C. trained on the T.V. so it won't blow up in my eye
 And everything that I thought fanciful or mocked as too extreme
 Must be family entertainment here in the strange land of my dreams
 And I'm practicing my likeness of St. Francis of Assisi
 And if I hold my hand outstretched
 A little bird comes to me

 And I might recite a small prayer
 If I ever said them
 I lay down on an iron frame
 And found myself in Bedlam
 Stepping on the fingers that were stretching through the bars
 Wailing echoes down the corridors

 Wake me up, wake me up, wake me up, wake me up, wake me up
With a slap or a kiss
Wake me up, wake me up, wake me up, wake me up, wake me up
There must be something better than this

 They've got this scared and decorated girl strapped to the steel trunk of a Mustang
 They drove her down a cypress grove where traitors hang and stars still spangle
 They dangled flags and other rags along a colored thread of twine
 They dragged that bruised and purple heart along the road to Palestine

 Someone went off muttering, he mentioned thirty pieces
 Easter saw a slaughtering, each wrapped in bloodstained fleeces

My thoughts returned to vengeance but I put up no resistance
 Though I seemed a long way from my home
 It really was no distance

 Wake me up, wake me up, wake me up, wake me up, wake me up
With a slap or a kiss
Wake me up, wake me up, wake me up, wake me up, wake me up
There must be something better than this

 And the player piano picks out ""Life Goes On""
 The Ringtone rang out ""Jerusalem""
 Into the pit of sadness
 Where the wretched plunge
 We've buried all the Innocents
 We must bury revenge

 Wake me up, wake me up, wake me up, wake me up, wake me up
There must be something better than this
There must be something better than this
There must be something better than this

 In the name of the Father and the Son
In the name of Gasoline and a Gun
Wake me up, wake me up, wake me up, wake me up, wake me up",Wake Me Up
Elvis Costello,"Last lions roar before they're tamed
I stood out in the glorious reign
Knowing full well I can't go home again
Wise Up Ghost

Wise Up
When are you going to rise up?
Wise Up Ghost
Yield some sighs up
Wise Up Ghost

Go on your merry way now if you must
Fool's Gold turns rivets into rust
'Til you don't know who to trust
Wise Up Ghost

Wise Up
When are you going to rise up?
Wise Up Ghost (Wise Up Ghost)
Yield some sighs up (Wise Up Ghost)
Wise Up Ghost (Wise Up Ghost)

Old woman living in a cardboard shoe
Lost so many souls, she don't know what to do
So, say your prayers 'cos down the stairs it's 1932
Wise Up Ghost

She revolves around a sparkling pole
Stares into the mirrored wall
Sees another woman walking through a market stall
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)

Wise Up
When are you going to rise up?
Wise Up Ghost (Wise Up Ghost)
Yield some sighs up (Wise Up Ghost)
Wise Up Ghost (Wise Up Ghost)

Lost girl found on the radio
Down around Larado
Go direct to hell you murdering so-and-so
Wise Up Ghost

Trapped within a House of Feathers
Sitting in a Shirt of Wire
Howling at a Wall of Flowers
Saying ""Wise Up Ghost""

Wise Up
When are you going to rise up?
Wise Up Ghost (Wise Up Ghost)
Yield some sighs up (Wise Up Ghost)
Wise Up Ghost (Wise Up Ghost)

I walked along an iron pier
Where Rose's kisses turned to tears
Saltwater rushing over the pebbles under there
Wise Up Ghost

Last sigh of passion
Slipped into the room like an assassin
Glad tidings we bring
For you and your King
Wise Up Ghost

Wise Up
When are you going to rise up?
Wise Up Ghost (Wise Up Ghost)
Yield some sighs up (Wise Up Ghost)
Wise Up Ghost (Wise Up Ghost)

Last lions roar before they're tamed
I stood out in the glorious reign
Knowing full well I can't go home again
Wise Up Ghost

Wise Up
When are you going to rise up?
Wise Up Ghost
Yield some sighs up
Wise Up Ghost

Wise Up Ghost
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)

Wise Up Ghost
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)

Wise Up Ghost
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)
Wise Up Ghost
(She's pulling out the pin)

She's pulling out the pin
She's pulling out the pin
She's pulling out the pin",Wise Up Ghost
Elvis Costello,"As I walk through
This wicked world
Searchin' for light in the darkness of insanity.
I ask myself
Is all hope lost?
Is there only pain and hatred, and misery?
And each time I feel like this inside,
There's one thing I want to know:
What's so funny 'bout peace love & understanding? Ohhhh
What's so funny 'bout peace love & understanding?
And as I walked on
Through troubled times
My spirit gets so downhearted sometimes
So where are the strong
And who are the trusted?
And where is the harmony?
Sweet harmony.
'Cause each time I feel it slippin' away, just makes me want to cry.
What's so funny 'bout peace love & understanding? Ohhhh
What's so funny 'bout peace love & understanding?
So where are the strong?
And who are the trusted?
And where is the harmony?
Sweet harmony.
'Cause each time I feel it slippin' away, just makes me want to cry.
What's so funny 'bout peace love & understanding? Ohhhh
What's so funny 'bout peace love & understanding? Ohhhh
What's so funny 'bout peace love & understanding?",Peace Love and Understanding
Elvis Crespo,"Si tu quiere bailar
Mami aquí estoy yo
Me dicen que tu ta' enfermita
Eso te lo curo yo
Si tu quiere bailar
Mami aquí estoy yo
Si tu quiere bailar
Sopa de caracol eh!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Ella lo que le gusta que le calienten la cabeza
Candela
Yo soy el horno
Yo soy infierno
Yo si la enciendo
Candela
Yo le cocino la olla
Y le dejo la agua hirviendo
Candela
Un poquito de sopa pa ti mami
Y un poquito de sopa pa ella
Deja los celos
Que las dos tan bellas
Que rica
Y ese huevo quiere sal
So déjame pasar como el canal de panama

123 pa qui! 123 pa lla!
123 pa qui! 123 pa lla!

Si tu quiere bailar
Mami aquí estoy yo
Me dicen que tu ta' enfermita
Eso te lo curo yo
Si tu quiere bailar
Mami aquí estoy yo
Si tu quiere bailar
Sopa de caracol eh!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Cintura muevela
De una forma especial
Que tu viniste a este mundo
Pa pa pa

123 pa qui! 123 pa lla!
123 pa qui! 123 pa lla!

Si tu quiere bailar
Mami aquí estoy yo
Me dicen que tu ta' enfermita
Eso te lo curo yo
Si tu quiere bailar
Mami aquí estoy yo
Si tu quiere bailar
Sopa de caracol eh!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Muévete que te quiero ver
Bailando de aquí pa lla
De alla pa aca
Mueve que mueve mueve te te
Mueve que mueve mueve te te
Mueve que mueve mueve te te
Y dice así!

123 pa qui! 123 pa lla!
123 pa qui! 123 pa lla!

Sopa de caracol! eh!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Wata Negue Consup
Yupi pa ti Yupi pa mi
Luli Rwami Wanaga
Empuja! empuja!

Si tu quiere bailar
Mami aquí estoy yo
Me dicen que tu ta' enfermita
Eso te lo curo yo
Si tu quiere bailar
Mami aquí estoy yo
Si tu quiere bailar
Sopa de caracol eh!

DJ chino
George
Elvis Crespo
Mayimbe mayimbob
Vamo ah!
Multitudes!
Flashmusic
El caballo Elvis Crespo",Sopa De Caracol - Yupi
