Band,Lyrics,Song
Microdisney,"On the clifftop,
Of the blessed,
He flaps his elbows and he
Wears a dress,

Soon he's flying,
Over town,
He sees the floods, the fires, he laughs,
Turning to the clouds,
They called him weak and they were wrong,
Cause Angel knows where he belongs.

[Chorus]
Angels, angels,
Keep the angels off my back.
Angels, angels,
Keep the angels off my back.

So sue your baker,
Sue your tailor,
And your childhood sweetheart too,
And anyone who knows.
With wings of white and skin of blue,
Tomorrow belongs to you.

Angels, angels,
Keep the angels off my back.

I've got a message for you.
I've got a message for you,
All the tortured boys and girls,
Can go where he has gone.

[Chorus]",Angels
Microdisney,"Transit Moscow, 3:50 am,
The road and the sign and the rain,
He sees the border guards
Gaping at his tank,
And says: Open that gate
While you still can,
I am the armadillo man.

It does not matter
What country you are in,
Just stay here on base
With your own kind,
But he knew a patriot
Needs a strong free hand,
Now he's off to torch
That red-infested land,
Can't stop the armadillo man.

High-gabled houses
Loom through the rain,
He's on course for destiny,
With a whoosh and a whistle and a bang,
Bye bye armadillo man.

Least he went to see the other side,
While other people never even tried.",Armadillo Man
Microdisney,"We went to a cheap hotel,
A no soap no sleep hotel,
The difference and for public scorn.
In the dead town where we were born,
How I hoped you wouldn't change your mind.
But until it was time to find,
She was even crazier than I

[Chorus]
In the big sleeping house,
Painted white,
Facing south,
With the ghost to grin at you,
Afternoon,
Now please get out.

This the night before,
We've had a little
And we want some more,
It changed the world
And it makes us sweat,
Make no promises make no threats.

And I gave her what I give you now,
It was weak and it was built on sand.
And she, with both her hands.

[Chorus]

With the ghosts.

I heard you ran off to America,
She has position and possessions now,
And I bet you can't remember how.

In the big sleeping house,
Painted white,
Facing south,
We held my hands
Up to her face
And said damn this place
All

[Chorus]",Big Sleeping House
Microdisney,"I went to see
Mrs Simpson,
Up ten flights of stairs.
My aunt had died,
Leaving me millions,
Which I wanted to share.

Door was closed,
Locked and barred,
The sign read sealed forever.
Should not have come,
Summers gone,
The year hangs tarred and feathered.

Like head on legs,
Rest of a person,
Somewhere in between.
I took the lot,
Taking you over,
All crazy and mean.

What we did and said in this place,
No one will ever know so what's your discrace?
Here comes broken backs and bloody tears.
The air's thick and black and you disappeared.

I went up,
To see Mrs Simpson,
But she was not there.
She may have gone,
Back to her husband,
But I don't really care.

Broken backs,
Heart attacks,
Don't help keep me sober.
I should not have come,
Cause what I've done,
Is done and gone and over.

So hard luck,
I won't own up,
At your inquest come December.
Its world war six,
Or twenty one,
The sense has gone its over.
Over and done.",Mrs. Simpson
Microdisney,"I must not do this thing,
I'll wreck my social life,
They'll disinfect my chair 
And claim some uncivil rights.
They'll say you son of a gun,
Old lovers pleading.
Why?

I'll say go and ask your friend the hack
He's putting straight the record track,
Here comes the sun,
Black is back.
Ask him why he turns his back,
On the innocents upon the rack,
Saves his sympathy for rats.

The doctor is a fool,
He's just a callous snob,
He had 15 years in a Jesuit school,
And now he's not fit for any job,
He just sneers and he drives a big car,
Is this my savior,
A tale to tell.

Go and ask your friend the hack
He's putting straight the record track,
Lets spend the night,
Here it comes, get back.

There's nothing wrong with me,
I am just wonderful,
I've got pop songs to keep me calm,
And faithful friends like you.
So if you ever need a view,
At my barbed wire rainbow,

Go and ask your friend the hack,
He's dancing to his record track,
You paranoid,
You paranoid.

This is what we call a rack, moron,
This is what we call a rack.
You're just a straight,
And you asked for it,
This is what we call a rack,
This is what we call a rack.",Rack
Microdisney,"Got a peaceful feeling
I've found the reason
For taking nothing seriously.
Its the guessing game with
Those waves of flame and,
Sick winter for a thousand years
Me and my ex-lover
Will accept each other,
Help reap the dead harvest,
Town to town.

She's nervous and her
Best friend is waiting,
She's trying to pronounce my name.
Talk all we may she
Can't but conceal
The fullness of her secret heart.
Its our lives,
Its nothing, don't touch me,
Don't call me,
I can't wake up.
Can't help you,
Someone else will,
If you just sit still.

When the daily parade of the troubles you made gets you down,
Just consider the fate of the wide open space from town to town.

Get Olso, get Glasgow
Hit Bonn and hit Bordeaux,
Fry Dresden, fry Dublin,
Why don't you call me?
I've got nobody.

When the daily parade of the troubles you made gets you down,
Just consider the fate of the wide open space from town to town.
When the daily parade of the troubles you made gets you down,
Just consider the fate of the wide open space from town to town.",Town to Town
Mid South,"Eight years old with my Louisville slugger
My Daddy said ""Keep your eye on the ball
There'll be times when you lose the big game
But keep your chin up whenever you fall""

If you're gonna win, win graceful
If you're gonna love, love faithful
If you're gonna learn, learn by teaching
If you're gonna fall, fall reaching

High school dance hiding out in the corner
She said ""hello"" and I fell apart
I took her hand and I held it forever
Love will find you if you believe in your heart

If you're gonna win, win graceful
If you're gonna love, love faithful
If you're gonna learn, learn by teaching
If you're gonna fall, fall reaching

I've been out in the back yard
Playin' ball with my son
Teachin' him all that I know
He sits down beside me
And says ""You're pretty good, Dad
But you've still got a long way to go""

If you're gonna win, win graceful
If you're gonna love, love faithful
If you're gonna learn, learn by teaching
If you're gonna fall, fall reaching

If you're gonna fall, fall reaching
",Fall Reaching
Mid South,"Through the tin pan alley in the dead of the 

Night riding that crazy horse through the 

Backyard kitchen on an a team mission to get 

To the front door what's left behind when the 

Sun does shine is passed out on the floor I'm 

Going to lay my head down before Sunday 

Morn' it's a long walk home kickin' dirt and 

Stones it's a long walk home when you're 

Coming down easy it's a long walk home on 

The streets I roam it's a long walk home when 

You're coming down easy with gum on my 

Shoe nothing left to do stranded and still 

Awake good company is the street I seek and 

The trail that I blaze when the cock crows and 

The warm winds blow I'll skip-to-my-lou 'til the 

Sky turns blue and I'm going to lay my head 

Down before Sunday morn' make my way 

Back over cross the milky way again",Long Walk Home
Mid-South Disaster,"I am not the only traveler
Who has not repaid his debt
I've been searching for a trail to follow again
Take me back to the night we met

And then I can tell myself
What the hell I'm supposed to do
And then I can tell myself
Not to ride along with you

I had all and then most of you
Some and now none of you
Take me back to the night we met
I don't know what I'm supposed to do
Haunted by the ghost of you
Oh, take me back to the night we met

When the night was full of terrors
And your eyes were filled with tears
When you had not touched me yet
Oh, take me back to the night we met

I had all and then most of you
Some and now none of you
Take me back to the night we met
I don't know what I'm supposed to do
Haunted by the ghost of you
Take me back to the night we met",Dreamland (Reprise)/Mexican Home (Written by John Prine)
Mid-West Invasion,"Uh, all, eyes, on, me,
All eyes on me boy (na na na na)

Focus on meh body
Ah want yuh focus how ah sexy
Focus how ah movin'
Focus how ah winin'
Focus on meh (keep yuh eye dem)
Focus on meh (ah want yuh to)
Focus on meh (everybody)
Focus on meh (what now)

Watch at me
Look at meh body, real hot gyal
Real and sexy, A-class lady
Full ah sensuality
Watch meh winin', watch meh movin'
Hips dem movin', Gravity defyin'
You ain't passin', Glass dem shatterin'
Man dem wantin', Gyal dem jealousin'
Sing de anthem, sing de anthem

Focus on meh body
Ah want yuh focus how ah sexy
Focus how ah movin'
Focus how ah winin'
Focus on meh (keep yuh eye dem)
Focus on meh (ah want yuh to)
Focus on meh (everybody)
Focus on meh (what now)

Just keep yuh eyes in focus
When I say hocus-pocus
All dem man who is jokahs, dey
Have tuh watch meh, cannot touch meh
Have tuh keep me smilin'
Have tuh take me dancin'
Must know nuff romancin'
Sing me anthem, sing me anthem

Focus on meh body
Ah want yuh focus how ah sexy
Focus how ah movin'
Focus how ah winin'
Focus on meh (keep yuh eye dem)
Focus on meh (ah want yuh to)
Focus on meh (everybody)
Focus on meh (what now)

Keep yuh eye dem focus baby
Ah want yuh to focus on meh
Keep yuh eye in focus baby
Ah want yuh to focus on meh

Focus on meh body
Ah want yuh focus how ah sexy
Focus how ah movin'
Focus how ah winin'
Focus on meh (keep yuh eye dem)
Focus on meh (ah want yuh to)
Focus on meh (everybody)
Focus on meh (what now)

Baseline is pulsatin'
Just watch meh waist gyratin'
Feel de heat escalatin'
Can you feel it, can you feel it
Make yuh heart start racin'
Have yuh body cravin'
When you feel you have somethin'
Yuh have nuthin', ah just teasin'

Focus on meh body
Ah want yuh focus how ah sexy
Focus how ah movin'
Focus how ah winin'
Focus on meh (keep yuh eye dem)
Focus on meh (ah want yuh to)
Focus on meh (everybody)
Focus on meh (what now)

Keep yuh eye dem focus baby
Ah want yuh to focus on meh
Keep yuh eye in focus baby
Ah want yuh to focus on meh

Focus on meh (keep yuh eye dem)
Focus on meh (ah want yuh to) 
Focus on meh (everybody)
Focus on meh (na na na na na, na na, na na, na na, na na)",Focus
