Band,Lyrics,Song
Frank Sinatra,"Last night I started out happy
Last night my heart was so gay
Last night I found myself dancing
In my favorite cabaret
You were completely forgotten
Just an affair of the past
Then suddenly something happened to me
And I found my heart beating, oh, so fast
 
I saw you last night and got that old feeling
When you came in sight I got that old feeling
The moment that you danced by I felt a thrill
And when you caught my eye my heart stood still
Once again I seemed to feel that old yearning
And I knew the spark of love was still burning
There'll be no new romance for me, it's foolish to start
For that old feeling, is still in my heart
 
I saw you last night and got that old feeling
When you came in sight I got that old feeling
The moment that you danced by I felt a thrill
And when you caught my eye my heart stood still
Once again I seemed to feel that old yearning
And I knew the spark of love was still burning
There'll be no new romance for me, it's foolish to start
For that old feeling, is still in my heart",That Old Feeling
Frank Sinatra,"Way down among Brazilians
Coffee beans grow by the billions
So they've got to find those extra cups to fill
They've got an awful lot of coffee in Brazil

You can't get cherry soda 
'Cause they've got to fill that quota
And the way things are I'll bet they never will
They've got a zillion tons of coffee in Brazil

No tea or tomato juice
You'll see no potato juice
The planters down in Santos all say no no no

The politician's daughter
Was accused of drinking water
And was fined a great big fifty dollar bill
They've got an awful lot of coffee in Brazil

You date a girl and find out later 
She smells just like a percolator
Her perfume was made right on the grill
Why they could percolate the ocean in Brazil

And when their ham and eggs need savor
Coffee ketchup gives 'em flavor
Coffee pickles way outsell the dill
Why they put coffee in the coffee in Brazil

So your lead to the local color
Serving coffee with a cruller
Dunking doesn't take a lot of skill
They've got an awful lot of coffee in Brazil",The Coffee Song
Frank Sinatra,"I wish that we could live up in the sky
Where we could find a place away up high
Live among the stars, the sun, the moon
Just you and I

East of the sun and west of the moon
We'll build a dream house of love dear
Near to the sun in the day
Near to the moon at night

We'll live in a lovely way dear
Living our love and pale moonlight
Just you and I, forever and a day
Love will not die, we'll keep it that way

Up among the stars we'll find
A harmony of life to a lovely tune
East of the sun and west of the moon, dear
East of the sun and west of the moon",East of the Sun (West of the Moon)
Frank Sinatra,"I weave with brightly colored strings
To keep my mind off other things
So, ladies, let your fingers
dance
And keep your hands out of romance

Lovely witches
Let the stitches
Keep your fingers under
control
Cut the thread, but leave
The whole heart whole

Merry maids can sew and sleep
Wives can only
sew and weep
Falling in love with love
Is falling for make-believe
Falling in love with love
Is
playing the fool

Caring too much is juvenile fancy
Learning to trust is just
For children in school
I
fell in love with love one night
When the moon was full
I was unwise with eyes
Unable to see

I fell
in love with love
With love everlasting
But love fell out with me",Falling in Love With You
Frank Sinatra,"I got a gal who's always late
Any time we have a date
But I love her
Yes I love her

I'm gonna walk right up to her gate
And see if I can get it straight
Ã¢??Cause I want her
I'm gonna ask her

Is you is or is you ain't my baby
Way you're acting lately makes me doubt
Youse is still my baby, baby
Seems my flame in your heart's done gone out

A woman is a creature that has always been strange
Just when you're sure of what you'll find 
She's gone and made a change

Is you is or is you ain't my baby
Maybe baby's found somebody new
Or is my baby still my baby true

Is you is or is you ain't my baby
Maybe baby's found somebody new
Or is my baby still my baby true",Is You or Is You Ain't
Frank Sinatra,"If I don't see her each day, I miss her
Gee, what a thrill each time I kiss her
I've got a terrible case 
On Nancy with the laughin' face

She takes the winter and makes it summer
But summer could take some lessons from her
Picture a tomboy in lace
That's Nancy with the laughin' face

Have you ever heard mission bells ringin'?
Well, she'll give you the very same glow
When she speaks, you would think it was singin'
Just hear her say hello

I swear to goodness you can't resist her
Sorry for you, she has no sister
No angel could replace
Nancy with the laughin' face

Keep Betty Grable, Lamour, and Turner
She makes my heart a charcoal burner
It's heaven when I embrace 
My Nancy with the laughin' face",Nancy
Frank Sinatra,"No love, no nothin'.

I'm just about as solitary
As anyone could be
Of course my life is not so merry
But that's alright with me

No love, no nothin',
Until my baby comes home,
No sir! No nothin',
As long as baby must roam,
I promised him I'd wait for him
Till even Hades froze,
I'm lonesome, Heaven knows,
But what I said still goes,

No love, no nothin',
And that's a promise I'll keep,
No fun with no one,
I'm getting plenty of sleep
My heart's on strike
And though it's like an empty honeycomb,
No love, no sir! No nothin',
Till my baby comes home

My heart's on strike
And though it's like an empty honeycomb,
No love, no sir! No nothin',
Till my baby comes home

No Sir, I'm waiting
Till my baby comes home.","No Love, No Nothing"
Frank Sinatra,"The one I love belongs to somebody else
She means her tender songs for somebody else
And even when I have my arms around her

I know her thoughts are strong for somebody else
The hands I held belong to somebody else
I'll bet they're not so cold to somebody else

It's tough to be alone on the shelf
It's worse to fall in love by yourself
The one I love belongs to somebody else
The one I love belongs to somebody else",The One I Love Belongs to Somebody Else
Frank Sinatra,"Put your dreams away for another day
And I will take their place in your heart
Wishing on a star never got you far
And so it's time to make a new start

When your dreams at night
Fade before you
Then I'll have the right
To adore you

Let your kiss confess this is happiness, darling
And put all your dreams away

When your dreams at night
Fade before you
Then I'll have the right
To adore you

Let your kiss confess this is happiness, darling
And put all your dreams away",Put Your Dreams Away
Frank Sinatra,"You've seen him up and down the avenue
And now he's wearing the navy blue
She had a tear in the corner of her eye
As he said his last goodbye

Shoo, shoo, baby
Shoo, sh-sh, baby
Bye, bye, bye baby
Your papa's off to the seven seas

Do-on't cry baby
Do-on't sigh baby
Bye, bye, bye baby
When I come back we'll live a life of ease

Seems kinda tough now
To say goodbye this way
But papa's gotta be rough now
So that he can be sweet to you another day

Bye-iy-iy baby
Do-on't cry baby
Shoo, shoo, shoo baby
Your papa's off to the seven seas

Bye Bye Bye baby
Do-onâ??t cry my baby
Shoo-oo-sh baby
â??cos your papaâ??s off to the seven seas.","Shoo, Shoo Baby"
Frank Sinatra,"Why can't you behave? Oh why can't you behave?
After all the things you told me
And those promises that you gave
Oh, why can't you behave?

Why can't you be good and do just as you should?
Won't you turn that new leaf over
So your baby can be your slave?
Oh, why can't you behave?

There's a farm I know near my old home town
Where we two can go and try settling down
There I'll care for you forever
Cause you're all in the world I crave

But baby, why can't you behave?
I said,""I'll care for you forever""
Cause you're all in the world I crave
But why, why can't you behave? Baby I'm all confused",Why Can't You Behave
Frank Sinatra,"Here's a dance you should know
When the lights are down low
Grab your baby, then go

Do the hucklebuck
Do the hucklebuck
If you don't know how to do it
Boy, you're out of luck
Push your partner out
Then you hunch your back
Start a little movement in your sacroilliac
Wiggle like a snake, waddle like a duck
That's the way you do it when you do the Hucklebuck

Ev'rybody's looking for a-somethin' new
It could be cars, it could be clothes
Or just a stylish shoe
But if you like your dancin'
Better take my tip
Get set, warn the band and let 'er rip

You go a little to the left
A little to the right
Get hold of your partner
Tell him, ""No need to fight""
Push your partner round
And then you hunch your back
Start your movement in your sacroilliac
Wiggle like a snake and then you waddle like a duck
And that's the way you gotta do it when you do the Hucklebuck

There you go
You got it now
It's the Hucklebuck!",The Huckle-Buck
Frank Sinatra,"Come out, come out wherever you are,
I know, I know you're not very far!
How I wish you'd hurry,
'Cause I'm inclined to worry;
These arms of mine are open,
Hoping you'll appear,
Where are you, dear?

Come out, come out wherever you are,
Come out, come out from under that star!
Yes, and incidentally,
Mentally,
I'm not up to par,
So come out, come out, come out,
Wherever you are.

So come out, come out, come out,
So come out, come out, come out,
Wherever you are.","Come Out, Come Out Wherever You Are"
