Band,Lyrics,Song
Moneybrother,"Hello? Oh?
I see it's fine
You're somebody else's little girl now and will never be mine
But give me a minute, let me get through to you, yeah
I will continue to call you repeatedly till you do

Summer nights you know what we do
We're just keeping it tight, simple as that
When it's dark outside, holding me down for delight
And we could do it all night long
Reconsider me baby, come on!

Girl, you make a terrible, stupid mistake
Hangin' around with that guy ain't right
I'm for real, he's fake
I know that signal, that's a call on the other line
And your boyfriend would sure check that out, but IÂ´m not that kind

Summer nights you know what we do
We're just keeping it tight, simple as that
When it's dark outside, holding me down for delight
And we could do it all night long, yeah
Reconsider me baby, come on!

Summer nights you know what we do
We're just keeping it tight, simple as that
When it's dark outside, holding me down for delight
And we should do it all night long, yeah
Reconsider me baby, come on!

Summer nights you know what we do
We're just keeping it tight, simple as that
When it's dark outside, holding me down for delight
And we could do it all night long, yeah
Reconsider me baby, come on!",Reconsider Me
Moneybrother,"No, I'm not doing this to please you
Or trying to sound like something you can relate to
- Alright?
I got my friends right here beside me
- Yes, you got it what you need from us?
I need a direction, man, won't you guide me
- Sure, you need to sing this stuff

What if I do then Will I be alright?
- Oh yeah Sure
Then hold on tight
Please guide me, and my family through Stormy Weather

When I begin to get caught up in it
- Does something come to your mind
Yeah I remember who I needed to make it
- Just sing it baby you'll be fine

What if I do then will I be OK?
Oh yeah sure
Then I'll pray
Please guide me and my family through Stormy Weather

And when I'm stoned, right out of my mind
I got my friends right there to help me get my feet back on the ground

Please guide me and my family through Stormy Weather
",Stormy Weather
Moneybrother,"Am I supposed to let it go?
It's been dark and empty since I don't know
On my way downstairs I turned back, home
I didn't dare leaving the telephone

I pray the rain won't fall
Oh lord don't let it fall

Keep my brother safe from harm
I pray the wind will blow
Oh lord just let it blow
Blow him back into my arms

Your mother called me up, said your car was found
It was parked unlocked, but you weren't around
She was crying saying that there's still hope
I said, yeah for sure, but lord, I felt none

At night when there's a sound on my windowpane
I just can't go back to sleep again
Still half dreaming a tought that's you
Returning without a clue of what you put me through",Blow Him Back into My Arms
Moneybrother,"You were right about the fuss
Didn't do no good for us
Although my mistakes were few
You were right about them too
I admit that now

At at the time I couldn't tell
You were right to leave as well
'Cause the good times got less
And the bad times well, yes
That's what we got now

What's sad about pride?
It is keeping us apart
What's sad about love?
Eventually it'll break your heart

So let's hear it from the guys that tried
And let's hear it from the guys that failed
You know what I've been through
'Cause it is still haunting you

What's sad about pride?
It is keeping us apart
What's sad about love?
Eventually it'll break your heart",Eventually It'll Break Your Heart
Moneybrother,"I may not always love you girl
It´s so hard to tell 
But by the way that you looked tonight
I might as well 
Though there´s a light shining everyplace that you might go 
It is just so 
Where we might be after tonight you and me my love 
Nobody knows

Yu´ve been around before 
I know and I´m trying 
You´re not a kid any more 
Don´t rush into something this time 
It is much too soon 
Yeah, and when talking 
I´ll let her know that´s why 

I may not always love you girl
It´s so hard to tell 
But by the way that you looked tonight
I might as well 
Though there´s a light shining everyplace that you might go 
It is just so 
Where we might be after tonight you and me my love 
Nobody knows

What about her, man? 
Oh, my intention 
You´ve forgotten to
If I got the chance I´d go slowly 
That´d be the thing to do 
But still, 
Clearly, I´m pushing 
Girl I´m so sorry but I 
Got carried away by your smile 
Tonight",I May Not Always Love You
Moneybrother,"I can tell from the look in your eyes
Ain't no sleeping here tonight
I see it for sure,
You'll be walking right out on me
And if begging is all that's left to do
Here I go
I'm not ready for it, Jo

We've had our problems, sure I know
Instead of dealing with it, I just let 'em grow
But I've been changing, I showed you I could
Now, those changes ain't doing me any good
Question, could it really be too late? No
I'm not ready for it, Jo

I've had luck I know
But now for sure,
I need it bad
You see, it seems it turned it's back on me

Joanna, it ain't over, this ain't right
Think it over girl; just give it one more night
If then baby, after all
Your leaving is unavoidable
I'll think of something then, but right now, No
I'm not ready for it, Jo","I'm Not Ready for It, Jo"
Moneybrother,"No question about it, I for sure, will die alone 
There'll be no other, can't see nobody come along 
It ain't gonna work 

When asked to see me, you said: 
Baby it can't get worse 
And added
Darling, I'll be leaving if it hurts 
It ain't gonna work 

Oh, let's tell it like it is 
No way we're getting through this 

Though I wake up every morning trying to do right 
Still you drifting further away from me each night 
Though I try 
It ain't gonna work 

How I clung to that feeling how 
It might be different 
It could be fine 

And painingly this morning
It just struck me, I must've been blind 

Oh it's happening my love 
What we both have been afraid of 

Though I wake up every morning trying to do right 
Still you drifting further away from me each night 
Though I try 
It ain't gonna work  

Though I wake up every morning trying to do right 
Still you drifting further away from me each night 

But though I wake up every morning trying to do right 
Still you drifting further away from me each night 
Though I try 
It ain't gonna work 
It ain't gonna work 
Ain't gonna work 
It ain't gonna work",It Ain't Gonna Work
Moneybrother,"It’s getting late and they want us to leave 
You know by the way they stare 
And girl just a word from you 
And we’ll be right out of here 

Girl you’re right, I can’t keep my hands from you 
Tonight, I know that you don’t want me to 

You could tell by the way that we talk 
We both know how this will end 
It’s true it won’t really be love 
And yeah girl, we’ll both pretend 

Girl you’re right, I can’t keep my hands from you 
Tonight, I know that you don’t want me to 

It just seems that nobody’s alone tonight 
Nobody’s lonely but me 
Everybody’ asleep in somebody’s arms 
C’mon and put yours around me 

And girl you’re completely right, I can’t keep my hands from you 
Tonight, I know that you don’t want me to",Nobody's Lonely Tonight
Moneybrother,"Sorry baby, sadly, I gave up, I know 
I was out of options with nowhere left to go 
I was much too young back then baby, just a kid 
It just seemed I stayed that way no matter what I did 

Oh let´s say it 
They´re building walls around us now 
Oh let´s say it 
They´re building walls around us now 

My friends say: 
- Hey by splitting, what did you achieve? 
For all intents and purposes, it´s easier to leave 
Now it just seems whoever else approaches me, 
There´s always an imbalacne, I mean, ideologically 


It seems that I fell out of luck into the 
Outstretched arms of fuck up, I know 
It seems that I fell out of luck into the 
Outstretched arms of fuck up, I know 

Now I seem blindfolded, I just tag a long 
When I found out that I did wrong 
Baby you were gone 
I smile and shake my head like this, what else can I do? 
I keep getting signs baby, all leading back to you 

Oh let´s say it 
They´re building walls around us now 
Oh let´s say it 
They´re building walls around us now 

It seems that I fell out of luck into the 
Outstretched arms of fuck up, I know 
It seems that I fell out of luck into the 
Outstretched arms of fuck up, I know
",They're Building Walls Around Us
Moneybrother,"Don't know nothing'bout any other heart
They don't know
Even 'bout their own
Whatever reason we might have had back then
They don't know
'Cause they don't understand

I went through some stuff last night
""She's"" but a little girl"" is on
Still knew the words to that song
Picture us strumming along

We made it always

Come summer's heat and come the winter's dark and cold
They don't know
A thing about us at all
We get in the van and we'd be driving, and someday
They'll know our name
They don't know
To us it's all the same

Headlights poke through the damp and the fog
I got the road on
Still know the words to the song
I'll picutre us strumming along

We made always

Oh, every road that you might go, it'll lead you to a
Cross
I didn't see it at the time, but it was closing in on
Us
Who in the world would know a thing about any other
Heart?
Oh, once so tight, don't become a stranger when we part
Oh, it turned out what they did was wrong
Days where made for us when we were young

There was choice we made
If things were to turn out ok
Continuing to do the one thing we knew, it was our way
Then what they would say wouldn't count
They don't nkow what were about
Back in them wonderful days

We made it always.",Any Other Heart
