Band,Lyrics,Song
George Strait,"Yeah every time my ship comes in
A hurricane blows it out again
Stormy weather seems to hang around my door
My sweet bird of pardise
Threw the poop on me last night
Whoa and every time it rain lord don't it pour

I got a letter from the IRS
They said son you're in a hell of a mess
Our computer shows you owe 10,000 more Well that machines made of bad mistakes
'Cause that's more than this poor boy makes
Whoa and every time it rain lord don't it pour

Every time it rains
I just wash my car
The whole neighborhood goes swimin' in my front yard
Well my mother-in-law
Says she's stayin' three weeks more
Whoa and every time in rain lord don't it pour

Just got my car right out the shop
Two blocks down the street it stops
I went through year On at the grocery store
I walked back to my chevrolet
But they towed that sucker away
Whoa and every time it rain lord don't it pour

Every time it rains
I just wash my car
The whole neighborhood goes swimin' in my front yard
Well my mother-in-law
Says she's stayin' three weeks more
Whoa and every time in rain lord don't it pour

Well and every time it rain lord don't it pour",Every Time It Rains (Lord Don't It Pour)
George Strait,"You don't dress up in satin,
You don't wear diamond rings,
But I'm satisfied with you.
You look just like an angel but you haven't got wings,
But I'm satisfied with you.

I'd rather have you just the way that you are
Than change you for somebody new.
Maybe I could do better if I reached for a star,
But I'm satisfied with you.

You're not made out of candy
But you're as sweet as you can be
So I'm satisfied with you.
I just can't see no reason why you bother with me,
But I'm satisfied with you.

I often wonder if it's all a mistake;
It's hard to believe that it's true.
But If I'm only dreaming, I sure don't want to wake,
'Cause I'm satisfied with you.

I'm satisfied with you.",I'm Satisfied with You
George Strait,"I used to like making love and then gettin' up and never havin' to explain
I've always been free I never could see me dragin' no ball and chain
I like running around and being tied down never was my cup of tea
But since I've been holding an angel a little heaven's rubbing off on me
And I'm beginning to like just sittin' and holding hands
Looking into her eyes I'm thinking bout future plans
And then I get the feelin' that the life that I'd been leadin'
Ain't all it's cracked up to be
Since I've been holding an angel a little heaven's rubbing off on me

I used like to spend the night sittin' on an old barstool
Drinking wine and killing time with all over those other fools
But since you took my hand I think I understand it ain't the way it out to be
Since I've been holding an angel a little heaven's rubbing off on me
And I'm beginning to like
Since I've been holding an angel a little heaven's rubbing off on me",A Little Heaven's Rubbing Off on Me
George Strait,"Lady I know your out there somewhere
Like me your feeling lost
Maybe right now we both need each other
But our paths may never cross

People like us never find each other
Love is our greatest loss
Baby I know you are out there some where
But our paths may never cross

We're to people that should be together
'Cause we're lonely at the very same time
But there's a million to many good reasons
Why your love can never be mine

Maybe this song was written for you
Listen, don't turn it off
I wish you could learn it
And come sing it with me
But our paths may never cross

I wish you could learn it
And come sing it with me
But our paths may never cross",Our Paths May Never Cross
George Strait,"Well lately you've been showin' all the signs
Of a woman with someone else on her mind
It's not your fault
Some nights I've left you alone
And if you're thinkin', you want a stranger
There's one comin' home

[Chorus]
If you're thinkin' you want a stranger
I'll soon be there
You're gonna see a change in me
This time I swear
No more late nights
Comin' in at daylight
And no more doin' you wrong
And if you're thinking you want a stranger
There's one comin' home

Bought you a silk gown and perfume today
Picked up some roses 
And champagne on the way
Oh I called to ask you
To put some soft music on
'Cause if you're thinkin', you want a stranger
There's one comin' home

[Chorus]

And if you're thinking you want a stranger
There's one comin' home",If You're Thinking You Want aStranger (There's One Coming Home)
George Strait,"Any old time you get lonely,
Nights get cold or love is blue,
Just snuggle up honey; you're my one and only,
Any old time, I'm here for you.

Pay no mind to the hour
Or how far away you may be.
Any old time you can find me, drop in a dime
and there I'll be.

Any old time you start missin'
Somebody to hold, to keep you company,
I'll be willin' when you want my kissin',
Any old time, just call on me.

Pay no mind to the hour
Or how far away you may be.
Any old time you can find me, drop in a dime
and there I'll be.",Any Old Time
George Strait,"I knew the stakes were high right from the start
When she dealt the cards I dealt my heart
Now I just found a game that I can't play
And this is where the cowboy rides away

And my heart is sinking like the setting sun
Setting on the things I wish I'd done
It's time to say goodbye to yesterday
This is where the cowboy rides away

We've been in and out of love and in between
And now we play the final showdown scene
And as the credits roll a sad song starts to play
This is where the cowboy rides away

And my heart is sinking like a setting sun
Setting on the things I wish I'd done
Oh the last goodbye is the hardest one to say
This is where the cowboy rides away

Oh the last goodbye's the hardest one to say
This is where the cowboy rides away",The Cowboy Rides Away
George Strait,"Well,

They call me the fireman, that's my name.
Making my rounds all over town, putting out old flames.
Well everybody'd like to have a what I got.
I can cool 'em down when they're smoldering hot.
I'm the fireman, that's my name.

Last night they had a bad one a mile or two down the road.
Well my buddy walked out and left his woman burnin' out of control.
Well I was down there in about an hour or so.
With a little mouth to mouth she was ready to go.
I'm the fireman, that's my name.

They call me the fireman, that's my name.
Making my rounds all over town, putting out old flames.
Well everybody'd like to have a what I got.
I can cool 'em down when they're smoldering hot.
I'm the fireman, that's my name.

Burn 'em up

Got a fire engine red T-bird automobile.
In a minute or less I can be dressed fit to kill.
I work 24 on, 24 off.
When they get too hot, they just give me a call.
I'm the fireman, that's my name.

They call me the fireman, that's my name.
Making my rounds all over town, putting out old flames.
Well everybody'd like to have a what I got.
I can cool 'em down when they're smoldering hot.
I'm the fireman, that's my name.

They call me the fireman, that's my name.",The Fireman
George Strait,"Angels and devils share the same tables
And that's not so wrong if you get it done right.
Halos and horns lock up on the dance floor
On a honkytonk Saturday night.

It's a honkytonk Saturday night,
It's not who is who, it's who will or who might.
With luck she'll turn on 'fore they turn out the lights
On a honkytonk Saturday night.

I played the jukebox, I played some merle haggard,
Me and the waitress think he's outta' sight.
Then some folks got thirsty while we were dancin'
On a honkytonk Saturday night.

It's a honkytonk Saturday night,
It's not who is who, it's who will or who might.
With luck I'll turn her on 'fore they turn out the lights
On a honkytonk Saturday night.

With luck I'll take her home 'fore they turn out the lights
On a honkytonk Saturday night.",Honky Tonk Saturday Night
George Strait,"Your out there somewhere and your crying
And I love you though we've never met
Wait there for me, I'll recognize you
Someone lonesome, someone hurtin', someone blue
That'll be you

We'll help each other start all over
A tear for a tear
A shoulder for a shoulder
You'll be someone that's born to lose
'Cause I need someone like me
To hold on too

We'll help each other start all over
A tear for a tear
A shoulder for a shoulder
You'll be someone that's born to lose
'Cause I need someone like me
To hold on too

'Cause I need someone like me
To hold on too",I Need Someone Like Me
George Strait,"I once had a love, a true and lasting love
But the fool in me came out one night
And with her loving eyes she saw right through my eyes
And she changed the night I stepped across the line

I should have watched that first step
It was a mighty big step when I started steppin' out of line
Though she's still lovin' me, it's not the way it used to be
That first step did something to her mind

I watched her slip away a little more every day
And my conscience couldn't live with all that pain
She's growing colder since the day I told her
And the love we had will never be the same

I should have watched that first step
It was a mighty big step when I started steppin' out of line
Though she's still lovin' me, it's not the way it used to be
That first step did something to her mind
That first step did something to her mind",I Should Have Watched That First Step
George Strait,"When things get bad at home, you don't feel like being alone,
And you find yourself inclined to look around.
For the feelings we once shared are just no longer there,
And love comes from the other side of town.

Where love means just an hour with your stand in,
And not an empty house where love just has been.
Since everything we've built with love was not on solid ground,
Now love comes from the other side of town.

The life I'm livin' now just don't seem right somehow,
But it's the best way to get by that I've found.
There's no love left at home, we're both just hangin' on,
And love comes from the other side of town.

Where love means just an hour with your stand in,
And not an empty house where love just has been.
Since everything we've built with love was not on solid ground,
Now love comes from the other side of town.

Love comes from the other side of town",Love Comes from the Other Side of Town
George Strait,"Sometimes I smile
When you stayed home for a while
What did you expect me to do

I always cried
Each time you tolled a lie
What did you expect me to do

Each time I forgave you
You grew bolder
And each time you hurt me
My heart grew colder
Sure I loved
But I found someone new
What did you expect me to do

Each time I forgave you
You grew bolder
And each time you hurt me
My heart grew colder
Sure I loved
But I found someone new
What did you expect me to do",What Did You Expect Me to Do
George Strait,"As I waltz in the arms of somebody new
Could it be what I feel may be too much too soon
But the way that you touch me, I want to give in
It's not so easy holding you when

You're dancing this dance all wrong
New steps don't come easy when old memories hang on
I'm finding I'm falling as the music plays on
Keep dancing this dance all wrong

A new partner's touch to an old partner's song
I'm getting the feeling as we dance along 
Two strangers tonight won't be strangers for long
Keep dancing this dance all wrong

You're dancing this dance all wrong
New steps don't come easy when old memories hang on
I'm finding I'm falling as the music plays on
Keep dancing this dance all wrong

You're dancing this dance all wrong
New steps don't come easy when old memories hang on
I'm finding I'm falling as the music plays on
Keep dancing this dance all wrong",You're Dancin' This Dance All Wrong
George Strait,"It's dance time in Texas and were striking up the band
Let's go honky tonkin' honey take my hand

It's dance time in Texas where the wine and music flows
We'll do that Texas two step and that old cotton eyed Joe
I'll take you honky tonkin' in my old pick up truck
It's dance time in Texas and the music lifts you up
It's dance time in Texas and were striking up the band
We'll go honky tonkin' honey take my hand

It's dance time in Texas where the wine and music flows
We'll do that Texas two step and that old cotton eyed Joe
Now it's time for a slow dance and we're waltzing oh so close
It's dance time in Texas and your the one I love the most
It's dance time in Texas and were striking up the band
We'll go honky tonkin' honey take my hand
It's dance time in Texas where the wine and music flows",Dance Time in Texas
