Band,Lyrics,Song
Steve Goodman,"Oh, grandpa wore his suit to dinner
Nearly every day
No particular reason
He just dressed that way

Brown necktie and a matching vest
Both his wingtip shoes
He built a closet on our back porch
And put a penny in a burned-out fuse

Grandpa was a carpenter
He built houses, stores and banks
Chain-smoked Camel cigarettes
And hammered nails in planks
He was level on the level
And shaved even every door
And voted for Eisenhower 'cause Lincoln won the war

Well, he used to sing me ""Blood On The Saddle""
And rock me on his knee
And let me listen to the radio
Before we got T.V.

Well, he'd drive to church on Sunday
And he'd take me with him too!
Stained glass in every window
Hearing aids in every pew

Grandpa was a carpenter
He built houses, stores and banks
Chain-smoked Camel cigarettes
And hammered nails in planks
He was level on the level
And shaved even every door
He voted for Eisenhower 'cause Lincoln won the war

Now my grandma was a teacher
Went to school in Bowling Green
Traded in a milking cow
For a Singer sewing machine

Well, she called her husband ""Mister""
And walked real tall and proud
And used to buy me comic books
After grandpa died

Grandpa was a carpenter
He built houses, stores and banks
Chain-smoked Camel cigarettes
And hammered nails in planks
He was level on the level
And shaved even every door
And voted for Eisenhower 'cause Lincoln won the war",Grandpa Was a Carpenter
Steve Grand,"Oh oh oh, oh oh oh... oh oh oh
Oh oh oh, oh oh oh

Carve you out a hollow bed of quiet
Let me knead your heart back to healthy blindness
Where it used to be
Baby, it was you and me

Be my shield, I will be your soldier
Waging war for love
It's an art just staying sober
While piece by piece
This swollen heart just swallows me

Maybe we just give it some time?
Oh, oh you gotta let me give it a try
And now my friends keep telling me to get help
I hardly recognize myself

I'm all red, white and blue
My heart's a mess, I'm busted up for you
You twist the knife so deep
The pleasure and the pain cuts me 'til I bleed

Oh oh oh, oh oh oh... oh oh oh
Oh oh oh, oh oh oh

And have no doubt, I never meant to hurt you
Babe, it's over now
You know I didn't mean to undermine our trust
Leave us in a cloud of dust

Maybe we just give it some time?
Oh, oh you gotta let me give it a try
And, yeah, I know I really need to get help
Cause, babe, I can't control myself

I'm all red, white and blue
My heart's a mess, I'm busted up for you
You twist the knife so deep
The pleasure and the pain cuts me 'til I bleed

Oh oh oh, oh oh oh... oh oh oh
Oh oh oh, oh oh oh

Tell me that you want it
I already got it
Tell me that you want it
Mmm mmm mmm

Tell me that you want it
I already got it
Tell me that you, that you, that you

I'm all red, white and blue
My heart's a mess, I'm busted up for you
You twist the knife so deep
The pleasure and the pain cuts me 'til I bleed

I said red, white and blue
My heart's a mess, I'm busted up for you
You twist the knife so deep
The pleasure and the pain cuts me 'til I bleed

Oh oh oh, oh oh oh... oh oh oh
Oh oh oh, oh oh oh [x4]","Red, White and Blue"
Steve Grand,"I’m the 101, I’m 18 from
This brand new man I will become
I am born again, right out this skin
I only live to start again
So I run

24, I’m not so sure
What this life should mean to me anymore
I mean no disrespect, I just don’t give a shit
No one knows the cards a man’s workin with
So I run
I start to run

I start to run, I’m still young
Not looking back from where I come
You get this life, just one time
You do yours and I’ll do mine
So I run
So I run

I’ve loved and lost, I’ve turned and tossed
I’ve shuddered at the pain I’ve caused
I crossed that line, no good at lies
I looked the devil in the eyes
So I run
I start to run

I start to run, I’m still young
Not looking back from where I come
You get this life, just one time
You do yours and I’ll do mine
So I run
(Run run, run na, na na na)
So I run
(Run run, run na, na na na)

So pack your bags, we leave tonight
We won’t go down, without a fight
So pack your bags, we leave tonight
We won’t go down, without a fight

I start to run, I’m still young
Not looking back from where I come
You get this life, just one time
You do yours and I’ll do mine
So I run
(Run run, run na, na na na)
So I run
(Run run, run na, na na na)

I start to run, I’m still young
Not looking back from where I come
You get this life, just one time
You do yours and I’ll do mine
So I run
(Run run, run na, na na na)
(So pack your bags, we leave tonight)
So I run
(Run run, run na, na na na)
(We wonít go down without a fight)",Run
Steve Green,"All creation has a language
Words to say what must be said
All day long the heavens whisper
Signing word in scarlet red
Amber rays and crimson rainbows
Twinkling stars and flashing light
Punctuate the heavens' statement:
""God is glorious, perfect, right
God is glorious, perfect, right""

All day long the sun proclaims it
Like a Bridegroom dressed in white
Coming from His tent to greet them
All His guests feel His delight
Words of love and warmth He whispers
Warning all who hear His voice
""Oh, be glad and share My table
Dance and celebrate, rejoice!
Dance and celebrate, rejoice!""

All creation sings His praises
Earth and heaven praise His name
All who live come join the chorus
Find the words His love proclaim

All creation has a language
Words to say what must be said
All day long the heavens whisper
Signing word in scarlet red
Amber rays and crimson rainbows
Twinkling stars and flashing light
Punctuate the heavens' statement:
""God is glorious, perfect, right
God is glorious, perfect, right""

All day long the sun proclaims it
Like a Bridegroom dressed in white
Coming from His tent to greet them
All His guests feel His delight
Words of love and warmth He whispers
Warning all who hear His voice
""Oh, be glad and share My table
Dance and celebrate, rejoice!
Dance and celebrate, rejoice!""

All creation sings His praises
Earth and heaven praise His name
All who live come join the chorus
Find the words His love proclaim",Anthem
Steve Herberman,"I wish I knew someone like you could love me
I wish I knew you place no one above me
Did I mistake this for a real romance?
I wish I knew, but only you can answer.

If you don't care, why let me hop[e and pray so
Don't lead me on, if I'm a fool just say so,
Should I keep dreaming on, or just forget you?
What shall I do, I wish I knew",I Wish I Knew
Steve Herberman,"Laura is the face in the misty lights.
Footsteps that you hear down the hall.
The love that floats on a summer night,
That you can never quite recall.

And you see Laura on a train that is passing through.
Those eyes how familiar they seem
She gave your very first kiss to you,
That was Laura but she's only a dream.",Laura
Steve Hill,"JUNGLE
(Steve Hill)
 
I'm lost in the jungle...not really minding at all.
Just one thing bothers me, how did I get here?
When you're in the jungle, what do you do for fun?
Dance with an antelope ...I doubt it.
 
Sleepless creatures and their families...look at me with thought-filled eyes
Plants and reptiles knowing things I'll never know.
 
Bridge:
Just who is that beast? Tell us what he wants!
Doesn't have much hair...neither back nor front,
Could he be a tree? Not without some bark.
Maybe he's a friend, friend of the aardvark.
 
[Instrumental  Break]
 
Just who is that beast? What was that he said?
Not what you'd expect... from a quadruped.
Doesn't trill his tongue...like a jungle fowl.
Doesn't have the smell...of the wolf that howls.
 
When I think about it...crocodiles aren't all that crude
Even though they don't know how I got here.
I'm trapped in delusion, lost in a kingdom of dreams.
Could this be serious? ...I doubt it.

Copyright 1974 Steve Hill, All Rights Reserved, Used by Permission.
Administered by Eric Zukoski Music",Jungle
Steve Hillage,"Ay 
Fonsi 
DY 
Oh
Oh no, oh no
Oh yeah
Diridiri, dirididi Daddy 
Go 

Sí, sabes que ya llevo un rato mirándote 
Tengo que bailar contigo hoy (DY) 
Vi que tu mirada ya estaba llamándome 
Muéstrame el camino que yo voy (Oh) 

Tú, tú eres el imán y yo soy el metal 
Me voy acercando y voy armando el plan 
Solo con pensarlo se acelera el pulso (Oh yeah) 

Ya, ya me está gustando más de lo normal 
Todos mis sentidos van pidiendo más 
Esto hay que tomarlo sin ningún apuro 

Despacito 
Quiero respirar tu cuello despacito 
Deja que te diga cosas al oído 
Para que te acuerdes si no estás conmigo 

Despacito 
Quiero desnudarte a besos despacito 
Firmo en las paredes de tu laberinto 
Y hacer de tu cuerpo todo un manuscrito (sube, sube, sube)
(Sube, sube)

Quiero ver bailar tu pelo 
Quiero ser tu ritmo 
Que le enseñes a mi boca 
Tus lugares favoritos (favoritos, favoritos baby) 

Déjame sobrepasar tus zonas de peligro 
Hasta provocar tus gritos 
Y que olvides tu apellido (Diridiri, dirididi Daddy)

(DY) Si te pido un beso ven dámelo 
Yo sé que estás pensándolo 
Llevo tiempo intentándolo 
Mami, esto es dando y dándolo 
Sabes que tu corazón conmigo te hace bom, bom 
Sabes que esa beba está buscando de mi bom, bom 
Ven prueba de mi boca para ver cómo te sabe 
Quiero, quiero, quiero ver cuánto amor a ti te cabe 
Yo no tengo prisa, yo me quiero dar el viaje 
Empecemos lento, después salvaje 

Pasito a pasito, suave suavecito 
Nos vamos pegando poquito a poquito 
Cuando tú me besas con esa destreza 
Veo que eres malicia con delicadeza 

Pasito a pasito, suave suavecito 
Nos vamos pegando, poquito a poquito 
Y es que esa belleza es un rompecabezas 
Pero pa montarlo aquí tengo la pieza 

Despacito 
Quiero respirar tu cuello despacito 
Deja que te diga cosas al oído 
Para que te acuerdes si no estás conmigo 

Despacito 
Quiero desnudarte a besos despacito 
Firmo en las paredes de tu laberinto 
Y hacer de tu cuerpo todo un manuscrito (sube, sube, sube)
(Sube, sube)

Quiero ver bailar tu pelo 
Quiero ser tu ritmo 
Que le enseñes a mi boca 
Tus lugares favoritos (favoritos, favoritos baby) 

Déjame sobrepasar tus zonas de peligro 
Hasta provocar tus gritos 
Y que olvides tu apellido 

Despacito 
Vamos a hacerlo en una playa en Puerto Rico 
Hasta que las olas griten ""¡ay, bendito!"" 
Para que mi sello se quede contigo 

Pasito a pasito, suave suavecito 
Nos vamos pegando, poquito a poquito 
Que le enseñes a mi boca 
Tus lugares favoritos (favoritos, favoritos baby) 

Pasito a pasito, suave suavecito 
Nos vamos pegando, poquito a poquito 
Hasta provocar tus gritos 
Y que olvides tu apellido (DY)
Despacito",Solar Musick Suite: Sun Song (I Love Its Holy Mystery)/Canterbury Sunri
Steve Hillage,"It's all too much, It's all too much

When I look into your eyes, your love is there for me
And the more I go inside, the more there is to see

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

Floating down the stream of time, of life to life with me
Makes no difference where you are or where you'd like to be

It's all too much for me to take
The love that's shining all around here
All the world's a birthday cake,
So take a piece but not too much

Set me on a silver sun, for I know that I'm free
Show me that I'm everywhere, and get me home for tea

It's all to much for me to see
A love that's shining all around here
The more I am, the less I know
And what I do is all too much

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

It's too much...It's too much

Too much too much too much (fade to end)",It's All Too Much
Steve Hillage,"I'm walking on the land
But my mind is under the sea
The fish in the sky just swim on by
And the birds in my brain keep on singing
The trees keep growing
And the seeds are sowing beneath the ether
It's time for my soul to go

Swimming inside Nature
Diving through the flowers
Popping out at the bottom of the sea
In minutes that seem like hours

I want you to come with me
Journeying with your mind

We'll learn to feel the divas
And feed them with our vibes
Hear the music of the spheres
Through the ears of the cauliflowers
And the living grass that breathes

I want you to come with me
Journeying with your mind

So let's dive below the waves of words
And sink beneath the turbulence
And leave the restless images behind us
And touch the secret power of nature
Under the sea

Way down
Way down
Way down below the ocean
We'll be riding our emotion
Way down
Way down below the ocean
We'll be riding our emotion",Sea Nature
