Band,Lyrics,Song
Guided by Voices,"Oh, tropical robots
When you come of age you'll reach the sun
And when you go away you won't come back no more
Alabama policeman.. let them go on their way
Don't spoil their fun
Cause when they go away they wont go back no more",Tropical Robots
Guided by Voices,"Good morning finger
Approximate a plan
To sell another t shirt
So how's your head hurt
And what's to understand
Of elevated teachers
You like a metal fan
On high at times

So go protruding hands
In aerospace arena
Interference dead
Let it go you don't need it anyhow
All at your finger tip selection-fly in all directions now!
Let it go you don't need it anyhow
All at your finger tip selection-fly in all directions now!",Underground Initiations
Guided by Voices,"I am he as you are he as you are me
And we are all together
See how they run like pigs from a gun
See how they fly
I'm crying 

Sitting on a cornflake
Waiting for the van to come
Corporation T-shirt, stupid bloody Tuesday
Man you've been a naughty boy
You let your face grow long

I am the eggman
They are the eggmen
I am the walrus
Goo goo g' joob

Mr. City policeman sitting
Pretty little policemen in a row
See how they fly like Lucy in the sky
See how they run
I'm crying
I'm crying, I'm crying, I'm crying

Yellow matter custard
Dripping from a dead dog's eye
Crabalocker fishwife
Pornographic priestess
Boy, you've been a naughty girl
You let your knickers down

I am the eggman
They are the eggmen
I am the walrus
Goo goo g' joob

Sitting in an English garden
Waiting for the sun
If the sun don't come you get a tan
From standing in the English rain

I am the eggman 
(""How do you do sir"")
They are the eggmen 
(""The man maintains a fortune"")
I am the walrus
Goo goo g' joob Goo Goo Goo g' joob

Expert, texpert choking smokers
Don't you think the joker laughs at you
(Ho ho ho hee hee hee hah hah hah)
See how they smile like pigs in a sty
See how they snide
I'm crying

Semolina Pilchard
Climbing up the Eiffel tower
Elementary penguin singing Hare Krishna
Man, you should have seen them kicking
Edgar Allen Poe

I am the eggman
They are the eggmen
I am the walrus
Goo goo g' joob
Goo goo goo g' joob
Goo goo g' joob
Goo goo goo g' joob 
Goo goo
Juba juba juba
Juba juba juba
Juba juba juba
Juba juba

(Oh I'm tired, servicible villain
Set you down father, rest you)",I Am the Walrus
Guided by Voices,"When she needs a public apology
Silence will do
Up in an ugly room everybody dances
Soul train college policeman
Man, it's the age stars and stripes

Finger to the room
Baby stay shaking
Laughing and baking
Post christmas cupcake hand-grenades
Soul train college policeman",Soul Train College Policeman
Guided by Voices,"I go outside and it's cold
I walk downtown and it's cold
I do everything that I'm told
The people I meet, so hooked on defeat
And if it's not one thing, then it's ten
I shouldn't have to be told
So I just keep moving around
'Cause I'm cold

I picked up the pieces that break
And try not to make a mistake
And sometimes I'm sick when I wake
I jump in my car and go to a bar
Because it's so much warmer in there
For my decrepit soul
Then I get back to moving around
'Cause I'm cold

All wound up
All broken down
Animal person
Carnival clown
The only thing that hurts
Is knowing it gets worse
As it goes

I work every day till I'm tired
Emotionally uninspired
And some think I'll maybe get fired
But what else is new
You do what you do
Because you're told to
It's something of which I'm really not yet quite sold
But it must just be a problem with me
'Cause I'm cold",I'm Cold
Guided by Voices,"All right Raphael
Put it on now
It's kind of cool
Takes a notion Raphael
You're not a runaway
You're not a fool
You picked the wrong night
Because she loves you
Because it's alright
She'd be a rule
You're not alone now
Just keep your cool
Got your ???
You got a tool

Yes I'm alright now Raphael
We go ???
We make a tool
You may come over
Not a sound
Well alright now Raphael

All of what you say is what you need
We have what you want
And what you come for

An adoration Raphael
I don't know you
It's kind of cool
I don't know you
So go to hell
Got your own sum
You're not a fool
Takes a notion
A sea of love
A constellation
It's coming true
Salvation Raphael
Just waiting
It's coming through
Yeah!

Raphael you took so long to come
Keep coming back to when you gonna pay me
We're going down to the hotel pool
It's gonna rain
And it's your lucky day Raphael
Raphael...



",Raphael
Guided by Voices,"It is my destiny
To dye it with her tears
Common ties selected
From loose threads in the blanket
Where'd you get the girl?
Across the mighty highway
Disappeared in her apartment
Never to return


",Travels
Guided by Voices,"Cheyenne - The face of pride never died
Cheyenne - The true blue water
Cheyenne - I celebrate for you and I
Sifting through the pieces of the broken prize

Cheyenne - I'm sending out satellites
Cheyenne - I'm hovering quite largely
Cheyenne - In paradox in suicide
Cheyenne in white

And if an innocent minute lives for the light
The time is right
Define a line
To hold back the night - inside
A single glimpse of purity
In a flickering light
Cheyenne sees right

Cheyenne - A drama not acted out
Cheyenne - In destiny stay gazing
Cheyenne - In witnessing if I'm to miss
Cheyenne in white



",Cheyenne
Guided by Voices,"Mess me up scratch liquid
Field tested dirty water
Fell asleep and found it boat 

Cross my heart not to return 
Watch it burn dirty water all of it

Flag torn half rations
Steel rusted dirty water
Found a tree and hitched me up

Brought me down to all I had done 
Wouldn't float dirty water none of it",Dirty Water
Guided by Voices,"I played the part 
I played the start 
I made a table out of clay 
I placed my hands upon the plans 
I waited for a proud display 
I played around 
I heard the sound of certain trouble on the way 

I got bulldog skin 
I took a car 
I drove it far 
I dug the quality of steel 
I crashed my nerve 
I made it swerve 
I made it back - was no big deal 
I tasted blood 
A date with scud 
And now I don't know how to feel 

I got bulldog skin 
 (Spark from the master)",Bulldog Skin [Demo Version]
