Band,Lyrics,Song
Los Traileros del Norte,"De otra forma no se puede comprender
De ti estoy profundamente enamorado
Necesario ya era hacértelo saber
Hacerte ver, que yo te amo

Que en mis sueños tu no dejas de existir
Que me tienes totalmente cautivado
Con tu forma de mirar, de sonreír
La voluntad sencillamente me has robado

Necesito decírtelo, que tu sepas que te amo
Es preciso que entiendas que te estoy necesitando
Que ya nada me importa, solo estar a tu lado
Que mi vida ya es tuya y tu ni cuenta te habías dado

Dímelo con tus ojos, que es mas que suficiente
Que para ti ya no te soy indiferente

De otra forma no se puede comprender
De ti estoy profundamente enamorado
Necesario ya era hacértelo saber
Hacerte ver, que yo te amo

Que en mis sueños tu no dejas de existir
Que me tienes totalmente cautivado
Con tu forma de mirar, de sonreír
La voluntad sencillamente me has robado

Necesito decírtelo, que tu sepas que te amo
Es preciso que entiendas que te estoy necesitando
Que ya nada me importa, solo estar a tu lado
Que mi vida ya es tuya y tu ni cuenta te habías dado

Dímelo con tus ojos, que es mas que suficiente
Que para ti ya no te soy indiferente",Necesito Decírtelo
Los Traileros del Norte,"Que no te habrán dicho, que no te habrán dado
Y si hay un capricho que no has realizado
Y si hay un espacio perdido en tus días
Para que llenarlo con tonterías
Quiero una respuesta y la quiero pronto 
Dime si en tu vida haz amado a otro tonto
Di que no mi amor di que no por favor 
Di que al menos en eso el primero yo soy

El primer tonto de tu vida quiero ser
El primer tonto que te amo a ti mujer
El primer tonto ya será satisfacción de cualquier modo
Ya te di mi corazón

Que no te habrán dicho, que no te habrán dado
Y si hay un capricho que no has realizado
Y si hay un espacio perdido en tus días
Para que llenarlo con tonterías
Quiero una respuesta y la quiero pronto
Dime si en tu vida haz amado a otro tonto
Di que no mi amor di que no por favor
Di que al menos en eso el primero yo soy

El primer tonto de tu vida quiero ser
El primer tonto que te amo a ti mujer
El primer tonto ya será satisfacción de cualquier modo
Ya te di mi corazón",El Primer Tonto
Los Traileros del Norte,"Que daría yo por que fueras tu la que me espera
Cuando vuelvo a casa cada día envés de esta total melancolía
Envés de esta maldita soledad

Que daría yo por que fueras tu quien me 
quisiera quien conmigo amaneciera en mis brazos
Quien camine con su vida tras mis pasos
La que ordena y manda en mi corazon

Daria mi vida por que fueras tu mi amada 
y al despertar rayos de luz sobre mi cama
Nunca he deseado a mi lado  a nadie tanto
Como te quiero a ti tanto,tanto

Daria mi vida pero hoy ni me has mirado
Y estoy apunto de morir enamorado
Pero voy a confiar en tu corazon hasta que escuches mi llamado

Que daría yo porque fueras quien  me extrañara
La que me llevara siempre en su mente
La que me calmara cuando estoy ardiente
La que fuera para siempre mi mujer

Daria mi vida por que

Daria mi vida pero",Qué Daría Yo
Los Traileros del Norte,"Que no daría, por compartir contigo el resto
De mi vida, por darte amor y devolverte la alegría
Por escribir sobre tu cuerpo una poesía

Que no daría y te lo juro que daría hasta la vida
Por ser en ti quien cambie el rumbo de tus días
Por ser el dueño de la luz de tu sonrisa

Te entregaría por completo todo este amor
Te llevaría por el cielo hasta tocar el sol
Te dormiría entre latidos de mi corazón
¡si tú supieras lo que siento!
Si me amaras como yo

Que no daría, por compartir contigo el resto
De mi vida, por darte amor y devolverte la alegría
Por escribir sobre tu cuerpo una poesía

Que no daría y te lo juro que daría hasta la vida
Por ser en ti quien cambie el rumbo de tus días
Por ser el dueño de la luz de tu sonrisa

Te entregaría por completo todo este amor
Te llevaría por el cielo hasta tocar el sol
Te dormiría entre latidos de mi corazón
¡si tú supieras lo que siento!
Si me amaras como yo",Qué No Daría
Los Traileros del Norte,"Divinos ojos, labios hermosos, la mujer
Que conocí su lindo pelo, su piel tan tersa
Sólo con verla me estremecí, me vi en sus ojos
Color de cielo y sin quererlo me le acerqué
No pude hablarle quizás por miedo, sólo con verla
Me conformé

Como quisiera robar sus ojos, y de sus labios
Robarle un beso, como quisiera decirle un día
Que sus encantos me tienen preso
Si ella supiera la emoción que siento
Que me da gusto cuando la encuentro y si
En silencio la estoy queriendo, se me ha metido
Aquí muy dentro

Como quisiera robar sus ojos, y de sus labios
Robarle un beso, como quisiera decirle un día
Que sus encantos me tienen preso
Si ella supiera la emoción que siento
Que me da gusto cuando la encuentro y si
En silencio la estoy queriendo, se me ha metido
Aquí muy dentro",Si Ella Supiera
Los Traileros del Norte,"Si yo fuera el, no te dejaría un momento
Ni siquiera un instante, de adorar

Si yo fuera el, no te dejaría un momento
Ni siquiera un instante, de adorar

Si yo fuera el, estarías conmigo en la gloria
Se tendría que hacer nueva historia
De lo que es el amor
Si yo fuera el, no te dejaría un momento
Ni siquiera un instante, de adorar

Si yo fuera el, estarías conmigo en la gloria
Se tendría que hacer nueva historia
De lo que es el amor",Si Yo Fuera Él
Los Traileros del Norte,"Cuanto te debo, cuanto te debo
Porque quiero liquidarte
Hasta el último suspiro
De cariño y de desprecio

Yo ya sabia, yo ya sabia
Que los besos que me dabas
Las caricias que me hacías
Tenían su signo de pesos

Haz bien la cuenta, haz bien la cuenta
No rebajes ni un suspiro
Que suspiro por suspiro
Todo te voy a pagar

Ahora robo, o ahora mato
Hoy me pongo mano a mano
Todo te voy a pagar

Haz bien la cuenta, haz bien la cuenta
No rebajes ni un suspiro
Que suspiro por suspiro
Todo te voy a pagar

Ahora robo, o ahora mato
Yo voy a ver como le hago
Todo te voy a pagar

",¿Cuanto Te Debo?
Los Tremendos Gavilanes,"Me cai de la nube que andaba
Como a veinte mil metros de altura
Por poquito que pierdo la vida
Esa fue mi mejor aventura
Por la suerte cai entre los brazos
De una linda y hermosa creatura.
Me tapo con su lindo vestido
Y corriendo esconder me llevo
Me colmo todo el cuerpo de besos
Y abrazada, conmigo lloro
Preguntaba que yo le dijiera
Que persona de alla me avento
 
No le pude decir nada, nada
Solamente pense en la maldad
Me subi hasta la nube mas alta
Y tirarme a matar de verdad
Y olvidar a una ingrata perfura
En mi cara me supo enganar
 
Me tapo con su lindo vestido
Y corriendo esconder me llevo
Me colmo todo el cuerpo de besos
Y abrazada, conmigo lloro
Preguntaba que yo le dijiera
Que persona de alla me avento
 
No le pude decir nada, nada
Solamente pense en la maldad
Me subi hasta la nube mas alta
Y tirarme a matar de verdad
Y olvidar a una ingrata perfura
En mi cara me supo enganar",Me Cai de la Nube
Los Tres,"Amores incompletos
He tenido por montones
Y aún me penan
Aún me penan

Han turbado mi mente
Fusilado mis ganas

Me estoy secando lentamente
Debilitando y muriendo
Irremediablemente
Amores incompletos
Me anularon por errores
Agrietaron ilusiones

Amores incompletos
He tenido por montones
Y aún me penan
Aún me penan
Amores incompletos
Amores incompletos
Amores incompletos

Sin mirarme
Me quebraste
Sin sentirte
Me golpeaste
Con tu alma
Aparece
Con el mal
Se retuerce
Amores incompletos
Amores incompletos
Amores incompletos",Amores Incompletos
Los Tres,"Me voy
Me voy
Me voy a Jamaica a la playa
Con amigos a tripear
Poleras floreadas
Por delante
Y por detrás
Mujeres del caribe
Tostadas por el sol
Tostadas por el sol

En Jamaica
Se puede ver
Se puede hablar
Se puede decir lo que quieras
Pero sin insultar
Pero sin insultar

Me voy

Tostadas por el sol, oh",En Jamaica
