Band,Lyrics,Song
Ken Stringfellow,"I see us in the park
Strolling the summer days of imaginings in my head
And words from our hearts
Told only to the wind felt even without being said
I don't want to bore you with my trouble
But there's somethin 'bout your love
That makes me weak and
Knocks me off my feet
There's sumptin 'bout your love
That makes me weak and
Knocks me off my feet
Knocks me off my feet

I don't want to bore you with it
Oh but I love  you, I love you, I love you
I don't want to bore you with it
Oh but I love you, I love you, I love you
More and more
We lay beneath the stars
Under a lovers tree that's seen through the eyes of my mind
I reach out for the part
Of me that lives in you that only our two hearts can find
But I don't want to bore you with my trouble
But there's sumptin 'bout your love
That makes me weak and
Knocks me off my feet

I don't want to bore you with it
Oh but I love you, I love you, I love you
I don't want to bore you with it
Oh but I love you, I love you, I love you
I don't want to bore you with it
Oh but I love you, I love you, I love you
Darling I don't want to bore you with it
Oh but I love you, I love you, I love you
I don't' want to bore you with it
Oh but I love you, I love you, I love you
Darling I don't want to bore you with it
Oh but I love you, I love you, I love you",Knocks Me off My Feet [*]
Ken Woodman,"Got a good reason
For taking the easy way out
Got a good reason
For taking the easy way out now
She was a day tripper
One way ticket, yeah
It took me so long to find out
And I found out

She's a big teaser
She took me half the way there
She's a big teaser
She took me half the way there, now
She was a day tripper
One way ticket, yeah
It took me so long to find out
And I found out
Ah, ah, ah, ah, ah, ah

Tried to please her
She only played one night stand
Tried to please her
She only played one night stand, now
She was a day tripper
Sunday driver, yeah
It took me so long to find out
And I found out

Day tripper, day tripper, yeah
Day tripper, day tripper, yeah
Day tripper, day tripper, yeah",Day Tripper
Ken-Y,"HOY ME ENCUENTRO EN TI PENSANDO RECORDANDO CADA ABRAZO CADA BESO QUE NOS DIMOS CUANDO JUGABAMOS AMARMOS HOY ME SIENTO COMO UN TONTO POR AVERTE AMADO TANTO TU TE FUISTE why ME DEJASTES CON EL ALMA HECHA PEDASOS.... (MAMBO KINGZ)...(YEHEEE) 

why AHORA AQUI ESTOY YO ROGANDOTE MI AMOR AGONISANDO HASTA EL DIA EN QUE TU VUELVAS NO SE SI FUI YO QUIEN COMETIO UN ERROR why QUE AHORA ESTOY PAGANDO CON ESTA TRISTESA why AHORA AQUI ESTOY YO ROGANDOTE MI AMOR AGONISANDO HASTA EL DIA EN QUE TU VUELVAS NO SE SI FUI YO QUIEN COMETIO UN ERROR YO SOLO NECESITO QUE TU ENTIENDAS 

QUE LA NOCHE ME HABLA DE TI NO SE POR QUE ESTOY ASI TU TAN FELIZ POR AHI why YO COMO UN TONTO PENSANDO EN TIIII...

NO VEZ QUE TU AUSENCIA ME MATA ME hare LLORAR ME ROBA ME QUITA LAS GANAS DE VIVIR UN DIA MAS NO VEZ QUE TU AUSENCIA ME MATA ME hare LLORAR ME ROBA ME QUITA LAS GANAS DE VIVIR UN DIA MASSSS...

why AHORA AQUI ESTOY YO ROGANDOTE MI AMOR AGONISANDO HASTA EL DIA EN QUE TU VUELVAS NO SE SI FUI YO QUIEN COMETIO UN ERROR YO SOLO NECESITO QUE TU ENTIENDAS 

HOY ME ENCUENTRO EN TI PENSANDO RECORDANDO CADA ABRAZO CADA BESO QUE NOS DIMOS CUANDO JUGABAMOS AMARMOS HOY ME SIENTO COMO UN TONTO POR AVERTE AMADO TANTO TU TE FUISTE why ME DEJASTES CON EL ALMA HECHA PEDASOS.... (MAMBO KINGZ)...(YEHEEE)
",Pensando en Ti
Kendall Payne,"The winds came by
And they carried me away
At least that's what your mama said she'd say
Of course I knew that you would never believe
But, baby, sometimes even big girls are allowed to weep
Oh, Brenda Jean
My peanut butter queen
Innocent and bright
Don't think of me as mean
Sweet Brenda Jean
For all you have not seen
You know I hate to leave you
Fatherless at fourteen
I'm sure you think
I've left you alone
Torn apart our happy home
But, love, I never planned it this way
Never this soon
And never this day
Oh, Brenda Jean
My peanut butter queen
Innocent and bright
Don't think of me as mean
Sweet Brenda Jean
For all you have not seen
You know I hate to leave you
Fatherless at fourteen
Heaven's quite a sight to see
I'm sure you'll be here too
And though it's beautiful, my dear
It can't compare to you
Compare to you
Oh, Brenda Jean
My peanut butter queen
Innocent and bright
Don't you think of me as mean
Sweet Brenda Jean
For all you have not seen
You know I hate to leave you
Fatherless at fourteen",Fatherless at 14
Kendall Payne,"40 days in Hollywood 40 nights in hell
How's life in your comfort zone?
Out here on sacred ground I'm doing swell
The new word is I'm crazy could have told you that before
But if you've got the guts to join me leave your sandals at the door
Because there's no turning back, no wasting time
No giving up on what I know is mine
No way I'm stopping not a chance I'm backing down
I've come to fight for mercy and take this angel town

I hear it so clear it pounds upon my heart
Who will give ear, and sacrifice to start
Am I alone? If so, it is well with me
Do you know that the truth will set you free

40 days in Hollywood, 40 nights in Hell
Sweet seduction plagues the streets I know now why she fell
But there's no time for distractions and I will not close my eyes
I'm hunting for the hurting, desperate in their cries",Hollywood
Kendall Payne,"Boy, know your place
Lies do not become us
Real is more attractive than a slick and polished mask
Girl, dig down deep
I know there's more between us
There's bound to be a question
You're just dying for me to ask

If you can be honest
I can be too
If you'll take the first step
I'll follow you through
But no one wants to bleed
No one wants to hide
No one wants to hurt alone inside

Child, don't close your eyes
The truth contains much beauty
And though it scars your soul
It can heal the wounds it makes
You've been deceived to think
That pain is to be dreaded
And you've got nothing left
It'll give more than it takes

If you can't find a peace
I'll help find it for you
I don't know how
But one thing that's sure
Is I won't leave you now

If you can be honest
I can be too
If you take the first step
I'll follow you through
No one wants to bleed
No one wants to hide
No one wants to hurt alone inside",Honest
Kendall Payne,"Good week I've got
Gonna see him once again
Been working out, reading up
Be all smart and slim
Who'd knew I'd be this anxious?
Who'd have guessed this horrid fate?
All I know is I
Have to be perfect by Thursday
Perfect by Thursday

I rarely get to see him
And his name is all I know
He smiles like a king
And that's all he'd dare to show
I'm faithfully attending
My motive almost pure
Reckless in my thinking
But it's his that I'm not sure

Perfect by Thursday
I'm planning the evening
I know what I'm wearing
And what I'll be singing
Perfect by Thursday

One day left
And it's not looking very good
I haven't seen much progress
To perfection like I should
But now I cannot quit
Because today could be the day
That all the effort
All the work decides to finally pay

And then you will fall in love
I smile when you walk by
I laugh even louder
You don't even bother

I hold every memory
As sweet as a lemon
As loose as a fire

So now he's on the TV screen
He's catching for some man
Moved away and left me here
I don't understand
But I'm convinced that he'll be back
When I do least expect
Despite my opposition
I fear that I am correct

Perfect by Thursday
I'm sprinting to make it
If I have to fake it
You know I can take it",Perfect by Thursday
Kendall Payne,"

Hey, Alice are you completely

Satisfied with Wonderland

And all it's wonder?

Cause if you're not, you know I

Heard that they're handing out a

money-back guarantee at the door.


Going blind to the pain,

Going deaf to the sight,

Going down to the cry,

Of the innocent life.


I read the paper,

And I drank all the juice

In my refrigerator, now I'm

Starved for knowledge,

Thirsty for the truth.

And in the pages I could

Sense all the longing in the world

I close my eyes, cause I'm longing too.


Going blind to the pain,

Going deaf to the sight,

Going down to the cry,

Of the innocent life.


Who knows your name,

anymore, anymore?

I'll say your name,

forever more, forever more.


Blind to the pain,

Going deaf to the sight,

Going down to the cry,

Of the innocent life,

Of the innocent life.



",Wonderland
Kendall Payne,"The moon's worn thin 
Succumbed to the pressure
Her silver dress 
Hangs in the sky like a rag

Her coat her cloak
Her cover of darkness
It fails to hide 
The tears that she's cried
Oh she cries

But she still shines
Though the night falls around her 
And by her light
I find my way
When I fear the path laid before me
I look to the light of her face
And thank her for being so brave

The moon remains
In fullness or frailty
A faithful climb
And I stand amazed at the way",The Moon
Kendall Payne,"I am not a perfect girl, nor are you a perfect man
But we have found each other here
Inside this wild and crazy world
And somehow make a perfect match

You bring out the worst in me
But it’s the side I need to see
And through the conflicts and the difference
And damage done
We are strong and still are one

You will fail me, you will fail me
Again and again and again
And I will fail you, I will fail you
Again and again and again
Again and again and again

But we will learn to love in spite of failure
Yes we will learn to love because of failure
And we will stay together

We are broken human fools
We are selfish, we are cruel
But there is hope for the exception
To someday become the rule
Let it start with me, let it start with you

",Fail
