Band,Lyrics,Song
Sue Keller,"Jingle bell, jingle bell, jingle bell rock
Jingle bells swing and jingle bells ring
Snowing, and blowing up bushels of fun
Now the jingle hop has begun

jingle bell, jingle bell, jingle bell rock
Jingle bells chime in jingle bell time
Dancing and prancing in jingle bell square
In the frosty air

what a bright time, it's the right time
To rock the night away
Jingle bell time is a swell time
To go riding in a one-horse sleigh

giddy up jingle horse, pick up your feet
Jingle around the clock
Mix and a mingle to a jinglin' beat
That's the jingle bell rock

(Jing rock, jing rock, yeah, jing rock, jing rock, jing rock, jing rock, jing rock, jing rock)

Jingle bell, jingle bell, jingle bell rock
Jingle bells chime in jingle bell time
Dancing and prancing in jingle bell square
In the frosty air

What a bright time, it's the right time
To rock the night away
Jingle bell time is a swell time
To go riding in a one-horse sleigh

Giddy up jingle horse, pick up your feet
Jingle around the clock
Mix and a mingle to a jinglin' beat
That's the jingle bell, that's the jingle bell, that's the jingle bell, that's the jingle bell rock

The jingle bell rock
That's the jingle bell rock (yeah)
Jingle bell, jingle bell.

Merry christmas, happy holidays
Merry christmas, happy holidays

How's that for a Christmas song?",Jingle Bell Rock
Sue Keller,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town
Sue Keller,"Oh, hmm
Where are you Christmas
Why can't I find you
Why have you gone away
Where is the laughter
You used to bring me
Why can't I hear music play

My world is changing
I'm rearranging
Does that mean Christmas changes too

Where are you Christmas
Do you remember
The one you used to know
I'm not the same one
See what the time's done
Is that why you have let me go

Christmas is here
Everywhere, oh
Christmas is here
If you care, oh

If there is love in your heart and your mind
You will feel like Christmas all the time

Oh, I feel you Christmas
I know I've found you
You never fade away, oh
The joy of Christmas
Stays here inside us
Fills each and every heart with love

Where are you Christmas
Fill your heart with love","Where Are You, Christmas?"
Sue Matthews,"I know too well that I'm just wasting precious time
In thinking such a thing could be
That you could ever care for me
I'm sure you hate to hear
That I adore you, dear
But grant me

Just the same
I'm not entirely to blame
For love
You'd be so easy to love
So easy to idolize
All others above
So worth the yearning for
So swell to keep every home fire burning for

We'd be so grand at the game
So carefree together
That it does seem a shame
That you can't see
Your future with me
Cause you'd be oh, so easy to love",Easy to Love
Sue Matthews,"It's very clear, our love is here to stay
Not for a year but ever and a day
The radio and the telephone and the movies that we know
May just be passing fancies and in time may go

But oh, my dear, our love is here to stay
Together we're going a long, long way
In time the Rockies may crumble, Gibraltar may tumble
They're only made of clay
But our love is here to stay

In time the Rockies may crumble, Gibraltar may tumble
They're only made of clay
But our love is here to stay",Love Is Here to Stay
Sue Matthews,"It seems we stood and talked like this before
We looked at each other in the same way then
But I can't remember where or when

The clothes you're wearing are the clothes you wore
The smile you are smiling you were smiling then
But I can't remember where or when

Some things that happened for the first time
Seem to be happening again

And so it seems that we have met before
And laughed before, and loved before
But who knows where or when",Where or When
Sue Matthews,"I fall in love too easily, I fall in love too fast
I fall in love too terribly hard, for love to ever last
My heart should be well schooled, 'cause I've been fooled in the past
And still I fall in love too easily, I fall in love too fast
 
I fall in love too easily, I fall in love too fast
I fall in love too terribly hard, for love to ever last
My heart should be well schooled, 'cause I've been fooled in the past
And still I fall in love too easily, I fall in love too fast",I Fall in Love Too Easily
Sue Matthews,"I'm a very ordinary man
Trying to work out life's happy plan
Doing unto others as I'd like to have them doing unto me

When I find a very lonely soul
Soon be-kinda-comes my only goal
I feel so much better when I tell them my philosophy

I want to be happy
But I won't be happy
Till I make you happy too.

Life's really worth living
When we are mirth giving
Why can't I give some to you

When skies are gray and you say you are blue
I'll send the sun smiling through

I want to be happy
But I won't be happy
Till I make you happy too.

When skies are gray and you say you are blue
I'll send the sun smiling through

I want to be happy
But I won't be happy
Till I make you happy too.",I Want to Be Happy
Sue Matthews,"The sun comes up
I think about you
The coffee cup
I think about you
I want you so
It's like I'm losing my mind
The morning ends

I think about you
I talk to friends
I think about you
And do they know?
It's like I'm losing my mind
All afternoon, doing every
Little chore The thought of
You stays bright Sometimes
I stand in the middle of
The floor

Not going left, not going right
I dim the lights

And think about you
Spend sleepless nights
To think about you
You said you loved me
Or were you just being kind?
Or am I losing my mind?
I want you so

It's like I'm losing my mind
All afternoon, doing every
Little chore The thought of
You stays bright Sometimes
I stand in the middle of
The floor

Not going left, not going right
I dim the lights and think
About you Spend sleepless
Nights to think about you You
Said you loved me

Or were you just being kind?
Or am I losing my mind?",Losing My Mind
Sue Matthews,"So often as I wait for sleep I find myself reciting
The words I've said or should have said
Like scenes that need rewriting

The smiles I never answered
Doors perhaps I should have opened
Songs forgotten in the morning

I relived the roles I've played
The tears I may have squandered
The many pipers I have paid along the roads I wandered

Yet all the time I knew it
Love was somewhere out there waiting
Though I may regret a kiss or two

If I had changed a single day
What went amiss or went astray
I may have never found my way to you",On My Way to You
