Band,Lyrics,Song
Mighty Sparrow,"Well ah hungry and ah more broken than a louse
It ain't have nothing left for me to porn in the house 
Meh girlfriend have a pussy cat they call big fat lazy puss
Ah tell she to sell it get some cash cause he ain't no use

If you hear me sell the pussy and bring all the cash to me
Ah love you baby but ah cyah remain hungry
This starvation it could finish just like that
But you got to sell the pussy, sell the pussy cat...

She complaining, how she have this cat since she born 
She won't sell it, she won't even put it in harm
But before I have to choke and rob and perhaps end up in jail
Let meh tell meh friends that you have your pussy for sale!

Sell the pussy and bring all the cash to me
I love you baby but I cyah remain hungry
This starvation got to finish jus like that
But you gotta to sell de pussy, sell the pussy cat...

Unemployment is what really have meh so broke
You could help out, if you sell till ah start to work
And ah promise you won't have to sell for more than a year or two
By then I should have enough cash to buy three pussy for you!

Sell the pussy and bring all the cash to me
Ah love you baby but ah cyah remain hungry
This starvation got to finish just like that
But you got to sell the pussy, sell the pussy cat...

She decided she go give meh idea a try
Ah bring a little Chinese man to buy, but she shy
She got accustomed to the business now so no longer she afraid
Since ah cyah get wuk she continue wuking she trade, hey, hey, hey!

Sell the pussy and bring all the cash to me,
Ah love you baby but ah cyah remain hungry,
This starvation got to finish just like that
But you got to sell the pussy, sell the pussy cat...",Sell the Pussy
Mighty Sparrow,"You making yourself a pappy show Melda 
You making yourself a bloody clown 
Up and down the country looking for Obeah 
And you perspiration smell so strong 
Girl you only wasting time 
Obeah wedding bells don't chime 
And you can't trap me 
With necromancy 
Melda oh, you making wedding plans 
Carrying me name to Obeah man 
All you do can't get through 
I still ain't goin' marry to you 

The amount of incense that you burn at night 
Lard and garlic stinking up me place 
So much different color candles that you light 
Rubbing red lavender in you face 
Nastiness go cause your death 
Girl no man can stand your breath 
You too damn nasty get away from me 

If you really want a wedding ring Melda 
There are many other ways and means 
Like scrubbing your teeth and bathing regular 
Soap and water keeps you fresh and clean 
Dress up in the latest style 
Always wear a charming smile 
Some koo-noo-mooloo bound to say I do 

Look how many nights we hug up tight, tight, tight 
All we ever know was love and peace 
Now every minute is only fight, fight, fight 
Till you using Obeah man for priest 
You don't seem to understand 
Obeah can't upset my plan 
For Papa Niser 
Is me Grandfather",Obeah Wedding
Mighty Sparrow,"Why do I keep fooling myself
When I know you love someone else
Only a fool breaks his own heart
I pretend that I don't see
When you walk with him down the street
Only a fool breaks his own heart
I have to admit it
Even though you hurt me so girl
I can't forget it
If I'm a man I'd let you go
It's no use trying to hang on

To a love already gone
Only a fool breaks his own heart
I have to admit it
Even though you hurt me so girl
I can't forget it
If I'm a man I'd let you go
It's no use trying to hang on
To a love already gone
Only a fool breaks his own heart
Only a fool breaks his own heart
Only a fool breaks his own heart",Only a Fool (Breaks His Own Heart)
Mighty Sparrow,"Why do I keep fooling myself
When I know you love someone else
Only a fool breaks his own heart
I pretend that I don't see
When you walk with him down the street
Only a fool breaks his own heart
I have to admit it
Even though you hurt me so girl
I can't forget it
If I'm a man I'd let you go
It's no use trying to hang on

To a love already gone
Only a fool breaks his own heart
I have to admit it
Even though you hurt me so girl
I can't forget it
If I'm a man I'd let you go
It's no use trying to hang on
To a love already gone
Only a fool breaks his own heart
Only a fool breaks his own heart
Only a fool breaks his own heart",Only a Fool
Mighty Sparrow,"Oh she may be weary
Them young girls they do get wearied
Wearing that same old miniskirt dress
But when she gets weary
You try a little tenderness

Oh man that
Un hunh
I know shes waiting
Just anticipating
The thing that you'll never never possess
No no no
But while she there waiting

Try just a little bit of tenderness
That's all you got to do
Now it might be a little bit sentimental no
But she has her greavs and care
But the soft words they are spoke so gentle
Yeah yeah yeah
And it makes it easier to bear
Oh she wont regret it

No no
Them young girls they don't forget it
Love is their whole happiness
Yeah yeah yeah
But its all so easy
All you got to do is try
Try a little tenderness
Yeah
Damn that hart (hard?)

All you got to do is know how to love her
You've got to
Hold her
Squeeze her
Never leave her
Now get to her
Got got got to try a little tenderness
Yeah yeah
Lord have mercy now

All you got to do is take my advice
You've got to hold her
Don't squeeze her
Never leave her
You've got to hold her
And never
So you got to try a little tenderness
A little tenderness
A little tenderness
A little tenderness

You've got to
Got to got to
You've gotta hold her
Don't squeeze her
Never leaver her
You got
Got got got to
Now now now
Got got got to
Try a little tenderness
Ye",Try a Little Tenderness
Mighty Sparrow,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town
Migos,"Buddah blessed this beat
Yeah, trap shit
No, no, no, no, no, no

Up early in the morning, trapping (trap, trap)
You can get 'em while you asking (ask)
How many chickens?
You can get 'em whichever way
Nigga, trap turned Zaxby's (Zax)
I beat the pot with a passion (beat it up)
A hundred acres on the mansion (mansion)
I dab in the latest fashion (eat it up)
Bitches need to call casting (yeah)

Act (Act)
Put the backends in the back (back)
Draco on me, it's attached (attached)
Name a nigga with the pack (pack)
Name a nigga with the sack (sack)
I love my Glock, I got the MAC (MAC)
She eat the molly like a snack (eat it up)
This gold on my neck a plaque (plaque)
Bando Shane's Rib Shack (eat it up)
Rob the plug if you tax (tax)
Sip the lean and relax (drink it up)
Park the Lamb in the back (skrt, skrt)
Big dog, you a cat (cat)
Rich in the matte black (skrt, skrt)
Twenty hoes to be exact (yeah)
I need ten, that's a dime
Want a nickel, that's a five
One to fly, one to slide
One to glide, ain't got time
Poured a thirty on my nine
For a nigga out of line
Mama cryin', niggas dyin'
Wonder why I done grip the fire, yeah

Up early in the morning, trapping (trap, trap)
You can get 'em while you asking (ask)
How many chickens?
You can get 'em whichever way
Nigga, trap turned Zaxby's (Zax)
I beat the pot with a passion (beat it up)
A hundred acres on the mansion (mansion)
I dab in the latest fashion (eat it up)
Bitches need to call casting (yeah)

Brrrt (skrt skrt skrt skrt) burrr, pot
Niggas tried to send the thot
That’s the only way to plot
Klay Thomp, corner shot (brrr)
Eight-ball, corner pocket (ay)
White boys in the game (white)
Call 'em Andy Milonakis (yeah)
He won't hesitate to shoot 'em (shoot)
Private jet to Bermuda (woo)
I knew I been had sauce (who)
'Cause I was fuckin' on my tutor (who)
Truck backin' up the dooley
A hundred pounds out the cooler
Came from a Cup O' Noodles
I fucked the game, Karma Sutra
I got M's on my mind
I got boulders in my time
Put a model bitch on coco
Told her read between the lines (coco)
J's out there snitchin', yeah
Heard it through the vine (J's)
Packin' up the kitchen
Think I ran out of time, yeah

Up early in the morning, trapping (trap, trap)
You can get 'em while you asking (ask)
How many chickens?
You can get 'em whichever way
Nigga, trap turned Zaxby's (Zax)
I beat the pot with a passion (beat it up)
A hundred acres on the mansion (mansion)
I dab in the latest fashion (eat it up)
Bitches need to call casting (yeah)

Woo woo woo woo woo, packs
I paid the ticket, get you whacked (brrr)
I chop the brick with the axe (hey)
The cookie smellin' like a casket (cookie)
I'm sellin' crack in my Raf's (crack)
Put the addy in the nav (addy)
He steady poppin', know it's cap (cap)
I hit the jungle then adapt
30 thousand on the couch (30 bars)
All my bitches from an app (app)
Instagram and the Snap (Snap)
I bet a hundred on the craps (crap)
I'm good on shawty, do without
She fucking niggas for the check (check)
I'mma only get the mouth
Hop out a Lambo, crossover on a bitch
I poured a four, Actavis
Walk in Goyard, got a bag for my bitch
Won't get a kiss 'cause I know you suck dick
Spent you hundred, Philippe on your wrist (Patek)
Twenty-five pointers, one fist (points)
Twenty-five bitches on list (twenty-five)
Kill ten, rubber band grip (brrr)

Up early in the morning, trapping (trap, trap)
You can get 'em while you asking (ask)
How many chickens?
You can get 'em whichever way
Nigga, trap turned Zaxby's (Zax)
I beat the pot with a passion (beat it up)
A hundred acres on the mansion (mansion)
I dab in the latest fashion (eat it up)
Bitches need to call casting (yeah)",Call Casting
Migos,"Bitch dab, bitch dab
Bitch dab, bitch dab
Bitch dab, bitch dab
Bitch dab, bitch dab
Bitch dab, bitch dab
Dab, dab, dab, dab, dab, dab

Look at my dab, dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Get in there, get in there
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Look at my dab

Look at my dab, everybody sayin' dab
Trap niggas on the map, trap niggas like to dab
Trap niggas in the bowl, trap niggas on the stove
Trap niggas worldwide, play with the pie with no eyes
Dabbin' goin' in the dictionary, birds sangin' just like Mary Mary
The bricks got wings like the tooth fairy, pinky ring yellow canary
Touch down on the pack and I run it like Barry
Migo like Ed, Edd and Eddy
You mad 'bout your homeboy, that's petty
Spray the chopper like confetti
Look at my dab, got me feelin' like I'm Fab
Look at my dab, spreadin' dab across the map
I'm dabbin' when I walk up in the trap
I look at the pot, I'm like get in there
I play with the water need swimwear
Look at my dab, get in there

Look at my dab, dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Get in there, get in there
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Look at my dab

Get in there, get in there
Got me dabbin', Yung Rich Nation, yeah
Lookin' like I'm not from around here
Young nigga dabbin' out the atmosphere
You niggas still sayin' swag
My niggas switched it up we call it dab
Step out with a light up I call it jab
Michael Jordan I'm perfecting my craft
Money counter, count it up with my hands
Young nigga, I can show you how to do math
Sippin' and drinkin', I pour me some muddy
My nigga not tryin' to remember my past
Don't come to my hood if you ain't got a pass
Eat up the dab like linguini and crab
Mr. McMahon, I fire you and your staff
Watchin' you niggas dabbin' made me laugh
Dabbin' is a way of fashion
Touchdown like I'm Takeoff McFadden
Call a play like I'm Takeoff John Madden
She get a platinum plaque from all this dabbin'
You niggas should get a Grammy, the way you actin'
Enough of that swag I put it in a casket
Look at my dab, yo bitch droppin' her panties
I feel fantastic, immaculate dabbin'
Stay off my grass, call me Takeoff Stanley

Look at my dab, dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Look at my dab, bitch dab
Get in there, get in there
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Get in there, get in there, bitch dab
Look at my dab

So now niggas dabbin'
Before it was swaggin'
Nigga thinkin' that it's just a dance
When dabbin' is a way of fashion
See I'm tryin' to teach y'all the rules and regulations
Cause there's a lot of niggas out here perpetrating
No temptations, Migos sensation
Seen a lot of faces, why not make a Young Rich Nation",Look at My Dab
Migos,"Girl you standin' right there lookin' so amazing (Oh)
So I thought I'd say sum (Oh)
I thought I'd say sum (oh) I thought I'd say sum (Oh)
I thought I'd say sum (yo), I thought I'd say sum 
Girl you standin' right there you lookin' so 
I thought I'd say sum, girl you standin' right there lookin' so
I thought I'd say sum, girl you standin' right there lookin' so
I thought I'd say sum
Girl standin' right there you lookin' so amazin'

She 5'5"", her hair go down to her ass
I can't lie, she fuckin' with me and cash
Don't make her mad, don't make her mad, don't make her mad
Gotta buy her a bag, buy her a bag, buy her a bag
She see what I'm lookin' at
I'm lookin' right there at you
Then why I'm not sayin' nothin'?
'Cause I'm thinkin' 'bout fuckin' you
(What you thinkin' bout?) Thinkin' 'bout touchin' you
(What you thinkin' bout?) Thinkin' 'bout lovin' you
(What you thinkin' bout?) Thinkin' 'bout cuffin' you
(What you thinkin' bout?) Thinkin' 'bout rollin' a blunt or two
'Cause I thought I smoke sumthin'
And she wanna smoke too
We can take vacation
Open your eyes, we land on the moon

Girl you standin' right there lookin' so amazing (Oh)
So I thought I'd say sum (Oh)
I thought I'd say sum (oh) I thought I'd say sum (Oh)
I thought I'd say sum (yo), I thought I'd say sum 
Girl you standin' right there you lookin' so 
I thought I'd say sum, girl you standin' right there lookin' so
I thought I'd say sum, girl you standin' right there lookin' so
I thought I'd say sum
Girl standin' right there you lookin' so amazin'

You lookin' real amazin'
I'm a legend, perfect picture for an independent lady
Got me thinkin' 'bout what I'mma do to you if you pull up on me you got a nigga waitin' contemplating
She said she not from the city but she been down here for a minute, used to stay in Philly
Wanna ride in a Bentley and take a trip around the city, whatever you wanna do baby I'm with it
She said ""What we headed to? What we finna do?""
Whatever you wanna do
I said where you just came from?
She just came from a photo shoot
She ask me what's YRN
I said that mean Yung Rich Nation
That's another conversation
I'mma tell you about it just be patient
We was just lookin' at you lookin' beautiful wanna know where you come from
Tellin' myself can't let you walk off without Takeoff tellin' you sum
Rolex on your wrist a plain jane
Walkin' stallion and some Balmains
Hold up baby it's just one more thing
So beautiful forgot to ask your name

Girl you standin' right there lookin' so amazin'
Oh, I thought I'd say sum

I gotta say sum
I don't know where she came from
But I know she a stallion
Fuck it I'm 'bout to go say sum
I'm 'bout to go say sum
What is your name?
When your birthday?
What is your sign?
So is mine
All of these bitches so why you want me?
Woah, baby slow down
Aye baby, ain't gonna play
I'm attracted to the curves on your waist
When you with me you can feel safe
Your hair, nails, and your bills paid
I'm not gon' lead you the wrong way
I'm not gon' feed you the wrong plate
Show you manners like my momma say
You might meet my momma just one day
Tuxedo on fung-shui
Smoke a blunt in peace, Gandhi
Celine on her from the runway
One of one, only one made

Girl you standin' right there lookin' so amazin'
Oh, I thought I'd say sum",Say Sum
Migos,"Tell me the price
Tell me the price
Tell me the price
Tell me the price
No surprise

What's the price?
Prices, prices, going up
Prices, prices (price)
The bitch bad, I slide
Prices, prices, going up
Hold on, yeah
Prices, prices (price)
What's the price?
What's the price?
Prices going up, prices
Hold on
Price, going up yeah (I slide)
(Skrrt skrrt, skrrt skrrt, going up)
Hold on
(Woo woo woo, price)

Bad Mona Lisa
Slide with my people
Pink slip for the ride
But what's in the trunk, it's illegal
Came from dimes, no cosigns
You can read between the lines
Like a pro skater did my own grinds

Tell me what the preacher preach about (preacher)
Tell me what the teacher teach about (teacher)
I'ma go find me a better route
That bullshit and cap you can leave it out (cap)
They talking but ain't tryna hear me out
Won't open the door, tryna leave me out (open)
I'ma pull up and just empty out (brrr)
Come through, just make sure you clear me out (brrr)

Ooh
Clear me out, clear me out
Just clear me out
Clear me out

What's the price?
Prices, prices, going up
Prices, prices (price)
The bitch bad, I slide
Prices, prices, going up
Hold on, yeah
Prices, prices (price)
What's the price?
What's the price?
Prices going up, prices
Hold on
Price, going up, I slide
(Skrrt skrrt, skrrt skrrt, going up)
Hold on (shit goin' up, you know what I mean, woo woo)
Price, Offset!

I do not care what the tag will say (I don't)
I done brought out a big bag today (bag)
I just pulled up with the MAC today (brrr)
I don't plan on going out sad today (brrr)
Pay what you owe, eighty a show (eighty)
Close the curtain and smoke in the Ghost (gas)
Hop in the i8 and lift up the door (skrrt)
Young rich nigga, more money than the old (hey)
Got your hoe at the condo, no clothes, yeah
Climb on a young nigga pole, yeah
You don't wanna go there (nah)
Sticks and the dracos in here (brrr)
Got racks in the back of my pants (racks)
Got racks in the bachelor pad (racks)
These bitches they fuck for a bag (smash)
And you niggas gon' go out sad

Bad Mona Lisa (bad)
Slide with my people (skrrt skrrt)
Pink slip for the ride (skrrt skrrt)
But what's in the trunk, it's illegal
Came from dimes (dimes), no cosigns (no cosigns)
You can read between the lines
Like a pro skater, did my own grinds, yeah (grinds)

What's the price?
What's the price?
Prices going up, prices
Hold on
Price, going up, I slide
(Skrrt skrrt, skrrt skrrt, going up)
Hold on
(Woo woo woo, price, yeah!)",What the Price
