Band,Lyrics,Song
Il Volo,"Smile, without a reason why
Love, as if you were a child
Smile, no matter what they tell you
Don’t listen to a word they say
‘Cause life is beautiful that way

Tears, a tidal-wave of tears
Light that slowly disappears
Wait, before you close the curtain
There’s still another game to play
And life is beautiful that way

Here, in his eyes forever more
I will always be as close as you remember from before

Now, that you’re out there on your own
Remember, what is real and what we dream is love alone

Keep the laughter in your eyes
Soon, your long awaited prize
We'll forget about our sorrow
And think about a brighter day
‘Cause life is beautiful that way

We'll forget about our sorrow
And think about a brighter day
‘Cause life is beautiful that way

Before you close the curtain
There's still another game to play
Life is beautiful that way",Beautiful That Way (La Vita È Bella)
Il Volo,"I'll be loving you eternally
With a love that's true, eternally
From the start, within my heart
It seems I've always known
The sun would shine
When you were mine
And mine alone

I'll be loving you eternally
There'll be no one new, my dear, for me
Though the sky should fall
Remember I shall always be
Forever true and loving you
Eternally

(I'll be loving you eternally)
With a love that's true, eternally
From the start, within my heart
It seems I've always known
The sun would shine
When you were mine
And mine alone

I'll be loving you eternally
There'll be no one new, my dear, for me
Though the sky should fall
Remember I shall always be
Forever true and loving you
Eternally

Forever true and loving you
Eternally",Eternally
Il Volo,"Penso che un sogno così non ritorni mai più
Mi dipingevo le mani e la faccia di blu
Poi d'improvviso venivo dal vento rapito
E incominciavo a volare nel cielo infinito

Volare oh, oh
Cantare oh, oh, oh
Nel blu dipinto di blu
Felice di stare lassù
E volavo, volavo felice più in alto del sole
Ed ancora più su
Mentre il mondo pian piano spariva lontano laggiù
Una musica dolce suonava soltanto per me

Volare oh, oh
Cantare oh, oh, oh
Nel blu dipinto di blu
Felice di stare lassù

Ma tutti i sogni nell'alba svaniscon perché
Quando tramonta la luna li porta con sé
Ma io continuo a sognare negli occhi tuoi belli
Che sono blu come un cielo trapunto di stelle

Volare oh, oh
Cantare oh, oh, oh
Nel blu degli occhi tuoi blu
Felice di stare quaggiù
E continuo a volare felice più in alto del sole
Ed ancora più su
Mentre il mondo pian piano scompare negli occhi tuoi blu
La tua voce è una musica dolce che suona per me

Volare oh, oh
Cantare oh, oh, oh
Nel blu degli occhi tuoi blu
Felice di stare quaggiù
Nel blu dipinto di blu
Felice di stare quaggiù
Nel blu dipinto di blu
Felice di stare quaggiù
Con te","Nel Blu, Dipinto Di Blu (Volare)"
Il Volo,"Io canto, il mio amore per te
Questa notte diventa poesia
La mia voce sarà
Una lacrima di nostalgia
Non ti chiederò mai
Perché da me sei andata via
Per me è giusto
Tutto quello che fai

Io ti amo
E gridarlo vorrei
Ma la voce dell'anima
Canta piano lo sai
Io ti amo
E gridarlo vorrei
Ma stasera non posso nemmeno parlare
Perché piangerei

Io canto, la tristezza che è in me
Questa notte sarà melodia
Piango ancora per te
Anche se ormai è una follia
Non ti chiedo perché
Adesso tu non sei più mia
Per me è giusto
Tutto quello che fai

Io ti amo
E gridarlo vorrei
Ma la voce dell'anima
Canta piano e lo sai
Io ti amo
E gridarlo vorrei
Ma stasera non posso nemmeno parlare
Perché piangerei
Io ti amo! Io ti amo!",Quando l'amore diventa poesia
Il Volo,"Non c'è dolore, se ci sei tu
E' come un sogno, anche di più
E c'è qualcosa negli occhi tuoi che non mi lascia mai
Non ho paura se resti qui, perché l'amore mi chiude gli occhi
Vorrei baciarti, adesso sì, vorrei che fosse così

L'amore si muove
Ti porta lontano se vuoi
Ti prende per mano senza dirti dove andrai
L'amore si muove
E non fa rumore, lo sai
E' un vento gentile che non ti abbandona mai

Come un regalo, così inatteso
Una sorpresa tu lì per caso
C'era qualcosa negli occhi tuoi che non scorderò mai

L'amore si muove
Ti porta lontano se vuoi
Ti prende per mano senza dirti dove andrai
L'amore si muove e non fa rumore, lo sai
E' un vento gentile che non ti abbandona mai

E penso a quello che sarei
A quello che saremo noi
All'amore che ci porta via

L'amore si muove
Ti porta lontano se vuoi
Ti prende per mano senza dirti dove andrai
L'amore si muove e non fa rumore, lo sai
E' un vento gentile che non ti abbandona mai
L'amore si muove",L' Amore si muove
Il Volo,"Stasera è come se
Una parte di me l’abbian strappata via
Dove sei? Mi lasci cosi
Solo qui, pensieri che tormentano

Aspetterò
Le stelle pregherò
Un giorno ti rivredrò
Il tuo sorriso splenderà
Ti sentirò
Io ti respirerò
Amore, prometterò
Senza più limiti io ti aspetterò

Che notte, mi sembra che
I minuti non passino, sembrano un’eternità
Ma perché ti sei chiusa in te?
Ma perché sei sparita tu senza dirmi un perché

Aspetterò
Le stelle pregherò
Un giorno ti rivedrò, il tuo sorrido splenderà
Ti sentirò
Io ti respirerò
Amore, prometterò
Senza limiti io ti aspetterò

E chissà se sola nell’oscurità
Ti ricordi momenti, tremori di questo amore

Aspetterò
Le stelle pregherò
Un giorno ti rivedrò
Il tuo sorriso splenderà
Ti sentirò
Io ti respirerò
Amore, prometterò
Io ti aspetterò per sempre
Aspetterò
Aspetterò",Aspettero'
Il Volo,"Siamo qui noi soli
Come ogni sera
Ma tu sei più triste
Ed io lo so
Perché

Forse tu vuoi dirmi
Che non sei felice
Che io sto cambiando
E tu mi vuoi lasciar

Io che non vivo
Più di un'ora senza te
Come posso stare una vita
Senza te
Sei mia
Sei mia
Mai niente lo sai
Separarci un giorno potrà

Vieni qui, ascoltami
Io ti voglio bene
Te ne prego fermati
Ancora insieme a me
Io che non vivo
Più di un'ora senza te
Come posso stare una vita
Senza te
Sei mia
Sei mia

Io che non vivo
Più di un'ora senza te
Come posso stare una vita
Senza te
Sei mia
Sei mia
Sei mia",Io che non vivo (Senza te)
Il Volo,"Io son sicuro che, per ogni goccia
Per ogni goccia che cadrà, un nuovo fiore nascerà
E su quel fiore una farfalla volerà
Io son sicuro che, in questa grande immensità
Qualcuno pensa un poco a me
Non mi scorderà

Sì, io lo so
Tutta la vita sempre solo non sarò
Un giorno troverò
Un po’ d’amore anche per me
Per me che sono nullità
Nell'immensità

Sì, io lo so
Tutta la vita sempre solo non sarò
E un giorno io saprò
D’essere un piccolo pensiero
Nella più grande immensità
Del suo cielo",L' Immensità
Il Volo,"È notte alta e sono sveglio
Sei sempre tu il mio chiodo fisso
Insieme a te ci stavo meglio
E più ti penso e più ti voglio
Tutto il casino fatto per averti
Per questo amore che era un frutto acerbo
E adesso che ti voglio bene io ti perdo

Ancora, ancora, ancora
Perché io da quella sera
Non ho fatto più l'amore senza te
E non me ne frega niente senza te
Anche se incontrassi un angelo direi
Non mi fai volare in alto quanto lei

È notte alta e sono sveglio
E mi rivesto e mi rispoglio
Mi fa smaniare questa voglia
Che prima o poi farò lo sbaglio
Di fare il pazzo venir sotto casa
Tirare sassi alla finestra accesa
Prendere a calci la tua porta chiusa, chiusa

Ancora, ancora, ancora
Perché io da quella sera
Non ho fatto più l'amore senza te
E non me ne frega niente senza te
Ancora, amore
Ancora, amore, ancora
Perché io da quella sera
Non ho fatto più l'amore senza te
E non me ne frega niente senza te",Ancora
Il Volo,"La festa appena cominciata
È già finita
Il cielo non è più con noi
Il nostro amore era l’invidia di chi è solo
Era il mio orgoglio la tua allegria
È stato tanto grande e ormai
Non sa morire
Per questo canto e canto te
La solitudine che tu mi hai regalato
Io la coltivo come un fiore

Chissà se finirà
Se un nuovo sogno
La mia mano prenderà
Se a un’altra io dirò
Le cose che dicevo a te
Ma oggi devo dire che
Ti voglio bene
Per questo canto e canto te
È stato tanto grande e ormai non sa morire
Per questo canto, e canto te

Chissà se finirà
Se un nuovo sogno
La mia mano prenderà
Se a un’altra io dirò
Le cose che dicevo a te
Ma oggi devo dire che
Ti voglio bene
Per questo canto e canto te
È stato tanto grande e ormai non sa morire
Per questo canto, e canto te, canto te
Per questo canto, e canto te",Canzone per te [2015 Version] [Version]
