Band,Lyrics,Song
Fat Joe,"Yeah, uh, yeah, Loyalty, haha
She was sixteen maybe seventeen, uh
Who you gonna trust?
And Life Goes On (2002)
The timin ain't me, it's like, please goin through wrong
Speak the truth, haha, speak the truth, yeah, yo, yo

She was only sixteen, when I met her I was playin' the corner
Had to scream one of her niggas, like get up off her
She was a diamond in the rough, real neighborhood jewel
You would never see her out, 'less she comin' from school
At first we started out like sisters and brothers
'Till we finally let it out, and started kissin' and huggin'
And your moms always dissin' me, tryin' to get rid a me
I guess she figured out, I had taken your virginity
She was right, sexin' all day
When they wouldn't let me in, we be playin' the hallway
Talkin' all day, bout the stupidest shit
Like if we got rich, what would we do with our chips?
And who was our favorite rappers, it was Nas at the time
We would memorize every single bar of his rhymes
Summertime, kids is playin' in the park
I might just ride by, let 'em sprinkle the truck
And Life Goes On

[Chorus]
She was sixteen, maybe seventeen
I was eighteen, nineteen maybe a little bit more
(was she a little more), ha ha
Yeah, huh, but life goes on
She was sixteen, maybe seventeen
I was eighteen, nineteen maybe a little bit more
Ha ha ha ha, yeah, yeah, woof, uh, yo
But life goes on

This shit got deeper, you was havin' my seed
I couldn't wait to see this little nigga look like me
Sure enough a little fat guy named D'Ryan
Kept us up all night, always bitchin' and cryin'
I was still slingin' fast, the ""Flow Joe"" came out
Things changed, wasn't the same, wanted to hang out
The groupies was chasin' me, rudely awakened me
No longer safe for me, this new world is takin' me
You deserve much more than to be mistreated
I was a fucked up nigga, but at least I admit it
Just to be cool, I helped you through school
So you can have your own career, and don't depend on no fool
Life seems crazy when you look back
I pray to God, that you hook up with a good cat
We can't look at, who's right or who's wrong
But I thought I'd let you know through this song
That Life Goes On

[Chorus]

So I moved on to the next phase a my life
I finally met the women I would make my wife
It was love at the first sight, in the worst way
Shorty kept holdin' out, had me thirsty, mercy
Mi shari amor, whisper in my ear
Tell me baby girl is it me that you adore
Used to stay up all night, just bumpin' and grindin'
Makin' plans for the future, how to hustle my rhyme in
Used to drive cross state for like a G a show
A well known famous rapper, but my pocket's is broke
But we kept grindin'
Slowly but surely, kept climbin'
Pun broke in the doors, now we headlinin'
I'm lettin everybody know your my sweetest possession
How you kept me real strong through the deepest depression
Paid no mind to your friends, cause their words is trife
I hold you down for the rest of your life
Cause Life Goes On

[Chorus: x4]

Look just shut the fuck up, Joe told us what happened

Told us what, what happened
You're trying to act like you don't know what's going on, but I know
You know what happened that night

I was drinking Cristal on the right hand side (yeah)
Hennessey on the left hand side
Macho gave it to me, I don't remember after that so, aw

You think your a tough guy right (tough guy)
Your not, your a pussy, cause your afraid if you rat on Fat Joe

Aw, sorry, sorry, hold up, hold up, hold up, hold up, hold up, hold up

Maybe we should put him in a cell and lock him up, until he fucking talks

Rat on Fat Joe, what do you mean?
There is no rat on Fat Joe, you disrespect him right now, that's not good

Your fucking busted man, just tell us this shit
Your fucking baby momma told us

Fuck it, listen to me, I don't snitch, I'm twistin alright
I'm fuckin' TS Member, Terror Squad, Loyalty",Life Goes On
Fat Joe,"[Intro - Fat Joe talking]
Cool & Dre, uh
Terror Squad motherfuckers
They're all gonna laugh at ya, haha
They're all gonna laugh at ya
Yeah, (YO), uh, (oh God), haha
Haha (feedin you, feedin you)
Yo (feedin you, feedin you)

[Fat Joe]
Yo, uh, yo, call me the JV artist
That means I own two joint ventures and two different labels, niggas that pay me homage
Been in this game for nine seasons
That's nine reasons why I'm expired the rhyme beefin
Ya'll niggas is rappin ass backwards
I left twenty spots since beginnin this rap shit
All yo papi lo que pasa contigo
Mad cause I'm the only nigga reppin our people
When I came in this game, no one wanted the job
All of a sudden niggas actin like they wanna go hard
Spittin venom 'bout the Squad, try and shittin the God
This ain't no ""Scarface"" shit, blow up your kids in the car
And since you wanna act like you livin a movie
I'll hit you with more shots than Bruce Lee got in a ""Fist of Fury""
Bitch niggas, nothin but snitch niggas
Today you on my dick, tomorrow you on his nigga
Got deported from the Squad, can't afford another car
Where's your house at? I heard your livin with your moms (livin with your moms)
Blane nigga better stay in your place
Keep talkin, burst a flame in your face, motherfucker

[Armageddon]
Yo, yo, with this comparison the Geddy is God
Cause even though you never seen me, I been put fear in your hearts
And I'm smooth like a Mulo it theme
Skip bullets of your Coogi beam
Before you knew you were seen
Yeah I'm nice and I don't care if you know
Cause all you really need to understand is how hard I'm rulin with Joe
And the streets is no place for late bloomers
Just gangsta niggas, snakes and bitches that meant to spread rumors
Listen, I'm from the Bronx were the gun shoot rabid
Front if you want, but don't think we don't shoot rapids
I'm what some might consider a ghost
Cause I move at night, plus I'm the type to play a live nigga close
I'm the ultimate, high consulted, rhyme vocalist
I write dope, spit dust and shit cocoa bricks
This is what you dicks need to act-knowledge
Or get the shit smacked outta ya fat cabbage
Don't ask why we act violent
We just killas and thugs
Niggas wit mad talent, that still dabble in drugs
I only rap now to speak to the streets
They say the Squad gotta feed 'em the beef
So we gonna feed 'em the beef

[Prospect]
My nine milly blaze, and hit hard like Willy Mays
Since my kiddy days, grew up with thugs who were really crazed
Ain't no silly games, right here be the truth
150 proof, whoever, I'm talkin to you
They call me Prospect, I'm one in a mil
One of the real, I rap but I still put a gun in your grill
I'm the reason why I catch you when your car breezin by, with your Iceberg team
You look when the light turns green
Your scared to death, don't make me have to air at ya chest
Or tear ya flesh, for actin like I carin what's left
Anyone can get it in a minute give it some time, I'm livin this rhyme
Let my nine get in your spine, sit and recline
Get so mad, forget and rewind
So I can see what I did again and just slide
To the next level, hop on the bike and just pedal
Bustin at your best rebel, who runnin to test medal
Let me get settled, lay my mom down in this game
For niggas kinda refain, I push 'em down in the train
Bout it the same, my three cousins up in the Benz
Big, G Psycho and E, ya'll know what this is

[Remy Martin]
Yo, yo, It's the T, E, a are a, a are a, O, are Squad
So you know I gotta be that bitch Remy Mar
With Armageddon and your nigga Joe The God
Tony Sunshine and motherfuckin Prospect
Straight out the projects
A forest, where they kill for mils and they blast the steel
But I'm from murda murda Castle Hill
I got a big ass burner, but I'll slash your grill
Yo don't got no status, don't want no static
They knew you was loco toto, and I don't no Spanish
All I know is how to cock back and aim for the cabbage
And keep on bustin 'til the bitch brain splatter
And the kids won't matter, when the crib's on fire
What you spit don't matter, cause this bitch on fire
And I won't stop rockin 'til I retire
Any bitch disagree is a god damn liar

[Outro - Fat Joe talking]
Yeah, uh infamous Terror Squad nigga
Loyalty, what does it mean to you
How many a ya'll niggas is loyal?
All these Benedict Arnold niggas
Switch sidin niggas, ya heard?
Nigga I throw this whole rap shit out the window in a sec, ya heard?
Joe Crack the Don Diggler
The savior, Caesar, the streets is mine nigga
We ride, who wanna test the record launcher, ya see 'em?
Uh, haha, feedin you, feedin you, feedin you
Make your move baby, c'mon
Step up baby
They're all gonna laugh at ya
[laughing], woo, BX",Loyalty
Fat Joe,"East New York!! oh god!!
Yeah, got that gangsta gangsta gully gully
Yeah, big business, Joe Crack the don
Terror Squad baby, BX boro, holdin down to the death
It's nothin realer than this you heard, uh what huh

[Verse 1]
Its like I'm always out to prove somethin
Everytime I stop on the block
I set up shop and try to move somethin
And I'm talkin about kilo's and pounds
Fuck a desert eagle
I got shit that spit over 300 rounds
Can tell by the scar on my neck
I spar with the best
Joey boombay-ay, hit hard with the left
Sharp with the right, I don't know why I bother
Y'all not retarded
Man ya know what the squadron is like
And he can get it too
But I let him die slow death I probably just collectin his food
I'm deadin ya crew
To tell ya the truth we not stoppin
I'm like lil' lease from be	-street man I keep poppin
The streets knockin my shit, the d's watchin my shift
We can do this however, east glock or the fifth
I leave you chumps to frame, right where you standin
Daughter slaughtered and maimed you should have paid the ransom

[chorus x2]
Its the T E are are O are squad, nigga get it right
Its the nigga joe the don
And the kid flow hard, ask the clique
Niggas be like you crazy, he got classic shit

[Verse 2]
Its the killa kid from the bronx
Holdin down to the death
You can hear the squad comin
By the sound of the techs
A hundred rounds in a sec
Leave you on front page
You would think I was down with the ROC
The way I just blazed
I puff haze to keep my mind at ease
Can't wait for the day to see shyne released
This hip hop shit is unjust, who you gon' trust
When most of these record label execs is dumb fucks
I keep a gun tuck under my belly
Only nigga on the island makin calls from the celly
We watchin belly on the DV, 60 inch TV
Flat shit attatch to the back of the CP
This game need me, I'm like gotti once I'm gone
All you gonna have left is a bunch of fake dons
Champagne with the women, run a game for the puddin
Its all the same, still runnin trains with my hoodmen
A bunch of goodmen, but don't get it confused
We like dinero in heat nigga, nothin to loose
I know you seen the shoot out scene
Don't make us reneact, 'cause I rather be laid up in ?? with a featured actress

[chorus x2]

Its the T E are are O are squad, nigga get it right
Its the nigga joe the don
And the kid flow hard, ask the clique
Niggas be like you crazy, he got classic shit

Yea, hell yea, uh brought to you by the realest motherfuckers in this game
The infamous terror squad, yea, real niggas, real dons
Real G's haha, come on, woo uh
Ton' Montana rest in peace forever, never forget.. Big Pun!",Prove Something
Fat Joe,"Slow motion, baby
Tell you what I see through these eyes
All we do is speak the truth, yeah
Shit is realla then real, yeah
Shit is realla then real, ain't it?

My true niggas walk wit me, yeah
They ride wit me
Would you cook pies wit me now, ya heard?

Lord, I keep hollerin', I hope You listenin'
How come I'm still stressed an' even though the squad's glistenin'?
Why You had to take Pun, someone so young?
Had so much more to live for, as real as they come

Dead man can't talk
That's why You're hearin' one side of the story
But did they tell You how he provided for forty?
Family members, grandmas to shorties
Even my seeds ate off the big homie

How could You deceive Your kids like that
Make 'em believe they dad wasn't worth jack?
Listen to the facts as The Don pours his heart on this track
How could I just stand there an' not react?

An' I'm just about sick of all you sideline niggas
You know, do anythin' for the limelight niggas
I'm defendin' your honor, my brother from anotha Momma
I never thought I'd see the day they tried to send you [Incomprehensible]

Shit is realla then you think, man, you must not know
It takes a lot to walk a day in the life of Fat Joe
The place I'm from, MTV don't wanna film
Just a simple dice game will get a muthafucka killed

The ghetto ain't a place that you wanna take lightly
Same cat that'll spill you an' end up with your wifey
I've seen it all, that's why I've picked up the pen
To keep your boy from servin' life in the pen, ya heard?

Fuck the flu season, nowadays it's sue season
Can't even go to the clubs an' show my people love
'Coz soon as shit pop off an' niggas knuckle love
Niggas accusin' me of fuckin' 'em up

I'm like, ""Hold up, ain't they supposed to be dogs?""
Part time live niggas, dabbelin' drugs
See a rapper think of a lucrative deal
But you'se a bitch if you choosin' to squeal

It's more than obvious, you don't know a thing about honor
But what goes around comes around, you'll soon learn about karma
As for me I stay being the realest
Admired by politicians, street thugs an' killers

I keep feedin' the street but the street feed back
Is that police tryna see Joe back in green slacks?
But never dat, see, I keep long money
An' if you lookin' for dat
You'll never see a cent from me, muthafucker

Shit is realla then you think, man, you must not know
It takes a lot to walk a day in the life of Fat Joe
The place I'm from, MTV don't wanna film
Just a simple dice game will get a muthafucka killed

The ghetto ain't a place that you wanna take lightly
Same cat that'll spill you an' end up with your wifey
I've seen it all, that's why I've picked up the pen
To keep your boy from servin' life in the pen, ya heard?

Yo, I stay grindin', everybody counted me out
Now I'm rewindin' in my summer beach house
If I'm not in the studio, I'm out on tour
Bustin' my ass to make my fans' future secure

Nowadays everybody want somethin' for nothin'
All of a sudden niggas talkin' like, ""Joey be frontin'""
The hood screamin', “Crack done changed, he don't holla”
I know now Big, 'Mo Money Mo Problems'

Jealousy's a muthafucka
Who'd a thought the same niggas you be feedin'
Be the muthafuckaz comin' for ya?
I'm not stressin', I was born a warrior
Plus I'm too big, too wise, too strong for ya

When it's all said an' done, I follow my dreams
Could have ended up dead or in jail given the scheme of things
To let you know I'm the reason you still walkin'
If I said somethin' it was me, not the liquor talkin', muthafucka

Shit is realla then you think, man, you must not know
It takes a lot to walk a day in the life of Fat Joe
The place I'm from, MTV don't wanna film
Just a simple dice game will get a muthafucka killed

The ghetto ain't a place that you wanna take lightly
Same cat that'll spill you an' end up with your wifey
I've seen it all, that's why I've picked up the pen
To keep your boy from servin' life in the pen, ya heard?

","Shit Is Real, Pt. III"
Fat Joe,"Whoo.. friendly day in the neighborhood
Birds is chirpin (Hi neighbor!)
Niggas walkin they dogs, ha ha, watering they flowers
That's my neighborhood.. FUCK NO!
I'm from the streets of the BX Boro where niggas push packs
This is that surge shit, that full flex shit, All Groh shit
Raul ya heard me?
Macho, Jigga Brown JD, Charlie Rock LD, Remy Ma, unh
Sound boy turn this shit up right here

I'm your idol, your highest title, numero uno
Yes I'm Puerto Rican and I speak it so that you know
Stomp.. yeah that's the idea
Leave that nigga leakin from ear ta ear
Listen here young bruh, man ya end is near
They probably, find your body at the end of the pier
Niggas must be crazy to mistakin me for folk lore
I put the eighty to your baby man I told y'all
Fuckin wit crack's like fuckin wit Crack
What? Pull out the pipe or push your weight back
Look, ya hate that, look we stay straped
From Crook from way back done took the game back
Ya shook, remain fact top of the world, stop knockin the girl
She in the drop with already rock lock and the pearl
Fish Scale ta Heron, live well from here on
Half a mil in ya grill, of course we bare all
Niggas thinkin that rap is just words
I pull up in they curb, pull a Desert Bird
And clear the block in no time
Get off my dick, stop focus shit and get cha own shine, muhh'fucka

Take a look at my life, and you can see that
I'm from the Bronx where it's known to hear the heat clap
Y'all need a nigga like me to point cha fingers at
So stop hating on The Don, you know ya need Crack
Take a look at my life, and you can see that
I'm from the Bronx where it's known to hear the heat clap
Y'all need a nigga like me to point cha fingers at
So stop hating on The Don, you know ya need Crack

First we was thuggin, then bust sluggin
My Lifestyle the shit, really had the streets buggin
Oh no he ain't come back like that
Not Crack with a platinum plaque, yo!
It's the thirteenth al spinna
Niggas use to doubt now we even made Craig Common look like a winner
Me and Diddy skippin out on bills
Just copped the house on a hill, now how that feel?
Fuck, a lot of y'all niggas, you been shittin since the first song
Now we rip it down spring break with no shirt on
Ass all out, just swoonin the crowd
Same damn mean bitches wanna move in my house
You see us back to back in 'em snow white trucks
Chain hanging off the rim, you not giving a fuck
You must not be reading it right
Ice so bright, we don't need headlights at night
Yo, crack niggas, ask niggas how I smack niggas
With the mac flast 'cause I am what I rap, nigga
TS throw in your hands, make 'em pack nigga
To never let another crew move his back nigga, what!

Take a look at my life, and you can see that
I'm from the Bronx where it's known to hear the heat clap
Y'all need a nigga like me to point cha fingers at
So stop hating on The Don, you know ya need Crack
Take a look at my life, and you can see that
I'm from the Bronx where it's known to hear the heat clap
Y'all need a nigga like me to point cha fingers at
So stop hating on The Don, you know ya need Crack

Yeah, DJ Kay Slay a.k.a. Slap ya favorite DJ
The black Fat Joe of the motherfuckin game
Terror Squad motherfuckers, y'all know what it is
I'll buck, ooh, ooh ooh, I'll slap the shit out of one of you
Motherfuckers
Y'all front on the Squad, man? y'all know what it is, man
2003 shit, faggot ass motherfuckers, get the fuck outta here
Oh, oh, oh yeah, and most of youse owe me",Take a Look at My Life
Fat Joe,"Yeah uh
You know what this is
The fat gangsta!

[Chorus]
Maybe its the TS chain (I got em right)
Maybe its that Escalade (Come get em right)
Maybe its the way I do (Keep mamies like)
Joe I wanna fuck wit you (Keep sayin' that)
I don't know what it is
All I know it that this chick
Is gon' leave wit me
Gon' creep wit me
Gon' freak wit me
Gon' leave wit me

I know it seems every song, is about like the same old thing
But when you rich, ain't nuthin' to do but fuckin' hang
Eat good, spend money, count chunks of change
Keep mah ladies lookin' good, when they touch the Range.
Never fuck wit a bitch, if she can't be trained
Never leave wit a chick, if she don't give brain.
We could leave on trip, I got a private plane
I don't fly, but we could park it up and blaze.
Joe's the God
And I know you need somethin' to praise
Just have a lil faith, and you could be saved.
Uh, it's not mah fualt if they love the kid
It might be the chain or the whip
I don't know what it is.

[Chorus]

Um, I don't mean no harm
But their ain't a chick sicka then Remy Ma
And all the hot boys wanna fuck wit Rem
And I don't turn em away
I'm like, I'm the bomb now.
Where's your gurl, don't matter to me
I'm way out of her league
She can't keep up to mah speed.
She's weak, she don't need to smoke weed
And wherever she's at
Is where she should be.
Now, where's your wife, I don't care
I'll be at the crib, when she ain't there.
Baby do mah nails, and lace mah hair
Take me out on trips and pay the fare.
Maybe.

[Chorus]

Damn, look at all the rocks he got
Ferrari drop 360,hard to top
The party's hot,all white linen affair
I'm doin the suit thang, white Nike Airs.
I'm in the middle of the crowd, like the Don is here.
Shorty whistlin in mah ear
Told me what she wanna hear,she said
""We thuggin'
Smokin' on sumthin'
Down to leave wit ya'll, As long as ya'll fuckin'.""
Woo, thas how you do that there
See me wit mah boys, bring ya crew bak here
We ridin',she drivin'
On our way to the crib, long fish arrivin'.

[Chorus]

Maybe its the TS chain (I got em right)
Maybe its that Escalade (Come get em right)
Maybe its the way I do (Keep mamies like)
Joe I wanna fuck wit you (Keep sayin' that)
I don't know what it is
All I know it that this chick
Gon' leave wit me
Gon' creep wit me
Gon' freak wit me
Gon' leave wit me

Gon' leave wit me
Gon' creep wit me
Gon' freak wit me
Gon' leave wit me",TS Piece
Fat Joe,"Hey boy
You want a wine 
With this Begian girl
Oh yeah
Come a little wine on me boy

For the longest time we jamming in the party 
And im wining slowly
Pushing everything 
Right back on top of you baby

But if you think you gonna get away from me 
You better change your mind 
You're going home
You're going home with me tonight 

Let me hold you 
Girl, caress my body 
You got me going crazy, you
Turn me on 
Turn me on 

Let me jam you 
Boy, wind all around me 
You got me going crazy
Turn me on 
Turn me on

Oh yeah, yeah
Oh yeah, yeah
Oh yeah, yeah, yeah
Oh yeah, yeah, yeah, yeah, yeah

One hand on the ground and bumper cocked sky high 
Wining hard on me 
Got my pie turned
Hollering for mercy (yeah)

I wanna whisper in your ear 
Wine harder, oh
Boy, just push that thing 
Push it harder back on me 

So let me hold you 
Boy, caress my body 
You got me going crazy, you 
Turn me on
Turn me on 

Let me jam you 
Girl, wind all around me 
You got me going crazy, you
Turn me on
Turn me on

Girl just
Hug me, hug me 
Kiss me, squeeze me 
Hug me, hug me 
Kiss and caress me 

Hug me, hug me 
Kiss me, squeeze me 
Hug me, hug me 
Kiss and caress me 
Yeah

Yeah, mm

Whoa
For the longest time we jamming in the party 
And you're winning slowly
Pushing everything 
Right back on top of you baby

But if you think you gonna get away from me 
You better change your mind 
You're going home (is that so)
You're going home with me tonight 

Let me hold you 
Boy, caress my body 
You got me going crazy
Turn me on
Turn me on 

Let me jam you 
Girl, wind all around me 
You got me going crazy, you
Turn me on
Turn me on 

So let me hold you 
Boy, caress my body 
You got me going crazy
Turn me on
Turn me on 

Hug me, hug me 
Kiss me,kiss me 
Hug me, hug me 
Squeeze squeeze me
Kiss and caress me 
Kiss and caress me 

(Yeah, yeah)",Turn Me On
Fat Joe,"Yo ah! You know who rule this shit
City is mine I blaze up like Diddy and Shyne
Anybody want beef with the D.O.N
Guaranteed it would be O.N
I could see your kint
Crouched up over in a humble position
Praying hard oh my god if he only would listen
Somos poco pero locos my trienta ocho a leave you roto
The side of your face the size of a plate
For hiding the weight you just should of give it
My squad bring horror to rap like Wes Craven
Any track I spitted on, I shitted on
Anybody disagree'n with that we could get it on
Keep a fitted on to match the rest of my clothing
Got a ill with just the leapardcan showing
And he got a pipe in his mouth that's how
Like to see the fiend with a pipe in they mouth (nigga)
If my bitch a disrespect shot light in the couch
Best believe I'm a squeeze this freaking pipe in his mouth
I'm the kid that they yapping about they just won't stop
Pearl white Cadillac you got it drop
Yeah, yeah Crack that how how we got to put down my nigga
We got to run neck to neck with these niggas, lets go

We run this shit, Terror Squad
We run this shit, Terror Squad

Case closed casket closed
But is over for why'all brains splattered on the wall
Arms is missing
Everything we seek is the truth far from fiction
Hope why'all not far from listening
Game over up north style pillowcase full of soda
I warned why'all ah
And I usually don't do that
I usually put the tool were your tooth at
And introduced you to Jesus to the chrome
Three seconds after that is a rap for your dome
And I hate to paint a picture so perfect
Believe me dog is just for calling the act makes me nervous
My soul purpose is to rep for real
My no Camazari niggas having the death of mills
You slept on Crillz now the kids backs
With the fourth fifth griz gat
Leave your vision pitched black
Yeah, yeah Crack we need to represent nigga
We to strong to real for these niggas
Lets move

We run this shit, Terror Squad
We run this shit, Terror Squad",We Run This Sh*t
Fat Joe,"[Intro: Fat Joe] 
Owwwwww!!!! yeah! my niggaz 
Throw your hands in the air right now man 
Feel this shit right here! Scott Storch nigga 
Yeah Khalid I see you nigga 
Show Big Pun love! Uh! Yeah! Uh! Yo! 

[Verse 1: Fat Joe] 
I don't give a fuc* about your faults or mishappens nigga 
We from the Bronx, New York, shit happens 
Kids clappin, love to spark the place 
Half the niggaz in the squad got a scar on their face 
It's a cold world and this is ice 
Half a mill for the charm, nigga this is life 
Got the Phantom in front of the buildin, Trinity Ave 
Ten years been legit, they still figure me bad 
As a young'n - was too much to cope with 
Why you think ? mu'fuckers nicknamed me Cook Coke shit Shoulda been called Armed Robbery 
Extortion, or maybe Grand Larceny 
I did it all, I put the pieces to the puzzle 
Just as long, I knew me and my peoples was 'gon bubble 
Came out the gate on some Flow Joe shit 
Fat nigga with the shotty was the logo kid! 

[Chorus: Fat Joe] 
Said my niggaz don't dance we just pull up our pants 
And do the rockaway, 
now lean back, lean back, lean back, lean back 
I said my niggaz don't dance we just pull up our pants 
And do the rockaway, 
now lean back, lean back, lean back, lean back 
(Come on!) 

[Verse 2: Remy Martin] 
are to the Eazy, M to the Wizzi 
My arms stay breezy, the Don stay fizzi 
Got a date at 8, I'm in the 7-40-fizzive 
And I just bought a bike so I can ride till I die 
With a matchin jacket, 'bout to cop me a mansion 
My niggaz in the club, but you know they not dancin 
We gangsta, and gangstas don't dance with boogies 
So never mind how we got in here with burners and hoodies 
Listen we don't pay admission and the bouncers don't check us 
And we - walk around the metal detectors 
And there really ain't a need for a VIP section 
In the middle of the dance floor reckless, check it 
Said he - liked my necklace, started relaxin 
Now that's what the fuc* I call a chain reaction 
See ""Money Ain't a Thing"" nigga, we still the same niggaz 
Flows just changed now we bout to change the game nigga 

[Repeat Chorus] 

[Verse 3: Fat Joe] 
Now we living better now, Coogi sweater now 
And that G4 can fly through any weather now 
See, niggaz get tight when you worth some millions 
This is why I sport the chinchilla to hurt they feelings 
You can find Joe Crack at all type of shit 
Out in Vegas front row to all the fights and shit 
If Five-o boy come, then they'd proudly squeal 
Cause half these rappers they Blow like Derek Pharrell 
If you cross the line, damn right I'm 'gon hurt ya 
These faggot niggaz even made gang signs commercial 
Even Lil' Bow Wow throwin it up 
B2K crip walkin like that's what's up! 
Kay keep tellin me to speak about the Rucker 
Matter of fact, I don't want to speak about the Rucker 
Not even Pee Wee Kirkland could imagine this 
My niggaz didn't have to play to win the championship, come on! 

[Repeat Chorus] 

[Outro: Fat Joe] 
Ha! ha! yeah! (Can you hear me?!) 
Bronx, BX borough, Terror Squad, uh (Ha!) 
Big Pun forever, Tone Montana forever 
Uh! Yeah! Streets is ours, come on 
Nah man, it ain't never gon stop 
Search Raul JB, Fat Ant come on Uh",Lean Back [Album Version - Explicit]
Fat Joe,"[Fat Joe]
Yeah, T.S., yeah, uhh
Yo, yo...

Wonder if we all V-S'es'us
Wanna know the streets that we fuss
Now sit back and witness the di-rector's cut
And niggaz throw your T.S.'s up {BEAT NOVACANE!}

[Fat Joe]
Go figure it, Joe Crack runnin New York
Who woulda thunk it, God above and Pun did
Yeah, they came while I was 'sleep
Whispered in my ear this is your year {CRACK PREACH!}
So I testify
To burn down the throne, niggaz follow my lead
Save your breath for crownin me King of N.Y.
I'm the one and only Godfather, one through three
Pardon me, but I was raised in the projects
Forgettin I wasn't the only object
We was more concerned with cuttin up and choppin
Supplyin fiends with that work, get it poppin
Now who wanna pop off 'til they head get popped off
By the realest MC, and that's ME!
Joe Crack the Don, I came from the streets
Knee deep in the game, other half in the streets
I got that permit to bury ya ice grill
Shoulda named this album hurr ""Licensed to Kill""
Ahhh - yes my life chilly chill
Mansion in Miami, other in the Jersey Hills
Chillll, that's that '88 flow
Small face 20's, that's that '88 dough
Joey Jefferson, I'm on the 88th flo'
Khaled him with that talk nigga {UN, UN, UN, UNBELIEVABLE!}

[Chorus: repeat 2X]
One Phantom, two castles, and a Jeep fo'
Five mics a classic, kinda like my six-fo'
Several years I earned cake, let me tell you more
Joey Crack, a.k.a. '88, Cook Coke

[Fat Joe]
Wonder why I paint a picture of the street life so vivid I lived it
Y'all dudes innocent, y'all just visitin
And that's the reason why they call me ghetto
D.O., have you homeless {?} diggin deep holes
Police know, but just couldn't figure me out
I'm like {?}, have 'em makin pies in the house
It's grill, spit fire like I never been out
And I ain't gon' retire 'til there's never a doubt
The wheels, in my head keep spinnin
I'm thinkin anybody go against me losin chil'ren
I'm thinkin there's no better time than now to start some killin
It's Cook Coke Crack, 2005's ghetto version of Achilles NIGGA

[Chorus]

[Fat Joe]
Yo, yo, loop this and you crash the remix
And forget who you thought I was, I'm Crack BEYOTCH
The same dude that made you ""Lean Back""
And had that nigga Ma$e spittin that gangsta shit
Can't wait 'til my nigga Shyne come home
Six minutes, six minutes, Joey Crack you're on
Uh-um, uh-um, is my microphone on? Yes
New York, look I brought the championship home
Now, through up your peace signs to the sky
For all our soldiers that died
That means Biggie Smalls, Tupac, Big L and Left Eye
And Big Pun the greatest of all time, sing it with me now

[Chorus]

[repeat 2X]
Wonder if we all V-S'es'us
Wanna know the streets that we fuss
Now sit back and witness the di-rector's cut
And niggaz throw your T.S.'s up {BEAT NOVACANE!}",Beat Novacane
