Band,Lyrics,Song
Robert Mitchum,"Let me tell the story, I can tell it all;
About the mountain boy who ran illegal alcohol.
His daddy made the whiskey, the son he drove the load;
And when his engine roared they called the highway ""Thunder Road"".

Sometimes into Ashville, sometimes Memphis town.
The Revenuers chased him but they couldn't run him down.
Each time they thought they had him his engine would explode.
He'd go by like they were standing still on ""Thunder Road"".

And there was thunder, thunder over ""Thunder Road"",
Thunder was his engine and white lightening was his load.
And there was moonshine, moonshine to quench the devil's thirst.
The law they swore they'd get him but the devil got him first.

It was on the first of April, Nineteen-Fifty-Four
The federal man sent word he'd better make his run no more.
He said ""200 agents were covering the state;
Which ever road he tried to take they'd get him sure as fate.""

'Son' his daddy told him, 'make this run your last.
The tank is filled with 100 proof; you're all tuned-up and gassed.
Now don't take any chances, if you can't get through.
I'd rather have you back again than all that Mountain Dew.'

And there was thunder, thunder over ""Thunder Road"",
Thunder was his engine and white lightening was his load.
And there was moonshine, moonshine to quench the devil's thirst.
The law they swore they'ed get him but the devil got him first.

Roaring out of Harlan; revving up his mill.
He shot the Gap at Cumberland and streamed by Maynardville.
With G men on his tail light; road block up ahead,
The mountain boy took roads that even angels fear to tread.

Blazing right through Knoxville, out on Kingston Pike,
Then right outside of Bearden, they made the fatal strike.
He left the road at 90; that's all there is to say,
The devil got the moonshine and the mountain boy that day.

And there was thunder, thunder over ""Thunder Road"",
Thunder was his engine and white lightening was his load.
And there was moonshine, moonshine to quench the devil's thirst.
The law they never got him 'cause the devil got him first.",Ballad of Thunder Road [*]
Robert Mitchum,"I'm(D) prayin' for a [G]rain in Cali[D]fornia
    So the grapes will grow and I can drink more [A7}wine
But I'm [D]sittin' in a [G]honky in Chi[D]cago
    With a broken heart and a [A7]woman on my [D]mind
I matched the [A7]man behind the bar for the [D]jukebox
    And the music takes me back to Tennes[A7]see
When they [D]ask, 'Who's the [G]fool in the [D]corner [G]cryin'
    I say that little ole [A7]wine drinker me
I came here last week from down in Nashville
    Where my baby left for Florida on a train
I thought I'd get a job and just forget her
    But in Chicago, a broken heart is still the same",Little Ole Wine Drinker Me
Robert Mitchum,"Carolina 
Gave me Dinah; 
I'm the proudest one 
Beneath the Dixie sun. 

News is spreadin' 
'Bout our weddin'; 
I hear church bells ringin', 
Here's the song my heart keeps singin': 

Dinah, 
Is there anyone finer 
In the state of Carolina? 
If there is and you know her, 
Show her! 

Dinah, 
With her Dixie eyes blazin', 
How I love to sit and gaze in 
To the eyes of Dinah Lee! 

Yet, every night, 
My, how I shake with fright, 
Because my Dinah might, 
Change her mind about me! 

But if Dinah, 
Ever wandered to China, 
I would hop an ocean liner, 
Just to be with Dinah Lee! 

Dinah, 
Is there anyone finer 
In the state of Carolina? 
If there is and you know her, 
Show her! 

Dinah, 
With her Dixie eyes blazin', 
How I love to sit and gaze in 
To the eyes of Dinah Lee! 

Yet, every night, 
My, how I shake with fright, 
Because my Dinah might, 
Change her mind about me! 

But if Dinah, 
Ever wandered to China, 
I would hop an ocean!, 
Just to be with Dinah Lee! 
",Dinah
Robert Mitchum,"Stars shining bright above you
Night breezes seem to whisper ""I love you""
Birds singing in the sycamore tree
Dream a little dream of me

Say ""Night-ie night"" and kiss me
Just hold me tight and tell me you'll miss me
While I'm alone and blue as can be
Dream a little dream of me

Stars fading, but I linger on, dear
Still craving your kiss
I'm longing to linger till dawn, dear
Just saying this

Sweet dreams till sunbeams find you
Sweet dreams that leave all worries behind you
But in your dreams whatever they be
Dream a little dream of me

Stars fading, but I linger on, dear
Still craving your kiss
I'm longing to linger till dawn, dear
Just saying this

Sweet dreams till sunbeams find you
Sweet dreams that leave all worries far behind you
But in your dreams whatever they be
Dream a little dream of me",Dream a Little Dream of Me
Robert Mitchum,"The tender grass of spring time
Rose to grain with summer's heat
The orchard blossoms ripen
Into fruit so round and sweet
 
As with nature in her garden
So it is with all and one
Love may blossom in the spring time 
But it blooms with summer sun

As with nature in her garden
Full with light the days are long
Softly evenings pass together
As we sing a summer song 

A vinyards fragrant blossoms 
Swell with grape on summer vines 
Is the choice of sweetest juices 
For a rich and warming wine

As with nature in her garden
So it is with all and one
Love may blossom in the spring time 
But it blooms with summer sun

As with nature in her garden
Full with light the days are long
Softly evenings pass together
As we sing a summer song 

As with nature in her garden
Full with light the days are long
Softly evenings pass together
As we sing a summer song",Summer Song
Robert Morse,"At words poetic, I'm so pathetic
That I always have found it best,
Instead of getting 'em off my chest,
To let 'em rest unexpressed.
I hate parading my serenading
As I'll probably miss a bar,
But if this ditty is not so pretty,
At least it'll tell you how great you are.

You're the top! You're the Colosseum,
You're the top! You're the Louvre Museum,
You're a melody from a symphony by Strauss,
You're a Bendel bonnet, a Shakespeart sonnet,
You're Mickey Mouse.
You're the Nile, You're the Tow'r of Pisa,
You're the smile on the Mona Lisa.
I'm a worthless check, a total wreck, a flop,
But if, Baby, I'm the bottom,
You're the top!

Your words poetic are not pathetic
On the other hand, boy, you shine
And I can feel after every line
A thrill divine down my spine.
Now gifted humans like Vincent Youmans
Might think that your song is bad,
But for a person who's just rehearsin'
Well I gotta say this my lad:

You're the top! You're Mahatma Ghandi.
You're the top! You're Napolean brandy.
You're the purple light of a summer night in Spain,
You're the National Gall'ry, You're Garbo's sal'ry,
You're cellophane.
You're sublime, You're a turkey dinner.
You're the time of the Derby winner.
I'm a toy balloon that is fated soon to pop.
But if, Baby, I'm the bottom,
You're the top!

You're the top! You're a Ritz hot toddy.
You're the top! You're a Brewster body.
You're the boats that glide on the sleepy Zuider Zee,
You're a Nathan Panning, You're Bishop Manning,
You're broccoli.
You're a prize, You're a night at Coney,
You're the eyes of Irene Bordoni,
I'm a broken doll, a fol-de-rol, a blop,
But if, Baby, I'm the bottom,
You're the top.

You're the top! You're an Arrow collar.
You're the top! You're a Coolidge dollar.
You're the nimble tread of the feet of Fred Astaire,
You're an O'Neill drama, You're Whistler's mama,
You're Camembert.
You're a rose, You're Inferno's Dante,
You're the nost of the great Durante.
I'm just in the way, as the French would say
""De trop,""
But if, Baby, I'm the bottom,
You're the top.

You're the top! You're a Waldorf salad.
You're the top! You're a Berlin ballad.
You're a baby grand of a lady and a gent.
You're an old dutch master, You're Mrs. Aster,
You're Pepsodent.
You're romance, You're the steppes of Russia,
You're the pants on a Roxy usher.
I'm a lazy lout that's just about to stop,
But if Baby, I'm the bottom,
You're the top!

You're the top! You're a dance in Bali.
You're the top! You're a hot tamale.
You're an angel, you simply too, too, too divine,
You're a Botticelli, You're Keats, You're Shelley,
You're Ovaltine.
You're a boon, You're the dam at Boulder,
You're the moon over Mae West's shoulder.
I'm a nominee of the G.O.P. or GOP,
But if, Baby, I'm the bottom,
You're the top!

You're the top! You're the Tower of Babel.
You're the top! You're the Whitney Stable.
By the River Rhine, You're a sturdy stein of beer,
You're a dress from Saks's, You're next year's taxes,'
You're stratosphere.
You're my thoist, You're a Drumstick Lipstick,
You're the foist in the Irish svipstick,
I'm a frightened frog that can find no log to hop,
But if, Baby, I'm the bottom,
You're the top!",You're the Top [From Anything Goes]
Robert Mosci,"Old man sunshine listen you
Never tell me dreams come true
Just try it and I'll start a riot
Beatrice Fairfax don't you dare
Ever tell me he will care
I'm certain it's the final curtain
I never want to hear from any cheerful Pollyannas
Who tell you fate supplies a mate
It's all bananas

They're writing songs of love but not for me
A lucky star's above but not for me
With love to lead the way I've found more clouds of gray
Than any Russian play could guarantee

I was a fool to fall and get that way
Hi-ho, alas, and also lack-a-day
Although I can't dismiss the memory of his kiss
I guess he's not for me

I was a fool to fall and get that way
Hi-ho, alas, and also lack-a-day
Although I can't dismiss the memory of his kiss",But Not for Me
Robert Mosci,"My love must be a kind of blind love
I can't see anyone but you
Sha bop sha bop

Are the stars out tonight
I don't know if it's cloudy or bright
I only have eyes for you dear

The moon may be high
But I can't see a thing in the sky
I only have eyes for you

I don't know if we're in a garden
Or on a crowded avenue

You are here and so am I
Maybe millions of people go by
But they all disappear from view
And I only have eyes for you",I Only Have Eyes for You
Robert Mosci,"The sleepless nights, the daily fights
The quick toboggan when you reach the heights
I miss the kisses and I miss the bites
I wish I were in love again

The broken dates, the endless waits
The lovely loving and the hateful hates
The conversation with the flying plates
I wish I were in love again

No more pain, no more strain
Now I'm sane, but I would rather be punch drunk

The pulled-out fur of cat and cur
The fine mis-mating of a him and her
I've learned my lesson, but I wish I were
In love again

The furtive sigh, the blackened eye
The words ""I love you, till the day I day""
The self-deception that believes the lie
I wish I were in love again

When love congeals, it soon reveals
The faint aroma of performing seals
The double-crossing of a pair of heals
I wish I were in love again

No, no more care, no, no despair
Now I'm all there (now), but I'd rather be punch drunk

Believe me, sir, I much prefer
The classic battle of a him and her
I don't like quiet and I wish I were
In love again, in love again, in love again",I Wish I Were in Love Again
Robert Mosci,"The buzzard took the monkey for a ride in the air
The monkey thought that ev'rything was on the square
The buzzard tried to throw the monkey off his back
The monkey grabbed his neck and said, ""Now, listen, Jack
Straighten up and fly right, straighten up and fly right
Straighten up and fly right, cool down papa, don't you blow your top
Ain't no use in divin'. What's the use of jivin'?
Straighten up and fly right, cool down papa, don't you blow your top""
The buzzard told the monkey, ""You're choking me
Release your hold and I'll set you free""
The monkey looked the buzzard right dead in the eye and said
""Your story's touching, but is sounds like a lie""
Straighten up and fly right, straighten up and stay right
Straighten up and fly right, cool down papa, don't you blow your top",Straighten up and Fly Right
