Band,Lyrics,Song
The Guess Who,"Sidemen come out first
John Stockfish base guitar
Looks at the world through the eyes of Nashville,
The Riverboat and Charlie McCoy
He's just a boy

The lead guitarist Red Shea who's really come a long, long way
Since rhythm rocker jingle jangle
And go Red!

And Lightfoot
Edwardian, suddenly striped
His hair blondish and poetic
He is less than vinyl perfect
His foot is a precise anchor for the husk and vibrance of his voice

He is the image of Alberta
The side street near Chicago
The grim beauty of Toronto

He is an artist
He is an artist
He is an artist painting Sistine masterpieces of pine and fur and backwoods
Still echos long ago the winter night of black July and then the outcome
Of an early Cleveland rainfall

I sit softly among the rest waiting there for him to paint his pictures
And as the go-go girl went round and our heads were in a spin 
I thought about the Crossroads, in the early morning rain and Rosanna
I'm not saying that I'm sorry
I'm just telling you this story
And when Lightfoot's magic calls
You can write it on your walls
Cause that's what walls are for

He is an artist.",Lightfoot
The Guess Who,"Miss Fudge is only waiting for a man to come her way
She has been waiting 80 years for Mr. Maple but he doesn't know that she is waiting too
It's nothing new

Mr. Maple gets up early every morning cooks his breakfast all alone the house is cold
He needs a woman's hand to comfort him in his reclining years
He overhears

The people on the street they pass him by and sort of snicker
In his younger years he should have been a little quicker
For in the hand of someone he could love but who's to judge
If he'll ever have a meeting with Miss Fudge

Miss Fudge's hopes were fading that a man would come her way
She had been darning no ones socks and when the years crept up her misery
Just slowly pushed her on
And now she's gone

Mr Maple's life alone was just too much for him to bear
And in his heart he knew there'd never be someone to comfort him at times he cried
And then he died

But everything is better now
They're both at last together
The question now is answered for all those who wondered whether
They each at last had found a friend and if they did misjudge
Their tombstones side by side read Maple Fudge",Maple Fudge
The Guess Who,"Can I be somewhere when I'm nowhere
Gaze through a diabetic eye
Can I put down the right to be put down
And never known the right to try

I'd leave and take my pride with me
And find something I could carry it in
But all that breaks the stillness here
Is the sound of a dropping pin.

From the silence
Deep within
Comes the sound
The sound of a dropping pin.

From the silence
Deep within
Yeah, deep deep within
Comes the sound
The sound of a dropping pin.

Can I be something when I'm nothing
Build my hopes and dreams too high
I've searched too long for all the answers
Let alone the right to try

To think that you can take it with you
Is the one unforgivable sin
But all that breaks the stillness now
Is the sound of a dropping pin.

From the silence
Deep within
Comes the sound
The sound of a dropping pin.

From the silence
Deep within
Yeah, deep deep within
Comes the sound
The sound of a dropping pin",Of A Dropping Pin
The Guess Who,"One divided in two directions
Situation needs reflection yeah
Close your eyes
You followed everyone's instructions
Never once you asked the question why
You closed your eyes
My help is here if you want it
Hold me close because I want you yeah
Hold me close
Situation needs reflection
Try to follow my instructions yeah
Don't be shy
One divided there's one direction
Only thing is introspection
Yeah close your eyes
You followed everyone's instructions
Never once you asked the question why
You closed your eyes",One Divided
The Guess Who,"Well he moved out of the city from his little tiny place alone
Yes he moved out of the city from his little tiny place alone
So long Bannatyne, hello my Chevrier home.
Well now there might be a few things missin'

Like the Indians on a Saturday night
Yes there might be just a few things missin'
Like the odd hotel bar fight
So long Bannatyne, hello my Chevrier home.

Maybe in the summer I can build myself a rec room
And buy a power mower for the lawn,
Or maybe that depends on the orders from the office and accountants and the label and Don
The Emperor...

Hello my Chevrier
Hello my Chevrier
Hello my Chevrier adobe,

I'm so proud of it, speak so loud of it, always.
Yes I moved out of the city and I left my Bannatyne behind
Oh I moved out of the city and I left my Bannatyne behind
I really like it here,

The people are kind to me, at quarter to three
When I sail my red Chevy past the house on the breeze
I'm huggin' and a kissin' and a smoochin' and a lovin'
Ballin' and a partyin', fightin' day and night

And everybody knows that that's the way it goes,
So long Bannatyne.","So Long, Bannatyne"
The Guess Who,"Get on board 
The Reaper wants to take you all for a ride 
Get on board 
The Reaper wants to take you all for a ride 
His private train is leaving 
To slip you to the other side 

He's got cocaine and morphine too 
Lots of stuff to get you all high 
Little pink pills in a brown bag 
Truckin' off across the sky 

If you feel like a disaster when you wake up in the morning 
Nothing but a God damn monkey wrench inside your head 
Got some things to make you go faster, others make you go slower 
Open your eyes, take a drop, take away the red 

He's got cocaine and morphine too 
Lots of stuff to get you all high 
Little pink pills in a brown bag 
Truckin' off across the sky 

",Truckin' Off Across The Sky
The Guess Who,"What will become of the watcher

Whatever will happen to his soul
What will become of the watcher
When the band packs up
When the lights go out
When the band packs up and goes home

Left him sitting at his table
He could no longer raise his cane
All the people missed his message
When the band packed up
When the lights went out
When the band packed up and went home

His only friends lay in the ashtray
Each night he'd call them out by name
Before him always sat the same glass
And the town folk thought him quite insane

What will become of the watcher
Will no one dig a grave for his soul
Whatever will become of the watcher
When the lights go out
When the lights go out
When the band packs up and goes home",The Watcher
The Guess Who,"The lone wolves howl
On Moonlight Bay
Dark moon is out
When friends fall out
When friends fall out

Birds aren't alone
You've past all doubts
Their world has grown
When friends fall out
When friends fall out

A journey is plastic for
Someone who's walking on air
He falls through elastic and
There is no net waiting there
And it's so nice to be home again
So nice to be home again
Where I belong

No night, no day
No in, no out
No work, no play
When friends fall out
When friends fall out (listen to me talkin')
When friends fall out (Baby, you got nothin')
When friends fall out
And it's so nice to be home again
So nice to be home again
Where I belong.",When Friends Fall Out
The Guess Who,"Don't want to listen to my telephone ring
Or sing ding-a-ling or talk about a thing
Not this mornin'

I don't want to think about the night before
Or maybe it's a bore behind that open door
Got no time for that this mornin'

If I had the mind or I had the time
Maybe I could throw together a new kind of rhyme
And tell about my warnin'

But it's too late now
It's too late now
It's too late now

I don't want to think about a runaway dad
That took away the only thing that I've ever had
Don't even miss him this mornin'

I don't want to think about a cold goodbye
Or a high school buddy got a little too high
I can't help him out this mornin'

Reviewers laugh at me so I go out to see
And perhaps it's just as well, 'cause I'd rather be in hell
Than be a wealthy man this mornin'

But it's too late now
It's too late now
It's too late now

Whatever happened to images, 'cause now they're gone
And worn out phrases just keep a-hangin' on
Whatever happened to homes as opposed to houses?
The conversation, sayings as the evening drowses
It's just like four six two zero one
It's just like four six two zero one

Whatever happened to early morning urban skies?
And broken faces, half with melting eyes
Enough of riddles that just play with time
'Cause I'm still here and I can't beg a dime
I'm back here in four six two zero one
I'm back here in four six two zero one

Some bed is waitin' for me 'round the corner now
I gotta find it and try and hang on for a little while
Back here in four six two zero one, yeah
Mmm, there's gotta be a few small changes made

Don't want to listen to my telephone ring
Or sing ding-a-ling or talk about a thing
Leave me alone this mornin'",Sour Suite
The Guess Who,"American hunter, bring ̢??em up the north side
Guns, guns, guns
Run, take the money, here̢??s a bullet for your boyfriend
Guns, guns, guns

Eagle all gone, and no more caribou
Guns, guns, guns
You be the red king, I̢??ll be the yellow pawn
God speed Mother Nature

Never really wanted to say good-bye
Shoot a few, knock ̢??em down, cost you half a buck now
Guns, guns, guns
Babe give you kisses if you hit a rubber duck now

Guns, guns, guns
You be the red king, I̢??ll be the yellow pawn
Guns, guns, guns
Eagle all gone, and no more caribou

God speed Mother Nature
Never really wanted to say good-bye","Guns, Guns, Guns [DVD][#]"
