Band,Lyrics,Song
G-Unit,"I like the way she do it
I like the way she do it
I like the way she do it
I like the way she do it

I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let her ass drop, like my '64

I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let her ass drop, like my '64

I'm supposed to blow, you supposed to know
Not to go against me or it?s R.I.P
I'm stupid rich, got retarded money
I'm special ed, I got special bread

It's easy now, please believe me now
I dismiss a hoe, bitch leave me now
I fuck when I want, I do what I like
She want the same chick I want, the bitch is a dike

She a super freak, the freak of the week
I give her something to suck, she give her something to eat
It never enough, she like it rough
We keep it going and we switch positions, listen

I like the way she do it
I like the way she do it
I like the way she do it
I like the way she do it

I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let her ass drop, like my '64

I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let her ass drop, like my '64

I need a dollar every time that my heart beat
Now how much was that?
I can breathe on a track and make money
Hhh, hhh, now how much is that?

I'm getting money baby, my truck a Lamborghini
I'm in Ali be-be, where the girls are freaky
Haters wanna be me, hoes glad to see me
Ma, I love it when you lie and say my eyes are dreamy

Certain niggaz fall in love with a bitch
Patron in my dick, I fuck the blood out a chick
I'm in the club frontin?, I'm in the club stuntin'
Ten grand buy the bar, Ma, it ain't nothing

If homegirl wit it, I'ma get it, hit it, split it
She'll think about me every day, hour, minute
Second to nobody, baby, check it
You look as good as a check

And when you're naked, I'm ready to fuck, a little head in the truck
If her tongue getting good, I'ma let her come up
And when the sun goes down, I'll be back in the town
Stash box down with the mack in the pound

I'm with G-Unit, see-unit
Nigga you're not ballin? on a G2 jet
Everything you wanna ever do you need D
O-P-E, on a fucking CD, it?s me

I like the way she do it
I like the way she do it
I like the way she do it
I like the way she do it

She got a nigga on the countdown
Waitin? on it like, 3, 2, 1, yeah right now
You got skills in them high heels
When we leave this club, I'ma take you where I live

Do me before I get up
I might eat out tonight depending on how I feel
Baby girl got a thang for me
She do whatever I say and I ain't gotta make it rain money

Go get it then she ghetto with it
Told shawty, don't do it, but she already did it
I'm all on her back, when she move like that
You can find me wherever she at, like yeah!

I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let her ass drop, like my '64

I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let her ass drop, like my '64
",I Like the Way She Do It
G-Unit,"Yeah, yeah, yeah, G-Unit
My Polo on, check, my Dolce on, check
It's my crew and Polow Da Don
I get that kitty ma, yeah, I get that cash boo
Shake that kitty, girl, shake that ass hoe

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Well girl, I get pussy for free, I'm hittin? that

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
But bitch, I get pussy for free, I'm hittin? that

Big boy Bentley, big boy semi
Niggaz wanna kill me, ain't worth nigga pennies
I drop a bag off and the Uz' will spray you
I need six pockets like a pool table

These hoes love me, these hoes love my pimpin?
They in the Phantom clickin? on they Cablevision
Dope, I got the Chef Boyardee bags
Coke, I got it runnin? out the rehab

Hoes like, ""Why he actin? so Hollywood??
?Cause there's a chauffeur in his 300 Hollywood
I'm hot, no ghostwriter for the mic
Basically the Hollywood writer on strike, yeah

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Well girl, I get pussy for free, I'm hittin? that

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
But bitch, I get pussy for free, I'm hittin? that

She got what I want, want, uh-huh
She got what I need, need, that's right
She rollin? my blunt, blunt, yeah
Bitch hand me my weed, weed

I'm so ghetto, I'm so, I'm so ghetto
On the low, I creeps, I moves with my metal
I be's in the club with my burner like, what?
I done did so much dirt, I ain't tryin? to get cut

I'm a bad boy, that bad boy they wan' fuck with
They like that black on black rims on the Caddy truck, kid
I make that hard white flip, nigga since ""Get Rich""
My jewels so sick, they talk to a bitch

Like, get in, get in, you and your friend
He sold ten mil' twice, he fin' to do it again
All aboard, bitch don't miss the train
50 that nigga, fuck wrong with yo' brain, ha?

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Well girl, I get pussy for free, I'm hittin? that

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
But bitch, I get pussy for free, I'm hittin? that

I don't pay for kitten, are ya kiddin?? Well, it's the kid
A.K.A., in and out your sister's crib
Mr. So Fly, I O.D. the stores
My car damn near fly, it got eagle doors

Before you see me off, you'll see hell freeze
You got a V-12? I got 12 V's
It's only so many months, you do the math
I'm a smoker, it's so many blunts for you to pass on me

Girl you crazy, got on B.B., rollin?
And your mouth'll be foamin? if I keep, keep goin?
You might see me frozen ?cause I'm holdin?, I done told 'em
If yo' game can't control 'em then she's as good as stolen

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Well girl, I get pussy for free, I'm hittin? that

Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
Ow, I need cash for my kitty cat
But bitch, I get pussy for free, I'm hittin? that
",Kitty Kat
G-Unit,"I gangsta
Let it go

I'm a gangsta
I'm a gangsta for life
I'm a gangsta
Real gangsta, let it go

I'm a gangsta
(Yeah)
I'm a gangsta for life
(Yeah)
I'm a gangsta
(Come on)
Real gangsta, let it go
(G, G, G, G you know)

Uh, the game took a turn crazy, it's all gravy
Thanks to 50 Cent and Shady, they gon' play me
These lil' niggaz can't fade me, they just babies
Play me and I'm crazy, I'm Tom Brady

Emeralds and baguettes when I'm hoppin? up off the jet
A nigga reach for that and I'm choppin? him in his neck
One big remix and she'll be on my penis
If my flow had a phoenix and my paws are the cleanest

9-millimeters in the bars and arenas
If you hood then you seen us with wood in the Beamers
I'm that new nigga, they all over Adidas
When they see us they don't charge that shit, they wanna be us
(Let it go)

When we pressed to go, body restin? up
They wan' mop up all that blood but he's testin? us
The moon eclipse, is a mess and ah
We'll compose the new and then test it oh
(Let it go)

I'm a gangsta
I'm a gangsta for life
I'm a gangsta
Don't fuck around and start some fight
(Yeah, yeah, let it go)

I'm Marvin Bernard, hip-hop goin? hard
Feds ran in the crib, squad all in my yard
I'm the high school dropout, crack game genius
The mac'll turn your back into Kill Bill arenas

I'm criminal minded, you've been blinded
Feds lookin? for my bricks but can't find it
Maneuver with the Ruger, the grip is rubber
My Frank Mueller, is dipped in them rainbow colors

Bein? broke is a disease, I need that guap and that cheddar
I learned that, in the Maybach with Fif' and Mayweather
Mix the milk with Amaretta, my beretta's in my leather
My tiger striped eagle make your people need weather
(Let it go)

When we pressed to go, body restin? up
They wan' mop up all that blood but he's testin? us
The moon eclipse, is a mess and ah
We'll compose the new and then test it oh
(Let it go)

When we pressed to go, body restin? up
They wan' mop up all that blood but he's testin? us
The moon eclipse, is a mess and ah
We'll compose the new and then test it oh
(Let it go)

I'm a gangsta
I'm a gangsta for life
I'm a gangsta
Don't fuck around and start some fight

I want to dance
I'm reachin? up and huh
",Let It Go
G-Unit,"I came to get somethin?, I ain't worried 'bout nothin?
Child of the hood, I was put here for stuntin?
Strap like it's legal, ridin? around bumpin?
If you can't beat 'em don't join 'em, jump 'em, fuck 'em

I never liked these niggaz anyway
They could drop dead, fall off a buildin? today
Hey, nobody gon' miss you anyway
No days off, keep the pistol e'ry day

I got the burner burner, I come to burn and burn ya
Revolver turn ya, call it murder murder
I ain't smilin? I ain't smirkin?, I ain't muh'fuckin? jokin?
See if you think somethin? sweet when your head open

Cross me, force me, go 'head, line me up
I found where you rest at, you grimy fuck
I be out front your raggedy ass crib on a stake out
With a pound, two clips and Chinese take-out

You make it rain, I make it lead shower
You say your prayers, you in your last hour
I have you pushin? up daisies, the coke dump crazy
You chumps amaze me, the wolves they raised me
You don't like me then spray me

I came to get somethin?, I ain't worried 'bout nothin?
Child of the hood, I was put here for stuntin?
Strap like it's legal, ridin? around bumpin?
If you can't beat 'em don't join 'em, jump 'em, fuck 'em

I never liked these niggaz anyway
They could drop dead, fall off a buildin? today
Nobody gon' miss you anyway
No days off, keep the pistol e'ry day

This is that face down on the floor, ski mask shit
If I fall off I rebound quick
Like Greg Odin, Tony Yay' I be holdin?
German mouths on my hip ?cause my wrist be frozen

How these rappers claim blood and the books is closed?
How these rappers claim cars and they gun don't smoke?
I catch a nigga on his deathbed
And rip the IV out his arm then jump in the Optimus Prime

Dust the yellow Enzo with the Dalvins on
In my bulletproof Ac', who you stylin? on
When the sun is gone, and the wolves come out
You coward ass niggaz bring your jewelry out

I came to get somethin?, I ain't worried 'bout nothin?
Child of the hood, I was put here for stuntin?
Strap like it's legal, ridin? around bumpin?
If you can't beat 'em don't join 'em, jump 'em, fuck 'em

I never liked these niggaz anyway
They could drop dead, fall off a buildin? today
Nobody gon' miss you anyway
No days off, keep the pistol e'ry day

You may have to bring that, ain't nobody trippin?
Shit, niggaz is hungry, I ain't nobody chicken
I think a screw is missin?, I'm pimpin?, I'm livin?
Nice with the dice, deuce-deuce six'n

Look how the game change, bad for the system
Niggaz on game shows, two dudes kissin?
Listen, we're not the same, we're not for fame
The industry's punked out, we're not to blame

These niggaz been perpetratin? so long
If they can make it rain, I can make it storm
He's makin? a scene but I can make him calm
I just got a N.B. that'll break a arm

I came to get somethin?, I ain't worried 'bout nothin?
Child of the hood, I was put here for stuntin?
Strap like it's legal, ridin? around bumpin?
If you can't beat 'em don't join 'em, jump 'em, fuck 'em

I never liked these niggaz anyway
They could drop dead, fall off a buildin? today
Nobody gon' miss you anyway
No days off, keep the pistol e'ry day
",No Days Off
G-Unit,"This is the Unit
The mighty mighty mighty Unit
This is how we do it
Ayy (ayy, ayy)

I make the airline and pop to it, N.Y. bop to it
No frontin here shorty, niggaz know how I do it
For the paper let the gat pop, jackpot
Find me trippin, ridin slow through the back blocks
Red Coupe switchin lanes, top down, party frame
Diamond rangs, diamond chains, diamonds on e'rythang
Mo' flows, mo' dough, money come, money go
New straps, new clip, stack chips, don't trip
Play playa, go hard, stunt nigga, oh God
Party ain't never over, niggaz hardly ever sober
Different day, same shit, different city, different chick
Show you how I do this shit, you notice how I do it kid

Bitches recognize when I'm walkin in
Smokin that piff, goin where dolphins swim
44-Colt, that's tossin him
And that four-do' car is what I'm flossin in (YEAH!)
I'm in the black, you in the red
You owe your label money, I'm gettin bread
Can you feel it, feel it? Nothin can save ya
In my purple tag Polo and neon Gators (break it down now!)
Bitch play cute, I don't get upset
'Til her ass get a facial and a washin set
I'm in a private jet, but before the deal
Hoes was like, ""He's all right, but he's not ill!""

[Chorus]
You might see me yawnin, four in the mornin
But the party ain't over
Then it's back to the crib, to cut shorty that's how we on it
The party ain't over
Shorty move like you wanna move, work it shorty
Gon' do what you wan' do, twerk it for me
Now get low, shorty work that back
Now get low, yeah just like that
Now get low

Yeah, they love it when I pop round, doors up, top down
Seat back, keep that, motherfuckin glock round
Nigga this is my town, my block, my crown
My sound, peace to my niggaz on lockdown
They don't really want that, they know we get it poppin
Six-four droppin, you still window shoppin
I'm ridin round rockin, knockin, Rakim
Slick Rick, Rick James; big stack, big chains
I'm so sicker, the flow liquor, you're broke nigga
I toast wit'cha - if ya got a cup
Hold your fuckin bottle up, I really want a model but
You can get behind the truck, if you swallow nut
I'm just playin, unless you gon' do it
You put your back into it, the rest is all fluid
Don't pull that thing out unless you gon' use it
Ain't nobody bleedin, I guess it's all music

Shawty the kush still burnin, Aston Martin wheel turnin
Higher than Mount Vernon, the passenger she German
Bottles is still poppin, clubs is still rockin
Feds is still watchin, but fiends is still shoppin
I got vitamin water money like I signed a deal
How would you feel if you niggaz just got 400 mil' (like me)
My bad bitch do her thang in her Vera Wang
She let me have a brain, I let her wear my chain
I'm on the plane smokin on that Mary Jane
Listenin to Trina while she run game on Lil' Wayne
My Ten-a-ki' timepiece shinin like a light bulb
David Brown t-shirt, dressed just like a thug

[Chorus]",Party Ain't Over
G-Unit,"I'ma work of art
A ghetto version of Mozart, yeah

I move the keys, they call me the piano man
I'm classically trained nobody do it better, man
I do my thang, me and my beretta, man
I got that girl you wanna come and get her, man

Call me the piano man
Call me the piano man
Call me the piano man
Call me the piano man

Cartier glasses, Cartier belt
Cartier watch, tell me time somewhere else
Like Germany Sweden and Serbia
Nigga, one, two birds and I'm servin? ya

I'ma ball like Julius, Erving, Iverson and Manning
I got that cannon in that two door Phantom
Nigga hundred EX shit suicide doors
Get a top or low fade, now, the body lookin? hard

These snake ass niggas is reptiles
Till I shoot ?em up and fill ?em up with projectiles
Yay' got the best styles, Yay' got the best clothes
Yay' got the best weed, Yay' got the best hoes, yeah

I move the keys, they call me the piano man
I'm classically trained nobody do it better, man
I do my thang, me and my beretta, man
I got that girl you wanna come and get her, man

Call me the piano man
Call me the piano man
Call me the piano man
Call me the piano man

Fresh out the rim shot, my wheels tick-tock
My steel six shot, the paint flip flop
My charm truckie, that's why they wanna fuck me
207 McLaren body like Bucky

Old head get rusty and I'm a can of oil
And if hip hop do die a 100 grand'll boil
Show up at your bougie event give your body harm
Slide you all over the stage like Omarion

Don't need a party, calm on the Pepsi and Bacardi bomb
Bail ain't nothin? I make a Gotti bond
Magician, I can make a dollar flip
Stick a whole Corona bottle in a model chick

I move the keys, they call me the piano man
I'm classically trained nobody do it better, man
I do my thang, me and my beretta, man
I got that girl you wanna come and get her, man

Call me the piano man
Call me the piano man
Call me the piano man
Call me the piano man

I'm richer than a muhfucka ridin? in a dirty ass Phantom
We kill undercovers, down here we can't stand ?em
Fill up the door panels and stuff the floor boards
I can fit a hundred in a Honda Accord

Blood of a drug lord, brain of a baller
Hand of a hustler, I'm all about a dollar
Everybody?s a customer, nobodies a friend
Somebody?s gotta do it, anybody can win

If I did it then I can do it now
When we get ?em in we can ship ?em out
A Gucci briefcase, dressed in a suit and tie
Cartiers, you can tell that I

I move the keys, they call me the piano man
I'm classically trained nobody do it better, man
I do my thang, me and my beretta, man
I got that girl you wanna come and get her, man

Call me the piano man
Call me the piano man
Call me the piano man
Call me the piano man
",Piano Man
G-Unit,"My rope all freezy, dope on the TV
Ecstasy especially out the GT
You next to me, you best to be holdin? somethin? too
Least you can say, you let somethin? fly when somethin? flew

These niggaz get hit and call they lawyer
And try to sue you, that's a bitch nigga for ya
I'm tough like Mayoga and De La Hoya, I saw ya
Man, niggaz'll stack nines for that Cola

Cause zips in my shit, I don't grow stems
Him got 14 karats, carrots and gold rims
Why say somethin? about my name?
Don't jump out the window, it's safer jumpin? out a plane

I can't ditch my bitch, it's somethin? 'bout her brain
If she put her mind to it she could suck out a vein
You don't want a lead shower, stay the fuck out the rain
There's so much ammo niggaz don't gotta aim

You don't get a warnin?, there's no heads up when it's on
Here it comes, ready or not
Don't be out there snorin?, one eye blink and you're gone
Keep it cocked and ready to pop

The man makes no mistakes, it's been on since the day I was born
Stop drop or get lead in your knot
I'm known in hip-hop but I'm still ridin? around with my chrome
Here it comes, ready or not

Yeah, yeah, my little shooter's 16 from the projects
Glock-16 with the Napoleon complex
I'm in and out the projects, my lifestyle pleasant
You? You live life like a barbaric peasant

Me without my gun in the streets is like a Muslim eatin? pig feet
Fuck the pigs on the street, they all wanna off a nigga
And when these rappers get shot
They ain't gangsta, they turn into corporate niggaz

You die if it's rated are
If it's PG-13 you leave with a scar
R.I.P. to Troy and Bags, big shout to Hommo
They got fishin? money cooked, buy me the Apollo

These model hoes swallow, I buy another bottle
What is M.O.B. nigga? That's my motto
These rappers ain't kings, they pawns
And got dust bunnies on they guns

You don't get a warnin?, there's no heads up when it's on
Here it comes, ready or not
Don't be out there snorin?, one eye blink and you're gone
Keep it cocked and ready to pop

The man makes no mistakes, it's been on since the day I was born
Stop drop or get lead in your knot
I'm known in hip-hop but I'm still ridin? around with my chrome
Here it comes, ready or not

I think God spent a lil' extra time on me
Pop planted a miracle seed, my mom ain't see
I got a high intelligence level, I ain't no dummy
I ain't satisfied with 10 mil', that ain't no money

My talents are blood deep, you can't take those from me
And my sense of humor's shot, I don't take jokes funny
My paranoia rolls with my bullet holes
Givin? me a third eye, my foes can get a magazine full of those

The hip-hop cops follow my Suburban
Hopin? they can find a pistol on him when they search him
I'm icier in person, they like me when I'm cursin?
So here's a dirty version, you only heard me urban

If niggaz try to hurt him, the I-30's squirtin?
Right through your curtain, don't stop 'til you murk him
Mechanical workin?, Hechler handle's jerkin'
That'll pull the Gate in after you Heavenly church him

You don't get a warnin?, there's no heads up when it's on
Here it comes, ready or not
Don't be out there snorin?, one eye blink and you're gone
Keep it cocked and ready to pop

The man makes no mistakes, it's been on since the day I was born
Stop drop or get lead in your knot
I'm known in hip-hop but I'm still ridin? around with my chrome
Here it comes, ready or not
",Ready or Not
G-Unit,"I don't know what the fuck I been doin?
But this what they want
I?d like to give a R.I.P. in advance
For all my enemies, die quick niggas

Straight outta Southside
Crazy muthafucka named Bank-o
Crack rap, million dollar bankroll
Black Lac for my outta state hoe

These niggas talk gangsta but really ain't tho?, no
I?mma stormy night, you a rainbow
I?mma G, tight clothes ain't my thang bro
Fuck the police with an HIV carrier

No Vaseline in the M-16
I'm ridin? dirty but the Bent pimp clean
And gotta body like I feed it creatine
My birth stone?s a diamond, my favorite color's green
I smoke lean and piss Louis the XIII

Yeah, why?all muthafucka shot my momma crib up
My sister, my niece in there
I'm getting? why?all niggas hit for 500 dollars
I?ma be in London muthafucka

My name is Yayo a crazy nigga don't play tho?
I hit?cha planters peanut wit' the .80
Al Qaeda, expert merkin?
When all my niggas die they gon? have 80 virgins

I'm the 'Burb swervin? ?cause I'm drunk and I'm high
Wit that glock and pump that mac and .45
Fuck the police they killed Sean Bell
Fuck the feds I still deal fishscale

Mini me, niggas wanna copy my style
But nigga lame lawyers ain't good for trial
Pull up to the projects and throw the kids 100's
Drop top Phantom got him sick in his stomach

These niggas is weak, son
Lookin? like Cookies ?n? Cream to me
Bad day, I?ma fly a man in a heartbeat
These niggas know any nigga can get it

Nigga this is Boo-Boo but you can call me 50
Fuck with me, the police?ll have to get me
760 I, I ride I'm a rider, Molotov I?ll toss that, you're on fire
Beef pop, I?ll stop talkin? ?n? get quiet
And make a muzzle on the Tech look like it?s on fire

My shit jammed and unjammed like I planned it
Like I was just takin? a breather, I'm back blamin?
I'm Charles Bronson, Dirty Harry wit? the cannon
You shootin? back but you ain't hittin? shit, I'm still standing
When shit don't go down smooth I don't panic
Switch pistol, switch hands, switch targets hit ya man

Yea, nigga I'm straight outta Southside
I'm back on dat gorilla shit, dat cold hearted killa shit
Nigga stunt wit?cha mouth wide we move around militant
We trained for some iller shit, muthafucka Southside
",Straight Outta Southside
G-Unit,"You don't have very many options
You can, get with the program or you die
The Unit

T.O.S., Terminate On Sight
You see the muh'fuckers who get it right
T.O.S., night or daylight
It's Hammertime, got your nine, I got mine

T.O.S., I carve you up nice
You see my knife, see you in ya next life
T.O.S., Terminate On Sight
Keep one in the chamber, walk with the banger

I'm on that SSK shit, shoot, stab, kill
Think I won't get busy? Well nigga, I will
Ain't nothin? to talk 'bout, get the tape and the chalk out
When I pull the strap out, I might go the mac route

Leave your car door and your windows all clapped out
I turn enemies to memories, remember me?
The Hennessy got my eyes glassy, niggaz try to blast me
With the .38, them stray shells flew past me

I'm on 'em, what I'ma do, don't ask me
Understand I'm fin' to have yo' ass on the stand be
Sold three to muh'fuckers tryin? to jam me
I'm caked up so niggaz in my hood can't stand me

It's fuck 50, I stay in the drama
He love her, I fuck her, she's his baby's mama
She a freak, she give me the na-na
That nigga try to front, I'll give him the llama, yeah

T.O.S., Terminate On Sight
You see the muh'fuckers who get it right
T.O.S., night or daylight
It's Hammertime, got your nine, I got mine

T.O.S., I carve you up nice
You see my knife, see you in ya next life
T.O.S., Terminate On Sight
Keep one in the chamber, walk with the banger

Yeah, uh
Everythin? was slow motion, but I think I got the potion
?Cause now that they overdosin? all my doors are back, open
In my Cadillac, totin?, nigga play with me I'll smoke him
Murder one one, four three-fours where I'm from, son

I don't need a gimmick, I'm the sickest nigga in it
Get it upside-down or twist it, I could promise you a visit
You're a midget, I'm taller than that nigga playin? ball and
Meanin? everybody know me when I'm walkin? through the mall and

I get hot in the mornin? and right before I'm performin?
I been on it since a young'n, I'm comin? and here's your warnin? nigga
Don't be snorin?, bein? on point is important
?Cause a coffin'll follow shortly after the white chalk and, yeah

Call me what you want nigga but you can't call me broke
Call me crack, call me coke, call me uncut dope
See my oh-eight gas burnin? and my eighty-somethin? rope
Time's over for you niggaz, red line on your throat, terminated

T.O.S., Terminate On Sight
You see the muh'fuckers who get it right
T.O.S., night or daylight
It's Hammertime, got your nine, I got mine

T.O.S., I carve you up nice
You see my knife, see you in ya next life
T.O.S., Terminate On Sight
Keep one in the chamber, walk with the banger

Unit, who, who, who, who, who, who want it?
Who, who, who, who, who, who want it?
Which gangsta want it? What? Which rapper want it? What?
Which trapper want it? My house is haunted

And I'm gone, the Feds wanna bug me and wrap me
I'm the Gingerbread Man, them boys can't catch me
Two-oh-nine, M-6 stuck in the matrix
BM got a new friend, they finally got a facelift

Yeah, I treat bitches like cars, I drove 'em out
They keep a nice trey-pound from when the wolves is out
Horses, Cavalies with a real-life vest on
I kick game like Pele and Beckham, c'mon

I got dopehead hands, and crackhead fingertips, oh yeah
From baggin? up with my Bankhead, Atlanta bitch
Every day is Christ', I live like Santa bitch
I'm a scrambler bitch, the Feds can't stand this shit

T.O.S., Terminate On Sight
You see the muh'fuckers who get it right
T.O.S., night or daylight
It's Hammertime, got your nine, I got mine

T.O.S., I carve you up nice
You see my knife, see you in ya next life
T.O.S., Terminate On Sight
Keep one in the chamber, walk with the banger
",T.O.S.
G-Unit,"I don't wan' talk about it
(50)
Man I don't wanna talk about it
(Nah)
Man I don't wan' talk about it
(Yeah)
And I don't wanna talk about it
(Whoa)

I'm makin? millions quick and I don't wan' talk about it
Nah, I don't wanna talk about it
I shoot a nigga kid and I don't wan' talk about it
Nah, I don't wanna talk about it

I fuck the baddest bitches, I don't wan' talk about it
Nah, I don't wanna talk about it
I'm still flippin? chickens, I don't wan' talk about it
(These niggaz police)
Nah, I don't wanna talk about it

Go 'head, ask me what I'm ridin? in so I can say the Enzo
My bitch roll down the window so I could feel the wind blow
Got big enough for me to fiddle on my kinfolk
Bitches with me cruisin?, Moulin Rougin'

They fuckin? and they strippin?, nigga, I ain't even trippin? nigga
Me, I handle business, God's my only witness
Watchin? homicide, sayin? ""Who the fuck did this?""
Me I run the street, mayne, so I keep the heat, mayne

What you sow is what you reap, when you fuck with the elite, mayne
I don't fuck around, boy, you better ask around, boy
I hit you with the pound, leave yo' ass on the ground
For? You poppin? that bullshit, like I don't pull shit

Fully loaded clips and whips, get the grip, clip the bricks
Nigga we hittin? licks, stickin? shit, gettin? rich
That's why my name ring bells all around this bitch
Any hood you go through they know 50 Cent
(And I don't wanna talk about it, oh)

I'm makin' millions quick and I don't wan' talk about it
Nah, I don't wanna talk about it
I shoot a nigga kid and I don't wan' talk about it
Nah, I don't wanna talk about it

I fuck the baddest bitches, I don't wan' talk about it
Nah, I don't wanna talk about it
I'm still flippin? chickens, I don't wan' talk about it
(Yeah, it's the kid, nigga, yeah)
Nah, I don't wanna talk about it

Aiyyo, big money, my car got the big face, yeah
Forty-five, my belt got the big eights
Niggaz hate but I'm low seven star Caesar
For grimy niggaz tryin? to line me like, ?Oh a preacher?

You niggaz got the nerve, I'm at Johannesburg
With Mandela nephew blowin? heavy herb
Then back to the projects, low from the task force
The dope spot's sellin? more shit than Scott Storch

I'm tired of these pricks, lyin? 'bout bricks
Got my can and my white, my tan like Mariah and Nick
Fly in the '60 U.F.O.
Unidentified flyin? object on twenty-fo's

More money more hoes, more money, more clothes
Smoke that AK-48, not bullshit 'dro, yeah
I rock big arenas, not bullshit shows
And my pants three thousand, these ain't bullshit clothes, oh

I'm makin? millions quick and I don't wan' talk about it
Nah, I don't wanna talk about it
I shoot a nigga kid and I don't wan' talk about it
Nah, I don't wanna talk about it

I fuck the baddest bitches, I don't wan' talk about it
Nah, I don't wanna talk about it
I'm still flippin? chickens, I don't wan' talk about it
Nah, I don't wanna talk about it
(Nah, uh)

be A, N K, S 5, 5 0
Or 6 8, M G, tinted with my eyes low
Homie, I'm a Tahoe, fully loaded nine blow
You see out on hydro, Luciano blind hoe

Louis V offended me, your bitch in my Bentley see
And weekends are the chills, I'ma fuck her 'til she empty
Empty on you if you front, 'til your passenger is stuck
Give your ass a brand new scar, in need of a brand new car

I ain't them, I'm different, baby, I talk, you listen, baby
Listen and I'll show you, how money controls you
I'll put you in my old school and let you pop the switch
Pocketful in every packet, that's why I'm poppin? shit

I don't forgive I don't forget, what you said, where you flip
When you get hit, I hope that's it, pop-pop, all on your whip
I-I, be on that shit, I'm high, I'm on that piff
Bye-bye, you fuckin? bitch, you ain't hot, you ain't rich, you a snitch

I'm makin? millions quick and I don't wan' talk about it
Nah, I don't wanna talk about it
I shoot a nigga kid and I don't wan' talk about it
Nah, I don't wanna talk about it

I fuck the baddest bitches, I don't wan' talk about it
Nah, I don't wanna talk about it
I'm still flippin? chickens, I don't wan' talk about it
Nah, I don't wanna talk about it",I Don't Want to Talk About It [Album Version]
