Band,Lyrics,Song
Alkaline Trio,"I've waited a long time for this life
Just to ruin it, so please don't ruin this for me
Yes to understand this lie
Hell I crossed those t's
I scratched out all these eyes, myself last night
What I promise not to find

So this is what I'm looking like these days
I'm all grown up, so full of hate
But I don't wanna let go of my age
'Cause it's the salt, that brings the taste

So where am I to decide that I'm not right?
'Cause I might break and I might bend
Your heart strings out of tune again
And I might try to apologize
One a good day
On my best day
If you stick around

Did I stay inside to sterilize this knife?
Am I being to careful?
Does this seem right?
Did I open up the shades to expose these sunny rays?
To show what burned this sight

Take a close look
Hold me right up to the light
'Cause I might break and I might bend
Your heart strings out of tune again
And I might try to apologize
One a good day
On my best day
If you stick around

I've waited for so long
(I've waited for so long)
Spread me out, rake me in
This scorched and rocky field
Will camouflage my skin

And I might break and I might bend
Your heart strings out of tune again
And I might try to apologize
One a good day

On my best day
If you stick around [2x]",Ruin It
Alkaline Trio,"It's gonna rain like this for days,
I'm gonna drown in my old ways,
But I'm fine.
I'm fine.

It's gonna hurt like hell
When you pull back the hammer and fire,
But I'm fine
I'm fine.

You see a storm knocked out my super power,
Now I sleep through thundershowers.
Wake me when you learn to be cool.
If I'm the captain of this boat then all my shipmates are fools.
And all the the stars in the world couldn't help me steer my way out of this kiddie pool.

I'm gonna wake up from these dreams
With nightmares lined up on my street,
But I'm fine.
I'm fine.

Needed a hand to keep my head up
So you put hooks in both my ears,
And I'm fine.
I'm fine.

Yeah it's a chronic pain in my ass but no, it's not a burden.
It's ironic that I drink to make my insides stop hurting.
And it's love that gives me heartburn,
It's a song that makes my stomach turn,
And I wouldn't trade my hand for all the aces in the deck.

Cause I'm fine
Cause I'm fine
I'm fine
I'm fine
I'm fine
I'm fine",Fine
Alkaline Trio,"You hit me just like heroin
I feel you coursing through my veins
I once tried to kick this addiction
I swear I'll never kick again
Won't ever kick again, no

This addiction, can't seem to live without you
This addiction, no going clean
This addiction, I go through withdrawal without your
Sick with this addiction in me

Well those others were like methadone
I took to get me through the day
Now I'm trying to find my way back home
Staying clean along the way
Hold out for the real thing, yeah

This addiction, can't seem to live without you
This addiction, now going clean
This addiction, I go through withdrawal without your
Sick with this addiction in me

This addiction 
I go off the rails without your
Sick with this addiction in me",This Addiction [Acoustic]
Alkaline Trio,"Well they tied that yellow ribbon round the oak tree.
They've worn out all the prayer in their hearts.
All along thought they were routing for the home team,
As they're sent to the game and torn apart.

With twists this turn a kid up on the pipeline,
He carries all the pain in the world.
As we blindly clap and cheer from the sidelines
It's clear, on a losing streak from the very start

And that's where they found me,
In the cemetery.
A smoking gun in my hand,
Now I'm damned for the land of the free.
Sing with me,
The American scream.

They took that faded ribbon off the oak tree.
They've worn out all the hope in their hearts.
All along thought I was doing the right thing,
Now I'm lying in a pool of my blood.

And that's where she found me,
In the cemetery,
A smoking gun in my hand,
Now I'm damned for the land of the free.
Sing with me.

And that's where she found me,
In the cemetery,
A smoking gun in my hand,
Now I'm damned for the land of the free.
Sing with me,
The American scream.
The American scream.

And that's where she found me,
In the cemetery,
A smoking gun in my hand,
Now I'm damned for the land of the free.
Sing with me,
The American scream.",The American Scream
Alkaline Trio,"Like two ships in the night,
We're colliding and sinking,
Into the black sea of our love.
We navigated past the point of logical thinking,
Lost sight of the stars up above.

Now my heart is a mess.
Murder scene in my chest,
Not a clue how you got through the door.
But I'm glad that you came,
No regret and no shame,
As I'm lying here dead on the floor.

I took a blind leap of faith,
That's now crashing and burning,
With my heart fast asleep in your bed.
I got on the ground safe
But with my insides turning,
And a picture of you in my head.

As I wandered away deep in shock and dismay,
In a daze, just repeating your name.
Well the fact of the matter is both our hearts
Shatter way too goddamn easily

When you asked me if I'd stay forever,
Guess you meant just for the week.
We felt so good together,
It was way too good to be.
When I left you there early that morning, my darling,
I told you that I'd miss you so.
I got on that plane with my heart soaring,
But now it's falling like snow.

And like two ships in the night.
We're colliding and sinking,
Into the black sea of our love.
We navigated past the point of logical thinking,
Lost sight of the stars up above.

Now my heart is a mess.
Murder scene in my chest,
Not a clue how you got through the door.
But I'm glad that you came,
No regret and no shame,
As I'm lying here dead on the floor.

When you asked me if I'd stay forever,
Guess you meant just for the week.
We felt so good together,
It was way too good to be.
When I left you there early that morning, my darling,
I told you that I'd miss you so,
I got on that plane with my heart soaring,
But now it's falling like snow.
Now it's falling like snow.
Now it's falling like snow.

And now it's falling like snow.",Dead on the Floor
Alkaline Trio,"Don't leave me alone
I'm waiting for this to be the last thing that I say
If I tried real good, bet I could
Get a couple more days but the drugs are lame
So I'm looking for you to be
The very last thing I see before I up and fly away
I'm counting on you to help push me through
With something good to remember on my red letter day

Don't worry, I only feel the good things
Let's dine, dine, dine my darling
Let's have our last supper as us,two lovers
Then we'll dance real sweet and slow
And then kiss, kiss, kiss,'til the last clock tick
A final exhale when I'm done
And you can keep my last breath floating in your lungs

I tried a lot of things just because of you
You make me tell the truth
You taught me to drink like a man
You rescued my tail from between my legs
Now if I can think it I am
And I'm taking these words with me
When go over to the other side
I'll be waiting on you, but don't show up to soon
I'll be bored as heaven but I'll be alright

So let's dine dine dine my darling
Let's have our last supper as us, two lovers
Then we'll dance real sweet and slow
And then kiss, kiss, kiss, 'til the last clock tick
A final exhale when I'm done
And you can keep my last breath floating in your lungs
Floating in your lungs

Don't worry, I only feel the good things
Let's dine, dine, dine my darling
Let's have our last supper as us,two lovers
Then we'll dance real sweet and slow
And then kiss, kiss, kiss,'til the last clock tick
A final exhale when I'm done
And you can keep my last breath floating in your lungs
Floating in your lungs
Floating in your lungs
Floating in your lungs
My last breath floating in your lungs","Dine, Dine My Darling"
Alkaline Trio,"Like the flutter of your fingertips,
Like the flickering of lights,
They've got their bright ideas but we've got bigger fish to fry.

Found you out there on your doorstep,
Undressed to the nines.
From your Sunday best, black and blue velvet dress.
Your head's a mess and so is mine.

Oh Dorothy, I'm coming home,
I hope you're waiting there.
I know times have been tough on you,
It's all downhill from here.
Oh Dorothy, inside that dreadful place deep in your heart,
It's beckoning, I'm racing to your doorway Dorothy.
Dorothy.

Like the scratching sounds of insects,
Beneath the blades and soil.
We'll begin the plot to get away,
To ends as black as oil.
Now it's pounding in the ear,
Left in left field for you to find.
Outside of your peripherals vision of this never ending night.

Oh Dorothy, I'm coming home,
I hope you're waiting there.
I know times have been tough on you,
It's all downhill from here.
Oh Dorothy, inside that dreadful place deep in your heart,
It's beckoning, I'm racing to your doorway Dorothy.
Dorothy.

It's a strange world isn't it?
Such strange times to be living in.
I had a change of heart tonight,
When I watched her walk into the light.
It's a strange world isn't it?
Such strange times to be living in.
I had a change of heart tonight,
When I watched her walk into the light.

I watched her walk into the light.

Oh Dorothy, I'm coming home,
I hope you're waiting there.
I know times have been tough on you,
It's all downhill from here.
Oh Dorothy, inside that dreadful place deep in your heart,
It's beckoning, I'm racing to your doorway Dorothy.
Dorothy.",Dorothy
Alkaline Trio,"Whatever happened to Wonderland?
And where'd Alice go? Oh.
I took a night train with knife in hand,
And cut out to the next show 
Back in her living hell.

I wish to dwell, I long to be,
In the blood and the guts 
With the birds of prey and the stinging of bees and bullets maybe.

Leaving heaven behind for good this time, the angels can keep it.
I've got a demon in mind and she's standing behind my dark secret.
Draculina.

Whatever happened to Wonderland?
No one really knows, no.
But Draculina had her teeth sinking deep in me,
From the get to the go, back in her living hell.

I wish to dwell, I long to be,
In the blood and the guts 
With the birds of pray and the stinging of bees and bullets maybe.

Leaving heaven behind for good this time, the angels can keep it.
I've got a demon in mind and she's standing behind my dark secret.

Oh Draculina.
Leaving heaven behind for good this time, the Angels can keep it.
I got a devil inside that has been exorcised now I'm bleeding for Draculina.

Draculina. Draculina.
Woah, oh oh oh
Draculina. Oh Draculina.

I'm leaving heaven behind for good this time, the angels can keep it.
I've got a demon in mind and she's standing behind my dark secret.

Draculina.
Leaving heaven behind for good this time, the Angels can keep it.
I got a devil inside that has been exorcised now I'm bleeding for Draculina.
Woah oh oh
Draculina. Draculina.
Woah oh oh
Draculina. Draculina.",Draculina
Alkaline Trio,"Well I found you outside like a sunrise,
That melted my eyes from my skull.
As I turned into ash before for my sweet demise,
The end of me was so beautiful.

Well now you're stuck in my head like a love song,
That climbed to the top of the charts.
How the fuck can something be so wrong and so right?
All the wrong words but all the right parts.

And you can sit there and tell me that I didn't try,
And I can honestly tell you that I never lied.
I can't stand this dark feeling, the shark eating me up inside.
Eating me alive
Eating me alive

Well I found you out there in the moonlight,
In your eyes there were diamonds like stars.
I was bound by your father, the jewel thief,
That night as you said he was still behind bars.

Now you're stuck in my head like a love song,
The words I can never forget.
As I sucked on your neck for way too long,
And drained you of every last drop you had left.

You can sit there and tell me that I didn't try,
And I can honestly tell you that I never lied.
I can't stand this dark feeling, the shark eating me up inside.
Eating me alive.
Eating me alive.

Here lies a homicidal story, sad but true.
The time has come and gone but I'd do anything for you.

You can sit there and tell me that I didn't try,
And I can honestly tell you that I never lied.
I can't stand this dark feeling, the shark eating me up inside.
Eating me alive.
Eating me alive.
Eating me alive.",Eating Me Alive
Alkaline Trio,"Choking slowly,
Broken hearted.
Don't look now,
Here's what you started.
And I swore I'd be there 'til the end,
We're bitter now but better friends.
I climbed out limbless to the ledge,
To bask in my last true regret.

Lay my heavy head here down to sleep.
Now pray to a abraxas for my soul to keep.
Lay my heavy head here down to dream.
Wake up with this lead poisoning.

Sobbing softly,
Lost and hollow.
This fever dream,
Tough pill to swallow.
I swore I'd be there 'til the end
You're better off your bitterness.
I climbed out lifeless to the edge,
I waved goodbye and leapt I

Lay my heavy head here down to sleep.
Now pray to abraxass first my soul to keep.
Lay my heavy head here down to dream.
Awaking to the blood and sweat and screams.

Woke up here on Monday morning,
This old treat on this dark corner,
Waiting here for what tomorrow brings.
Silver lake mercury mining,
This mistake no silver lining,
Waiting for a bullet train to bring me my lead poisoning.

My lead poisoning.

Lay my heavy head down here to sleep.
Now pray to abraxas my soul to keep.
Lay my heavy head here down to dream.
Wake up with this lead poisoning.",Lead Poisoning
