Band,Lyrics,Song
The Coverbeats,"Love, love, love
Love, love, love
Love, love, love

There's nothing you can do that can't be done
Nothing you can sing that can't be sung
Nothing you can say but you can learn how to play the game
It's easy

Nothing you can make that can't be made
No one you can save that can't be saved
Nothing you can do but you can learn how to be you in time
It's easy

All you need is love
All you need is love
All you need is love, love
Love is all you need

All you need is love
All you need is love
All you need is love, love
Love is all you need

Nothing you can know that isn't known
Nothing you can see that isn't shown
Nowhere you can be that isn't where you're meant to be
It's easy

All you need is love
All you need is love
All you need is love, love
Love is all you need

All you need is love (All together, now!)
All you need is love (Everybody!)
All you need is love, love
Love is all you need (love is all you need)

Yee-hai!
Oh yeah!
She loves you, yeah yeah yeah
She loves you, yeah yeah yeah",All You Need is Love
The Coverbeats,"I give her all my love
That's all I do
And if you saw my love
You'd love her to
I love her

She gives my everything
And tenderly
The kiss my lover brings
She brings to me
And I love her

A love like ours
Could never die
As long as I 
Have you near me

Bright are the stars that shine
Dark is the sky
I know this love of mine
Will never die
And I love her

Bright are the stars that shine
Dark is the sky
I know this love of mine
Will never die
And I love her, ooh",And I Love Her
The Coverbeats,"For I have got another girl, another girl
You're making me say that I've got nobody but you
But as from today well I've got somebody that's new
I ain't no fool and I don't take what I don't want

For I have got another girl, another girl
She's sweeter that all the girls and I've met quite a few
Nobody in all the world can do what she can do
And so I'm telling you this time you'd better stop

For I have got another girl 
Another girl who will love me till the end
Through thick and thin she will always be my friend

I don't want to say that I've been unhappy with you
But as from today, well I've seen somebody that's new
I ain't no fool and I don't take what I don't want

For I have got another girl 
Another girl who will love me till the end
Through thick and thin she will always be my friend

For I have got another girl 
Another girl who will love me till the end
Through thick and thin she will always be my friend
For I have got another girl",Another Girl
The Coverbeats,"Anytime at all,
Anytime at all,
Anytime at all,
All you've gotta do is call,
And I'll be there.

If you need somebody to love,
Just look into my eyes,
I'll be there to make you feel right,
If you're feeling sorry and sad, I'd really sympathize.
Don't be sad, just call me tonight.

Anytime at all,
Anytime at all,
Anytime at all,
All you gotta do is call,
And I'll be there.

If the sun has faded away,
I'll try to make it shine.
There is nothing I won't do,
If you need a shoulder to cry on, I hope it will be mine,
Call me tonight, and I'll come home tonight.

Anytime at all,
Anytime at all,
Anytime at all,
All you've gotta do is call,
And I'll be there.

Anytime at all,
Anytime at all,
Anytime at all,
All you've gotta do is call,
And I'll be there.

Anytime at all,
All you've gotta do is call,
And I'll be there.",Any Time At All
The Coverbeats,"How does it feel to be 
One of the beautiful people 
Now that you know who you are 
What do you want to be 
And have you traveled very far 
Far as the eye can see 

How does it feel to be 
One of the beautiful people 
How often have you been there 
Often enough to know 
What did you see when you were there 
Nothing that doesn't show 

Baby you're a rich man 
Baby you're a rich man 
Baby you're a rich man, too 
You keep all your money in a big brown bag 
Inside a zoo, what a thing to do 
Baby you're a rich man 
Baby you're a rich man 
Baby you're a rich man, too 

How does it feel to be 
One of the beautiful people 
Tuned to a natural E 
Happy to be that way 
Now that you've found another key 
What are you going to play 

Baby you're a rich man 
Baby you're a rich man 
Baby you're a rich man, too 
You keep all your money in a big brown bag 
Inside a zoo, what a thing to do 
Baby you're a rich man 
Baby you're a rich man 
Baby you're a rich man, too",Baby You're a Rich Man
The Coverbeats,"Oh dear, what can I do?
Baby's in black
And I'm feeling blue
Tell me, oh what can I do?
She thinks of him
And so she dresses in black
And though he'll never come back
She's dressed in black

Oh dear, what can I do?
Baby's in black
And I'm feeling blue
Tell me, oh what can I do?
I think of her
But she thinks only of him
And though it's only a whim
She thinks of him

Oh how long will it take
Till she sees the mistake
She has made?
Dear what can I do?
Baby's in black
And I'm feeling blue
Tell me, oh what can I do?",Baby's In Black
The Coverbeats,"Flew in from Miami Beach BOAC 
Didn't get to bed last night 
Oh, the way the paper bag was on my knee 
Man, I had a dreadful flight 
I'm back in the USSR 
You don't know how lucky you are, boy 
Back in the USSR, yeah 

Been away so long I hardly knew the place 
Gee, it's good to be back home 
Leave it till tomorrow to unpack my case 
Honey disconnect the phone 
I'm back in the USSR 
You don't know how lucky you are, boy 
Back in the US 
Back in the US 
Back in the USSR 

Well the Ukraine girls really knock me out 
They leave the west behind 
And Moscow girls make me sing and shout 
That Georgia's always on my my my my my my my my my mind 
Oh, come on 
Hu hey hu, hey, ah, yeah 
yeah, yeah, yeah 
I'm back in the USSR 
You don't know how lucky you are, boys 
Back in the USSR 

Well the Ukraine girls really knock me out 
They leave the west behind 
And Moscow girls make me sing and shout 
That Georgia's always on my my my my my my my my my mind 

Oh, show me round your snow peaked 
mountain way down south 
Take me to you daddy's farm 
Let me hear you balalaika's ringing out 
Come and keep your comrade warm 
I'm back in the USSR 
Hey, You don't know how lucky you are, boy 
Back in the USSR 
Oh, let me tell you honey",Back In the U.S.S.R.
The Coverbeats,"Standing in the dock at Southampton
Trying to get to Holland or France.
The man in the mac said you've got to go back,
You know they didn't even give us a chance.

Christ! You know it ain't easy,
You know how hard it can be.
The way things are going,
They're going to crucify me.
Finally made the plane into Paris,
Honeymooning down by the Seine.

Peter Brown called to say,
You can make it OK,
You can get married in Gibraltar near Spain.

Christ! You know it ain't easy,
You know how hard it can be.
The way things are going,
They're going to crucify me.

Drove from Paris to the Amsterdam Hilton,
Talking in our beds for a week.
The newspapers said, say what're you doing in bed,
I said we're only trying to get us some peace.

Christ! You know it ain't easy,
You know how hard it can be.
The way things are going,
They're going to crucify me.
Saving up your money for a rainy day,
Giving all your clothes to charity.

Last night the wife said,
Oh boy, when you're dead you 
Don't take nothing with you but your soul think!
Made a lightning trip to Vienna,
Eating chocolate cake in a bag.

The newspapers said,
She's gone to his head,
They look just like two Gurus in a drag.
Christ! You know it ain't easy,
You know how hard it can be.

The way things are going,
They're going to crucify me.
Caught the early plane back to London,
Fifty acorns tied in a sack.
The men from the press said we wish you success,
It's good to have the both of you back.

Christ! You know it ain't easy,
You know how hard it can be.
The way things are going,
They're going to crucify me",The Ballad of John and Yoko
The Coverbeats,"For the benefit of Mr. Kite 
There will be a show tonight on trampoline 
The Hendersons will all be there 
Late of Pablo Fanques Fair-what a scene 
Over men and horses hoops and garters 
Lastly through a hogshead of real fire! 
In this way Mr. K. will challenge the world! 

The celebrated Mr. K. 
Performs his feat on Saturday at Bishops Gate 
The Hendersons will dance and sing 
As Mr. Kite fly's through the ring don't be late 
Messrs. K and H. assure the public 
Their production will be second to none 
And of course Henry The Horse dances the waltz! 

The band begins at ten to six 
When Mr. K. performs his tricks without a sound 
And Mr. H. will demonstrate 
Ten summer sets he'll undertake on solid ground 
Having been some days in preparation 
A splendid time is guaranteed for all 
And tonight Mr. Kite is topping the bill",Being For the Benefit of Mr. Kite
The Coverbeats,"Can't buy me love, love 
Can't buy me love 

I'll buy you a diamond ring my friend 
If it makes you feel all right 
I'll get you anything my friend 
If it makes you feel all right 
Cause I don't care too much for money 
For money can't buy me love 

I'll give you all I've got to give 
If you say you love me too 
I may not have a lot to give 
But what I've got I'll give to you 
I don't care too much for money 
For money can't buy me love 

Can't buy me love 
Everybody tells me so 
Can't buy me love 
No, no, no, no 

Say you don't need no diamond ring 
And I'll be satisfied 
Tell me that you want those kind of things 
That money just can't buy 
I don't care too much for money 
For money can't buy me love 

Can't buy me love 
Everybody tells me so 
Can't buy me love 
No, no, no, no 

Say you don't need no diamond ring 
And I'll be satisfied 
Tell me that you want those kind of things 
That money just can't buy 
I don't care too much for money 
Cause money can't buy me love 
Oh, can't buy me love, love 
Can't buy me love, no",Can't Buy Me Love
