Band,Lyrics,Song
The Nazz,"Ever since the last time I saw you,
You tried to qualify my life
You never knew the way I live
And Im sorry I was never for changing
The things I couldnt change anyhow
And Im sorry Im not a different sign
And I dont believe in hiding the people
And the things in my past
And I know you dont want to hear me say
I wish that we were together again
We just couldnt make it work on paper
Ill never know why but you never knew me
Except for my name
Maybe you think that I have changed
But nothing can change my mind
Those changes of your own that you held so dear,
To me were just a waste of time
Making believe we know it all without enough of
An understanding going on
All of the words wont change your mind
cause theyre lost when you put the
Letter back in the drawer
If I stood before you now,
You couldnt put me away anymore
Letters dont count
Letters dont, letters dont count
Letters, letters dont, letters don't count","Letters Don't Count [Different Mix, Todd's Vocals]"
The Nazz,"You are my window
You cast my shadow
All in the light is you
All I ever saw in the love light was you
All I knew
You are my marrow
You cast my sorrow
You feel the world for me
You are what the world isn't feeling for me
And the key
Here with me
And the world is black but I can't see my window
You are my prism
You are my reason
You're what I want to be
You are everything that I want you to be
You're my key
Set me free
Open up my mind
Make me be the soul you hope to find
Keep me in line
We know I'm not all I should be feeling
Don't make me fake it
I'm not all love sense
Not all,
Always,
Not all,
Free and,
Not all,
Me and,
Not all
You are,
You are,
You are,
You are,
You are my window
You're my everyday
My pathway,
You're my mind,
My hope,
My light,
My dream,
My sleep
You are my pillow
You are my willow
You shouldn't wait for me
No one need weep for me anymore
You're my door",You Are My Window [Todd and the Piano]
The Nazz,"On a train, I met a dame
She was so handsome, she was a knock out girl
She was pretty from New York City
Oh I loved her up and down that whole damn track
With a heave and a ho, well I just couldn't let her go
Get along, sweet little woman, get along
Come on now get along
Train kept a rollin' all night long
Well the train kept a rollin' all night long
Came a stop and I was jerky
She was a fowl and I was a real guy turkey
She got off the train
But she looked so good, well I just couldn't let her go",Train Kept a Rollin'
The Nazz,"Everyone's got to have a cause or two
No one's changing enough to help you
There's something basically wrong
Everywhere, we revolve out of our time
And we know that's there's
nobody listening to people like us
But for now, for awhile
We just forget all about it awhile
Forget all about it awhile
For awhile
Thoughts of life, lots of women, thoughts of love
These are things that we can't be sure of
And every minute you live takes you
a minute towards when you must die
And we know there are
times when I'm not even sure I'm alive
But for now, for awhile
We just forget all about it awhile
Forget all about it awhile
For awhile
No one's fit to run the world, as far as I can see
The only person fit to run my world is me
But that's just one of my own personal crusades
And for now I'm not complaining, not campaigning
If you haven't got time to rest, then take the record off now


",Forget All About It [Todd Sings Version][#]
The Nazz,"Ever since the last time I saw you,
You tried to qualify my life
You never knew the way I live
And I'm sorry I was never for changing

The things I couldn't change anyhow
And I'm sorry I'm not a different sign
And I don't believe in hiding the people
And the things in my past

And I know you don't want to hear me say
I wish that we were together again
We just couldn't make it work on paper
I'll never know why but you never knew me

Except for my name
Maybe you think that I have changed
But nothing can change my mind
Those changes of your own that you held so dear,

To me were just a waste of time
Making believe we know it all without enough of
An understanding going on
All of the words won't change your mind

'Cause they're lost when you put the
Letter back in the drawer
If I stood before you now,
You couldn't put me away anymore

Letters don't count
Letters don't, letters don't count
Letters, letters don't, letters don't count",Letters Don't Count [Todd Sings Version][#]
The Nazz,"Think of something I can send her while I'm thinking
Can't remember when I had such fun
Maybe later it won't matter
No spent feelings looking at her
When she's out of sight, if she's out of mind
Wondering all the time did I do it right
Something tells me though she's left me, it's not over
Still I thought we'd had a very nice time",Resolution [Todd Sings Version][#]
The Nazz,"There's a hand that reaches
Reaches from a heart
One that isn't able
One that doesn't know just where to start

So it starts to tremble
Gives itself away
Strains to find a gesture
Something that the heart can easily say

Take the hand
It would mean so much to the heart to touch you
Play the part
Would you hold the hand and warm the heart

And take the heart that's waiting
Open it and find
There's a heart that's reaching
There's a heart that's reaching from inside",Take the Hand [ [Todd Sings Version]
The Nazz,"I know you think I've done something wrong
I'm only trying to see myself through your eyes
And put myself where I belong
You think I'm hurting, I can't make you see
I can't love you when the person you love isn't me

I can't stop feeling, my heart still feels like before
How can I tell you to make you see what I mean
I couldn't mean it anymore
If I could see you I'd try to explain
You're my heart's life, it can't take the pain
I'm alive - keep me alive

I'm not the guy that you think I'll turn out to be
You knew somebody with love too easy to say
But girl you know that isn't me
It's not that easy to say I'm in love
'til it's something we both are sure of
If you want me to say I'm in love
make it something we both are sure of",It's Not That Easy [*]
The Nazz,"Innocent angel with your evil mind
But not around to see me plot the perfect crime
It makes me dizzy thinking just what you might do
And if you should find that I'm as evil as you

Magic Me, know just what you hide girl, Magic me
It isn't just talent 'cause it took me years
And girls like you only want to see my tears
I'd like to sit back now just to picture the fun
And see your reaction when the damage is done

Magic Me, know just where you hide girl, Magic me
The spell is very simple and it's worked so far
It's quick and very painful and it leaves a scar
Justice is all right with me
And I'll treat you just like you treated me",Magic Me [Alternative Version][Alternate Take][*]
The Nazz,"I'm a human being now but I used to be a pig
'Til they shortened up my nose
And they made me wear a wig
I'm afraid the things on piggy farm
Will never be the same
Since they picked me for this job
And they stuck me with a name
It's a name, it's name,
Who ever heard of a pig with a name like

Meridian Leeward - that's my name
I fly around the sky in a big jet plane
I'm a flash ace pilot, got my name on the wing
I hang around with people
And they don't suspect a thing
You look like a person but you know you're a pig

I'm not afraid of dying
From some mad man's gun or knife
When I was still a piggy, dying was a way of life
I'm not a piggy anymore and I don't share that dread
The other day for breakfast I ate half of Uncle Fred
I wonder who ate the other half of Fred?

I think I'd rather be a cop
I think that's what I'd like to be
I'd show you people a thing or two
If a man in blue starts beating on you
Look out 'cause it might be me
You look like a cop but you know you're a pig",Meridian Leeward [Alternate Version][*]
The Nazz,"There is only one winner
There is only one prize
Whoever gets your heart is the winner
There is only one winner
I'm at war with a man that I still haven't seen
It's a fight for life, if I lose you I'll die
Somebody's got to lose you and that's why
There is only one winner
There is no second place
I only know I must be the winner
There is nothing to lose but the sight of your face
I can't stay around if I know you're not mine
Somebody's gonna be lost in your mind
There's a line I don't want to have to follow behind
And I just can't see myself hugging you, loving you
There is only one winner
You're the one to decide
You've got to tell me who is the winner
Tell me who gets the broken heart, who gets the bride
Not a thing I can do - it depends upon you
But nobody wants to win more than I do
I can't lie, and I'll do anything to show you my side
I won't lie, no lie
I'll do anything to bring you over to my side
Take your time, take your time
If you want all my time is yours
Time is yours to make me the winner",Only One Winner [*]
The Nazz,"Think of something I can send her while I'm thinking
Can't remember when I had such fun
Maybe later it won't matter
No spent feelings looking at her
When she's out of sight, if she's out of mind
Wondering all the time did I do it right
Something tells me though she's left me, it's not over
Still I thought we'd had a very nice time",Resolution [*]
The Nazz,"Some people think they were born out of wisdom
Some people think they were bred out of grace
Some people think they're alive out of glory
Some people think through the hole in their face

Some people are so fine
And some people ain't you, and some people ain't me
And some people are something that I don't ever want to be

Some people think that I'm acting naively
Some people think I'm not thinking things right
Some people think we don't look square at each other
Spite is the main driving force in my life",Some People [Mono Single Mix][*]
