Band,Lyrics,Song
Sax Gordon,"have horn will travel
me and my horn we live on the road
ain't no place too far to go
have horn will travel

and when I'll get ther baby everything will be alright
I've been from Paris to London to New Orleans
if you've been to the moon you aint got nothing on me
and when I'll get ther baby everything will be alright
and when I'll get ther baby everything will be alright
have horn will travel
so look out baby 'cause here I come

To 
rio de Jenero, to Istambul, I'me going Kansa City 
next stop is North Pole
have horn will travel
and when I get to you baby everything will be nice

I've been 10000 miles in 29 days
Now I'll got to get back where my baby stays
have horn will travel
and when I get to you baby , uuuh, it will sure be nice
have horn will travel
have horn will travel

we ain't gonna put no money
reached the fund and the money
I'll make that gig no matter what the cost
I won't get drunk and I won't get lost

",Have Horn Will Travel
Sax Gordon,"Melancholy serenade every time I hear it played
Right out of space your haunting face appears

There were other serenades broken promises we made
Why must I pay day after day with tears

Alone in my room I watch the ghost of you
Alone in the gloom once more I'm close to you

Melancholy serenade as the music starts to fade
I feel your kiss and then you disappear

Alone in the gloom once more I'm close to you

Melancholy serenade as the music starts to fade
I feel your kiss and then you disappear",Melancholy Serenade
Sax Gordon,"Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now
 
Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay

From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now",Have Yourself a Merry Little Christmas
Sax Gordon,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town
Sax-of-Praise,"Somewhere over the rainbow, way up high
There's a land that I've heard of once in a lullaby.
Somewhere over the rainbow, skies are blue
And the dreams that you dare to dream,
Really do come true.

Someday I'll wish upon a star
And wake up where the clouds are far behind me.
Where troubles melt like lemon drops,
High above the chimney tops,
That's where you'll find me.

Somewhere over the rainbow, blue birds fly
Birds fly over the rainbow
Why then, oh why can't I?
If happy little bluebirds fly beyond the rainbow
Why, oh why can't I?

Somewhere over the rainbow, way up high
There's a land that I've heard of once in a lullaby.
Somewhere over the rainbow, skies are blue
And the dreams that you dare to dream,
Really do come true.

Someday I'll wish upon a star
And wake up where the clouds are far behind me.
Where troubles melt like lemon drops,
High above the chimney tops,
That's where you'll find me.

Somewhere over the rainbow, blue birds fly
Birds fly over the rainbow
Why then, oh why can't I?
If happy little bluebirds fly beyond the rainbow
Why, oh why can't I?",Over the Rainbow
Saxon,"People pushin' like I don't know 
I'm gonna live my life like I wanted to
My hopes shot down, my backs to the wall
But I've got my pride
They can't take it all

I've got my pride
They can't take that away
You've got your pride
They can't take that away

People pushin' like I don't know 
I'm gonna live my life like I wanted to
My hopes shot down, my backs to the wall
But I've got my pride
They can't take it all

I've got my pride
They can't take that away
I've got my pride
They can't take that away
I'm gonna be free
Gonna be free

Can't take my life away 
They can't take my life away
Take my life away

Can't take my life away
They can't take my life away
Take my life away

Take my life away
Take my life away

Back's to the wall
I'm starting to fall
Make your stand, no man's land
Will nobody give me a helping hand
Put me down, wipe me out
Do what you like but I'll put up a fight
I'm goin' to the wall 
Goin' to the wall",Backs to the Wall
Saxon,"Out with the boys
Testing my virility
The booze and the music
Arrousing my curiousity

I moved in beside her
Asked her to rock and roll with me
Cause I have her classed
My eyes roam lecherously
Lecherously, lecherously, lecherously

She's a big teaser [Repeat]
I only see her
Very occasionally
She's leading me on
She's living dangerously
It's easy to see
She's making a fool out of me
Oh but I ain't no fool
I'll get her eventually
Eventually, eventually, eventually

She's a big teaser [Repeat]",Big Teaser
Saxon,"Far below the valleys
Hidden deep beneath the snow
There's a man who guards the secret
Of the frozen rainbow
...of all the ages
Lies hidden neath the ice
The man who finds the secret
Holds the power of life

Far below the valleys
Hidden deep beneath the snow
There's a man who's got a secret
Waiting to be told
I've searched through all the ages
To find the hidden truth
The secret of the rainbow
Will never be revealed

I'll find the rainbow, frozen rainbow
I'll find the rainbow, frozen rainbow",Frozen Rainbow
Saxon,"I don't need your religion
It ain't nothin' to me
I don't want nobody pushin'
Need to be free

You've got to hit hard
I've seen those demons fall
I'm savin' my soul for the final goal

But that day is comin', yeah 
The judgement is here
Look over your shoulder
The judgement is here

I don't need nobody knockin'
Knockin' on my door
I don't need nobody sellin'
Sellin' me no more

You're always on the take
All your silly faith
I'm savin' my soul, savin' my soul

I can feel it in the breeze 
It's blowin' through the trees
You can see it in the sky
It makes you wonder why

I can feel it in the breeze
It's blowin' through the trees
Through the trees

I don't need your religion
It ain't nothin' to me
I don't want nobody pushin'
Need to be free

I've seen your
I've seen those dreams fall
I'm savin' my soul for rock and roll

But that day is comin', yeah 
The judgement is here
Look over your shoulder
The judgement is here

The judgement is here
The judgement is here
The judgement is here
Judgement, judgement, judgement

Judgement day, yeah",Judgement Day
Saxon,"Look here, my friends, I've got to tell you
The world is out, the world is out
Trouble's coming, peace is over
The king has hung the militia guard

Look here, my friends, I've got to tell you
The world is out, the world is out
Trouble's coming, peace is over
The king has hung the militia guard

The kings men ran out in the light
To fight their foe was a waste of human life
And then they raised their fists
Against the crushing might
Encased the kings men sword
Into their

Children crying for their mothers
How are they to know they died
There'll be no help
We're fighting to be free and
The king will regret one day
And that's not far away
The day he hung the militia guard",Militia Guard
