Band,Lyrics,Song
Alice Cooper,"Take another bite
It'll be alright
What's wrong will soon feel right
Dangerous tonight

Take another sip
Let it kiss your lips
And let a little drip on your thighs

If you let me I'll untie your sensuality
I'll open up your heart and satisfy my greed

[Chorus:]
I'm dangerous, I'm a dying breed
Poisonous like a centipede
I'm capable of the foulest deed
Dangerous at night
I'm dangerous like a razorback
Deadly like a heart attack
Well, I don't bend and I don't crack
Dangerous tonight

Take another turn
The rules have all been burned
And you've got tricks to learn
Dangerous tonight

Play another role
Try and lose control
And stain your soul to red from white
In my mind, oh, a million voices tell me no
It's prime crime time and I gotta let it go

I'm dangerous like a broken glass
I'm a flesh fanatic psychopath
I can cause you pain and make it last
Dangerous tonight
I'm dangerous when the sun goes down
So cross yourself, don't fool around
I'll drag your heart into the ground
Dangerous tonight

If you let me I'll untie your sensuality
I'll open up your heart and satisfy my greed

[Chorus]

I'm dangerous like a broken glass
I'm a blood bubonic psychopath
I can cause you pain and make it last
Dangerous tonight",Dangerous Tonight
Alice Cooper,"A hundred numbers on my wall
Some with namesI sometimes call
I dropa coin and watch it fall
Tryin' to get connected to you

A thousand hours all alone
My softest pillow turns hard as stone
This is the longest night on my own

Sometimes I shake my head
And laugh to myself
I'd like start again with somebody Ellis
I'm like a broken toy forgotten on the self

Baby, I could have been someone
I could have been something
It would have been nothing to die for you
Baby, you're going to need me
You'd better believe me
It would have been easy to die for you

A milloin memories flood my brain
Drown my sorrow
Kill my pain
Whets my thirst for you again
Just another night to get through

All my neighbors scream for quite at my door
Shattered glass and torn up photos on
Thrown on the floor
Well, I couldn't stand to see your pictures
Anymore

Baby, I could have been someone
I could have been something
It would have been nothing to die for you
Baby, you're going to need me
You'd better believe me
It would have been easy to die for you

These cuts are deep but you plead
Innocent
Are you hell or are you heaven-sent
You're much too cold to know how much
You ment to me, Yeah

A billion tear drops fallen from my eyes
but it's just a joke now
And 
I'm laughing at your lies

You made me hard as rock and now
I realize

Baby, I could have been someone
I could have been something
It would have been nothing to die for you
Baby, you're going to need me
You'd better believe me
It would have been easy to die for you",Die for You
Alice Cooper,"Well, I wake up burnin' in a soaking sweat
My pillows are drippin' and the sheets are wet
I jump out of bed and I turn on the light
This happens to me every night
Sometimes you turn into a snake with long black hair
Then you turn into an angel, blonde and fair
You can turn yourself blue and I don't care
You can change your look
You can change your race
But it's always your touch
And always your face

[Chorus:]
Dirty dreams
How you want to do me
Dirty dreams
Let me get through
Dirty dreams
A triple X-rated movie starring me and you

Well, I close my eyes
And you open your lips
There's a shock from my head to my fingertips
I fall through a hole 'cause I can't get a grip
The room starts to spin and the world starts to turn
My heart catches fire and my bed starts to burn

Dirty dreams
How you want do me
Dirty dreams
Anything for you, babe
Dirty dreams
Technicolor movie starring me and you
Make my dreams come true

Shake my nights
Rattle my sleep
Roll my eyes, I'm in too deep

[Chorus]",Dirty Dreams
Alice Cooper,"Yes, yes, I know your hungry
Ah, and here comes dinner

""Feed my Frankenstein""

Well, I ain't evil
I'm just good lookin'
Start a little fire
And baby start cookin'
I'm a hungry man
But I don't want pizza
I'll blow down your house
And then I'm gonna eat ya
Bring you to a simmer
Right on time
Run my greasy fingers 
Up your greasy spine

Feed my Frankenstein
Meet my libido
""He's a psycho""
Feed my Frankenstein
Hungry for love, and it's feeding time

You don't want to talk
So baby shut up
And let me drink the wine from your fur tea cup
Velcro candy, sticky sweet
Make my tattoos melt in the heat
Well, I ain't no veggie
Like my flesh on the bone
Alive and lickin' on your ice cream cone

Feed my Frankenstein
Meet my libido
""He's a psycho""
Feed my Frankenstein
Hungry for love, and it's feeding time
Baby whoa-whoa oh yeah
Feed my Frankenstei-ei-ein
Baby Chow Down
Feed my Frankenstei-ei-ein

""He's a psycho""

Feed my Frankenstein
Meet my libido
""He's a psycho""
Feed my Frankenstein
Hungry for love, and it's ""lunch time""
Baby whoa-whoa oh yeah
Feed my Frankenstei-ei-ein
Whoa-whoa Baby Chow Down
Feed my Frankenstei-ei-ein

Feed my Frankenstein
Meet my libido
""He's such a psycho""
Feed my Frankenstein
Hungry for love, and it's feeding time
Baby whoa-whoa oh yeah
Feed my Frankenstei-ei-ein
Whoa-whoa Baby Chow Down
Feed my Frankenstei-ei-ein",Feed My Frankenstein
Alice Cooper,"Hey bro, take it slow 
You ain't livin' in a video 
You're flying low with a high velocity 
No doubt, you're stressin' out 
That ain't what rock n' roll's about 
Get off that one way trip down lonely street 

Now I know you've been kicked around 
You ain't alone in this ugly town 
You stick a needle in your arm 
You bite the dust, you buy the farm 

Hey, hey, hey, hey, hey stoopid 
What ya tryin' to do 
Hey, hey, hey, hey, hey stoopid 
They win you lose 
Hey, hye, hey, hey, hey stoopid 

C'mon girl, it's a better day 
Get your foot out of that grave 
Don't let that one love tear your world apart 
C'mon babe, kick that stuff 
Show the street it ain't so tough 
Quit lyin' around with a crippled, broken heart 

Now I know you've been seeing red 
Don't put a pistol to your head 
sometimes your answer's heaven sent 
Your way is so damn permanent 

Hey, hey, hey, hey, hey stoopid 
What ya tryin' to do 
Hey, hey, hey, hey, hey stoopid 
They win you lose 
Hey, hye, hey, hey, hey stoopid 

This ain't your daddy talkin' 
You know, I know 
Your story ain't so shocking 
You know, I know 
Blow some steam 
C'mon and scream 

Hey, hey, hey, hey, hey stoopid 
What ya tryin' to do 
Hey, hey, hey, hey, hey stoopid 
They win you lose 
Hey, hye, hey, hey, hey stoopid",Hey Stoopid
Alice Cooper,"I got a ticket to nowhere
I got no respect for the law
I got no use 'cause it's all abuse
It's the cutting edge of the saw

Ain't got no tiime for the future
Ain't got no time for the past
I'm running up a down escalator
I'm going nowhere fast

I'm hanging on like a spider
Blowing in the wind
This storm's gonna tear a hole
Right through this web I'm in

[Chorus:]
Thunder lightning
The wind outside is so damn frightening
But it's alright, all right
Stand clear
You're living in the hurricane years
In the hurricane years

I've been through major destruction
I've seen through terrorists' eyes
Sometims I feel no emotion
Sometims I break down and cry
I need to walk on a wire
I need a layer of skin
I need a preacher breathing fire
To burn away my sins

And I can't help the victims
On the side of the road
And I can't stop the cyclone
That's about to explode

[Chorus]

Turn my eyes to heaven
Watching all the clouds roll by
I see the blood moon rising
I know I'm way too young to die

[Chorus]",Hurricane Years
Alice Cooper,"Black leather gloves and your lipstick shines
Bright as moonlight glows
My wildest rose cuts so fine and deep
It hurts but never shows
You're bad, you're so hardcore
Pull me down here on the killing floor

[Chorus:]
Little by little we cross the line
Little by little the ties that bind
Little by little by little by little
Little by little tonight

Your sugar tongue speaks hot and sweet
Lying just for fun
Push and shove
Sex is sex
But honey, love is love
We're not sick insane
Just another lovers' game

[Chorus]

I'm all undone
My pretty one
Don't slap my face
Unless you kiss me

[Chorus]

You beg and you cry for more
You pull me down here on the killing floor

[Chorus]",Little by Little
Alice Cooper,"Somebody saw you at the station
You had your suitcase in your hand
You didn't give no information
You walked off with another man
I'm always standing in the shadows, baby
I watched you give yourself away
You take them home into your bedroom
You had another busy day

I tried to look the other way and fake it
You push me to the limits
I can't take it

One down, one to go
Just another bullet in the chamber
Sometimes love's a loaded gun
Red lights, stop and go
Whatcha gonna do when you play with danger
Sometimes love's a loaded gun
And it shoots to kill

Someday they'll put me in a squad car
Someday they'll throw away the key
But 'til that day I'll be a mad dog
'Cause that's what you taught me to be

You looked into the eyes of men above you
I was the one who really tried to love you

One down, one to go
Just another bullet in the chamber
Sometimes love's a loaded gun
Red lights, stop and go
Whatcha gonna do when you play with danger
Sometimes love's a loaded gun
And it shoots to kill
Pull the trigger

I tried to look the other way and fake it
You know, you push me right to the limit
I can't take it

One down, one to go
Just another bullet in the chamber
Sometimes love's a loaded gun
Red lights, stop and go
Whatcha gonna do when you play with danger
Sometimes love's a loaded gun
And it shoots to kill

Somebody saw you at the station",Love's a Loaded Gun
Alice Cooper,"The city streets are wet with rain tonight
Taxi drivers swerve from lane to lane
A lonely guitar man playin' down the hall
Midnight blues comin' through the walls

I tried to call you on the telephone
I left it off the hook
Just to hear it ring
You told me you were better off alone
I never knew that tears could stain

I'm on the roof and I'm starin' at the stars
Lookin' down at all the cars
I can see you
In the window of your favorite corner bar
But to reach you is just too far
And I might as well be on mars

The city seems so old and grey and beat
It closes in and makes me want to suffocate
And you just live across the street
But that's a billion miles away

You've turned my world into a dark and lonely place
Like a planet lost in space, my light is fadin'
I'd cross the universe to be right where you are
But I'm right in your backyard
And I might as well be on mars

I might as well be on mars
You can't see me
I might as well be the man on the moon
You can't hear me
Oh, can you feel me so close
And yet so far
Baby, I might as well be on mars

Baby, I can't fly
If I could I'd come down to ya
Maybe I should try

I'm on the roof and I'm starin' at the stars
Lookin' down at all lthe cars
I can see you
In the window of your favorite corner bar
But to reach is just too far
And I might as well be on mars

I might as well be on mars
You can't see me
I might as well be the man on the moon
You can't hear me
Oh, can you feel me so close
And yet so far
Baby, I might as well be on mars",Might as Well Be on Mars
Alice Cooper,"Somebody better shake you
Somebody better turn your head around
I'm scratching like a wild cat
I'm spitting fire on the ground

You got my venom running thru ya
Ain't gonna let you run off wild

I'm snakebite
I'm your only man
Snakebite is your lover
You'll never hide, baby understand
Snakebite drags you under
I'm snakebite
They call me Snakebite

Nobody gonna take you
Nobody gonna touch your rebel skin
I'll break 'em like a little matchstick
'Cause baby that's the kind of mood I'm in

My face is tattooed in your shoulder
Your name is scratched into my bike, yeah

I'm snakebite
I'm your only man
Snakebite is your lover
You'll never hide, baby understand
Snakebite drags you under
I'm snakebite
They call me Snakebite

You got my venom runnin' thru ya
If you're gonna run
Go running scared, I'm right behind ya

I'm snakebite
I'm your only man
Snakebite is your lover
You'll never hide, baby understand
Snakebite drags you under
I'm snakebite
They call me Snakebite",Snakebite
