Band,Lyrics,Song
Sparta,"It wakes me up and shakes my bones
It makes me miss my friends
You wated days, I hung my head
I wore these blinders
So I'll hide from you

You can hear the sound
When walls break down
You  wasted my days
Building on shaky ground
You can't carry on
When walls break down
Such wasted days
Building on shaky ground

Sitting face-to-face, tides will rise
Our light is in your eyes
We will be heard, our voice is strong
You shamed yourself
And we're done with you

This is your life you led
This is my life you bled

These tides sweep us out of reach",While Oceana Sleeps
Sparta,"All that you say is complementary
Within these walls, where lies
Are on display

If you hide the truth, then rest assured
There's nothing left to say,
There's nothing left to do

The difference between finding
What you love,
And loving what you found
Is killing us right now
It'll always be true, living as one
Beats dying as two
We both know this can't go on

Crawl back in place
I promise not to chase
I guess this time
I loved what I could taste
What the years have lost, is
What I've gained
There's nothing left to give
After everything I gave

Crawl back in place
I'm trying not to hate
I guess this time
I'll watch you fade away



",Crawl
Sparx,"Me dicen el asesino por hay 
Y dicen me anda buscando la ley 
Porque mate de manera ilegal 
La que burlo mi querer 

En un momento de celos mate 
Segado de sentimiento y dolor 
La que burlaba mi honra y mi ser 
Mi vida y mi corazon 

Ya esta en el cielo juzgada de dios 
Si allá de lo alto si a caso me ve 
Sabrá la ingrata que tuve razón sabrá cuanto la adore 

Veinte anos que de sentencia me den 
Con gusto voy mi delito a pagar 
Pero antes quiero vengarme también 
De el que me hizo criminal 
Va la justicia buscando a mi mas no me 
Entrego hasta ver a ocasión de ver a el otro que me hizo infeliz
Y abrirle su corazon 

Veinte anos que de sentencia me den 
Con gusto voy mi delito a pagar 
Pero antes quiero vengarme 
También del que me hizo criminal 
Va la justicia buscando a mi mas no me 
Entrego hasta ver a ocasión de ver al otro que me hizo infeliz 
Y abrirle su corazon",El Asesino
Spazboy,"I used to think maybe you loved me now baby I'm sure
And I just can't wait till the day when you knock on my door
Now every time I go for the mailbox, gotta hold myself down
'Cause I just can't wait 'til you write me you're coming around

I'm walking on sunshine (Wow!)
I'm walking on sunshine (Wow!)
I'm walking on sunshine (Wow!)
And don't it feel good

Hey, alright now
And don't it feel good, hey

I used to think maybe you loved me, now I know that it's true
And I don't want to spend my whole life, just waiting for you
Now I don't want you back for the weekend
Not back for a day, no no no
I said baby I just want you back
And I want you to stay (Oh yeah now!)

I'm walking on sunshine (Wow!)
I'm walking on sunshine (Wow!)
I'm walking on sunshine (Wow!)
And don't it feel good

Hey, alright now
And don't it feel good (Yeah!)
And don't it feel good

Walking on sunshine
Walking on sunshine

I feel the love, I feel the love, I feel the love that's really real
I feel the love, I feel the love, I feel the love that's really real

I'm on sunshine baby (Ow! Oh yeah!)
I'm on sunshine baby (Ow!)

I'm walking on sunshine (Wow!)
I'm walking on sunshine (Wow!)
I'm walking on sunshine (Wow!)
And don't it feel good (Hey! Alright now!)
And don't it feel good (I'll say it I'll say it I'll say it again now)
And don't it feel good (Hey yeah now!)
And don't it feel good (Don't it, don't it, don't it, don't it, don't it, don't it)
Feel good
And don't it feel good
And don't it feel good
And don't it feel good
And don't it feel good
Now don't it feel good",Walkin' on Sunshine
Speak No Evil,"I can't live with you breathing down my neck
I want the world
To stop spinning
And throw you into
Outer space
I want to be the reign of terror
I'll be the judge you'll have to face

So stand your ground
If you can
Stand your ground
If you can

You can't hurt me I took your hook
There's no more cheeks to be turned

I want to live my life, want to live my life
The way that I want to
I can't lose my mind, I won't give my life to you
I can't live my life, I can't live my life
With you breathing down my neck

I want the ground
To start shaking 
And open up to swallow you
I want to see the fear in your eyes
As you are falling through

And your falling too fast to catch
Falling too fast to catch
You can't hurt me I took your hook
Now there's no more cheeks to be turned

I want to live my life, want to live my life
The way that I want to
I can't lose my mind, I won't give my life to you
I can't live my life, I can't live my life
The way you want me to
I can't lose my mind life, I can't live my life
With you breathing down my neck

I want to live
I want to live
I want to live
I want to live
I want to live 

I want to live my life, want to live my life
The way that I want to
I can't lose my mind, I won't give my life to you
I can't live my life, I can't live my life
The way you want me to
I can't live my life I can't live my life
With you breathing down my neck",15 (Live My Life)
Speak No Evil,"I want your body, bring your body
Don't you bring your mind
I want your body, bring your body
Don't you bring your mind

I want your body, bring your body
Don't you bring your mind
I want your body, bring your body
Don't you bring your mind

You deal with the lesson
Get down with the program
Just do what I say and show it to me

I want your money, bring your money
Won't you drink your wine
I want your money, bring your money
Won't you drink your wine

I want your money, bring your money
Won't you drink your wine
I want your money, bring your money
Won't you drink your wine

You deal with the lesson
Get down with the program
Just do what I say and show it to me

Get down until you see the break of dawn
Lay it down like an atomic bass drum
You look fine but the pain in there to see
True to the test so just dance, dance

You deal with the lesson
Get down with the program
Just do what I say and show it to me
Show it to me
",Bring Your Body
Speak No Evil,"Cooler in the shade sipping lemonade
Watching me burn in the sun
Who are you to judge let go of your grudge
You might be the next one, the one to fumble

Invitation to starvation
See the situation on the other side
Devastation all around you
Repercussion everywhere you try to hide

Welcome to the downside

No cares for you, when your bills are due
And there's no place for you to turn
Voices come and go, telling me what I know
Time to go do it all again and again and again

Invitation to starvation
See the situation on the other side
Devastation all around you
Repercussion everywhere you try to hide

Welcome to the downside
Welcome to the downside

Everything, everything
Everything, everything
Fuck everything, everything
Fuck everything, everything
Fuck everything, everything
All I want is everything

Go
Come on

Invitation to starvation
See the situation on the other side
Devastation all around you
Repercussion everywhere you try to hide

Welcome to the downside
Welcome to the downside

Welcome to the downside
Welcome to the downside
",Downside
Speak No Evil,"You won't survive this life
'Cause it's too intense
Giving up inside your world
Lost in innocence

You wanted the wings to fly
You needed a soul to fill
You thought I would break
Or bend
But you found the man of steel

Won't say what you wanted me to say
I saw what I feel inside
Won't play what you wanted me to play
I play what I feel inside

Giving up inside your world
Lost in innocence
You won't survive this life
Cause its too intense give it up

It's too intense
The sickness is in your blood
There is no cure
For the cancer
They sense that the end is near
But can't seem to find the answer

Won't say what they wanted to say
I say what I feel inside
Won't play what they wanted me to play
I play what I feel inside

Giving up inside your world lost in innocence
You won't survive this life, because its too intense
Give it up, its too intense

Live through this, life through this
Live through this, its too intense
Live through this, life through this
Live through this, its too intense

Live it up inside your world lost in innocence
Give it up, you won't survive this life
Cause its too intense, give it up
Giving it up inside your world 
Its too intense",Too Intense
Speaker Junkies,"I'm alone
sitting with my empty glass
my four walls
follow me through my past
I was on a Paris train
I emerged in London rain
and you were waiting there
swimming through apologies

I remember searching for the perfect words
I was hoping you might change your mind
I remember a soldier sleeping next to me
riding on the Metro

You wore white
smiling as you took my hand
so removed
we spoke of wintertime in France
minutes passed with shallow words
years have passed and still the hurt
I can see you now
smiling as I pulled away

I remember the letter wrinkled in my hand
""I'll love you always"" filled my eyes
I remember a night we walked along the Seine
riding on the Metro

I remember a feeling coming over me
the soldier turned, then looked away
I remember hating you for loving me
riding on the Metro

I'm alone
sitting with my BROKEN glass
my four walls
follow me through my past
I was on a Paris train
I emerged in London rain
and you were waiting there
swimming through apologies(sorry)

I remember searching for the perfect words
I was hoping you might change your mind
I remember a soldier sleeping next to me
riding on the Metro 
",The Metro
Spear of Destiny,"I'm leaving on a fast train 
Don't ask me when I'm coming back again
I reckon it's only a matter of time
Before the law kick in the door
Mother I'm running out of change,
but I had to phone to let you know

They'll never take me alive
They'll never take me alive

Mother I killed someone
It wasn't that I hated him
You see, he was trying to stop me
but he found out
I've gone the whole way

They'll never take me alive
They'll never take me

I can't tell you how I feel
Maybe you don't wanna know
Maybe, maybe
But anyway, I love you so

They'll never take me alive
They'll never take me

They'll never take me alive",Never Take Me Alive
