Band,Lyrics,Song
Job for a Cowboy,"I sleep on a cross for my madness
I exist within a foundation of stone
Encircled and smothered within bars of rust

It all helps me rest within a confine of serenity
Sealed windows and doorways feel
Like decrepit paintings on the walls

Pieces of immovable art
Grow an everlasting flavour of neglect and dust
An existence within a casket to bear the living

My humble and delusional confine
My humble and delusional confine

Pieces of immovable art
Grow an everlasting flavour of neglect and dust
An existence within a casket to bear the living

I sleep on a cross for my madness
I exist within a foundation of stone

It all helps me rest within a confine of serenity
Sealed windows and doorways feel
Like decrepit paintings on the walls

Pieces of immovable art
Grow an everlasting flavour of neglect and dust

I sleep on a cross for my madness
I exist within a foundation of stone
Encircled and smothered within bars of rust",The Stone Cross
Job for a Cowboy,"Sun of Nihility, I shamefully disturb you
My relentless knocking is constantly ignored
I can narrowly overhear your serene breathing anymore
Have you grown weary of spinning measureless circles across the sky?

Are you drained of feeding and decalcifying my awakening third eye
A resting place to connect with the Earth's depths
I lay designating my dreams as masters under composed breath
Enraptured by the sphere of damnation",Sun of Nihility
Job for a Cowboy,"Finding comfort in knowledge of an enthralling higher power
My transformation catalyzed from our continual encounters
As I draw breath from clouds littering a synthetic sea
I overlook how trustful we are. So simple, so damned naive
I beg for one's own remission, simultaneously teething the flesh that breeds religion
Transmitted whispers crawl into each of us and birth dictating monsters
All creations encircling me are charades and impostors
So trustful we are. So simple, so damned naive
All comprehension I've discovered was all concocted to deceive",The Synthetic Sea
Job for a Cowboy,"A landscape of mountains and filth floods my perspective
Nightfall worms its way, mutating the air into a black mass of secrets
It's alluring as I stand on the summit of self-destruction in all of its brilliance
I have a panoramic view of my prodigal fate with a nose dive out of existence
My untouched eyelids unlock in a pineal gland trance of blasphemy
My cerebral matter synthesizes a sharpened warmth forming a kaleidoscopic ecstasy
A fond farewell decent morphs to a stairwell of a hallucinogenic world
Lost in a sea of illusions and alternate reality",Worming Nightfall
Jobim-Morelenbaum,"Ela é carioca, ela é carioca
Basta o jeitinho dela andar
Nem ninguém tem carinho assim para dar

Eu vejo na cor dos seus olhos
As noites do Rio ao luar
Vejo a mesma luz, vejo o mesmo céu
Vejo o mesmo mar

Ela é meu amor, só me vê a mim
A mim que vivi para encontrar
Na luz do seu olhar
A paz que sonhei

Só sei que sou louco por ela
E pra mim ela é linda demais
E além do mais
Ela é carioca, ela é carioca

Só sei que sou louco por ela
E pra mim ela é linda demais
E além do mais
Ela é carioca, ela é carioca",Ela ĂŠ Carioca
JoBoxers,"You're the thing that makes me weak
My heart knows of the beat I seek
And I found it (just got lucky)
Oh yes I found it (just got lucky)

I never worry that your love is fake
I'm feeling easy and I'm feeling ???
Cause I found it (just got lucky)
Before I found it (just got lucky)

And I never felt this way before
Like a dog always begging for more

I've been fooled by love so many times
I gave up on love and silly rhymes
Got my feelings always on my heart
Locked doors, the key was cut, it was a fake
Now I'm such a very lucky girl
Gang way, ???? 

(gotta hear me say) Got the answer and it's plain to see
(gotta hear me say) I'm for you and you're for me

I feel a quiver that I never miss
The sky's the limit with a friend like this
And I found it (just got lucky)
Together we found it (just got lucky)

And I never felt this way before
Like a dog always begging for more

I've been fooled by love so many times
I gave up on love and silly rhymes
Got my feelings always on my heart
Locked doors, the key was cut, it was a fake
Now I'm such a very lucky girl
Gang way, ???? 

Gotta hear me say
Gotta hear me say
Gotta hear me say
Just got lucky
Just got lucky
Just got lucky",Just Got Lucky
Jobriath,"Do you have to show up on every corner
Won't the dancin' begin without you
Do you have to put on your eyes for me
Be still I love you
Now be still

We walked through space in the twilight hours
But did you really see the starset
In your restless eyes I found the city lights
Be still I love you
Now be still

Be still I love you
Be still I love you
Be still I love you
I still love you now be still

I know the child that I am has hurt you
And I was a woman when I made you cry
But a little boy wants to dry your tears
Be still I love you
Come on now

Be still I love you
Be still I love you
Be still I love you
I still love you now be still
I still love you 
Come on now be still",Be Still
Jobriath,"I maman
So I'm an elegant man
I'm a man
Clara bowes and open toes
Are what I am

Yes I maman
Yea I'm a fragile man
I'm a man
Light of step and soft of touch
A gentle man

You know I could love you
But if I should love you
Then I would love you
The way a man loves a woman
And live my life like been livin' it
My body claims my mind and soul so let me be
What I am
An elegant man

Yes I maman
So I'm a graceful man
I'm a man
Pierrots and spaceous clothes
Are what I am

You know I could love you
But if I should love you
Then I would love you
The way a man loves a woman
And live my life like been livin' it
My body claims my mind and soul so let me be
What I am
An elegant man

Yes I maman and I could love you",I'maman
Jobriath,"Outside of my window
The rain's fallin' down
It's fallin' so close its chill is near yet far
Away

And the splash of the busy wheels
The thunder of the mourning
Fade to silence in a distant dream that carried me
Away

Outside
The little yellow raincoats running in the rain
Beckon, how they beckon with their sweet refrain
Their gentle laughter

Outside
Those fools that don't know 'nough to come in out of the rain
Would you know they would if they could just remain
Inside
Inside with someone like you

Outside
Poor fools that don't know 'nough to come in out of the rain
Would they know they would if they could just remain
Inside
Inside with someone like you",Inside
Jobriath,"So what if a-wop-bop-a loo-bam boom didn't rhyme
Billy Haley and the Comets drove me to the prom in time
A Little Richard goes a long long way
More than twenty long years to this day
Rock of ages roll away, rock away, roll away

We were dancin' in the streets and shapin' our lives in school
When we were simply thirteen, God saved the Queen in Liverpool
A mop top Mersey goes a long, long way
More than ten long years to this day
Rock of ages roll away, rock away, roll away

Three plays for a quarter is ancient history now
But the Stones roll away and rock that jukebox till
Satisfaction goes a long, long way
Much more than five long years to this day
Rock of ages roll away, rock away, roll away
A Little Richard goes a long, long way
More than twenty long years to this day
Rock of ages roll away, rock away, roll away",Rock of Ages
Jocelyn Brown,"I can't get off my high horse and I can't let you go
You are the one who
You are the one who makes me feel so real, yeah

Oh, what am I supposed to do
Oh, what am I supposed to do, baby

When I'm so hooked up on you
Then I realized, oh, I realized
That you are somebody else's guy, oh, yeah
Why you want to do this to me, boy

(Somebody else's guy)

Can you remember the times we've spent together
Sharin' the days in the sun
But then I found out that you were somebody else's love
After all our plans we've made, now they're shattered

But still I can't get off my high horse, I can't let go
You are the one who makes me feel so real
Ooh, what am I supposed to do when I'm so hooked on you
And then I realized that you're somebody else's guy

That day in September, I'm sure you can remember
That's when all the stuff hit you fast
You told me a lie and you didn't have an alibi
But baby, yet I still cared

You know, I loved you so, baby, that I can't let you go, no, no
You are the one who makes me feel so real
Ooh, what am I supposed to do when I'm so hooked on you
And I realize that you're somebody else's guy

You know, I loved you so, baby, that I can't let you go, no
You are the one who make me feel so real
Ooh, what am I supposed to do when I'm so hooked on you
And then I realized that you're somebody else's guy

Oh, I can't get off my high horse and I can't let go
You are the one who makes me feel so real
Ooh, what am I supposed to do when I'm so hooked on you
And I realized that you're somebody else's guy, oh

I can't let you go, no
You are the one who makes me feel so real",Somebody Else's Guy [M&M Dub MLX]
Jocelyn Brown,"I'm caught up in a one night love affair
  Hoping true love will find me there
  Caught up in a one night love affair
  In need of love again, that's just the way I am

Before I let you in
There's just one thing I wanna say
There's no need to pretend
That this will end another way
Tomorrow you'll wake up and be on your way
Forget all the things you say tonight
That's why...

* Repeat

So make yourself at home
I want you only for a while
I haven't got much time
To find the man behind the smile
I'm a fairy-tale princess in search of a knight
And I never believe dreams come true
I'm just like you
You see...

* Repeat (x4)

Stay for a while, baby
Got to hold you for a while
Lay with you in style
Close the door and I'm next to you
The music sweet, just
watch what I'm gonna do

* Repeat and fade",I'm Caught Up (In a One Night Love Affair)
Jocelyn Brown,"You got me down
Running all around this town
'Cause you think you're ahead of the game

But I'll let you know
Baby you don't run the show
When it comes to my happiness or pain
Of course it's true
There's all I can do
Just to keep up with all your crazy tricks
At my expense you build up your confidence
But baby you just don't know when you're late

'Cause
I'm gonna get you baby
I'm gonna get you yes I am
Love's gonna get you baby
Oh oh ooh yeah
I'm gonna get you baby
I'm gonna get you yes indeed
Love's gonna get you baby
So don't you try to run from me
No, no

You must admit that it doesn't quite fit
The way you keep me runnin' so hard
If you don't care
Then why act so scared?
When I send to you my calling card
You should be flattered
To me it really matters
In this chase whether I lose or I win
You ain't fast enough to keep me from catching up
So why don't you just turn yourself in?

'Cause
I'm gonna get you baby
I'm gonna get you yes I am
Love's gonna get you baby
I'm gonna get you yes I am
I'm gonna get you baby
I'm gonna make you my man
Love's gonna get you baby
Don't you try to run from me

Your lead can dance
'Cause you know I'm way too fast
And 'cause this is only a test
I've got the power to chase you back the hour
So I'm taking your heart under arrest
I'm a deputy of love
And if you are thinking of
When it comes to committing a crime
Baby you have seen
It's just grand larceny
When I feel your love and make it mine

Why waste your time?
You know you gonna be mine
There is no escape from my master plan
Soon you will be
Locked up in my heart's custody
Then you wonder why you ever ran

Don't you know that love's gonna get you
Don't you know that love's gonna get you baby
You know that
You know that love's gonna get you
It's gonna get you
Love's gonna get you baby
It's waiting out there for you
Love's gonna get you
One day boy
Don't you know that?
Love's gonna get you baby
Gonna turn around and stand
You know
Love's gonna get you
Love love love love
Love's gonna get you baby

Do you know that baby
Love's gonna get you
It's looking over you
Love's gonna get you baby
Locked up in my heart's custody
Love's gonna get you
Oh yeah oh yeah oh yeah
Love's gonna get you baby
One day you'll see that
Love's gonna get you
Reach out your arms and grab you, boy
Love's gonna get you baby
 
Love's gonna get you
 
I've been loving
I've been had to have you
Love's gonna get you baby
Now I'm gonna get you
I'm gonna satisfy all them great needs
Love's gonna get you
Oh oh",Love's Gonna Get You
