Band,Lyrics,Song
Grand Prix,"I read the news today oh boy
About a lucky man who made the grade
And though the news was rather sad
Well I just had to laugh
I saw the photograph.
He blew his mind out in a car
He didn't notice that the lights had changed
A crowd of people stood and stared
They'd seen his face before
Nobody was really sure
If he was from the House of Lords.

I saw a film today oh boy
The English Army had just won the war
A crowd of people turned away
But I just had to look
Having read the book.
I'd love to turn you on

Woke up, fell out of bed,
Dragged a comb across my head
Found my way downstairs and drank a cup,
And looking up I noticed I was late.
Found my coat and grabbed my hat
Made the bus in seconds flat
Found my way upstairs and had a smoke,
Somebody spoke and I went into a dream

I read the news today oh boy
Four thousand holes in Blackburn, Lancashire
And though the holes were rather small
They had to count them all
Now they know how many holes it takes to fill the Albert Hall.
I'd love to turn you on",Day in the Life
Grand Puba,"[GPM] Yeah yeah yeah yeah yeah
""There's just one thing I want to say..""
[GPM] The reel to reel to reel to reel yo
""There's just one thing I want to say..""
[GPM] Copy copy copy copy copy
""There's just one thing I want to say..""
[GPM] We gonna hit it down like this, y'all know the flav
""There's just one thing I want to say..""
[GPM] Uhh, Alamo, is you wit me?
""What goes around comes back around again..""
[GPM] Stud Doogie, is you wit me?
""What goes around comes back around again..""
[GPM] S.O.S., is you wit me?
""What goes around comes back around again..""
[GPM] Yo this how we gon' bust it down, yo you know the flavor
""What goes around comes back around again..""
[GPM] You know what time is it, check it yo, this how we flow

[Grand Puba Maxwell]
Here comes the Puba and you know I won't fake it
Usually bust records on gettin butt naked
Made for the Benzi, drive a nigga skins he
pump the tape, grab your dick, get with the Puba frenzy
c'mon honey sing, don't you, try to eject
_Slow Down_'s what you say, once my joint gets erect
Some try to copy but they just can't sketch it
Some try to follow but they just can't catch it
With the boom boom tap, yeah alla dat
Huh, I'm livin fat, me fall off, there'll be none of that
See who's the one to flip it?  Quick to tell a nigga to zip it
Stud drink the 40 cause we ain't got time to sip it
Grand Puba got body
Kick some of them, some of those, and some yardies
As dope as they come, suckers sing or hum
Don't try to step to this, you know your shit is slum
First batter up well here's the pitch - it's a curve
Second batter up because the first got served
The one who arouse, as I browse for a blouse
Kick styles by the piles, as I leave a trail for miles
Skins when I please, hit from here to Tel Aviv
I'm gettin G's, no more time for the line of free cheese
Here's the four one one hon, the one who gets the job done
I know you know the flavor of the Puba

""What goes around comes back around again..""
[GPM] Yeah yeah yeah yeah, na-nah nah nah nah, this how we bump it yo!
""What goes around comes back around again..""
[GPM] Yaknahmsayin?  Big Jeff in the house, we gon' move it like this
""What goes around comes back around again..""
[GPM] Ha hah, Baby Pop Baby Pop in the house, bust how we bust it down
""What goes around comes back around again..""
[GPM] y'all you know the flavor.. Sincere Allah, check check check check!

[Grand Puba Maxwell]
O-kay o-kay o-kay, what more could I say?
Alamo get the boom and.. parlay parlay
I'm far from the average, civilize the savage
When I'm low on protein I'm with the bean soup and cabbage
Skins on the diet, kick the flavor, cause a riot
Do a show and get the dough and then I'm off to the Hyatt
So tie me on the spliff, ain't no ands or if
And if you really want to riff you just might end up playin stiff
Girbauds hangin baggy, Hilfiger on the top
Knapsack on the back, that's just my flavor Hobbes
As my man gives a zigga zigga, watchin three grow bigga bigga
To Pos K, that's my nigga
Here goes the wreck, whaddayou expect?
If you want to see some wreck, send cash, not a check
Grand Puba, more than a public figure
Quick to kick the bone up the butt of a golddigger
Now Tic-Tac-Toe means I hit three in a row
If I do a show then you better have my dough
Low, low, well how low can you go?
Call on Grand Puba if you really need a pro
Cause my shit's more rugged than G.I. Joe
Don't front honey, act like you know
Now big up to my Brooklyn mob (Brooklyn!  Brooklyn!)
Big up to my Uptown mob (Uptown!  Uptown!)
Now brothers want to diss me cause it's my turn to burn
My best advice for the brothers is to sit back and learn
I don't diss nobody to be somebody
I just like to kick the flavor to make the people party
See all I'm sayin, is respect due
Those who tried to follow, sorry I left you
Grand Puba, Stud Doogie and Alamo
So if you ever want the flavor you know where to go
Now how we go..

Yeah, ha ha ha!
The reel to reel, yeah yeah yeah, this is how we move it
You know the flavor, y'all know the flavor, you know the flavor
Here we go yo, and you don't stop (big up to all the people)
Big up!  Big up!
Big Jeff hold tight!  Ha hah, ha hah!
On and on y'all
Time to get gone
Word is bond",360째 (What Goes Around)
Grand Puba,"Yo G!
What's the flavor on these skins you was talkin' about the other day?
Oh them? G, yo I ah told you
I didn't tell you about them girls?
Nah, you didn't tell me
Aiyyo, she was definitely with the program
But she tried to flam a little bit on on, though
Well then I stepped to her
I I yo I could get with mad shit you know
This how I I kick it to her G
Bust it

Baby what's your name? Baby what's your name?
Does she feel ashamed?
I want to want to want to know! Your name
Baby what's your name? Baby what's your name?
Does she feel ashamed?
I want to know I want to know! Your name

You look good
Can I get to know you better?
Stay awhile
No other man can make you wetter
Oh by the way
My name's Grand Puba, I play no games
And if the same
Why don't you just tell me, your name

Baby what's your name? Baby what's your name?
Does she feel ashamed?
I wanna, I want to know! Your name
Baby what's your name? Baby what's your name?
Does she feel ashamed?
I, I, I want to know! Your name

Well can we go out tonight?
And sit by the candlelight?
That's what I want to do
If it's alright with you
You see, I can make you feel like
A woman's supposed to feel
I'm for real, that's the deal
So come on baby tell me, what is your name?

Baby what's your name? Baby what's your name?
Does she feel ashamed?
I wan I wan I wan I want to know! Your name
Baby what's your name? Baby what's your name? (What is your name girl?)
Does she feel ashamed? (Yo G what was that?)
I want to want to want to know! Your name
(Come in and hit the skins that night?)
Aiyyo I'll never sing that thing

I touch you and, I can't let go
I can't go a day without Grand Puba (who?)
Grand Puba (who?) Grand Puba (who?) Grand Puba, bust it (who?)
I touch you and, I can't let go
I can't go a day without Grand Puba (who?)
Grand Puba (who?) Grand motherfuckin Puba
Let's get out of here
That's how that story goes",Baby What's Your Name?
Grand Puba,"""easy back it up""
Yeah yeah yeah the Reel to Reel
""easy back it up""
Grand Puba, Stud Doogie, Alamo
""easy back it up""
Kid Capri flippin shit the way it's 'SPOSED to be
""easy back it up""
BACK IT UP!
And this how we gon' bump this off yo
""Back it up, huh, easy back it up""

[GPM] Hey! Kid Capri, here's the resume for the day
[Kid] Check the prognosis
[GPM] Here's your daily dosage
[Kid] Check the 411 on how we flip it
[GPM] Grab a bag of boom, and a 40, and just sip it
[Kid] Grand Puba, Kid Capri is on that new shit
[GPM] In ninety-two aiyyo this is how we flip shit
[Kid] Don't be alarmed if we start to drop a bomb
[GPM] Drop a bomb
[Kid] Drop a bomb like some shit in Vietnam
[GPM] Prepare yourself, cause here we come, if you ready or not
[Kid] Cold bouncin in the joint, makin hotties hot
[GPM] Grand Puba comes to hit it on the right spot
[Kid] Kid Capri, cashin in on the jackpot
[GPM] So
[Kid] Here we go
[GPM] Flip the show
[Kid] Get the dough
[GPM] Get the dough?
[Kid] GET THE DOUGH!!!
[GPM] Yo you know how that shit go

""Back it up, huh, easy back it up""
""Back it up, huh, easy back it up""
BACK IT UP!
""Back it up, huh, easy back it up""
[GPM] Wow, yeah check test check
""Back it up, huh, easy back it up""
[GPM] Dig it y'all
BACK IT UP!

[Grand Puba]
First things first, here goes the opposite of worst
Slid out my mother's ass, looked at the nurse, and kicked a verse
This ain't my man Heav's joint, so shit, here's a curse
For those who got stuck, well KCUF means FUCK!
That's what I like to do after the Puba makes a buck
For those who say I suck well then step up and push your luck
You're aced out, now your assed-out, I still hit joints
til they pass out, at three o'clock I let my MC class out (UH!)
So keep a clear focus, cause I say hocus pocus
That's all I have to say to make the mob swarm like locusts (YEAH!)
Then I climb the bridge, push Uptown to the ?
to the Harlem River Drive to pick up Ali at the Rutgers
Then we chatta-nagga-noogi, to go pick up Stud Doogie.. ""easy back it up""
Ha hah, so all you Grand Puba wannabees
You better pack it up ""easy back it up""

""Back it up, huh, easy back it up""
""huh, easy back it up""
BACK IT UP!
""Back it up, huh, easy back it up""
""huh, easy back it up""

[Kid Capri]
Now dig it
Here's the kid, never did a bid
Never hit skid, check out the shit I did
Live in the Bronx, born in Brooklyn
Chilled in Manhattan never got my shit tooken
I'm easy on the flex, you know my shit is right
We're goin on a flight, so hold on tight
Kid Capri is on point with my man Grand Puba
If suckers try to flex they'll get twisted like a tuba
Never cause trouble, that's not my style
Always on the move, stack papes by the pile
I'm crazy on the low, but I go places though
I always do a show so you know I got dough
Girls try to sweet talk, but bullshit walk
For those who try to hawk I stab clit like a fork
I'm very intelligent, so don't try to play me
Try to press the issue and I'll bust that ass baby
I'm thick like a shake, very high yella
Describe Kid Capri, Uptown's big fella
So now you know the flavor, and please do me a favor
Stay your ass out my path, cause I snap you like a gator, later

""Back it up, huh, easy back it up""
""huh, easy back it up""
BACK IT UP!
""Back it up, huh, easy back it up""
""huh, easy back it up""
BACK IT UP!
""Back it up, huh, easy back it up""
""huh, easy back it up""
BACK IT UP!
""Back it up, huh, easy back it up""
""huh, easy back it up""
BACK IT UP!
BACK IT UP!
BACK IT UP!
BACK IT UP!
""easy back it up""
BACK IT UP!
BACK IT UP!
BACK IT UP!
BACK IT UP! *fades*",Back It Up
Grand Puba,"[Grand Puba Maxwell]
Wa-da-da-dah-dang!
Check it		THE BIG KIDS DON'T PLAY
Nope, we don't play	THE BIG KIDS DON'T PLAY
Toys AIN'T Us		THE BIG KIDS DON'T PLAY
Huh, we don't play	THE BIG KIDS DON'T PLAY
Check it yo

Here goes the flow, from your favorite dynamo
Grand Puba, Dougie Mo', to show that we can flow slow
Some of them seem to think, that they're-biggidu-bobbebly-swing
Come on in, try again, cause here's the next one my friend
We know what our people want, it's the REAL DOPE SHIT
Twenty-four hours a day, THE BIG KIDS DON'T PLAY
So you can relax, all your problems and you come you come you come
Grand Puba's the one to get the job done
Well then you knock knock knock upon my door door door
If you really want to see, God bo-dy
Grand Puba is comin to slam it and you can believe it's no trouble to me
Cause I wreck shop, on the non-stop, grab the big props
Then I change it up a bit to flip it on some next shit
That's how it goes when you got the Puba flows
I guess I'm a natural, yeah

How the chorus go?	THE BIG KIDS DON'T PLAY
Here we go		THE BIG KIDS DON'T PLAY
Nanana-nah-nah		THE BIG KIDS DON'T PLAY
Huh, we don't play	THE BIG KIDS DON'T PLAY
Parlayparlayparlay	THE BIG KIDS DON'T PLAY
Check the resume

Knock it off, because you know who's the boss
When it comes to this type of shit, you know what time is it
So, flow with the motion with the brother smooth as lotion
I'm not boastin here it is because I have the magic potion
Grand Puba the mad rhymin ravin God child
With more rhymes than tokens in the turnstyle
Check it, here goes a noise for the ghetto girls and boys
I do it strictly for my people so come get your jolly joys
Not the type to get some loot, then flip and be conservative
I stay true, God Body, word is bond, with no preservative
So cancel all the nonsense that you heard, thus far
You wanted the best at your request so here we are!
So call me the Grand man, I laid off the Sandman cause I like
workin nights, I hit some joints and then I get into flights
Then push Uptown to Shabazz, get a fish sandwich with bean soup
Half and half, sign a few, autographs, jet back
downtown, catch up with my staff
Now if you think that you can follow this flow
Please don't make me laugh

You know why?		THE BIG KIDS DON'T PLAY
Nope we don't play	THE BIG KIDS DON'T PLAY
Ha-hahah-ha-hah		THE BIG KIDS DON'T PLAY
Yeahyeah,a-da-day!	THE BIG KIDS DON'T PLAY
How we go yo		THE BIG KIDS DON'T PLAY
			THE BIG KIDS DON'T PLAY
			THE BIG KIDS DON'T PLAY
			THE BIG KIDS DON'T PLAY

THE BIG KIDS DON'T PLAY (repeats at intervals for the rest of the song)",Big Kids Don't Play
Grand Puba,"Flippin' the script, page one
We got the real McCoy's in the house
The big kids callin' all the shots
So here's the resume for the day, check it
It's time to turn the page

So check it out y'all, check it, check it out
Check it out y'all, check it, check it out
Check it out y'all, check it, check it out
Check it out y'all, check it, check it out

Well here's some reel type shit, Grand Puba with the singer
Give thumbs up 'cause I'm glad I could bring her
Honey clear your throat, yeah, yeah the shit sound dope

Well, here goes the skit, it's the kick a rhyme zing
To the beat shit that you wanna get wit
Brothers try to copy but they just can't get it down right
This is how we move it tonight

So honey is you ready? Yes I'm ready
So, kick the flavor, get the loot, and let's be jetti
Aiyyo, check it

Well, I'll be damned if I do, damned if I don't
It's time to kick the flavor on the reel you think I won't?
And you know I come to kick the flavor too
Well, that's true, now how we do?

I gets busy, aiyyo, hon me too and that's nothin'
'Cause that's the way we do, so get ready
Because you know the deal and what's the real thing, yeah, yeah, yeah
So let's get down, get down with honey from uptown

When I'm done with this I'll be around like James Brown
Ain't no thing, honey just sing, you know I and you
Yeah, we got it goin' on, we got it goin' on
We got it goin on, we got it goin' on

So check it out y'all, check it, check it out
Check it out y'all, check it, check it out
Check it out y'all, check it, check it out
Check it out y'all, check it, check it out

You know, you know, I know, Puba knows how to flow
So bear witness to the Grand Puba slickness
Better get your medication 'cause it spreads on the quickness
Take notes to what's goin' on

Aiyyo, Grand Puba and Mary won't steer you wrong
Hon it's just that shit, let's get it on and on and on, and on and on
Aiyyo, some try to flow but they just can't do it
But you know how that go, ain't nothin' to it

But to do it, run right through it
Those who know the time, already knew it
I drink a snapple and I wet my Adam's apple
And head straight for the center, the dope style inventor

Quick to make a buck 'cause it's not beginner's luck
Type of shit that hits when you pump it in your truck
Not Ashford and Simpson, Ike and Tina Turner
Sonny or Cher, it's somethin' dope on your ear

So whether Monday, Tuesday, Wednesday
Thursday, Friday, Saturday, it don't make a matter
This is the type of shit to make the pockets fatter
It's simply splendid, the way that we bend it
But it's time for me to jet, so I'm a let Mary end it

You know, you know, I know
Puba knows how to flow got it goin' on
You know, you know I know you got it goin' on
You, yeah, yeah, baby, baby, baby, baby baby
",Check It Out
Grand Puba,"[Grand Puba Maxwell]
Check..
Well here's the good to go cause it gets good when it's goin
It ain't so-and-so'n it's just Grand Puba flowin
Stud Doogie, Alamo, on the ziggie rub the table
Kunta Kinze droppin ? on some old, shake the leg shit
Now it's time to flow, since we formally introduced us
Jump up on the stage and watch the honies seduce seduce us
Watch the three sprout beyond shadow of a doubt
Here's the resume, for the day, you know the flav, skin out
Here's the rootin tootin type of shit to make you lose it
The way it should be done, so I know you won't refuse it
It's on the reel to reely, kick shit on the daily
Grab a 40 hit the floor like I danced at Alvin Ailey
So honey don't front just winey wine
Cause a bit bo-ty girl stay on my mind
Here's Mr. Splendid, careful when I bend it
Highly recommended flippin shit like I intended
So here goes the flow, check how it go
And don't act like you don't.. (""you should know"")

Ha hah!
Next skit, on the stupid shit, this is how we flip the script
Niggaz try to follow but come off it!
Lone Ranger, not afraid of danger
You know the shit is real so don't play me like a stranger
Studda give a cut so precise like a guillotine
The kid ain't Michael son cause I'm the one who hit Billie Jean
Quick to say parlay, fond of Bob Marley
You know the four one one hon, we're _Jammin_
So, clear the road, here comes Mr. Got-It-Goin-On
Jump on the mic, grab my pay and after that I'm gone
To Indiana, Virginia or Savannah
A backed up town to give a shout to Susannah
c'mon brothers cause you know what I'm talkin on
Hi, how ya doin, Bill hit the joints and then move on
The way we sway makes the others just fade away
The name of this one here is check the resume
So get with it, cause you damn sure won't forget
Huh, you know how it goes (""you should know"")

Yeah yeah yeah, check the resume yo
Uh!  Hah hah, uh, hah hah!
Uh, hah hah!  Uh, hah hah!
Yeah yeah
On and on and on like this yo
YouknowhatI'msayin?
'93 flavor but we givin it to you in '92 this is how we do
YouknowhatI'msayin?  Pumpin it like this
And this how we move on
Grand Puba, Stud Doogie, Alamo style
Word is bond, big up to the S.O.S. cause they do it best
YouknowhatI'msayin?  Pop in the house, Big Jeff in the house
B.R. in the house, youknowhatI'msayin?
This is how we flowin it on, time to get gone",Check Tha Resume
Grand Puba,"Alright y'all!
I want y'all to put your hands together
And to bring on a brother
that's bound to lay more dips in your hips
More gliiiiide in your stride
And if you don't dig what's next
you got the wrong damn address

Grand Puba - steadily getting louder
He's coming, he's coming, he's coming (8X)

Bo! Lickshot for the blood claat
talkin that what-not, Puba come and hit on the right spot
Rhyme teller for the ladies and the fellas
and I only kick the flavor for my fellow ghetto dwellers
No rock'n'roll, it's just soul
Ain't nuttin changed, I still like to hit the hole
with my pole, smoke a stog' and then I roll
And when my corn hurts I wear a Dr. Scholl
I make beats, then I hit sheets
Then I build with the Gods to get the addicts off the nod
Grand Puba, and I drop a album yearly
And I'm very nearly really come to droppin shit like daily
My knowledge is bond, so you brothers better move on
You brought your wack style, from Trader Horn
Grand Puba Maxwell, not on the Hollywood tip
Here comes a brother more than *2 Legit to Quit*
I'm not sleazy but I like it nice and easy
Ain't nuttin changed, I still wear my hair peasy
I like to dig it, that's how we done done dug it
I tend to work for all the ones who like to wig it

*samples cut and scratched by Alamo, including
""I got a story I want to tell you"", ""I
like to tell it like it is""*

""Second time around""

Grand Puba
Check, I get boom service just like room service
And when I jump upon a stage I'm not a bit nervous
I kick the reel to rell, I never been to jail
Oops maybe one time but I had a good time
I keep my pants saggin, I'm never lolligaggin
Niggaz try to copy this they on the bandwagon
I shake my thing until I pull a hamstring
and then I call a old fling
Gotta Spike her and tell her _Do the Right Thing_
Studda do the rap, Alamo'll do the overdub
'Fore we hit these 40's G, we gotta get some grub
Grand Puba *inhales* Let me take a breather
Get you hot like a fever, you' eat swine, me neither
So don't bother, it's the new Godfather
Tell your godson that Grand Puba is the one

""Way back in, history, the Prodigal Son
was a, wealthy man"" (2X)

Grand Puba
Sing it baby, ha ha ha, bust it
No more skid row, can't get a show
Time to kick a new flow, and make the dough y'know?
I'm a Pisces I like to drink iced teas
I'm a Reese's with all the pieces
Or the Alomnd with the Joy, ten years from a boy
When I work out Puba go see Roy's
next to thirty-three, where Stud lives
You won't catch the Puba doin nothin negative
Now honey don't like me cause I won't dance like Hammer
Honey ask Hammer, can he speak Puba's grammar?
I can shake a leg if I want to, but I don't want to
cause that's what my dancers do
Now I give the next man his props
But when it comes to micraphones, c'mon, give me mine Hobbes
I won't diss the next brother to be
great that's not my trade
but every brother, ain't a brother, word to the mother
or praises to the father, you wanna try to see this
Don't even bother!
Grand Puba, for those who came late
You try to step to this, then I'll end up-state
Word is bond, let's move on and on and on
Here we go, here we go, here we go, here we go!
Big up to my Now Rule brothers
All the cool ones, not the fool ones
And we gon' move it like this for the year ninety-two
Big up to my man, Positive K
Big up to my cousin Jeff
And allatha and allathat
This is how we gon' move this yo, word is bond
S.D., in the house
Definitely pumpin the shit like this
And this is how we gon' do it yo
Knowledge Knowledge
Uhh",Lick Shot
Grand Puba,"Here comes the proper education

Rude bwoy!
Fiyah! Here comes the rude bwoy, ah ah!

Proper education, education
Proper education
Proper education, education
Proper education

Now let me tell you folks just exactly what I mean
The way they try to lower, the black man's self esteem
Put us in their schools and I call em mental graves
When they teach us bout ourselves, all we learn that we were slaves
Then they say Jesus was white, understand
That means that Mystery God in the sky's a white man
These two things alone make us start to feel inferior
Then we grow up thinkin' they are superior
Why does the black licorice taste the worst?
Why does the black jellybean taste the worst?
Why do the bad guys always wear black?
Why is bad luck when you see a black cat?
'Cause they're workin' subconsciously, subconsciously
Workin' subconsciously
Workin' subconsciously, subconsciously
Workin' subconsciously
This is why we must teach our strong black nation
Proper education, education
Proper education
Proper education
Proper education
Proper education

Yes lord! Easy now star! Come again!

Now they gave restitution to the Japanese
You see they gave restitution to the Jews
Now over 400 years of slavery rape and murder
But I guess there's no restitution for the coons
They want to use us a tool, and also as a slave
In the land of the free and the home of the brave
Musa came to the cave and taught them Ock
The tricknowledge that the Devil once forgot
Now the ten percent rules over the eighty-five
You see we have to do more than just keep hope alive
I don't hope and I don't do dope
But I still feel the pain from my ancestors swingin' on a rope
Now pardon me as I distill on a Devil's grill
Now me trust a Devil, huh, I never will
I just catch my four grab my button, put it on my lapel
Grab my people and get out of hell
See this is why we must teach our young black nation
Proper education, education

Yes

Yes, we would like to say peace to all the Gods and the Earths
People of the universe
The original man
I would like to say peace to my brother Tony X
Yes

Want to say
To my physicals, free the land

A-B-C",Proper Education
Grand Puba,"Here's that shit, yaknahmsayin'?
As we bounce it like this
For those who don't like it

Uh! hey, uh, yeah, yeah
Yeah yeah, hey!
Yeah, yeah yeah yeah, hey!
Yeah, yeah, yeah, hey!
It's just that shit (just that shit)
That same ol' shit (that same ol' shit)
Yeah yeah, it's time to hit the wreck
What you expect, check out how we connect

Well it's the reel to reel (it's the reel)
Well it's the reel to reel (well it's the reel)
It's the reel to reel (it's the reel)
Well it's the reel to reel (it's the reel)

It's time to shake that shit because you know this one's the answer
Hon's cut off, 'cause I smoke boom, my sign is cancer
Time to clear the pack 'cause here comes Mr Jolly rancher
Who's gonna flip that shit? you know the answer
Jump into my briefs, because the boxers my jewels jingle
I got a girl, but you can play me like I'm single
Don't worry hon, my pops showed me where it tingle
It's time to catch on, to this grand puba lingo
No fuss, don't worry, toys ain't us
Some call me horny so just call me Mr Lust
Dope shit we got it so it's time to get retarded
So play like handiman and lah guu guu got it!
No fakes see we got it what it takes
We stay far away from snakes, sippin' on the chitlin shakes
You know the deal, on how we really feel
C'mon hon, this shit is real

'Cause it's the reel to reel (it's the reel)
Well it's the reel to reel (it's the reel) stud doogie
Ey yo it's the reel to reel (it's the reel) alamo
Well it's the reel to reel (it's the reel)

Now back at it is a dope rhyme addict
Niggas try to copy but man your shit has had it
So just let me do my thang, for all my people, hey hey hey!
It doesn't matter the demo, just to keep it simple
Take the a-train to the show so you can cancel the limo
Stud doogie, alamo is on the top top (top top)
And if ain't a zigga zigga then it ain't hip-hop (hip-hop)
I like when girls shake they booty to the rhymes that I send em
Some look good, so pardon if I bend em
Used to live in the rule, smoke a mic like kools
Niggas that I used to swing with is smokin' wools
Damn they won't drop it, I strive to make them stop it
That shit's depressin' so let me change the topic
Honey how's it feel when the real shit hits ya?
(hey yo puba that shit is real!) chill I get witcha
Here's my number, just gimme a call

Oh shit! bust how I played her out
Yeah fuck it so I go and get a Guinness stout
Just waitin' for the next young girl to sprout
Aw man, mommy better not let her out
Grand Puba, Stud Doogie, alamo to hit the right spot
Back up diddy claat!
Yeah yeah yeah yeah yeah, here's the resume for the day
Check the 4-1-1 hon
Now check it yo, before we bounce on off
Like we gon' end it like this, on that realism
Yaknahmsayin? the flavortism, check it yo
Do them one

Now big up to my people in 60 (60)
Big up to my people in 70 (70)
Big up to my people in 81 (81)
Big up to my people in 51 (51)
Big up to my people in 80
This is how we move on, so don't act shady
Grand puba, stud doogie and Alamo
Catch on yo, 'cause this is how it go
Yeah yeah, ha hah!
You know the flavor! right up on out of here yaknahmsayin?
The big kids in the house, toys ain't us
Word is bond, this is that high tech shit knahmsayin?
(this ain't no playland shit)
Nah great adventures (or ashley park)
All of that shit, kingdom of whatever
I don't give a fuck where you're at
This is where you got to be, youknowhati'msayin?
Stud doogie how we bounce on, yaknahmsayin?
Yeah yeah
Coney island, word up
That's good",Reel to Reel
