Band,Lyrics,Song
Secondhand Serenade,"I'm staring at the glass in front of me,
Is it half empty? Have I ruined all you've given me?
I know I've been selfish,
I know I've been foolish,
But look through that
And you will see,
I'll do better, I know,
Baby, I can do better

If you leave me tonight, I'll wake up alone,
Don't tell me I will make it on my own,
Don't leave me tonight,
This heart of stone will sing till it dies
If you leave me tonight

Sometimes I stare at you while you are sleeping,
I listen to your breathing,
Amazed how I somehow managed to
Sweep you off your feet girl,
Your perfect little feet girl
I took for granted what you do
But I'll do better, I know
Baby, I can do better

If you leave me tonight, I'll wake up alone,
Don't tell me I will make it on my own,
Don't leave me tonight,
This heart of stone will sing till it dies
If you leave me tonight

And don't you know my heart is pumping, oh,
It's putting up the fight,
And I've got this feeling,
That everything's alright,
And don't you see,
I'm not the only one for you
But you're the only one for me

If you leave me tonight I'll wake up alone,

(Stay) If you leave me tonight,
(Close) I'll wake up alone,
(Don't) Don't tell me I will
(Go) Make it on my own,
(Stay) Don't leave me tonight,
(Close) This heart of stone
(Don't) Will sing till it dies
(Go) If you leave me tonight
Don't leave me tonight","Stay Close, Don't Go"
Secondhand Serenade,"Turn Around
Turn Around and fix your eye in my direction
So there is a connection
I can't speak
I can't make a sound to somehow capture your attention
I'm staring at perfection
Take a look at me so you can see
How beautiful you are

You call me a stranger
You say I'm a danger
But all these thoughts are leaving you tonight
I'm broke and abandoned
You are an angel
Making all my dreams come true tonight

I'm confident
But I can't pretend I wasn't terrified to meet you
I knew you could see right through me
I saw my life flash right before my very eyes
And I knew just what we'd turn into
I was hoping that you could see
Take a look at me so you can see

You call me a stranger
You say I'm a danger
But all these thoughts are leaving you tonight
I'm broke and abandoned
You are an angel
Making all my dreams come true tonight

You are an angel
Making all my dreams come true tonight

Take a look at me so you can see
How beautiful you are

Your beauty seems so far away
I'd have to write a thousand songs to make you comprehend how beautiful you are

I know that I can't make you stay
But I would give my final breathe to make you understand how beautiful you are
Understand how beautiful you are

You call me a stranger
You say I'm a danger
But all these thoughts are leaving you tonight
I'm broke and abandoned
You are an angel
Making all my dreams come true tonight

You call me a stranger
You say I'm a danger
You call me a stranger",Stranger
Secondhand Serenade,"Suppose that I missed you
Suppose that I cared
And suppose that I've spent all my nights running scared
And suppose that I was never there

And my eyes are screaming for the sight of you
And tonight I'm dreaming of all the things that we've been through
And I can't hold on to you
So I guess I feel lonely, too

Suppose we were happy
Suppose it was true
And suppose there were cold nights
But we somehow made it through
And suppose that I'm nothing without you

And my eyes are screaming for the sight of you
And tonight I'm dreaming of all the things that we've been through
And I can't hold on to you
So I guess I feel lonely, too

Slow way down,
This break down's eating me alive
And I'm tired, this fight is fighting to survive

Tell me a secret, (I want it)
Tell me a story, (I need it)
I'll listen attentively,
I'll stay awake all night
Allow me to whisper (so softly)
There's nothing I did mean (please help me)
But it's in my body
It's strong enough to fight (Let's make this right)
Please help me make this right

Suppose that I was wrong,
Suppose you were here
And suppose that I reached out and caught your tears
And suppose this fight just disappeared

My eyes are screaming for the sight of you
And tonight I'm dreaming of all the things that we've been through
And I can't hold on to you
So I guess I feel lonely, too
But I'd rather be here with you",Suppose
Secondhand Serenade,"Slow down, the world isn't watching us break down
It's safe to say we are alone now, we're alone now
Not a whisper, the only noise is the receiver
I'm counting the seconds until you break the silence
So please just break the silence

The whispers turn to shouting
The shouting turns to tears
Your tears turn into laughter
And it takes away our fears

So you see, this world doesn't matter to me
I'll give up all I had just to breathe
The same air as you till the day that I die
I can't take my eyes off of you

And I'm longing, for words to describe how I'm feeling
I'm feeling inspired
My world just flip turned upside down
It turns around, saw that's that sound
It's my heart beat, it's getting much louder
My heart beat, is louder than ever
I'm feeling alive, I'm feeling alive

The whispers turn to shouting
The shouting turns to tears
Your tears turn into laughter
And it takes away our fears

So you see, this world doesn't matter to me
I'll give up all I had just to breathe
The same air as you till the day that I die
I can't take my eyes off of you

I'm finally waking up, a twist in my story
It's time I open up, and let your love right through me
I'm finally waking up, a twist in my story
It's time I open up, and let your love right through me
That's what you get
When you see your life in someone else's eyes
That's what you get, that's what you get

So you see, this world doesn't matter to me
I'll give up all I had just to breathe
The same air as you till the day that I die
I can't take my eyes off of you
So you see this world doesn't matter to me
I'll give up all I had just to breathe
The same air as you till the day that I die
I can't take my eyes off of you",A Twist in My Story
Secondhand Serenade,"The buttons on my phone are worn thin
I don't think that I knew the chaos I was getting in
But I've broken all my promises to you
I've broken all my promises to you

Why do you do this to me?
Why do you do this so easily?
You make it hard to smile because
You make it hard to breathe
Why do you do this to me?

A phrasing that's a single tear,
It's harder than I ever feared
And you were left feeling so alone
Because these days aren't easy
Like they have been once before
These days aren't easy anymore

Why do you do this to me?
Why do you do this so easily?
You make it hard to smile because
You make it hard to breathe
Why do you do this to me?

I should've known this wasn't real
And fought it off and fought to feel
What matters most? Everything
That you feel while listening to every word that I sing
I promise you I will bring you home
I will bring you home

Why do you do this to me?
Why do you do this so easily?
You make it hard to smile because
You make it hard to breathe
Why do you do this to me?

Why do you do this to me?
Why do you do this so easily?
You make it hard to smile because
You make it hard to breathe
Why do you do this to me?

To me, to me, to me...",Why
Secondhand Serenade,"Waiting for your call, I'm sick
Call, I'm angry
Call, I'm desperate for your voice
Listening to the song we used to sing in the car
Do you remember, Butterfly, Early Summer
It's playing on repeat
Just like when we would meet, like when we would meet

I was born to tell you I love you,
And I am torn to do what I have to,
To make you mine
Stay with me tonight

Stripped and polished, I am new, I am fresh
I am feeling so ambitious, you and me, flesh to flesh
'Cause every breath that you will take
While you are sitting next to me
Will bring life into my deepest hopes
What's your fantasy?
What's your, what's your, what's your, what's your

I was born to tell you I love you,
And I am torn to do what I have to,
To make you mine
Stay with me tonight

And I'm tired of being all alone,
And this solitary moment
Makes me want to come back home

And I'm tired of being all alone,
And this solitary moment
Makes me want to come back home

And I'm tired of being all alone,
And this solitary moment
Makes me want to come back home

And I'm tired of being all alone,
And this solitary moment
Makes me want to come back home

I was born to tell you I love you
And I am torn to do what I have to,
And I was born to tell you I love you,
And I am torn to do what I have to,
To make you mine
Stay with me tonight",Your Call
Secondhand Serenade,"You can say goodbye
To all the things that you have ever known.
You can say goodbye
And leave behind the life that you have grown.
What's the point
You try to start from scratch
But get let down

You can say goodbye
Just to realise there's no-one left around.
So what am I fighting for.

Tell me
Is there anybody out there
Am I swimming through this empty sea alone
Am I looking for an answer
Or am I trying to find a way to get back home.
Is there anybody out there
Would you hear me if I screamed or if I cried
I'm looking for an answer
And just trying to find a way to survive.

You can live or die
Without the chance to find out what your worth
You can live or die
And never find the one that she'd deserve
You can walk alone
And live behind the shadows in your heart

You can say goodbye
Or live and find out you've been alone right from the start
So what am I fighting for.

Tell me
Is there anybody out there
Am I swimming through this empty sea alone
Am I looking for an answer
Or am I trying to find a way to get back home.
Is there anybody out there
Would you hear me if I screamed or if I cried
I am looking for an answer
And just trying to find a way to survive.

Never thought I would end up all alone
Every day I am feeling further away from home
I can't catch my breath
But I am holding on.

Is there anybody out there
Is this the last time I have to say goodbye
Am I staring at my future
Is it time to take charge of my life

Is there anybody out there
Am I swimming through this empty sea alone
Am I looking for an answer
Or am I trying to find a way to get back home
Is there anybody out there
Would you hear me if I screamed or if I cried
I am looking for an answer
And just trying to find a way to survive
A way to survive
And I am holding on.",Is There Anybody Out There
Secondhand Serenade,"Look away, pray for salvation
And pray for a sweet conversation
The problem's not with you
It's without you
I love the way that you told me I'm better
The way you described me in letters
There's nothing I can do
Is there nothing I can do

I'll scream just to get your attention
I have seen what happens to a lonely heart
And I'll scream just to get your attention
I have seen the nightmares that tore us apart

So long, I wish that you would tell me you're wrong
That were not dead and buried
And save your harsh goodbyes
Your salty liquid eyes
And this song is just another song
Don't know why I bother
I can't tell truth from lies
I can't tell truth from lies

I'll scream just to get your attention
I have seen what happens to a lonely heart
And I'll scream just to get your attention
I have seen the nightmares that tore us apart

Your fire's burning bright
It's burning me alive
No one can save me now
Your touch was all I had
It's eating me alive
No one can save me now

I'll scream just to get your attention
I have seen what happens to a lonely heart
And I'll scream just to get your attention
I have seen the nightmares that tore us apart
Your touch was all I had",Nightmares
Secondhand Serenade,"I am leaving for a while can you tell me that we will be OK

Your friends think that I am no good all they ever do is try to pull you
Away. but I wont let them ever take you ever take you ever take you.

So long I've waited for this day to find someone to go to and I just want
To tell you that its so on we're leaving yesterday and I don't think life
Will ever be the same lets take this all the way.
Dead silence on the phone leading to a dial tone this is not what I have
Planned the endless memories without you life passing by with out you

Each day just like a grain of sand but I wont let them ever take you
Ever take you ever take you
So long I've waited for this day to find someone to go to and I just want
To tell you that its so on we're leaving yesterday and I don't think life
Will ever be the same lets take this all the way.
Can you face me can you wait for it
Can you taste me can you fight for it
Will you fight for it.

So long I've waited for this day to find someone to go to and I just want
To tell you that its so on we're leaving yesterday and I don't think life
Will ever be the same lets take this all the way.",So Long
Secret Affair,"Well, there's a brand new place I've founda
Where people go from miles arounda
They come from ev'rywhere and if you drop in there
You might see anyone in towna
 
Going to a go-go
Going to a go-go
Don't you want to go
(a-one more time, yeah!)
I'm going to a go-go
 
Going to a go-go
Going to a go-go
Don't you want to go
(a-one more time, yeah!)",Going to a Go-Go
