Band,Lyrics,Song
Hubert-Félix Thiéfaine,"souvenir éphémère 
beauté blême et transfert 
dans tes jardins d'eden
solitude transparente
de ces longs jours d'attente
à te fixer les veines
tu reviens sur les lieux
où tu pleures quand il pleut
des serpents de neige
comme un arbre mort
au milieu du désert
juste une valse noire
dans le silence des pierres
nostalgie de ces jours
sans haine et sans amour
au fond des villes mortes
la folie dans les yeux
des monstres délicieux
qui traversaient ta porte
ils patrouillent dans ton crâne
ils contrôlent ton âme
& te servent d'escorte
comme un arbre mort
au milieu du désert
juste une valse noire
dans le silence des pierres
vibrations pathétiques
sur le tapis critique
où tu joues pair et noir
voyage au bout du rêve
& tu scelles tes lèvres
aux secrets d'un miroir
ta voix désincarnée
dans l'ombre surannée
& grise de ta mémoire
comme un arbre mort
au milieu du désert
juste une valse noire
dans le silence des pierres
visions subliminales
sur le cœur-terminal
de ta zone carnivore
chuchotement animal
dans la tour de cristal
où gît ton géant mort
comme un arbre mort
au milieu du désert
juste une valse noire
dans le silence des pierres",Juste une Valse Noire
Hubert-Félix Thiéfaine,"de chili en bloody mary 
le ciel est aussi rouge que t'es raide 
comme un vieux stick au bout de la nuit
qu'on éteint sur le waterbed
& ton roadrunner déplumé
vient mendier la fin de mon chewing gum
avant d'aller s'écarteler
sur le push-bar d'un mobile home
maalox texas blues
maalox texas blues
maalox texas blues

de cuervos en margaritas
de jack daniel's en texaco
le vent joue de l'harmonica
sur la route de san antonio
& coincé dans ton pick up truck
en patrouille sur la 7ème rue
t'hallucines, tu vois donald duck
en train de besogner un pendu
maalox texas blues
maalox texas blues
maalox texas blues
honky tonk nights & country booze
maalox texas blues

de michelob en budweiser
pas facile d'apprendre à mourir
de l'autre côté du désert
tu vois venir ton avenir
tu titubes au milieu des flammes
de l'enfer d'où renaît le phénix
soldant les débris de ton âme
sous une mustang ford 66
maalox texas blues
maalox texas blues
maalox texas blues
honky tonk nights & country booze
maalox texas blues",Maalox Texas Blues
Hubert-Félix Thiéfaine,"étrange rassemblement de crapauds sur la route 
ça tourne au ralenti, en silence & sans doute 
qu'il va encore pleuvoir des crânes & des abbesses
des sorcières, des dragons, des stratoforteresses
oh yes paranoïd game
mémoire en logiciel, souvenirs innocents
quand la mère supérieure nous arrosait le gland
avec du kérosène & de la soude caustique
en nous faisant chanter le cantique des quantiques
oh yeah paranoïd game
homo lunaticus t'es en pole position
avec une madonna dans ta douzième maison
son regard charbonneux, sa gueule en coquelicot
son cul de walkyrie, son cuir sado-maso
oh no paranoïd game
mais tu préfères les belettes qui s'rincent au pastagouince
& qui s'encanaillent pas sur jésus 3615
tu préfères les juteuses néanderthaloïdes
qui gloussent en astiquant les chromes de ton droïde
oh yeah paranoïd game
le cri des bœufs qui passent, le silence des cloportes
t'es en approche finale sur j. & b. airport
dégagez les trottoirs, libérez les poubelles
t'as un moteur en flamme & du plomb dans les ailes
oh yeah paranoïd game
transe mortelle in vitro, extase en solitaire
entre deux guronsan et trois alka-seltzer
les labos sont en grève et les chimps ont les foies
tous les chiens de pavlov titubent quand ils te voient
oh yeah paranoïd game",Paranoid Game
Hubert-Félix Thiéfaine,"corbeaux neuro-taxi 
fixés au stabilo 
sur l'écran confetti
des cauchemars-vidéo
parfums d'ombres peyotl
au fond des catacombes
avec ces bruits de bottes
qui marchent sur ma tombe
mais que devient le rêveur
quand le rêve est fini ?
l'ange exterminateur
dans une vieille mercury
joue du ventilateur
devant la nurserie
emballages de macdo
boîtes de bière écrasées
aux limites du ghetto
sur le parking brûlé
mais que devient le rêveur
quand le rêve est fini ?
clavier bien tempéré
mais voppo taciturne
couleur d'homme écorché
sur les murs de sa turne
yellow cake nauséeux
reniflant le nabab
aux carrefours charogneux
où pourrissent les macchabées
mais que devient le rêveur
quand le rêve est fini ?
les jambes des meufs qui montent
jusqu'à l'extrême douleur
des vestiges de la honte
aux moisissures du cœur 
nostalgie suicidaire
de ceux qui n'ont plus l'âge
de mourir à l'envers
sur un porte-bagages
mais que devient le rêveur
quand le rêve est fini ?
la fille du cosmonaute
explore le terrain vague
autour du noah's boat
avec un doggy bag
son perfecto trop lourd
sur sa robe de mariée
dans le ronflement sourd
de l'air conditionné
mais que devient le rêveur
quand le rêve est fini ?
l'opéra cristallin
du chœur des crânes rasés
piloté par un chien
aveugle &déjanté
délatte au nunchaku
mes gravures de dürer
pendant que je mets les bouts
dans un cercueil à fleurs
mais que devient le rêveur
quand le rêve est fini ?
amants numérotés
de 0 à 104
cœurs polymérisés
en relief écarlate
mycoses & staphylomes
dans le barrelhouse
où la danse du fantôme
dégénère en partouze
mais que devient le rêveur
les dandies androgynes
les putains somptueuses
les vénus callipyges
les chiennes voluptueuses
les fleurs de tijuana
sur fonds d'œil ecchymose
& les secrétariats
d’état aux maisons closes
mais que devient le rêveur
quand le rêve est fini ?",Serie de 7 Reves en Crash Position
Hubert-Félix Thiéfaine,"la terre tremble 
la terre tremble 
la terre tremble 
& tu t'essuies la bouche
dans ce qui pourrait être l'écharpe
assassine d'isadora duncan
qui se prit dans les rayons
de la roue
de sa bugatti
de sa bugatti
de sa bugatti
de sa bugatti
& qui l'étrangligli
& qui l'étrangluglu
& qui l'étranglagla
& qui l'étranglouglou
& glou & glou & glou …/…
qui l'étrangla ah ! ah !
enfin bref
la terre tremble 
la terre tremble 
la terre tremble 
& tu t'essuies la bouche",La Terre Tremble
Hubert-Félix Thiéfaine,"visions moites et brûlantes 
de visiteurs ailés 
cherchant leur masse manquante
dans le cimetière des fées
gisement néolithique
d'émotions nucléaires
dans l'art cytoplasmique
de ta queue linéaire
terrien terrien
terrien t'es rien
terrien terrien
t'es vraiment rien

voyage initiatique
à travers les égouts
des écrans cathodiques
éclatés dans la boue
sédiments d'émissions
speakerines hallucinées
reniflant leur leçon
sur l'inutilité
terrien terrien
terrien t'es rien
terrien terrien
t'es vraiment rien

odieux tes dieux idiots
se meurent d'insolation
derrière les sacs de sable
où tu tires tes neutrons
bouffées indélébiles
vapeurs de belladone
qui soufflent dans les fils
vrillés de tes neurones
terrien t'es rien

tes dresseurs d'hippocampes
& de protozoaires
se déchirent & se vampent
dans le froid du désert
pendant qu'une reine livide
au crépuscule barbare
dans un sabbat torride
dans le dernier topless bar
terrien terrien
terrien t'es rien
terrien terrien
t'es vraiment rien

frissons dans les vertèbres
montée d'adrénaline
les forces des ténèbres
envahissent tes enzymes
& t'attends ta mi-temps
mité par les tranxènes
en matant tes mutants
sur la base aérienne
terrien t'es rien

visions moites et brûlantes
de visiteurs ailés
cherchant leur masse manquante
dans le cimetière des fées
gisement néolithique
d'émotions nucléaires
dans l'art cytoplasmique
de ta queue linéaire
terrien terrien
terrien t'es rien
terrien terrien
t'es vraiment rien","Terrien, T'Es Rien"
Hubert-Félix Thiéfaine,"La jambe de Rimbaud
De retour à Marseille
Comme un affreux cargo
Chargé d'étrons vermeils
Dérive en immondices
A travers les égouts
La beauté fut assise
Un soir sur ce genou

Horreur Harrar Arthur
& tu l'as injuriée
Horreur Harrar Arthur
Tu l'as trouvée amère
.../... la beauté ?

Une saison en enfer
Foudroie l'Abyssinie
Ô sorcière ô misère
Ô haine ô guerre, voici
Le temps des assassins
Que tu sponsorisas
En livrant tous ces flingues
Au royaume de Choa

Horreur Harrar Arthur
Ô Bentley ô châteaux
Horreur Harrar Arthur
Quelle âme, Arthur, est
.../... sans défaut ?

Les poètes aujourd'hui
Ont la farce plus tranquille
Quand ils chantent au profit
Des derniers Danakils
Juste une affaire d'honneur
Mouillée de quelques larmes
C'est quand même un des leurs
Qui fournissait les armes

Horreur Harrar Arthur
T'es vraiment d'outre-tombe
Horreur Harrar Arthur
& pas de commission
Horreur Harrar Arthur
& pas de cresson bleu
Horreur Harrar Arthur
Où la lumière pleut",Affaire Rimbaud
Hubert-Félix Thiéfaine,"droïde équalisé sans désir ni chaleur 
avec mes sentiments sur microprocesseurs 
parfois dans le silence obscur de mon hangar
je déchausse mes circuits & débranche mon sonar
bouillie d'étoiles fondues sur mes lèvres-plasma
de gargouille irradiée revenant du magma
quand j'ai besoin d'amour ou de fraternité
j'vais voir caïn cherchant abel pour le plomber

dans l'odeur des cités aux voiles d'hydrocarbure
les rires sont des ratures qui s'attirent & saturent
& j'y traîne en réglant ma radio-chimpanzé
sur fréquence & mépris point zéro nullité
cosmonaute du trottoir, éboueur en transfert
je peins mes hiéroglyphes sur les murs des waters
avant de m'enfoncer plus loin dans les égouts
pour voir si l'océan se trouve toujours au bout

droïde droïde
machine humanoïde
aux chromosomes hybrides
droïde droïde
carlingue anthropoïde
cœur en celluloïd
droïde droïde
regard polaroïd
schizoïde & bifide
droïde droïde
rêvant d'astéroïdes
acides & translucides
libres …/…
attirées par le vide

le jour où les terriens prendront figure humaine
j'enlèv'rai ma cagoule pour entrer dans l'arène
& je viendrai troubler de mon cri distordu
les chants d'espoir qui bavent aux lèvres des statues",Droïde Song
Hubert-Félix Thiéfaine,"hé ! mec 
voici les photos de nos routes 
prises d'avion par nuit de brouillard
dans ce vieux catalogue des doutes
aux pages moisies par le hasard
à toujours vouloir être ailleurs
pyromanes de nos têtes brûlées
on confond les batt'ments du cœur 
avec nos diesels encrassés

à toujours voir la paille plantée
dans la narine de son voisin
on oublie la poutre embusquée
qui va nous tomber sur les reins
& l'on pousse à fond les moteurs
à s'en faire péter la turbine
c'est tellement classe d'être looser
surtout les matins où ça winne

bourlinguer… errer
errer humanum est
bourlinguer… errer
errer humanum est

toujours plus loin à fond la caisse
& toujours toujours plus d'ivresse
oh yes always on the road again man
on the road again man

gauguin sans toile & sans pinceau
revisité en bardamu
ou bien en cortès ou corto
aventuriers des graals perdus
on fait nankin-ouagadougou
pour apprendre le volapük
& on se r'trouve comme kangourou
dans un zoo qui prend les tuc

bourlinguer… errer
errer humanum est
bourlinguer… errer
errer humanum est

aplatis comme de vieilles pizzas
lâchées d'un soyouz en détresse
on cherche une nova cognita
avec un bar & d'la tendresse
mais trop speedés pour les douceurs
on balance vite les p'tites frangines
pas prendre pour un courrier du cœur 
les pulsions des glandes endocrines

bourlinguer… errer
errer humanum est
bourlinguer… errer
errer humanum est

toujours plus loin à fond la caisse
& toujours toujours plus d'ivresse
oh yes always on the road again man
on the road again man …/…",Errer Humanum Est
Hubert-Félix Thiéfaine,"assis comme un lépreux devant mon brasero 
frileux sous le blizzard soufflant son lamento 
ô my sweet honey love
j'écrivais le chorus d'un concerto lubrique
sur le chargeur glacé de mon automatique
ô my sweet honey love
quand je t'ai vue marcher le long du taxiway
où mon vaisseau-cargo déchargeait en secret
ô my sweet honey love
mes carrousels de monstres aux yeux de chrysolithe
& les démons transfuges de ma zone interdite
ô my sweet honey love
pas b'soin de télescope pour suivre ta beauté
quand tu viens t'acharner à me faire espérer
mais j'suis fait d'une matière débile indélébile
& je n'sais plus quoi faire pour me rendre inutile
& je n'sais plus quoi faire pour te décevoir

tu traverses les ruines de mes cités-fossiles
dans la phosphorescence de mes visions fébriles
ô my sweet honey love
parmi les papiers gras & les caisses éventrées
qui jonchent le parking de mon cerveau brûlé
ô my sweet honey love
& tu poses des oranges dans la cendre mouillée
de mon cachot désert aux barreaux calcinés
ô my sweet honey love
& d'un éclat de rire tu gommes les pierres tombales
des quartiers délabrés de ma radio-mentale
ô my sweet honey love
pas b'soin de télescope pour suivre ta beauté
quand tu viens t'acharner à me faire espérer
mais j'suis fait d'une matière débile indélébile
& je n'sais plus quoi faire pour me rendre inutile
& je n'sais plus quoi faire pour te décevoir",Je Ne Sais Plus Quoi Faire Pour Te Décevoir
