Band,Lyrics,Song
Snow,"

In the dancehall the mighty dancehall the snow ah go rummie tonight
In the dancehall the mighty dancehall the Snow ah go singing tonight
'cause I
Wonder if one day that you say that you care
If you say you love me madly
I'll gladly be there
I will be there
Alright
Shaaa

Chorus:
Gimme a sexy girl e mah go mash up Jamaica
Gimme a sexy girl e mah go mash up America
Gimme a sexy girl e mah go mash up Canada
Gimme a sexy girl e mah go mash up all ova

Me nah have them thinking a nah one a yes me have em in a two
Me have em in a plenty me no have em in a few
Say hands down n a boom boom me black and blue
Ina dance and a gurl say how do you do?
Me a busy right now me can't talk on to you
Say meet me backstage after mi say after curfew
What me can what me go do?

Chorus:

Now inna (????) inna dance an dem a dem a say hi
Yes daddy me Snow yes ya well versatile
She was a pretty thing from a pretty smile
See dis a song say things dat you can't understand
Ya never no say daddy me Snow say he's a bad man
Me comin inna di dance a with a comin with a hand

Chorus

In the dancehall the mighty dancehall the snow ah go rummie tonight
In the dancehall the mighty dancehall the Snow ah go singing tonight


Me nah have them thinking a nah one a yes me have em in a two
Me have em in a plenty me no have em in a few
Say hands down n a boom boom yes me black and blue
Say inna dance and say how do you do?
Me a busy right now me can't talk on to you
Say meet me backstage after mi say after curfew
So I can work me fa do

Chorus

Gimme a sexy girl e mah go mash up a Germany
Gimme a sexy girl e mah go mash up Japan land
Gimme a sexy girl e mah go mash up Ireland
Gimme a sexy girl e mah go mash up all di nation

I am a conscious bird flying all up around this world
Lord have mercy Lord
I am conscious bird and I hope that I can fly in your world
Hear dat!

Chorus

Gimme a sexy girl e mah go mash up di Sleeman's
Gimme a sexy girl e mah go mash up di dreamland
Gimme a sexy girl e mah go mash up Ireland
Gimme a sexy girl e mah go mash up di whole wide wooooooooorld



",Mash Up da Nation
Snow,"Were havin' a party, were havin' a session 
Come on and join the redemption 

[Chorus:]
Say steedly steedly woa 
Say steedly steedly woa 
Say steedly steedly steedly steedly steedly woa 

Them want I, them want I 
To perform as them general 
Them claim say, them claim say 
We have the credential 

Come in a from the cold 
Me warm ya body and soul 
Me have the girls upon remote control 
Me never did act shy 
The girls do give me reply 
So after hours I go meet I go fly 
Nuff are gonna be good nuff a gwan bad 
The stand me have to give them 
Is the stand me have to have 
Man they have nuff girls 
Man nuff not to brag 
Girls a love the man a when me kill them with the .. shag 

[Chorus:]
 
I`ve been feelin' like I want to go dancin' 
With someone else cause I'm tired of dancin' with myself 
I love a dem girls them screamin' 
There givin' me sexual healin' 
Now I feel fine so jack it up one time 

[Chorus:]
 
Them want I them want I 
To perform as them general 
Them claim say them claim say 
We have the credential 

Now I'm feelin' like my skin is peelin' 
The girls are fine I want to see them one more time 
They got my body burning 
Baby I'm yearning for you to be mine 
Oh well so jack it up one last time 

[Chorus:]",Steedly Woa
Snow,"Hey Snow, would you like a line? 
Trouble you own my mind is mine 
And he said take time take it anyway 
I promise you man you'll have a brighter day 
And I said give me one whiskey 
Give me two shot lord I'm a leprechaun 

[CHORUS] 
Sugacaine gonna mess with you mind yo 
Sugacaine don't mess with my mind yo 

Pull up your ready and ride them 
Why you give a bigger bag of problems 
Rock hard we don't need them 
Tell then a once me na go tell them again 
Beating on me pressure did a beat down me door 
If a light come through my window 
Shouts and voice and and I reach at the door 

[CHORUS ]
Hey Snow would you like a light 
Trouble you own my mind is mine 
And he said take time take it anyway 
I promise you man you'll have a brighter day 
And I said give me one whiskey 
Give me two shot lord I'm a leprechaun 

[CHORUS]",Sugacaine
Snow,"CHORUS 
Boom boom boogie jam up the boogie 
to the rhythm, to the boogie to beat 
what you hear is not a test i'm trying to move your feet 
we got a posse on the east an a posse on the west 
but you never did a rough like me 
we got a posse on the north an a posse on the south 
but you never did a sound like me 

Flip flop girls dem have me phone a ring 
they love to hear when me d dj sing 
hey miss cute little sexy young thing 
take me dance, take me, take me dancing 
can't believe she drive me 'round the corner 
try your best to make me little harder 
when the badness, love me no badda 
we no ba, we no badda 

CHORUS 

I look to the dance floor what do I see 
say all the sexy girl out there want to dance with me 
is there a place we can go to be all alone 
so you can get a lick of the snowman's ice cream cone 
tick tock here she comes around the way 
bring your body over, meck me dock inna your bay 
I'm shy you never give another try 
take your lovin' want the lovin to make you satisfy 
see it deh me have you in the corner now 
a no the Irish mash you know me nah give 
out as she stand up with a crown plus a smile, I'll.. 

CHORUS 

Flip flop girls dem have me phone a ring 
they love to hear when me d dj sing 
hey miss cute little sexy young thing 
take me dance, take me, take me dancing 
can't believe she drive me 'round the corner 
try your best to make me little harder 
with the badness love me no badder 

CHORUS",Boom Boom Boogie
Snow,"[Yami Bolo]
It´s been so long We´ve been in captivity
People wishing one day to be free

[Snow]
Waiting to see the day when freedom will come
Mama working hard in the burning sun
I wish the world were truly happy living as one living as one
Wish the word they call freedom one day would come
I may bee just a foolish dreamer
But I don´t care

[Yami Bolo]
Freedom rushes freely trough the air

[Chorus]
Freedom more freedom don´t turn them down don´t turn them down
Freedom more freedom don´t turn us down don´t turn us down

[Snow]
Although they´ve no love for Humanity 

[Yami Bolo]
How could you ever sell your brother man in slavery

[Snow]
In word of injustice crimes and poverty
Organize and set your lives in one I-nity was meant to be

[Yami Bolo]
Overcome material gain petty prejudice system
Too long poor people have been the victim
I wish that one day when freedom comes
For each and every man to see the morning sun

[Chorus]",Freedom
Snow,"[CHORUS] 
If this world were mine, I'd play a rub a dub all the time 
Oh girl you would be mine, keeping per perfect time 
If this world were mine, I'd play a rub a dub all the time 
Oh girl you would be mine, keeping per perfect time 

It was a lonely afternoon I took a walk that day 
And there she was up in the park could it one same way 
She was wearing something oh that I cannot mention 
Just to get my attention 
I said I'm running no game what is your name 
Do you understand what I say 
Are you confused by the words that I choose 
And if you are should I slow down 
So io so io so io an manyana 
Young girl listen to what I say 

[CHORUS] 
You got me movin' you got me groovin' make me feel much younger 
Say even is the bag she got me bubbling under 
Make me pray to God when you roll like thunder 
The heat from your body make it hot like fire 
Say there's no other girl that can quench my desire 
Now if you had the same you wouldn't call me a liar 
She makes me high, so high 

[CHORUS] 
I only want to rub a dub with you baby, you know I love you 
I only want to rub a dub with you baby, all the time 
want to get with you but I want to be your play toy 
Venture into something new 
want to kiss your sweet lips touch in the sun dips 
Tell me what you want to do 
Whatcha gonna do... 

[CHORUS]",If This World Were Mine
Snow,"I led a hard life 
Dust in the wind 
I led a hard life 
I led a hard life 

Close my eyes 
Only for a moment 
And the moment's gone 
All we do 
Crumbles to the ground 
And we refuse to see 

Dust in the wind 
All we are is dust in the wind 

I led a hard life (Repeat) 

Same old sound 
Just a drop of water 
In an endless sea 
In all you do 
And not another minute 
Oh no, no more goodbye, bye, bye 

CHORUS 
Dust in the wind 
All we are is dust in the wind 
Dust in the wind 
All we are is dust in the wind 

I led a hard life (Repeat) 
?? 
?wonder 
I don't know 
What about? 
And we stick it assunder 
Out of coming up in this world 
And it's bringing me under 
And as I can make it this far 
I know just who we are 
We must be dust 

CHORUS & fade with the following: 
I led a hard life (repeat) 

",Hard Life
Snow,"Informer, you no say 
That's who I'm gonna blame 
A likky boom boom down 
Detective man said Daddy Snow 
I stabbed someone down the lane 
A licky boom boom down 
Informer, you no say 
That's who I'm gonna blame 
A licky boom boom down 
Detective man said daddy snow 
I stabbed someone down the lane 
A licky boom boom down 


Police them come and they blow down my door 
One him a crawl through my windo 
There is something you must really know 
I'm born and reaised in the ghetto 
That's all I want you to know 
Pure black people is all that I know 
My shoes used to tear up and my toes used to show 
Never let them show 
But never let Informer, him know 

(*repeat) 

The bigger they are 
They think they have more power 
They're on the phone 
Me say on every hour 
I said I want to use it once 
To call my lover 
Lover who I'm going to call 
It is still Tamei 
I lover her from my heart 
Down to my belly 

(*repeat) 

Watch my girl, watch my girl 
Come with a nice young lady 
Intelligent, yes she's gentle and irie 

Everywhere I go, I've never left her at all 
Yes, me Snow roam the dance 
Roam the dance in every nation 
You'll never know, me daddy Snow 
I am the boom Shakata 
I'll never lay down flat in one cardboard box 
Yes, me Daddy Snow 
I'm gonna reach the top, so? 

(mc shan part) 
If you analyze my style you'll see I'm pure breed Rotweiller 
And we could go line per line and match that dollar for dollar 
I seems that I spit a luggie every time that I spit 
And as the balls flow by it seems the grittier it gets 
And in this game you gotta choose between your pride and your chips 
Who rides in your whiz and what slides from your lips 
And if my shit was any hotter my lungs would combust and explode 
And they say the man of steel would never rust and corrode 
And still I don't like no Informer 

(*repeat)
",Informer 99
Snow,"
Zooky zound, zooky zound, down 
Time for us to fool around, boy now 
Zooky zound, down 
Time for us to fool around, boy now 
Zooky zound, zooky zound down 
Time for us to fool around, boy now 
Zooky zound, down 
Time for us to fool around 

Guilty till I'm proven innocent 
Whiplash freaky music accident 
You look sweet 
Bet you taste like cinnamon 
I love them and leave them 

Freestyle, everybody getting' down 
Laced out, music's hoppin' in my veins 
I stare and I'm steady makin' it 
Love it or leave it 

* 
(I like it) Loud, I wanna hear it loud 
Right between the eyes 
Loud, I wanna hear it loud 
I don't want no compromise 

(*Repeat) 
(**Repeat with counter melody) 

Raindrops rollin' down the windowpane 
Just can't leave you standin' in the rain 
We got frozen like the novacaine 
But just can't believe it 

Sit back, feels just like I live a dream 
Get stacked foolin with the?. 
In fact, we pump it up 
'Cause we just like to hear it 

(*Repeat 2 times) 

Hip hop singin' to a reggae tune 
No more lonely Monday afternoons 
And I'd? 
'cause you just like to hear it 

Sometimes I just wanna hide away 
If not for my little baby jane 
And I keep singin' songs 
'cause she just likes to hear it 


(*repeat 2 times) 
(**repeat and fade with counter melody) 


",Loud
Snow,"Say hello, hello, hello 
Say hello, hello, hello 

Wish that I was just a kid 
I'd find some place to play 
The world around us 
Seems to drown us on a slow decay 
I close my eyes 
Imagine floating out to sea 
Not a sound for miles around 
The only man was me 

CHORUS 1 
Still there ain't no use 
I'm gettin' it sideways 
It's nothin' at all 
I'm getting' it my way 
Keep imagining cars 
Up in the driveway 
I'm hittin' the highway 

CHORUS 2 
How can you knock it 
You're getting' by 
You can do anything 
If you try 

The things I did when I was a kid 
I wish would go away 
Be who you are that's who you'll be 
That's what I always say 
My life's an open book 
For all the world to see 
I don't bother you but yet 
You throw your dirt at me 

CHORUS 1 
CHORUS 2 *4 

",You Can Do Anything
