Band,Lyrics,Song
Lita Ford,"I see the picture 
You're so broken hearted 
But can I steal a little love from you tonight 
I'd tell you whispers, a little story 
That there's a place in my heart for you tonight 
But why must we be lonely? 
On this night full of rain 
Hold me in your dreams 
And leave me breathless once again 
But I will never understand 
Why must the rain fall down? 
On the boulevard of broken dreams 
Must the tears fall, misty sky 
It's a boulevard of broken dreams 
Yeah 
I close my eyes, and it feels like yesterday 
When we fought for tomorrow 
And lived for the day 
So sweet and innocent 
Like a child with his toy 
Who wishes for nothing 
Left alone with his dreams 
But why must we be sad? 
On this night full of rain 
Take me back to the king 
And leave me breathless once again 
But I will never understand 
Why must the rain fall down? 
On the boulevard of broken dreams 
Must the tears fall, misty sky 
It's a boulevard of broken dreams 
Oh, yeah 
Why must the rain fall down? 
On the boulevard of broken dreams 
Must the tears fall, misty sky 
It's a boulevard of broken dreams 
Why must the rain fall down? 
On the boulevard of broken dreams 
Another lonely face lost in the crowd 
It's a boulevard of broken dreams... 
",Broken Dreams
Lita Ford,"We've changed, a new change of season 
Autumn came, we went, I went insane 
Never was winter so cold, no 
Look away from the homeward road 
I'm feeling love in a daydream 
Making love first morning light 
Walking slowly in the summer rain 
Alone I lie, fantasize 
I'm falling in and out of love 
I'm falling in and out of love 
Slip inside my dream 
Dream away with me 
'Cause I'm falling in and out of love 
Like a diamond, never our love would break 
But in a heartbeat thrown us both away 
Set me free to live my life like a rolling stone 
Look away from the homeward road 
I'm feeling love in a daydream 
Making love first morning light 
Walking slowly in the summer rain 
Alone I lie, fantasize 
Falling in and out of love 
I'm falling in and out of love 
Slip inside my dream 
Dream away with me 
'Cause I'm falling in love 
Falling in and out of love 
I'm falling in and out of love 
I'm falling in and out of love 
I'm falling in and out of love 
Falling in and out of love 
I'm falling in and out of love 
I'm falling in and out of love 
I'm falling in and out of love... 
",Falling in and Out of Love
Lita Ford,"When I was 18, you know I fell in love with you 
But you were the bitch babe 
I guess you'd call it a fatal passion 
You try to pull my trigger, always leading my on 
Makin' up your own rules, I was always the clown 
Times must change now, you'll see it my way 
I just can't take it 
What you don't know, I must say 
I guess we both had a lot to learn, 
Uh, huh 
You play with fire, you're gonna get burned 
Don't call me insane, 'cause that's not my game 
Turn your head, you're dead 
From a fatal passion 
Cross your heart and hope you survive 
Fatal passion 
You're like a broken picture 
A mirrored image I can't see 
You tried to lock me up 
And you swallowed the key 
My mind's been twisted 
Time my wounds must heal 
Lookin' back in anger 
Now you know just how I feel 
But tell me where do you draw the line, 
Uh, huh 
It's time that you realize 
Don't call me insane, 
'Cause that's not my game 
Turn your head, you're dead 
You try to pull my trigger, always leading my on 
Makin' up your own rules, I was always the clown 
I guess we both had a lot to learn, 
Uh, huh 
You play with fire, you're gonna get burned 
Don't call me insane, 'cause that's not my game 
Turn your head, you're dead 
From a fatal passion 
Cross your heart and hope you survive 
Fatal passion 
Fatal passion 
Fatal passion 
Fatal passion... 
",Fatal Passion
Lita Ford,"Are you a hero, or are you the lonely one? 
Do you ever get scared, don't you ever feel pain? 
Under the loaded gun 
You are a Romeo, with nowhere to run 
You are the winner that loses in the end 
Under the gun 
So you stand up and fight 
For what you believe 
There is no wrong or right 
There is no black or white 
Now the time has come 
It's your turn to die, 
Under the gun 
Under the gun 
How many heartaches can man one take? 
How many lonely dreams are shattered, 
By one man's mistake? 
So shed a tear for the tough guy 
Now the damage is done 
No one to justify the truth, my friend, hey! 
When you're under the gun 
So you stand up and fight 
For what you believe 
There is no wrong or right 
There is no black or white 
Now the time has come 
It's your turn to die, 
Under the gun 
Under the gun 
Yeah! 
",Under the Gun
Lita Ford,"We only take what we need 
In black and white 
The city bleeds 
Love cuts you down to the bone 
And walks these streets 
With the eyes of a hunter 
Bad blood flows from 
The father to the son 
How red the river runs, yeah 
Love was the law 
For sinners and saints 
Dead man's hand holds 
Aces & Eights 
We're bound by wire, blood and fate 
Hanging on to nothing 
Aces & Eights 
We let each other bleed 
And watch our bones 
Fall in the dust 
You can hear the children howl 
It's all they see 
In the hour of the wolf 
Bad blood flows from 
The father to the son 
How red the river runs, yeah 
Love was the law 
For sinners and saints 
The dead man's hand holds 
Aces & Eights 
We're bound by wire, blood and fate 
Hanging on to nothing 
Love was the law 
Sinners and saints 
Dead man's hand holds 
Aces & Eights 
We're bound by wire, blood and fate 
Hanging on to nothing 
Hey, Aces & Eights 
Daytime 
Nighttime 
Standing in line 
At the border 
I wanna lay down the law 
I wanna tell 'em how it should be 
Bad blood flows from 
The father to the son 
How red the river runs, yeah 
Love was the law 
Love was the law 
For sinners and saints 
The dead man's hand holds 
Aces & Eights 
We're bound by wire, blood and fate 
Hanging on to nothing 
Love was the law 
For sinners and saints 
The dead man's hand holds 
Aces & Eights 
We're bound by wire, blood and fate 
Hanging on to nothing 
Aces & Eights 
Hey, Aces & Eights 
Hey, Aces & Eights 
Uw, yeah, Aces & Eights 
Aces & Eights 
",Aces & Eights
Lita Ford,"7 o'clock and I'm hangin' here
Thinking where I'd rather be
The same ol' dive and the same ol' jerks
Are tryin' to take a piece of me
I think I need a hit, 'cause I'm sick of this shit
I guess there's only one thing I need
Hey there, sugar baby
Won't you come and rescue me

Be my bad boy
Be my love thing
Be my holy roller
When I can't get enough
I need my bad boy to shake me up

Gotta get out, I gotta get out
I get a little tired of the same ol' jive
I need a real hellcat to show me where it's at
And push me into overdrive
I gotta knack for destruction
With you it's all or nothin'
I guess there's only one thing I need
Hey there, sugar baby
Won't you come and rescue me

Be my bad boy
Be my love thing
Be my holy roller
When I can't get enough
I need my bad boy to shake me up

One kiss, one night
One touch, one bite
It's never too much
It's never too tight

No one else come close
To your perfection
No one else but me
Could be your resurrection

Hey there, sugar baby
Won't you come and rescue me

Be my bad boy

Be my bad boy
Be my love thing
Be my holy roller
When I can't get enough
Be my bad boy
Be my love thing
Be my holy roller
When I can't get enough
Be my bad boy

Be my bad boy
When I can't get enough
Be my bad boy...",Bad Boy
Lita Ford,"I heard about ya from a girl backstage 
You were packin' it with nothin' but you carried a 12 gauge 
Everybody told me stay away from this dude 
He's got a nasty reputation, too many tattoos 
I said, ""Hey, say what?"" 
I hear you carry a big gun, wild one, yeah 
You wanna show me something 
Big Gun, you're not the only one 
I'm never shotgun shy 
I'm just a troubleshooter lookin' for something sweet 
I looked hard and I saw you coming 
Bang, bang, you're in love 
Some like it hot, some like it smooth 
Every cock on the walk has got something to prove 
Hey little rooster you can take what I'm giving 
Got my tongue in my cheek makin' noise for a livin' 
I guess it's pony time 
I hear you carry a big gun, wild one, hey 
You better show me something 
Big gun, you're not the only one 
I'm never shot gun shy 
I'm just a troubleshooter lookin' for something sweet 
Big gun 
I looked hard and I saw you comin' 
Bang, bang, you're in love 
""Hey man, I gotta tell ya. 
I really like those boots you're wearing. 
What size are they?"" 
""Well, you know..."" 
""They look awfully large."" 
""It kind of runs in the family."" 
""It runs in your family!"" 
""Yeah, it runs in the family, mama."" 
""Well... my, my! What, big, eyes you have."" 
""The better to, ahhhh, ahhhhhh..."" 
""Hey, man does that thing come with a key?"" 
""No, honey, you just kick it over."" 
Big gun, baby 
Big gun, baby 
Big gun, baby 
Big gun, baby 
Big gun, baby... 
",Big Gun
Lita Ford,"She don't want no toy boy, joy boy 
Licking all around her candy shop 
No fast gun, hit and run 
Shoot 'em up the middle and watch 'em drop 
Bang, bang, get it up rock and roll 
Are you up for the hunt, now ready to go 
Mouth to mouth, cheek to cheek 
She's burning up, she's cherry sweet 
All right 
All night 
If you think you can make it 
Think you can take it 
Gotta get naked 
Well, paint it 
Cherry red 
Oh, won't you paint it cherry red 
Cherry Red 
Oh, won't you paint it cherry red 
Now juicy Lucy 
Cream of the crop, she's in love with a chump 
She caught him, she's on it 
She put him in a hot seat, cooked him up 
Big shock light 'em up, watch 'em glow 
Pretty little wild thing don't say no 
Lips to lips, skin on skin 
Pull the switch and let the fun begin 
All right 
All night 
Do you wanna get lucky 
Wanna color the monkey 
Then paint it 
Cherry red 
Oh, won't you paint it cherry red 
Cherry red 
Oh, won't you paint it cherry red 
Cherry red 
Oh, won't you paint it cherry red 
Paint it 
Cherry red 
Ah, won't you paint it cherry red 
Cherry red 
Ah, won't you paint it cherry red 
Cherry red 
Ah, won't you paint it cherry red 
Cherry red 
Ah, won't you paint it cherry red 
Cherry red 
Ah, won't you paint it cherry red 
Cherry red 
Ah, won't you paint it, paint it 
Cherry red 
Cherry red 
",Cherry Red
Lita Ford,"My nylons are melting down my legs 
Your heart is pounding at my throat 
I can't catch my breath 
I lost it when your fingertips 
Ran down my back and up my neck 
Your kiss makes me feel like this 
I'm so hungry for your sex 
I'm so hungry for your sex 
I got an appetite for love tonight 
I wanna taste your sweet thing 
I wanna feel the sting of your sex, of your sex 
My body all painted lipstick red 
We ripped the sheets right off the bed 
My fingernails left fiery trails 
Across your back, oh, tell me baby 
How'd you like that little pussycat scratch 
I'm so hungry for your sex 
I'm so hungry for your sex 
I got an appetite for love tonight 
I wanna taste your sweet thing 
I wanna feel the sting of your sex, of your sex 
I'm so hungry for your sex 
I'm so hungry for your sex 
I'm so hungry for your sex 
I got an appetite for love tonight 
I wanna taste your sweet thing 
I wanna feel the sting of your sex, of your sex 
I'm so hungry for your... 
",Hungry
Lita Ford,"Lisa, you are the shelter for my soul 
Lisa, you heal my heart when I lose control 
As I let my fingers trace 
Each time worn line on your face 
I know only love creates a masterpiece like you 
I know it's true 
Lisa, Lisa, say you're going to live forever 
Lisa, Lisa, we're never gonna say goodbye 
Only you know who I am 
Only you really understand 
Nothing's going to take you away 
Lisa, I know we live in different worlds 
Lisa, I will always be your little girl 
And on a stormy night 
You built a rainbow to my door 
I'll always remember you 
Lisa, Lisa, say you're going to live forever 
Lisa, Lisa, we're never gonna say goodbye 
Only you know who I am 
Only you really understand 
Nothing's going to take you away 
",Lisa
Lita Ford,"Hey! 
Like a shadow in the night 
Molested by his sight 
He's come to get you 
Sharper than cold steel 
He's gonna show you how it feels 
Ain't that a sight 
Nothin' you can do 
You were so special that he drug you straight to hell 
Like all the other bad girls 
He'll rip your heart, he won't let go 
He wants your soul to keep, 
Spreading his disease 
He'll bring you to your knees 
Destroys all he sees, 
He's the Ripper 
Terror in the streets 
Enough to make you scream 
He's all you'll ever need, 
He's the Ripper 
Standing face to face 
I get a little taste of his venom 
I feel it in my veins 
I cannot break the chains 
I'm in heaven 
I was so special that he drug me straight to hell 
Like all the other bad girls 
He'll rip my heart, he won't let go 
He wants my soul to keep, 
Spreading his disease 
He'll bring you to your knees 
Destroys all he sees, 
He's the Ripper 
Terror in the streets 
Enough to make you scream 
He's all you'll ever need, 
The Ripper 
Now he's taken me 
He wants me for his queen 
For all eternity, 
He's the Ripper",The Ripper
Lita Ford,"What am I going to do with my poisoned heart
Why'd you have to leave your mark
I could not resist your seduction
I was a virgin
You were the steel
You're coming in and you don't care how it feels

Hey, Stiletto
You're much too dangerous
You might look glamorous
But I know you could cut me

Hey, Stiletto
I'll be your sacrifice
You want to take a bite
And you know how to cut me
You know how to cut me

What am I gonna say when you've had enough
I feel like I've been betrayed
Go sharpen your blade on someone else
You were the weapon
I was the prey
And you won't have it any other way

Hey, Stiletto
You're much too dangerous
You might look glamorous
But I know you could cut me

Hey, Stiletto
I'll be your sacrifice
You want to take a bite
You know how to cut me
You know how to cut me

You were the one in my fantasy
I really thought I could make you love me
You must find pleasure in cruelty
It's too deep for me
It's a mystery

Hey, Stiletto
You're much too dangerous
You might look glamorous
But I know you could cut me

Hey, Stiletto
I'll be your sacrifice
You want to take a bite
You know how to cut me

Hey, Stiletto
You're much too dangerous
You might look glamorous
But I know you could cut me

Hey, Stiletto
I'll be your sacrifice
You want to take a bite
You know how to cut me

You know how to cut me",Stiletto
Lita Ford,"Good Morning
This is your wake up call
Wake up!",Your Wake Up Call
