Band,Lyrics,Song
Keren Ann,"She'll take you back,
Don't make believe
You wanna think it through.
I've loved before,
I love again,
I know that yours was true!

Wake up slowly, there are blue skies
Cutting white lines in black matter!
I see them shining through your drunken eyes,
Carving silver is strange weather.

I'll meet a man,
We'll make a home
And travel to the deep
Of further lines,
While hidden dreams
The broken hearted keeps.

Wake up slowly, there are blue skies
Cutting white lines in black matter!
I see them shining through your drunken eyes,
Carving silver is strange weather.

She'll take you back,
Don't make believe
You wanna think it through!
I've loved before,
I'll love again,
I know that yours was true!

Wake up slowly, there are blue skies
Cutting white lines in black matter!
I see them shining through your drunken eyes,
They only want me in strange weather!
In a small room, on a naked floor,
With the blinded heart of black matter
I could hear you through the front door
Carving silver is strange weather.",Strange Weather
Keren Ann,"I never seen you clear before
I never heard you cry
My blinded heart is washed ashore
My innocence gone dry
And I wish I had more patience
There are things I can't reverse
I don't know why you were so threatened by the entire universe

You were on fire
Tainted in this sun
You ran against the raging wind
Decadent and drunken with desire
Fooling the love of everyone
Your reverence in flames
Your eyes were golden and awake
You were on fire

And no one's ever saved you
You only saw him bleed
And his sorrow misbehaved you
To avenge and not to plead
But out here there is no other
Whose seen you broken down
Barren, blameless for your lover
Bold and fearless for the crowd

You were on fire
Tainted in this sun
You ran against the raging wind
Decadent and drunken with desire
Fooling the love of everyone
Your reverence in flames
Your eyes were golden and awake
You were on fire

You were on fire
Fooling the love of everyone
Your reverence in flames
Your eyes were golden and awake
You were on fire

I never seen you clear before
I never heard you cry
My blinded heart is washed ashore
My innocence gone dry
And I wish I had more patience
There are things I can't reverse
I don't know why you were so threatened by the entire universe",You Were on Fire
Keren Deberg,"Pack up all your things
And box up unspoken dreams
With nothing lost
And nothing gained
I’ll get back on my feet again

Leave the kitchen light on please
I won’t cry, won’t make a scene
Just do this quick, your needle stings

Wake me when you’re gone
Cause I don’t need to sleep tonight
I don’t even care

Will you miss my face?
And how long till I’m replaced
Your cryptic smile
Makes me aware
Oh, 
You were really never there

What a tragic waste of time
Don’t act if you really tried
Erase the blackboard in your mind

Oh,
And wake me when you’re gone
Cause I don’t need to sleep tonight
I don’t even care
Its not like you would recognize if I’m not even there
Oh,
Wake me when you’re gone

And all the things that we were supposed to be
And all the things that we will never, see
Yeah, yeah, yeah
Oh
And wake me when you’re gone
'Cause I don’t need to sleep tonight
I don’t even care
Its not like you would recognize if I’m not even there
Oh, wake me when you’re gone
Oh, wake me when you’re gone
Oh, wake me when you’re gone",Gone
Keres Katia,"I don't want a lot for Christmas
There's just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas
Is you

I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace
Santa Claus won't make me happy
With a toy on Christmas day
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you
You baby

I won't ask for much this Christmas
I won't even wish for snow
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick

I won't even stay awake to
Hear those magic reindeer click
'Cause I just want you here tonight
Holding on to me so tight
What more can I do
Baby all I want for Christmas is you
You

All the lights are shining
So brightly everywhere
And the sound of children's
Laughter fills the air
And everyone is singing
I hear those sleigh bells ringing
Santa won't you bring me the one I really need
Won't you please bring my baby to me

Oh I don't want a lot for Christmas
This is all I'm asking for
I just want to see my baby
Standing right outside my door
Oh I just want him for my own
More than you could ever know
Make my wish come true
Baby all I want for Christmas is you
All I want for Christmas is you baby
All I want for Christmas is you baby","All I Want for Christmas ""Is You"""
Keres Katia,"So this is Christmas and what have you done,
Another year over, a new one just begun.

And so this is Christmas, I hope you have fun,
The near and the dear ones, the old and the young.

A very merry Christmas and a happy New Year
Let's hope it's a good one without any fears.

And so this is Christmas for weak and for strong,
The rich and the poor ones, the road is so long.

And so happy Christmas for black and for white
For the yellow and red ones let's stop all the fights.

A very merry Christmas and a happy New Year
Let's hope it's a good one without any fear.

And so this is Christmas and what have we done
Another year over, a new one just begun.

And so happy Christmas we hope you have fun
The near and the dear ones, the old and the young.

A very merry Christmas and a happy New Year
Let's hope it's a good one without any fear.

War is over if you want it, war is over now.",Happy Xmas (War Is Over)
Keri Hilson,"Every woman, yeah
Every woman
Gotta limit yeah
Sang with me girl

Ladies, have you ever had a man who push you when your low
He wanna stay out at night, and don't care how you feel
Instead of manin' up, oh I said ooh

I-I can't concentrate, you so petty you
You stay touchin' my last nerve, 
My friends say what's wrong with you girl
I guess, what I'm really tryna to say is

Every woman has a breaking point y'all (breaking point)
Hey, I know you know, some women can be lied to
And cheated on, and beated on
Somebody know, hey

Every woman has a breaking point y'all (breaking point)
Hey, hey, hey, hey, tell me why we put up with that
You can forget that, see I done did that
But this time, there's a limit to my love
(There's a limit, there's a limit
There's a limit, there's a limit)
There's a limit to my love
(There's a limit, there's a limit
There's a limit, there's a limit)
Now listen here

Now baby, don't push me 'cause I'm close to the edge
Today your baby momma called, said she boxin' up yo shit (yo shit)
When you barely pleasin' me, how you gon' take care of yo kids
Now I gotta contemplate, I hate to say it but I wanted your last name
My momma said what's wrong with you girl

Every woman has a breaking point y'all (breaking point)
(And I'm almost there I swear)
Hey, I know you know, some women can be lied to
And cheated on, and beated on
Somebody know, hey

Every woman has a breaking point y'all (hey hey)
Hey, hey, hey, hey, some women let you keep em in check
Constantly disrespect, then show no regret
(Around here honey) there's a limit to my love
(There's a limit, there's a limit
There's a limit, there's a limit)
There's a limit to my love
(There's a limit, there's a limit
There's a limit, there's a limit)

Now ladies, we really should be mad at ourselves
'Cause see, some women just tolerate too damn much
Now I know we gotta choose our battles
But damn it, every woman gotta breaking point
And see the next time he's testin' your love
You put your finger in his face and you tell him

Say my love has a limit (say my love has a limit)
Say my love has a limit (say my love has a limit)
Said if your love has a limit, girl (said if your love has a limit)
Say my love has a limit, yeah (say my love has a limit)
Say my love has a limit (my love has a limit)
Say my love has a limit (my love has a limit)
Said if your love has a limit, girl
Say my love has a limit now

Every woman has a breaking point y'all (breaking point)
Hey, I know you know, some women can be lied to
And cheated on, and beated on
Somebody know, hey

Every woman has a breaking point y'all (breaking point)
Hey, hey, hey, hey, if you feel me put your hands up
If he ain't man enough, girl if you had enough
Tell him, there's a limit to my love
(There's a limit, there's a limit
There's a limit, there's a limit)
There's a limit to my love
(There's a limit, there's a limit
There's a limit, there's a limit)",Breaking Point [Main]
Keri Hilson,"(Uh uh uh uh ah
Uh uh I can do the pretty girl rock rock rock
Do the pretty girl rock rock rock
Now what's your name)

My name is Keri, I'm so very
Fly, oh my, it's a lil' bit scary
Boys wanna marry, looking at my derri-
Ere, you can stare but if you touch it I'mma bury
Pretty as a picture, sweeter than a swisher
Mad 'cause I'm cuter than the girl that's witchya
I don't gotta talk about it, baby you can see it
But if you want, I'll be happy to repeat it

My name is Keri, I'm so very
Fly, oh my, it's a lil' bit scary
Boys wanna marry, looking at my derri-
Ere, you can stare but if you touch it I'ma bury
Pretty as a picture, Sweeter than a swisher
Mad 'cause I'm cuter than the girl that's witchya
I can talk about it 'cause I know that I'm pretty
And if you know it too, then ladies sing it with me

All eyes on me when I walk in
No question that this girl's a ten
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful

My walk, my talk, the way I dress
It's not my fault so please don't trip
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful

(Hey!)
Aye, now do the pretty girl rock rock rock rock rock
Do the pretty girl rock rock rock rock rock
Do the pretty girl rock rock rock
All my ladies do the pretty girl rock rock rock
Do the pretty girl rock rock rock
Do the pretty girl rock rock rock
Do the pretty girl rock
(Now where you at)

If you're looking for me you can catch me (pass by)
Cameras flashing
Bet he turn his head just as soon as I pass him
Girls think I'm conceited 'cause I know I'm attractive
Don't worry about what I think, why don't you ask him (oh)
Get yourself together don't hate (never do it)
Jealousy's the ugliest trait (don't ever do it)
I can talk about it 'cause I know that I'm pretty
And if you know it too, then ladies sing it with me

All eyes on me when I walk in
No question that this girl's a ten
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful
My walk, my talk, the way I dress
It's not my fault so please don't trip

Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful
Doing the pretty girl rock rock rock
Do the pretty girl rock rock rock
Do the pretty girl rock rock rock
Do the pretty girl rock rock

All my ladies do the pretty girl rock rock
Get low with your pretty girl rock rock
Steal the show with your pretty girl rock rock
All my ladies do the pretty girl rock rock

Sing it with me now
All eyes on me when I walk in,
No question that this girl's a ten
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful
My walk, my talk, the way I dress
It's not my fault so please don't trip
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful

All eyes on me when I walk in,
No question that this girl's a ten
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful
My walk, my talk, the way I dress
It's not my fault so please don't trip
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful",Pretty Girl Rock [Main]
Keri Hilson,"Please don't turn me off, yeah, like this, where you at shawty?

You fly as hell, swagga right, brown skin poppin'
You know just how to talk to me
Know just how I like it
You turnin' me on, you turnin' me on, you turnin' me on

Now wait a minute little buster
You got one more time to feel on my booty
Better recognize a lady
That ain't the way you do me
You turnin' me off, you turnin' me off, you turnin' me off
Better recognize a real woman

You ever try to get that close to me
You better come correct how you 'proachin' me
Dime divas give it to me
I gotta be feeling your energy
I gotta be for sure that you're into me
Recognize a real woman

Going up on it, you acting like you want it
And you stuntin' like your daddy checkin' for this little mama
You turnin' me on, you turnin' me on, you turnin' me on

Now wait a minute little buster
Now you don't even know me but you wanna take me shopping
You a lame, I can tell it ain't big shit poppin
You turnin' me off, you turnin' me off, you turnin' me off
Better recognize a real woman

All you wanna do is holla at the cutest broad to get up in them draws
Got money, don't try to buy me bottles, got my own dollars
I could buy up the bar if I want it

You ever try to get that close to me
You better come correct how you 'proachin me
Dime divas give it to me
I gotta be feeling your energy
I gotta be for sure that you're into me
Recognize a real woman

I'm I'm fly as hell swagger right,
Brown skin popping like dynamite
Raw like china white, Mami I dig your persona right
You look baby mama type,
I know that got you kinda hype
My ice is albino white I hope your vagina tight
I'll go under water and I hope your piranha bite
Hot carter I'm a kiss the spot for ya
And I'm a kiss it til you scream wait a minute motherfucker ha
Yeah I turn you on like a handle
Like a television on the weather channel
Cause I make it rain girl
Now call me Wayne girl
You just a earthling you ain't never been to Wayne's World
I play to win, I bait 'em in, I do my thing
Now you're in love with an alien
Polo on da beat and Weezy up I'm at the plate again
Keri if you pitch it at me I'm a swing away at it
Someone better play da fence
Someone better tell em bout me
Baby I'm the shit and that's the only thing you smell around me
Weezy f baby don't forget the f around me
And if you do then get the f from 'round me you turnin' me off

Yeah yeah
Polo I told you I got you
Miss Keri baby
Miss Keri baby
You ever try to get that close to me
You better come correct how you 'proachin' me
Dime divas give it to me

I gotta be feeling your energy
I gotta for sure that you into me
Recognize a real woman

Yeah miss Keri baby, young Weezy baby, young mula baby",Turnin Me On [Original Dirty]
Keri Hilson,"Please don't turn me off, yeah, like this, where you at shawty?

You fly as hell, swagga right, brown skin poppin'
You know just how to talk to me
Know just how I like it
You turnin' me on, you turnin' me on, you turnin' me on

Now wait a minute little buster
You got one more time to feel on my booty
Better recognize a lady
That ain't the way you do me
You turnin' me off, you turnin' me off, you turnin' me off
Better recognize a real woman

You ever try to get that close to me
You better come correct how you 'proachin' me
Dime divas give it to me
I gotta be feeling your energy
I gotta be for sure that you're into me
Recognize a real woman

Going up on it, you acting like you want it
And you stuntin' like your daddy checkin' for this little mama
You turnin' me on, you turnin' me on, you turnin' me on

Now wait a minute little buster
Now you don't even know me but you wanna take me shopping
You a lame, I can tell it ain't big shit poppin
You turnin' me off, you turnin' me off, you turnin' me off
Better recognize a real woman

All you wanna do is holla at the cutest broad to get up in them draws
Got money, don't try to buy me bottles, got my own dollars
I could buy up the bar if I want it

You ever try to get that close to me
You better come correct how you 'proachin me
Dime divas give it to me
I gotta be feeling your energy
I gotta be for sure that you're into me
Recognize a real woman

I'm I'm fly as hell swagger right, 
Brown skin popping like dynamite
Raw like china white, Mami I dig your persona right
You look baby mama type, 
I know that got you kinda hype
My ice is albino white I hope your vagina tight 
I'll go under water and I hope your piranha bite 
Hot carter I'm a kiss the spot for ya 
And I'm a kiss it til you scream wait a minute motherfucker ha 
Yeah I turn you on like a handle 
Like a television on the weather channel 
Cause I make it rain girl 
Now call me Wayne girl 
You just a earthling you ain't never been to Wayne's World
I play to win, I bait 'em in, I do my thing 
Now you're in love with an alien 
Polo on da beat and Weezy up I'm at the plate again 
Keri if you pitch it at me I'm a swing away at it 
Someone better play da fence 
Someone better tell em bout me 
Baby I'm the shit and that's the only thing you smell around me 
Weezy f baby don't forget the f around me 
And if you do then get the f from 'round me you turnin' me off

Yeah yeah 
Polo I told you I got you 
Miss Keri baby 
Miss Keri baby 
You ever try to get that close to me
You better come correct how you 'proachin' me
Dime divas give it to me

I gotta be feeling your energy
I gotta for sure that you into me
Recognize a real woman

Yeah miss Keri baby, young Weezy baby, young mula baby",Turnin Me On [MSTRKRFT Remix]
Keri Hilson,"do it 
Yeah 
Let's go 
Whoo 
This is feelin' real good 
Well you know it feels good to feel good 

You look familiar girl 
I should remember girl 
If I ever ran into you 
Oh 
Refresh my memory 
Ya smile is killing me 
Where did we go and what we do? 
Oh 
Wait its coming back 
You was at that club 
You spilled your drink 
On 
Me 
Damn 
I wanted you 
You disappeared 
But now your back 
Let's take it from here 

Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 
Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 

Girl this is kinda cool 
Me bumpin' into you 
You here alone or with you man? 
I dropped up all before 
Let you slip out the door 
Won't let you get away again 
Oh no 
Girl I'm real impressed (real impressed)
And it ain't just 
Because your 
Light 
Skinned 
Girl lets shake this spot (let's shake this spot)
Back to my crib 
Come on lets go 
Let's take it from here 

Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 
Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 

Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 
Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 

So girl just come with me 
And relax your body tonight 
Just lay back and take it slow 
Oh baby here we go 
Its alright this time lets do it 
Do it 
Yeah yeah 
Just relax girl 
Lay back girl 
Yeah 
Listen 
To the music 
Feels good don't it? 

Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 
Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 

Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 
Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 

Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight 
Do it 
Do it 
I gotta do it 
We gotta do it this time around 
Let's do it tonight",Do It
