Band,Lyrics,Song
Deborahe Glasgow,"I was so high I did not recognize
The fire burning in her eyes
The chaos that controlled my mind
Whispered goodbye and she got on a plane
Never to return again
But always in my heart

This love har taken it's toll on me
She said Goodbye too many times before
And her heart is breaking in front of me
I have no choice cause I won't say goodbye anymore

I tried my best to feed her appetite
Keep her coming every night
So hard to keep her satisfied
Kept playing love like it was just a game
Pretending to feel the same
The turn around and leave again

This love har taken it's toll on me
She said Goodbye too many times before
And her heart is breaking in front of me
I have no choice cause I won't say goodbye anymore

Oh oh oh oh oh oh 

I'll fix these broken things
Repair your broken wings
And make sure everything's alright
My pressure on your hips
Sinking my fingertips
Into every inch of you
Cause I know that's what you want me to do

This love har taken it's toll on me
She said Goodbye too many times before
And her heart is breaking in front of me
I have no choice cause I won't say goodbye anymore

This love har taken it's toll on me
She said Goodbye too many times before
And her heart is breaking in front of me
I have no choice cause I won't say goodbye anymore",This Love
Debra Ashley,"If you call out loud
Will it get inside
Through the heart of your surrender
To your alibis
And you can say the words
Like you understand
But the power's in believing
So give yourself
A chance

'cause you can
Climb the highest mountain
Swim the deepest sea, hee
All you need is the will to want it
And, little self-esteem

So keep the faith
Don't let nobody turn you 'round
You gotta know when it's good to go
To get your dreams up off the ground

Keep the faith, baby, yea
Because it's just a matter of time
Before your confidence will win out
Believe in yourself no matter what it's gon' take
You can be a winner
But you got to keep the faith

gon' keep it brother
You got it
And when you think of trust
Does it lead you home
To a place that you only dream of when you're all alone
And you can go by feel
'stead of circumstance
But the power's in beliving
So give yourself a chance

I know that you can
Sail across the water
Float across the sky, high
Any road that you take will get you there
If you only try

So keep the faith, ow
Don't let nobody take you down, brother
Just keep your eyes on the prize
And your feet flat on the ground
Keep the faith, baby, yea
Because it's just a matter of time
Before your confidence will win out

I told my brother how to do the thing right
Lift up your head and show the world you got pride
Go for what you want, don't let 'em get in your way
You can be a winner,
But you got to keep the faith
Gon' keep it brother
You got it
I know that keepin' the faith
Means never givin' up on love
But the power that love has
To make it right
Makes it
Makes it right

Keep the faith
Don't let nobody turn you 'round brother
You got to know when it's good to go
To get your dreams up off the ground
Keep the faith
Baby, yea
Because it's just a matter of time
Before your confidence will win out

Better stand up and act like you wanna do right
Don't play the fool for the rest of your life
Work on it brother and you'll make it someday
Go for what you want and don't forget the faith
Look at yourself and what you're doin' right now
Stand back a minute just to check yourself out
Straighten out your life and how you're livin' each day
Get yourself together, 'cause you got to keep the faith
Uh, uh, uh

Don't let nobody take you down, brother
Just keep your eyes on the prize
And your feet flat on the ground
Keep the faith, baby, yea
Because it's just a matter of time
Before your confidence will win out
Lift up your mind
Before your mind gets blown
Some things in life you best just leave them alone
Go for what you want
Don't let it get in your way
You can make it happen
But ya got ta keep the faith

Gon' keep it brother
You got to keep the faith
Yeah keep the faith
Gon' keep it sister
You got to keep the faith now, now

I'll show my brotha
How to do the thing right
Lift up your head and show the world you got pride
Go for what you want
Don't let 'em get in your way
You can be a winner if you keep the faith

Straighten out yourself and get your mind on track
Dust off your butt and get your self-respect back
You've known me long enough to know that I don't play
Take it like you want it but you got to keep the faith
Gon'

Don't let nobody take you down
Just keep your eyes on the prize
And get your feet back on the ground
Keep the faith, baby, yea
Because it's just a matter of time
Before your confidence will win out

But till that day
I said you've got to keep the faith!",Keep the Faith
Debra B. Morton,"It's a long stretch of highway
From Tulsa to Tennessee
You know I had to do it my way
It may've got the best of me
Sometimes at midnight
I hear a voice
It echoes in my head
And says that I still have a choice

(Chorus)
I could get right
Get baptized
Tomorrow I could prob'ly have a pretty good life
But tonight I
Don't think I'll
Slow these horses down
There's a full moon
Hear the wolf howl
And one more drink'll put me on the ground
But tonight I've gone too far to turn around

Should have listened to my mama
Lord knows, that woman tried
Yeah, she saw this road a-comin'
And her fears were justified
I can't hide
I can't run
I can still see the smoke from the barrel of the gun
What's gone is gone
And what's done is done

(Repeat chorus)

Woooooah, is there a Heaven or a Hell?
Woooooah, only time will tell

There's a full moon
Hear the wolf howl
And one more drink'll put me on the ground
But tonight I've gone too far
Tonight I've gone too far
Tonight I've gone too far to turn around",Too Far to Turn Around
Debra Dean,"Maybe I should have saved those left over dreams
Funny, but here's that rainy day
Here's that rainy day they told me about
And I laughed at the thought that it might turn out this way

Where is that worn out wish that I threw aside
After it brought my lover near
It's funny how love becomes a cold rainy day
Funny, that rainy day is here

Funny how love becomes a cold rainy day
Funny, that rainy day is here",Here's That Rainy Day
Debra Holly,"There's a bright golden haze on the meadow,
There's a bright golden haze on the meadow,
The corn is as high as an elephants eye,
An' it looks like it's climbing clear up in the sky.

Oh, what a beautiful mornin',
Oh, what a beautiful day.
I got a beautiful feelin'
Ev'erything's goin' my way.

All the cattle are standin' like statues,
All the cattle are standin' like statues,
They don't turn their heads as they see me ride by,
But a little brown mav'rick is winkin' her eye.

Oh, what a beautiful mornin',
Oh, what a beautiful day.
I got a beautiful feelin'
Ev'erything's goin' my way.

All the sounds of the earth are like music
All the sounds of the earth are like music
The breeze is so busy it don't miss a tree
And an old weepin' willer is laughin' at me

Oh, what a beautiful mornin',
Oh, what a beautiful day.
I got a beautiful feelin'
Ev'erything's goin' my way.","Oh, What a Beautiful Morning"
Debra Holly,"Speak low when you speak, love,
Our summer day withers away
Too soon, too soon.

Speak low when you speak, love,
Our moment is swift, like ships adrift,
We're swept apart too soon.

Speak low, darling speak low,
Love is a spark lost in the dark,
Too soon, too soon,
I feel wherever I go
That tomorrow is near, tomorrow is here
And always too soon.

Time is so old and love so brief,
Love is pure gold and time a thief.
We're late darling, we're late,
The curtain descends, ev'rything ends
Too soon, too soon,
I wait darling, I wait
Will you speak low to me,
Speak love to me and soon.",Speak Low
Debra Killings,"Sometimes, you won't
Just walk away
And leave it all
Oh yeah, you do

Then you hear a voice
Soft and low
Sis, don't you cry
'Cause I'll pull you through

You may not need no money
'Cause you've lived your life
The best that you could
You've been a sugar baby to cry a few
You know I'm talking to you

Someday a change is gonna come
It may not be right now
Oh yeah yeah yeah
Sometimes you've got to hold on
Hold on, 'cause your help
Is on the way, yes it is

So you weigh the cost
Then you ask yourself
What can you lose
'Cause you've got nothing else

So you pack your troubles
To walk away
'Cause there's no weak
Such to stay, yeah yeah

You may not need no money
'Cause you've lived your life
The best that you could, ohh
You've been a sugar baby to cry a few
That's why I'm talking to you

Someday a change is gonna come
You hold on, 'cause your help
Is on the way, ohh
Sometimes you've got to hold on
Sometimes, if you just hold on

Someday a change is gonna come
To let you know that
Your help is on the way
(Sometimes you've got to hold on)
So hold on, you, ohh

Said you've gotta hold on
(Yeah, yeah)
You have gotta hold on
(Gotta hold on)

Yes, you do
(Yes, you do)
Oh yes, you do
(Oh yes)

Someday a change is gonna come
'Cause your help is on the way
Yes, it is
Sometimes you've got to hold on
Hold on, hold on

You gotta look to Jesus
Nobody but Jesus, ohh
He's your help, you know He's your help
Yes, he is, oh yes, He is
Hold on

",A Change
Debra Killings,"Jesus, just imagine Your name
Jesus, every need shall bow
Jesus, let the tears fall down
As we bless Your holy name

Jesus, just imagine Your name
Jesus, every need shall bow
Jesus, let the tears fall down
As we bless Your holy name

Without Your love I see
There would be no me
Without Your grace I see
There would be no love

Without Your mercies, Lord
There would be no us
Without Your grace on me
There would be no life, no love
No me, no You, so Father

I call on Jesus, just imagine Your name
Jesus, every need shall bow
Jesus, let the tears fall down
As we bless Your holy name

Jesus, just imagine Your name
Jesus, every need shall bow
Jesus, let the tears fall down
As we bless Your holy name

Without Your love I see
There would be no me
Without Your grace I know
There would be no love

Without Your mercies, Lord
There would be no us
Without Your grace on me
There would be no life, no love
No me, no You, so Father

I call on Jesus, just imagine Your name
Jesus, every need shall bow
Jesus, let the tears fall down
As we bless Your holy name

Jesus, just imagine Your name
Jesus, every need shall bow
Jesus, let the tears fall down
As we bless Your holy name

So let the tears fall down
As we bless Your holy name
Just imagine Your name
Every need shall bow to Jesus

Let the tears fall down
As we bless Your holy name
Just imagine Your name, Jesus
Every need shall bow

So let the tears fall down
I can't keep the tears from falling down, down
Just imagine, just imagine You
Every need shall bow

So let the tears fall down
As we bless Your holy name
Now just imagine Your name, Jesus
Every need shall bow down
Bow down, bow down, down

",Jesus
Debra Mann,"A time for summer skies
For hummingbirds and butterflies
For tender words that harmonize with love

A time for climbing hills
For leaning out of windowsills
Admiring daffodils above

A time for holding hands together
A time for rainbow coloured weather
A time of make believe that we've been dreaming of

As time goes drifting by
The willow bends and so do I
But all my friends whatever skies above
I know a time for spring
A time for fall
But best of all
A time for love

A time for holding hands together
A time for rainbow coloured weather
A time of make believe that we've been dreaming of

As time goes drifting by
The willow bends and so do I
But all my friends whatever skies above
I know a time for spring
A time for fall
But best of all
A time for love",A Time for Love
Debrae,"Lying in my bed
I hear the clock tick and think of you
Caught up in circles
Confusion is nothing new
Flash back warm night, almost left behind
Suitcase of memories
Time after

Sometime you pictured me
I'm walking too far ahead
You're calling to me
I can't hear what you've said
Then you said, ""go slow, I fall behind""
The second hand unwinds

If you're lost you can look
And you will find me, time after time
If you fall I will catch you
I'll be waiting, time after time
If you're lost you can look
And you will find me, time after time
If you fall I will catch you
I'll be waiting, time after time

After my picture fades
And darkness has turned to grey
Watching through windows
You're wondering if I'm ok
Secrets stolen from deep inside
The drum beats out of time
If you're lost you can look
And you will find me, time after time

If you fall I will catch you
I'll be waiting, time after time
If you're lost you can look
And you will find me, time after time
If you fall I will catch you
I'll be waiting, time after time

You said, ""go slow, I fall behind""
The second hand unwinds

If you're lost you can look
And you will find me, time after time
If you fall I will catch you
I'll be waiting, time after time
If you're lost you can look
And you will find me, time after time
If you fall I will catch you
I'll be waiting, time after time

Time after time",Time After Time
